longitude,latitude,point_id,distance_to_building_m,distance_to_park_m
-84.40024598042223,33.769215299807165,98,383.45810558636504,613.3623390763973
-84.39916714547009,33.76919255513575,99,387.30838936052515,528.0523583736245
-84.39969294560447,33.76965442573136,100,354.942041446859,545.7694522527264
-84.40023236604893,33.76966579708236,101,335.7564704489821,590.8056600266418
-84.40077178679594,33.76967716607915,102,323.23514986846044,636.5833494727724
-84.39915352546268,33.76964305202614,103,353.8291661848442,501.67445829564093
-84.39860048249636,33.77008217262684,104,283.58702587741647,433.9679690049858
-84.39967932811147,33.770104922776376,105,310.9278718527196,525.0735795442332
-84.39913990515255,33.770093548878734,106,324.62650726183176,479.07747914924727
-84.40021875137303,33.770116294319784,107,288.83333629671307,571.742334308955
-84.40074456277588,33.7705781609009,108,225.53389884213072,604.9085043787458
-84.39858685906636,33.770532669249185,109,256.1423268811056,413.72233085031985
-84.39966571031582,33.77055541978362,110,269.0138104306977,508.4685170757853
-84.39807468608727,33.76962029755308,111,283.32585992112416,417.496342849733
-84.39753526685378,33.76960891678525,112,255.56364164110946,378.3069697834093
-84.3986141056236,33.769631675966714,113,316.59802727102755,458.79214160668835
-84.39806106014294,33.770070794020704,114,245.88784694243353,390.05277234607684
-84.39752163809236,33.77005941306032,115,213.30744314977412,347.7846061990025
-84.39804743389578,33.77052129045053,116,213.65421514469517,367.3950654795648
-84.39750800902803,33.7705099092976,117,175.17806848159483,322.1678153242272
-84.3969685844632,33.770498525790394,118,143.96731471235404,278.57686250681087
-84.3974943796608,33.77096040549709,119,144.48060787215326,302.7045922232581
-84.39857323533356,33.77098316583374,120,231.8906369095327,398.75322690337185
-84.4018506291975,33.76969989701005,121,320.90196545829673,729.8030053648242
-84.4013112078455,33.769688532721716,122,318.16586361925897,682.9534345272428
-84.40239005085189,33.769711258944156,123,328.8849376687728,777.0453394405605
-84.40075817493718,33.770127663508916,124,274.1774075636391,618.9316034490491
-84.40129759880386,33.770139030343785,125,268.182410833877,666.5308414880568
-84.401837022973,33.77015039482439,126,271.4228438115216,714.4581132303842
-84.40128398945976,33.770589527928074,127,218.2065402066708,653.5299010575142
-84.4018234164461,33.77060089260095,128,222.08015611415286,702.3449042194516
-84.4012703798132,33.7710400254746,129,168.24500853515713,644.1578226637185
-84.40180980961681,33.77105139033975,130,172.74187223080943,693.6327078540421
-84.39912628453972,33.77054404569355,131,299.36138007450285,460.8179683458478
-84.40020513639455,33.77056679151941,132,243.1398463125171,556.5314598145758
-84.3996520922175,33.771005916753076,133,230.34912396302846,496.36498847119725
-84.39911266362417,33.77099454247056,134,267.0433752207489,447.4272777477214
-84.40019152111348,33.77101728868126,135,199.52261418880343,545.4954029929046
-84.40073095031207,33.7710286582551,136,177.6452313880876,594.7707689457465
-84.39963847381651,33.77145641368475,137,196.85783606022136,489.09730187543295
-84.39909904240588,33.77144503920981,138,238.3424330597771,439.35081403668596
-84.40017790552982,33.77146778580532,139,159.69208584167265,538.890715830501
-84.39908542088487,33.771895535911256,140,188.58483484775562,436.8834017418445
-84.39803380734575,33.77097178684257,141,187.83220841704352,350.4527115880501
-84.39695495227875,33.77094902179729,142,104.4695078942623,255.8183676880688
-84.39694131979134,33.77139951776639,143,77.10149906218065,241.4145939433415
-84.398559611298,33.77143366238049,144,212.37801735174386,389.669224970204
-84.39748074999065,33.77141090165878,145,120.1539434441143,290.6338574134514
-84.39802018049289,33.77142228319681,146,167.1206124118707,340.0809785649772
-84.39800655333717,33.771872779513274,147,141.9083460642188,336.8872821942691
-84.39746712001758,33.77186139778268,148,107.8992448934089,286.8902368456791
-84.39854598695962,33.77188415888946,149,175.29370582848492,386.88509122267703
-84.39692768700093,33.77185001369769,150,59.89985071309953,236.8944387077423
-84.40234923972282,33.77106275285055,151,182.90747688329435,743.1778833572994
-84.40125676986416,33.771490522983335,152,118.31598203414275,638.5744039817204
-84.40233563540845,33.771513250743794,153,136.2048434958364,738.3436430517613
-84.40071733754571,33.77147915557151,154,131.33970055845703,588.7191490983862
-84.4017962024851,33.77150188804076,155,123.40473874013463,688.4506535169633
-84.40070372447681,33.77192965285014,156,89.1201753304294,586.8800605217602
-84.40232203079171,33.77196374859926,157,92.99663264563216,734.8244179529197
-84.40178259505096,33.77195238570398,158,74.06984523316618,686.8786437568754
-84.40124315961265,33.77194102045428,159,68.49058558019344,636.8792965265054
-84.4023084258726,33.77241424641696,160,61.19630687317109,685.1600088701592
-84.39962485511286,33.771906910578636,161,171.59631792905031,486.8820592539276
-84.40016428964353,33.7719182828916,162,127.25506272405843,536.88096681689
-84.39907179906112,33.77234603257491,163,139.001311044938,440.1193879383672
-84.39961123610654,33.77235740743473,164,140.01228239796853,489.7878199243446
-84.39853236231845,33.772334655360645,165,127.29045642858371,390.5355844642884
-84.40015067345463,33.772368779940095,166,108.07131328759687,539.5175080127956
-84.39959761679752,33.77280790425303,167,91.48671365901086,497.7249013950268
-84.40067649743133,33.77283064729407,168,51.55669322620947,595.9061530825439
-84.39905817693462,33.77279652920077,169,89.88041505009858,448.9354570111069
-84.4001370569631,33.7728192769508,170,96.52484857232515,546.7331253674738
-84.40555865158366,33.77203187652764,171,232.98456696464407,823.1496876503256
-84.40500562319795,33.77247102653733,172,162.91793185087894,756.080999254011
-84.40554506356943,33.77248237549794,173,191.4310544727632,779.06787363729
-84.40608450424293,33.77249372210403,174,215.78703305341944,804.5091833144769
-84.40446618312852,33.77245967522222,175,132.34204182627496,735.7786373168833
-84.40499203206417,33.77292152527784,176,121.67461142082713,711.357730603739
-84.40445258917718,33.772910173770704,177,92.20728238269547,689.7402022404705
-84.40553147525323,33.77293287443045,178,151.47332682409987,735.7432263978594
-84.40497844062834,33.773372023980606,179,81.43282446997239,667.3838208583375
-84.40443899492374,33.77336067228142,180,53.176121662301064,644.2925500435636
-84.40716338649564,33.77251640825272,181,257.2840674420755,861.8651719609863
-84.40662394521836,33.772505066355635,182,232.1197266422136,832.1798485528823
-84.40607091874429,33.77294422122852,183,167.4201912365732,762.6312146070371
-84.40661036253728,33.77295556567204,184,188.00277736400693,791.7667862404919
-84.40714980663215,33.77296690776102,185,217.81301893661706,822.9112455758592
-84.40713622646683,33.773417407231555,186,181.09802372378104,785.2096927256581
-84.40659677955432,33.773406064950706,187,147.30945058894054,752.5064699049175
-84.40282065962298,33.773326603056454,188,0.7111953352859448,595.0680258246365
-84.40389954952127,33.77334931822766,189,21.496821396989336,624.3593642608506
-84.40336010442098,33.77333796181934,190,14.306486399267955,607.8950085643174
-84.40280705661439,33.77377710095302,191,29.52986855473958,546.4277334604325
-84.403885952148,33.77379981650852,192,20.92896798424482,578.0968424014185
-84.40334650423007,33.77378845990807,193,0.0,560.2746513034982
-84.40226760930105,33.773765739643366,194,39.71777501425657,536.5409354049532
-84.40225400317243,33.77421623730994,195,28.41535407963705,487.1893758102676
-84.40387235447255,33.7742503147516,196,17.624670218699148,532.5103779742583
-84.40279345330349,33.774227598811805,197,48.49382740215051,497.9867006713711
-84.40605733294369,33.77339472031525,198,120.39517113770442,721.7878586860736
-84.40551788663501,33.77338337332522,199,110.36065136762957,693.3177039748534
-84.40496484889043,33.7738225226456,200,41.50064654231737,624.3176337391255
-84.40442540036814,33.773811170754364,201,12.065253832922417,599.5700405246602
-84.40604374684115,33.77384521936422,202,77.09180637596074,682.1649774060986
-84.40550429771477,33.77383387218222,203,60.373422710914326,651.9668565945333
-84.4044118055104,33.774261669189535,204,6.326404984691151,555.7477637839096
-84.40495125685044,33.77427302127281,205,2.3766547689925765,582.3605852500959
-84.40549070849255,33.77428437100145,206,10.508423749629113,611.9085924837593
-84.40439821035054,33.77471216758694,207,31.99039748322061,513.056449530581
-84.40712264599969,33.77386790666434,208,151.69161823963302,748.9496678706166
-84.40658319626948,33.7738565641916,209,110.47908717813768,714.588924278913
-84.40603016043666,33.774295718375406,210,40.184116403361465,643.9878879730694
-84.40656961268276,33.774307063394716,211,81.9871529157102,678.2393929572187
-84.40710906523073,33.77431840605936,212,126.24312538368133,714.3507181059208
-84.40655602879411,33.77475756256009,213,59.81668025267257,643.7235568241294
-84.40709548415992,33.774768905416614,214,96.13260560769183,681.6430210603477
-84.40333290373688,33.77423895795902,215,44.341970168300804,513.1072288984926
-84.40385875649487,33.77470081295692,216,37.485693774954896,487.78955104000386
-84.40331930294143,33.77468945597221,217,0.8843841957187354,466.5301402940509
-84.40277984969025,33.77467809663282,218,5.8503832423819695,449.84674890554703
-84.40384515821499,33.77515131112445,219,0.0,444.1958909750753
-84.40330570184368,33.77513995394761,220,7.33864056884004,420.7394862114714
-84.40276624577467,33.77512859441604,221,20.3094339460368,402.16096398964186
-84.40383155963288,33.77560180925422,222,0.0,402.0961738355508
-84.40275264155673,33.77557909216149,223,31.13656861264435,355.1123546291676
-84.40329210044366,33.775590451885236,224,0.0,376.02268377405676
-84.40601657373023,33.77474621734885,225,17.408873986845112,607.5292118988856
-84.40493766450837,33.77472351986226,226,18.006357165673894,541.7704262024395
-84.40547711896828,33.774734869782904,227,0.0,573.4138723542329
-84.40438461488851,33.775162665946574,228,18.81068229328244,471.8032045888269
-84.4060029867218,33.77519671628451,229,0.0,573.1169922149418
-84.40492407186422,33.77517401841395,230,38.130875710309276,502.878253818928
-84.40546352914198,33.77518536852661,231,14.27106652872109,536.8191617896542
-84.40491047891794,33.77562451692786,232,9.732096254619508,466.1093022198924
-84.40437101912433,33.77561316426842,233,0.0,432.3998234441695
-84.40544993901366,33.77563586723252,234,22.298755484518043,502.5397058134211
-84.4070819027873,33.775219404736106,235,73.76299056726302,648.3202947763825
-84.40654244460359,33.775208061687685,236,30.773814837078895,611.1798434146805
-84.4070683211128,33.77566990401784,237,37.33986042234232,615.8582737415232
-84.40652886011115,33.77565856077752,238,3.54467334151876,577.7095005740979
-84.40598939941142,33.77564721518242,239,17.608048479924754,540.7166657701353
-84.4065152753168,33.776109059829594,240,3.320600081991462,545.4921328752121
-84.40705473913647,33.7761204032618,241,45.1668885931026,584.1611113523103
-84.40597581179905,33.77609771404255,242,21.354064463011156,507.12654189079757
-84.40273903703645,33.776029589869175,243,31.853189759579415,308.9921161868476
-84.40381796074854,33.7760523073462,244,0.0,362.011983873606
-84.40327849874136,33.77604094978509,245,0.0,332.8128635838393
-84.40218596799323,33.77646872507616,246,20.394589940166085,244.04753024376126
-84.40326489673674,33.77649144764717,247,15.351434750140822,291.7803036906043
-84.40272543221381,33.77648008753908,248,36.116936522704414,264.2867218007108
-84.40380436156198,33.77650280540042,249,16.474950221978986,324.6906526568124
-84.40271182708881,33.776930585171215,250,61.56644939196785,221.8531378519934
-84.40379076207317,33.77695330341687,251,48.94987720666269,291.14001545741615
-84.40325129442984,33.776941945471485,252,63.28022098917729,253.98245820525682
-84.4054363485833,33.77608636590068,253,14.276433380007411,470.25348812405736
-84.40435742305797,33.7760636625525,254,0.0,395.3997354193482
-84.40489688566959,33.77607501540401,255,9.137021829616424,432.00604749389106
-84.40488329211911,33.77652551384238,256,19.123619459037872,399.79031047913526
-84.40542275785089,33.77653686453108,257,7.355116011274896,436.5849194889824
-84.40434382668946,33.77651416079883,258,14.455193837846698,361.5415525554047
-84.40486969826652,33.77697601224298,259,41.74471761823508,366.1085281185431
-84.40433023001876,33.77696465900736,260,41.01428534715653,329.3184868645621
-84.40540916681643,33.77698736312371,261,21.944743217659624,404.7598511412288
-84.4053955754799,33.77743786167855,262,8.633231593775658,373.06268875177074
-84.40069011110535,33.772380150091,263,60.28842641025723,589.2929444331244
-84.4017689873144,33.77240288332944,264,24.840614462274655,680.9824852552866
-84.40122954905863,33.772391517887456,265,19.576746948566626,639.1034401917958
-84.4017553792754,33.77285338091711,266,10.410483203871465,631.0423581349187
-84.40121593820211,33.77284201528285,267,2.2222422954179795,630.481851627568
-84.40120232704312,33.77329251264045,268,21.405194331841805,580.5038137412629
-84.40174177093398,33.773303878467004,269,21.111408308763483,581.1125280853055
-84.40066288345476,33.77328114445936,270,52.520201854486345,578.6535185753486
-84.40228121512729,33.773315241939,271,19.07545633585851,586.0024426825362
-84.4011887155816,33.77374300996029,272,13.693681368864524,530.5299146162497
-84.3974534897416,33.77231189386879,273,71.91338617750881,291.7944086504161
-84.39799292587858,33.77232327579194,274,116.90708595173689,341.07332030816667
-84.39851873737446,33.772785151794025,275,81.71803529343391,400.44476729608596
-84.39797929811712,33.7727737720328,276,70.43180123946578,352.37618924670977
-84.39690042051114,33.77275100544691,277,9.061298629339557,258.4471182570598
-84.39743985916267,33.77276238991709,278,59.01748574505239,304.9294112456004
-84.3974262282808,33.77321288592761,279,46.930718038830506,325.2997306550188
-84.39850511212767,33.77323564818963,280,46.00380934534063,416.1658089955252
-84.3979656700528,33.77322426823588,281,20.446892291143534,370.14449566492453
-84.397412597096,33.77366338190033,282,46.81398794065401,351.6502291866046
-84.39904455450537,33.77324702578886,283,42.84406081496067,463.0129733423619
-84.39958399718581,33.773258401033566,284,46.21902562597436,510.4586627639608
-84.40012344016897,33.77326977392372,285,46.53365721528437,558.3503195094092
-84.39957037727143,33.7737088977763,286,28.07576976380286,526.522064628514
-84.4001098230722,33.77372027085887,287,0.0,525.3777675949901
-84.39903093177335,33.77369752233915,288,5.160614649149808,481.8910482731542
-84.40064926917562,33.77373164158687,289,5.2363889084587365,528.9783670681621
-84.40009620567277,33.77417076775622,290,0.0,475.39459078736036
-84.39901730873858,33.77414801885165,291,0.0,483.122540009593
-84.39955675705431,33.77415939448124,292,0.0,476.6588956560699
-84.39849148657805,33.77368614454744,293,0.0,437.0720186646856
-84.39795204168558,33.773674764401164,294,8.352289241030483,393.5033882870057
-84.39687315280935,33.773651997044944,295,15.3998317614253,312.2032203228807
-84.39793841301547,33.77412526052864,296,24.293675634793424,421.52447795428475
-84.39685951850393,33.77410249278725,297,22.514783020083698,346.8556179473496
-84.39739896560823,33.77411387783525,298,62.99989890675854,382.7477663018387
-84.3984778607256,33.77413664086745,299,11.297139773048201,462.460720950307
-84.39684588389551,33.77455298849177,300,17.67265468953768,384.89841338243326
-84.39792478404247,33.77457575661835,301,63.142878683035164,453.3440795230769
-84.39738533381751,33.77456437373238,302,65.96250513049706,417.5330184926283
-84.4017281622901,33.773754375979124,303,49.07179255851313,531.1958987367635
-84.40117510381756,33.77419350724234,304,2.746498713109681,480.5614454367901
-84.40171455334377,33.77420487345345,305,17.23798375944593,481.29657735304727
-84.40063565459387,33.77418213867658,306,0.0,479.37076578844403
-84.40170094409497,33.77465537089,307,0.0,431.4205696391816
-84.4022403967414,33.77466673493875,308,15.916318419192867,437.9849317480187
-84.40062203970956,33.77463263572852,309,0.5604224273299542,429.8541024088638
-84.40116149175101,33.774644004486596,310,5.731321971625891,430.60029653645375
-84.40168733454371,33.775105868288776,311,0.0,381.57701771029167
-84.40114787938192,33.77509450169307,312,9.250938295768242,380.64935033984835
-84.40008258797072,33.774621264615796,313,24.277295409666085,425.41536786514223
-84.39900368540103,33.77459851532635,314,13.038795054102064,434.0341080275681
-84.39954313653452,33.7746098911484,315,6.293350570434668,426.82774168680817
-84.39899006176071,33.775049011763265,316,0.4478505488558164,385.18025027062436
-84.400068969966,33.775071761437566,317,28.311825891248496,375.4416778709506
-84.39952951571199,33.77506038777777,318,0.0,377.04129659884376
-84.39897643781761,33.77549950816239,319,10.762625354257157,336.6631008348536
-84.40005535165862,33.77552225822155,320,1.53103149623198,325.4760693941109
-84.39951589458674,33.775510884369346,321,7.292845571180569,327.31996212613865
-84.39950227315877,33.77596138092313,322,1.5444185937232644,277.6987142081729
-84.39846423457034,33.774587137149666,323,17.210078756183435,446.75417489846944
-84.39791115476656,33.77502625267024,324,35.56672426026829,419.2507566039219
-84.39737170172381,33.7750148695917,325,41.76338318394491,443.8185245921672
-84.39845060811221,33.7750376333941,326,33.765468505796,399.4590229992165
-84.39789752518774,33.77547674868434,327,8.620866404235578,375.16585023082115
-84.39843698135124,33.77548812960073,328,0.0,352.9103700965254
-84.39735806932715,33.77546536541323,329,0.0,402.43397102770956
-84.39681861376954,33.77545397978741,330,30.544352795154445,433.77043109746216
-84.39842335428743,33.775938625769555,331,0.6182258604713246,307.4474712664445
-84.39788389530601,33.775927244660636,332,9.388433247295435,332.75761966638595
-84.40060842452266,33.775083132742665,333,0.0,380.4638847833076
-84.40222679000799,33.775117232529766,334,26.762682170490976,388.9834353491808
-84.40167372468999,33.77555636564976,335,13.502580114876283,331.78054943118093
-84.40221318297216,33.77556773008301,336,18.104668077374047,340.2725753145543
-84.40059480903317,33.775533629719035,337,37.4072697114969,331.2566767490841
-84.40113426671032,33.77554499886177,338,0.0,330.7132299289036
-84.40112065373616,33.77599549599268,339,25.805837490011932,280.79984506203243
-84.40166011453378,33.77600686297297,340,13.732312393792274,282.056103493068
-84.40058119324107,33.775984126657605,341,49.01283703266976,282.30713488646717
-84.4021995756339,33.77601822759847,342,23.398288594145257,291.8695831421702
-84.3989628135717,33.77595000452373,343,12.121189872857995,288.65249302690376
-84.40004173304858,33.77597275496775,344,1.1358640418162564,275.5229391814286
-84.40056757714635,33.7764346235584,345,25.124321004338174,233.43384337460049
-84.39948865142807,33.77641187743914,346,39.509294329800895,228.24284027930796
-84.40002811413588,33.77642325167617,347,13.284580853662641,225.59057666735836
-84.39894918902301,33.77640050084727,348,0.31826359581267777,241.45078172773566
-84.39947502939462,33.77686237391734,349,39.62243090575155,179.08939780361396
-84.39893556417151,33.776850997133025,350,0.0,195.64431569305722
-84.40001449492048,33.77687374834681,351,9.55787757821877,175.696689062907
-84.39946140705842,33.777312870357754,352,41.371629777991636,130.58036097209742
-84.3973444366275,33.775915861196964,353,0.0,363.2235114965247
-84.396804978252,33.77590447537852,354,2.4280328246715714,397.66192319767254
-84.3973308036249,33.77636635694291,355,0.0,326.97023957785865
-84.39840972692075,33.776389121900614,356,4.755723016426877,263.63263427407526
-84.39787026512136,33.77637774059916,357,17.548654741403897,292.75561772879234
-84.39785663463377,33.77682823649987,358,20.615195623655033,256.2890360099942
-84.39731717031928,33.77681685265104,359,0.0,294.7672909875259
-84.39677770630779,33.77680546644738,360,0.04861969235900194,336.29071009087477
-84.3983960992512,33.77683961799387,361,15.049512577275442,222.44186683453745
-84.3983824712788,33.77729011404933,362,0.0,185.63028413182488
-84.40650169022052,33.7765595588439,363,44.864537562912034,513.7949704851636
-84.40596222388471,33.77654821286492,364,14.022604325329086,475.1259920085805
-84.40704115685827,33.77657090246801,365,73.43554094306282,552.4639489610162
-84.4070275742782,33.77702140163645,366,109.79921230571661,521.8424145534827
-84.40648810482233,33.77701005782044,367,59.79931147226393,482.1011350235811
-84.40594863566838,33.776998711649526,368,9.799410638923973,443.42882961862216
-84.40269822166141,33.77738108276555,369,76.64118029502062,183.27618020205077
-84.4032376918206,33.77739244325801,370,51.38173676991704,220.676837811804
-84.40377716228213,33.777403801395536,371,1.8107116243345032,258.61115255671183
-84.40322408890908,33.77784294100675,372,48.189418127329446,187.90633481175354
-84.4037635621888,33.777854299336425,373,1.2004883376019513,225.35859093257383
-84.4043030357708,33.77786565531113,374,8.91501201562173,264.0275694084263
-84.40268461593166,33.77783158032212,375,63.942760597728366,150.2136601665263
-84.40374996179322,33.77830479723954,376,0.0,193.66142854193498
-84.40267100989952,33.778282077840906,377,31.104205961289516,117.20858798604657
-84.40321048569521,33.77829343871772,378,34.553622697581254,154.9924500667128
-84.40431663304587,33.77741515717815,379,12.387821697968297,295.72473179847475
-84.40593504715004,33.77744921039636,380,15.167228537014461,411.82490627422567
-84.40485610411183,33.77742651060582,381,13.070664772024497,334.3937102753677
-84.40538198384131,33.77788836019565,382,2.5940288480904847,341.7279655874738
-84.4059214583297,33.77789970910544,383,0.0,382.98303317688294
-84.40484250965498,33.77787700893088,384,20.16199141967253,302.69654788522934
-84.40428943819352,33.77831615340636,385,6.33582673254327,232.33040701873804
-84.40482891489602,33.77832750721816,386,2.953176798078448,271.94898694791476
-84.40536839190064,33.778338858674964,387,3.4041115137038394,314.4109615426755
-84.40427584031404,33.77876665146381,388,4.566672122176273,202.81642078242857
-84.40701399139627,33.77747190076714,389,99.72941164572349,494.3639913067871
-84.40647451912218,33.77746055675922,390,55.52501514821309,452.21427958935874
-84.40700040821247,33.77792239986007,391,73.58079937674515,470.6081237885187
-84.40646093312012,33.77791105566024,392,34.53444152593398,426.1150137441585
-84.40644734681608,33.778361554523485,393,7.2192016313440055,404.53708756050594
-84.40590786920735,33.77835020777674,394,0.0,358.8206431839821
-84.40698682472677,33.77837289891522,395,37.71167138429993,451.1632259500723
-84.4064337602101,33.77881205334897,396,0.0,388.2351162452367
-84.40213153440622,33.778270714609086,397,6.2720276255986125,79.75048252165928
-84.40265740356499,33.77873257532191,398,31.408840803712902,84.62630919883556
-84.4037363610954,33.77875529510489,399,4.947544452012149,161.96426615190134
-84.40319688217902,33.77874393639092,400,39.62570823630633,123.29528767568874
-84.40372276009528,33.77920579293246,401,0.0,135.3246081675898
