Datetime,Date,Temp,RH,DewPt
2017-05-01 12:00:00,05/01/17,20.198,52.518,10.489
2017-05-01 13:00:00,05/01/17,20.400,48.500,9.492
2017-05-01 14:00:00,05/01/17,21.891,43.244,9.171
2017-05-01 15:00:00,05/01/17,23.735,37.428,8.659
2017-05-01 16:00:00,05/01/17,24.662,38.199,9.804
2017-05-01 17:00:00,05/01/17,24.722,38.191,9.851
2017-05-01 18:00:00,05/01/17,24.080,35.251,8.075
2017-05-01 19:00:00,05/01/17,22.619,34.283,6.386
2017-05-01 20:00:00,05/01/17,20.941,35.611,5.468
2017-05-01 21:00:00,05/01/17,20.059,35.653,4.705
2017-05-01 22:00:00,05/01/17,18.894,38.086,4.621
2017-05-01 23:00:00,05/01/17,17.893,41.434,4.938
2017-05-02 00:00:00,05/02/17,17.003,44.933,5.286
2017-05-02 01:00:00,05/02/17,16.030,48.758,5.565
2017-05-02 02:00:00,05/02/17,15.356,50.795,5.523
2017-05-02 03:00:00,05/02/17,14.922,51.481,5.309
2017-05-02 04:00:00,05/02/17,14.627,52.152,5.215
2017-05-02 05:00:00,05/02/17,13.867,55.166,5.287
2017-05-02 06:00:00,05/02/17,13.401,58.883,5.767
2017-05-02 07:00:00,05/02/17,14.138,59.710,6.654
2017-05-02 08:00:00,05/02/17,15.944,56.122,7.472
2017-05-02 09:00:00,05/02/17,18.101,47.658,7.107
2017-05-02 10:00:00,05/02/17,19.998,38.338,5.680
2017-05-02 11:00:00,05/02/17,21.686,33.002,5.001
2017-05-02 12:00:00,05/02/17,23.253,28.201,4.032
2017-05-02 13:00:00,05/02/17,25.496,25.604,4.517
2017-05-02 14:00:00,05/02/17,26.083,22.960,3.379
2017-05-02 15:00:00,05/02/17,26.767,21.600,3.051
2017-05-02 16:00:00,05/02/17,27.342,22.023,3.815
2017-05-02 17:00:00,05/02/17,26.686,22.999,3.911
2017-05-02 18:00:00,05/02/17,25.712,24.796,4.232
2017-05-02 19:00:00,05/02/17,24.318,27.054,4.345
2017-05-02 20:00:00,05/02/17,23.048,30.361,4.964
2017-05-02 21:00:00,05/02/17,22.035,32.657,5.160
2017-05-02 22:00:00,05/02/17,21.075,34.834,5.260
2017-05-02 23:00:00,05/02/17,20.238,37.874,5.743
2017-05-03 00:00:00,05/03/17,19.788,39.078,5.797
2017-05-03 01:00:00,05/03/17,18.941,41.457,5.889
2017-05-03 02:00:00,05/03/17,18.109,44.697,6.223
2017-05-03 03:00:00,05/03/17,17.889,45.833,6.386
2017-05-03 04:00:00,05/03/17,17.147,49.105,6.691
2017-05-03 05:00:00,05/03/17,16.304,53.820,7.221
2017-05-03 06:00:00,05/03/17,16.320,56.887,8.025
2017-05-03 07:00:00,05/03/17,16.915,57.957,8.851
2017-05-03 08:00:00,05/03/17,18.907,54.289,9.737
2017-05-03 09:00:00,05/03/17,21.669,41.267,8.204
2017-05-03 10:00:00,05/03/17,24.311,33.153,7.354
2017-05-03 11:00:00,05/03/17,26.781,28.817,7.402
2017-05-03 12:00:00,05/03/17,28.658,26.058,7.458
2017-05-03 13:00:00,05/03/17,29.930,25.292,8.085
2017-05-03 14:00:00,05/03/17,30.562,24.103,7.875
2017-05-03 15:00:00,05/03/17,30.254,24.137,7.639
2017-05-03 16:00:00,05/03/17,29.567,26.305,8.389
2017-05-03 17:00:00,05/03/17,28.496,27.303,8.047
2017-05-03 18:00:00,05/03/17,27.551,29.766,8.558
2017-05-03 19:00:00,05/03/17,26.687,32.702,9.235
2017-05-03 20:00:00,05/03/17,25.508,36.826,10.000
2017-05-03 21:00:00,05/03/17,24.577,40.554,10.634
2017-05-03 22:00:00,05/03/17,24.096,41.765,10.647
2017-05-03 23:00:00,05/03/17,23.366,43.328,10.539
2017-05-04 00:00:00,05/04/17,22.785,44.159,10.295
2017-05-04 01:00:00,05/04/17,22.455,44.153,9.996
2017-05-04 02:00:00,05/04/17,22.027,44.907,9.856
2017-05-04 03:00:00,05/04/17,21.006,49.966,10.475
2017-05-04 04:00:00,05/04/17,18.632,63.931,11.824
2017-05-04 05:00:00,05/04/17,16.324,79.885,12.830
2017-05-04 06:00:00,05/04/17,16.038,83.186,13.118
2017-05-04 07:00:00,05/04/17,16.121,88.346,14.032
2017-05-04 08:00:00,05/04/17,15.911,91.476,14.303
2017-05-04 09:00:00,05/04/17,16.040,92.608,14.600
2017-05-04 10:00:00,05/04/17,15.585,93.745,14.312
2017-05-04 11:00:00,05/04/17,16.636,92.399,15.162
2017-05-04 12:00:00,05/04/17,18.495,88.434,16.395
2017-05-04 13:00:00,05/04/17,19.185,85.582,16.616
2017-05-04 14:00:00,05/04/17,18.545,90.174,16.717
2017-05-04 15:00:00,05/04/17,18.723,92.709,17.287
2017-05-04 16:00:00,05/04/17,19.181,92.114,17.653
2017-05-04 17:00:00,05/04/17,19.863,89.759,17.963
2017-05-04 18:00:00,05/04/17,19.811,88.220,17.667
2017-05-04 19:00:00,05/04/17,19.537,88.323,17.413
2017-05-04 20:00:00,05/04/17,17.201,90.761,15.468
2017-05-04 21:00:00,05/04/17,15.267,93.140,13.908
2017-05-04 22:00:00,05/04/17,15.057,92.771,13.645
2017-05-04 23:00:00,05/04/17,13.894,91.372,12.282
2017-05-05 00:00:00,05/05/17,13.014,92.482,11.569
2017-05-05 01:00:00,05/05/17,12.548,91.789,11.004
2017-05-05 02:00:00,05/05/17,11.775,90.925,10.111
2017-05-05 03:00:00,05/05/17,10.838,90.879,9.173
2017-05-05 04:00:00,05/05/17,9.852,92.234,8.385
2017-05-05 05:00:00,05/05/17,9.556,91.227,7.948
2017-05-05 06:00:00,05/05/17,9.474,88.948,7.541
2017-05-05 07:00:00,05/05/17,9.575,90.074,7.803
2017-05-05 08:00:00,05/05/17,9.581,91.602,8.027
2017-05-05 09:00:00,05/05/17,9.909,92.874,8.531
2017-05-05 10:00:00,05/05/17,10.510,91.884,8.989
2017-05-05 11:00:00,05/05/17,11.356,88.544,9.345
2017-05-05 12:00:00,05/05/17,11.892,83.691,9.124
2017-05-05 13:00:00,05/05/17,11.376,88.663,9.383
2017-05-05 14:00:00,05/05/17,11.750,86.659,9.450
2017-05-05 15:00:00,05/05/17,11.378,86.088,8.995
2017-05-05 16:00:00,05/05/17,11.321,85.383,8.831
2017-05-05 17:00:00,05/05/17,10.976,86.755,8.696
2017-05-05 18:00:00,05/05/17,10.811,89.345,8.924
2017-05-05 19:00:00,05/05/17,10.688,87.243,8.488
2017-05-05 20:00:00,05/05/17,10.279,85.496,7.820
2017-05-05 21:00:00,05/05/17,10.061,84.518,7.452
2017-05-05 22:00:00,05/05/17,9.932,82.092,6.943
2017-05-05 23:00:00,05/05/17,9.872,78.645,6.318
2017-05-06 00:00:00,05/06/17,9.979,78.529,6.403
2017-05-06 01:00:00,05/06/17,9.833,80.372,6.567
2017-05-06 02:00:00,05/06/17,9.825,80.937,6.652
2017-05-06 03:00:00,05/06/17,9.470,82.319,6.526
2017-05-06 04:00:00,05/06/17,9.052,84.049,6.387
2017-05-06 05:00:00,05/06/17,8.709,87.567,6.580
2017-05-06 06:00:00,05/06/17,8.297,89.870,6.505
2017-05-06 07:00:00,05/06/17,8.828,88.480,6.827
2017-05-06 08:00:00,05/06/17,10.845,78.087,7.146
2017-05-06 09:00:00,05/06/17,12.688,65.886,6.628
2017-05-06 10:00:00,05/06/17,14.985,52.833,5.694
2017-05-06 11:00:00,05/06/17,17.145,42.955,4.770
2017-05-06 12:00:00,05/06/17,18.971,37.295,4.365
2017-05-06 13:00:00,05/06/17,20.603,34.840,4.844
2017-05-06 14:00:00,05/06/17,21.909,37.868,7.228
2017-05-06 15:00:00,05/06/17,22.429,37.544,7.564
2017-05-06 16:00:00,05/06/17,22.639,37.502,7.734
2017-05-06 17:00:00,05/06/17,22.220,37.203,7.244
2017-05-06 18:00:00,05/06/17,21.571,39.977,7.725
2017-05-06 19:00:00,05/06/17,19.230,54.899,9.716
2017-05-06 20:00:00,05/06/17,15.996,78.477,12.261
2017-05-06 21:00:00,05/06/17,15.294,77.150,11.338
2017-05-06 22:00:00,05/06/17,14.701,68.237,9.055
2017-05-06 23:00:00,05/06/17,14.298,69.391,8.897
2017-05-07 00:00:00,05/07/17,13.904,74.201,9.452
2017-05-07 01:00:00,05/07/17,13.564,74.359,9.152
2017-05-07 02:00:00,05/07/17,13.028,74.983,8.748
2017-05-07 03:00:00,05/07/17,12.437,77.105,8.551
2017-05-07 04:00:00,05/07/17,11.635,82.969,8.755
2017-05-07 05:00:00,05/07/17,11.068,85.699,8.629
2017-05-07 06:00:00,05/07/17,10.990,85.883,8.581
2017-05-07 07:00:00,05/07/17,11.892,82.542,8.936
2017-05-07 08:00:00,05/07/17,13.197,67.218,7.325
2017-05-07 09:00:00,05/07/17,14.600,47.001,3.678
2017-05-07 10:00:00,05/07/17,16.147,34.196,0.604
2017-05-07 11:00:00,05/07/17,18.049,30.044,0.484
2017-05-07 12:00:00,05/07/17,19.395,27.129,0.185
2017-05-07 13:00:00,05/07/17,20.176,27.416,1.001
2017-05-07 14:00:00,05/07/17,21.056,27.170,1.625
2017-05-07 15:00:00,05/07/17,21.571,27.934,2.471
2017-05-07 16:00:00,05/07/17,21.879,29.025,3.296
2017-05-07 17:00:00,05/07/17,21.193,31.396,3.846
2017-05-07 18:00:00,05/07/17,20.660,34.018,4.555
2017-05-07 19:00:00,05/07/17,19.532,37.346,4.903
2017-05-07 20:00:00,05/07/17,18.386,41.373,5.359
2017-05-07 21:00:00,05/07/17,17.060,46.480,5.821
2017-05-07 22:00:00,05/07/17,16.398,49.956,6.247
2017-05-07 23:00:00,05/07/17,15.479,53.752,6.432
2017-05-08 00:00:00,05/08/17,14.575,56.949,6.402
2017-05-08 01:00:00,05/08/17,14.138,58.744,6.428
2017-05-08 02:00:00,05/08/17,13.527,60.672,6.301
2017-05-08 03:00:00,05/08/17,13.072,63.135,6.421
2017-05-08 04:00:00,05/08/17,12.457,65.710,6.384
2017-05-08 05:00:00,05/08/17,12.227,67.227,6.480
2017-05-08 06:00:00,05/08/17,12.730,66.604,6.830
2017-05-08 07:00:00,05/08/17,14.159,61.825,7.157
2017-05-08 08:00:00,05/08/17,16.242,56.023,7.701
2017-05-08 09:00:00,05/08/17,18.485,49.981,8.169
2017-05-08 10:00:00,05/08/17,20.621,42.568,7.772
2017-05-08 11:00:00,05/08/17,22.687,38.408,8.133
2017-05-08 12:00:00,05/08/17,23.914,37.423,8.837
2017-05-08 13:00:00,05/08/17,24.779,36.140,9.079
2017-05-08 14:00:00,05/08/17,25.593,34.497,9.093
2017-05-08 15:00:00,05/08/17,26.295,32.495,8.802
2017-05-08 16:00:00,05/08/17,26.543,31.189,8.399
2017-05-08 17:00:00,05/08/17,26.053,32.613,8.636
2017-05-08 18:00:00,05/08/17,25.105,34.933,8.854
2017-05-08 19:00:00,05/08/17,23.868,39.717,9.679
2017-05-08 20:00:00,05/08/17,23.060,42.720,10.049
2017-05-08 21:00:00,05/08/17,21.867,46.740,10.300
2017-05-08 22:00:00,05/08/17,21.282,48.699,10.372
2017-05-08 23:00:00,05/08/17,20.375,51.496,10.362
2017-05-09 00:00:00,05/09/17,19.793,53.284,10.323
2017-05-09 01:00:00,05/09/17,19.092,55.991,10.392
2017-05-09 02:00:00,05/09/17,18.794,56.677,10.292
2017-05-09 03:00:00,05/09/17,17.857,61.110,10.482
2017-05-09 04:00:00,05/09/17,17.475,63.637,10.717
2017-05-09 05:00:00,05/09/17,17.247,63.546,10.479
