Datetime,Date,Temp,RH,DewPt
2015-04-03 14:00:00,04/03/15,28.359,26.339,7.385
2015-04-03 15:00:00,04/03/15,28.531,25.190,6.847
2015-04-03 16:00:00,04/03/15,28.192,28.103,8.226
2015-04-03 17:00:00,04/03/15,27.487,30.878,9.059
2015-04-03 18:00:00,04/03/15,26.506,32.881,9.168
2015-04-03 19:00:00,04/03/15,25.249,34.823,8.931
2015-04-03 20:00:00,04/03/15,24.165,37.868,9.234
2015-04-03 21:00:00,04/03/15,23.432,40.912,9.738
2015-04-03 22:00:00,04/03/15,23.090,43.852,10.466
2015-04-03 23:00:00,04/03/15,22.577,50.132,11.972
2015-04-04 00:00:00,04/04/15,19.348,75.308,14.724
2015-04-04 01:00:00,04/04/15,17.605,91.835,16.041
2015-04-04 02:00:00,04/04/15,17.304,93.263,15.955
2015-04-04 03:00:00,04/04/15,15.096,89.241,13.156
2015-04-04 04:00:00,04/04/15,13.175,86.217,10.788
2015-04-04 05:00:00,04/04/15,12.471,79.423,8.964
2015-04-04 06:00:00,04/04/15,11.591,69.985,6.417
2015-04-04 07:00:00,04/04/15,11.341,69.111,6.005
2015-04-04 08:00:00,04/04/15,11.761,65.580,5.693
2015-04-04 09:00:00,04/04/15,13.402,58.826,5.736
2015-04-04 10:00:00,04/04/15,15.282,51.176,5.539
2015-04-04 11:00:00,04/04/15,16.405,46.146,5.124
2015-04-04 12:00:00,04/04/15,17.697,41.100,4.625
2015-04-04 13:00:00,04/04/15,18.685,36.242,3.720
2015-04-04 14:00:00,04/04/15,19.434,33.151,3.095
2015-04-04 15:00:00,04/04/15,20.067,31.300,2.826
2015-04-04 16:00:00,04/04/15,20.178,28.478,1.543
2015-04-04 17:00:00,04/04/15,19.653,21.226,-3.155
2015-04-04 18:00:00,04/04/15,17.936,18.506,-6.459
2015-04-04 19:00:00,04/04/15,16.272,20.491,-6.410
2015-04-04 20:00:00,04/04/15,14.812,29.367,-2.658
2015-04-04 21:00:00,04/04/15,13.543,31.055,-2.968
2015-04-04 22:00:00,04/04/15,12.509,30.325,-4.197
2015-04-04 23:00:00,04/04/15,11.756,30.138,-4.934
2015-04-05 00:00:00,04/05/15,11.933,30.376,-4.675
2015-04-05 01:00:00,04/05/15,11.718,32.428,-3.977
2015-04-05 02:00:00,04/05/15,11.025,35.227,-3.465
2015-04-05 03:00:00,04/05/15,10.439,35.821,-3.758
2015-04-05 04:00:00,04/05/15,10.263,33.361,-4.876
2015-04-05 05:00:00,04/05/15,10.290,29.833,-6.351
2015-04-05 06:00:00,04/05/15,10.339,27.496,-7.398
2015-04-05 07:00:00,04/05/15,10.958,27.335,-6.945
2015-04-05 08:00:00,04/05/15,12.154,26.738,-6.215
2015-04-05 09:00:00,04/05/15,14.199,24.685,-5.570
2015-04-05 10:00:00,04/05/15,16.320,23.174,-4.645
2015-04-05 11:00:00,04/05/15,17.346,23.971,-3.317
2015-04-05 12:00:00,04/05/15,19.040,23.384,-2.234
2015-04-05 13:00:00,04/05/15,20.041,24.120,-0.946
2015-04-05 14:00:00,04/05/15,20.391,24.054,-0.693
2015-04-05 15:00:00,04/05/15,20.436,24.677,-0.285
2015-04-05 16:00:00,04/05/15,20.160,24.634,-0.541
2015-04-05 17:00:00,04/05/15,19.776,25.758,-0.230
2015-04-05 18:00:00,04/05/15,19.060,27.695,0.190
2015-04-05 19:00:00,04/05/15,18.226,29.952,0.595
2015-04-05 20:00:00,04/05/15,17.780,30.591,0.509
2015-04-05 21:00:00,04/05/15,17.526,31.029,0.490
2015-04-05 22:00:00,04/05/15,16.419,33.211,0.484
2015-04-05 23:00:00,04/05/15,15.718,33.144,-0.159
2015-04-06 00:00:00,04/06/15,15.219,34.143,-0.184
2015-04-06 01:00:00,04/06/15,14.751,33.933,-0.682
2015-04-06 02:00:00,04/06/15,14.453,34.684,-0.641
2015-04-06 03:00:00,04/06/15,14.433,37.962,0.595
2015-04-06 04:00:00,04/06/15,14.549,43.973,2.742
2015-04-06 05:00:00,04/06/15,14.319,49.597,4.223
2015-04-06 06:00:00,04/06/15,13.966,55.584,5.485
2015-04-06 07:00:00,04/06/15,13.768,62.877,6.995
2015-04-06 08:00:00,04/06/15,13.255,72.092,8.427
2015-04-06 09:00:00,04/06/15,14.350,72.729,9.604
2015-04-06 10:00:00,04/06/15,16.493,71.916,11.517
2015-04-06 11:00:00,04/06/15,18.228,69.614,12.723
2015-04-06 12:00:00,04/06/15,20.186,65.961,13.818
2015-04-06 13:00:00,04/06/15,21.824,63.094,14.719
2015-04-06 14:00:00,04/06/15,21.388,64.859,14.714
2015-04-06 15:00:00,04/06/15,21.058,68.308,15.165
2015-04-06 16:00:00,04/06/15,21.181,69.162,15.466
2015-04-06 17:00:00,04/06/15,20.877,71.413,15.641
2015-04-06 18:00:00,04/06/15,19.494,80.761,16.060
2015-04-06 19:00:00,04/06/15,17.974,91.688,16.383
2015-04-06 20:00:00,04/06/15,17.381,95.564,16.368
2015-04-06 21:00:00,04/06/15,17.478,96.519,16.602
2015-04-06 22:00:00,04/06/15,17.173,96.209,16.253
2015-04-06 23:00:00,04/06/15,17.141,96.339,16.239
2015-04-07 00:00:00,04/07/15,17.159,96.257,16.246
2015-04-07 01:00:00,04/07/15,17.011,96.637,16.151
2015-04-07 02:00:00,04/07/15,16.816,97.061,16.016
2015-04-07 03:00:00,04/07/15,17.023,97.387,16.268
2015-04-07 04:00:00,04/07/15,17.177,97.599,16.453
2015-04-07 05:00:00,04/07/15,17.294,97.918,16.614
2015-04-07 06:00:00,04/07/15,17.488,98.193,16.848
2015-04-07 07:00:00,04/07/15,17.681,98.689,17.109
2015-04-07 08:00:00,04/07/15,18.693,97.030,17.890
2015-04-07 09:00:00,04/07/15,19.540,93.276,18.182
2015-04-07 10:00:00,04/07/15,21.676,83.826,18.761
2015-04-07 11:00:00,04/07/15,23.146,72.359,18.002
2015-04-07 12:00:00,04/07/15,25.219,60.037,17.169
2015-04-07 13:00:00,04/07/15,25.859,54.512,16.290
2015-04-07 14:00:00,04/07/15,26.533,51.267,15.981
2015-04-07 15:00:00,04/07/15,26.588,49.864,15.605
2015-04-07 16:00:00,04/07/15,26.604,45.370,14.167
2015-04-07 17:00:00,04/07/15,26.661,43.958,13.738
2015-04-07 18:00:00,04/07/15,25.320,49.259,14.249
2015-04-07 19:00:00,04/07/15,24.211,54.171,14.673
2015-04-07 20:00:00,04/07/15,23.683,57.394,15.057
2015-04-07 21:00:00,04/07/15,23.082,60.528,15.287
2015-04-07 22:00:00,04/07/15,21.782,66.402,15.435
2015-04-07 23:00:00,04/07/15,20.311,72.979,15.406
2015-04-08 00:00:00,04/08/15,19.361,77.675,15.398
2015-04-08 01:00:00,04/08/15,18.693,80.972,15.343
2015-04-08 02:00:00,04/08/15,18.178,83.594,15.291
2015-04-08 03:00:00,04/08/15,17.980,85.305,15.382
2015-04-08 04:00:00,04/08/15,17.298,88.141,15.165
2015-04-08 05:00:00,04/08/15,16.882,90.023,15.048
2015-04-08 06:00:00,04/08/15,17.145,90.394,15.366
2015-04-08 07:00:00,04/08/15,19.746,82.578,16.636
2015-04-08 08:00:00,04/08/15,22.100,72.568,17.054
2015-04-08 09:00:00,04/08/15,24.553,64.893,17.718
2015-04-08 10:00:00,04/08/15,27.062,55.976,17.816
2015-04-08 11:00:00,04/08/15,28.356,46.780,16.191
2015-04-08 12:00:00,04/08/15,29.176,40.751,14.791
2015-04-08 13:00:00,04/08/15,30.237,33.017,12.474
2015-04-08 14:00:00,04/08/15,30.615,32.507,12.566
2015-04-08 15:00:00,04/08/15,31.156,31.400,12.497
2015-04-08 16:00:00,04/08/15,30.915,32.607,12.872
2015-04-08 17:00:00,04/08/15,29.795,36.622,13.691
2015-04-08 18:00:00,04/08/15,28.684,39.736,13.995
2015-04-08 19:00:00,04/08/15,27.246,43.799,14.205
2015-04-08 20:00:00,04/08/15,25.941,47.794,14.364
2015-04-08 21:00:00,04/08/15,24.897,51.485,14.538
2015-04-08 22:00:00,04/08/15,23.769,55.019,14.498
2015-04-08 23:00:00,04/08/15,22.809,58.978,14.641
2015-04-09 00:00:00,04/09/15,21.314,65.739,14.843
2015-04-09 01:00:00,04/09/15,21.151,67.108,14.994
2015-04-09 02:00:00,04/09/15,20.879,68.925,15.125
2015-04-09 03:00:00,04/09/15,20.625,70.614,15.238
2015-04-09 04:00:00,04/09/15,20.760,71.518,15.549
2015-04-09 05:00:00,04/09/15,19.708,76.968,15.604
2015-04-09 06:00:00,04/09/15,19.736,79.772,16.149
2015-04-09 07:00:00,04/09/15,20.978,78.414,17.111
2015-04-09 08:00:00,04/09/15,22.519,73.366,17.623
2015-04-09 09:00:00,04/09/15,25.204,61.327,17.453
2015-04-09 10:00:00,04/09/15,27.371,50.243,16.422
2015-04-09 11:00:00,04/09/15,28.543,45.085,15.832
2015-04-09 12:00:00,04/09/15,28.775,43.314,15.421
2015-04-09 13:00:00,04/09/15,28.970,42.807,15.412
2015-04-09 14:00:00,04/09/15,28.987,42.273,15.232
2015-04-09 15:00:00,04/09/15,29.888,40.261,15.273
2015-04-09 16:00:00,04/09/15,29.376,41.878,15.434
2015-04-09 17:00:00,04/09/15,28.636,44.645,15.760
2015-04-09 18:00:00,04/09/15,27.481,47.625,15.720
2015-04-09 19:00:00,04/09/15,26.520,49.812,15.530
2015-04-09 20:00:00,04/09/15,25.744,52.239,15.545
2015-04-09 21:00:00,04/09/15,25.071,55.224,15.769
2015-04-09 22:00:00,04/09/15,24.603,58.084,16.100
2015-04-09 23:00:00,04/09/15,23.767,62.132,16.330
2015-04-10 00:00:00,04/10/15,23.260,65.813,16.717
2015-04-10 01:00:00,04/10/15,22.800,68.703,16.921
2015-04-10 02:00:00,04/10/15,22.353,72.168,17.223
2015-04-10 03:00:00,04/10/15,21.766,75.881,17.395
2015-04-10 04:00:00,04/10/15,21.264,78.822,17.467
2015-04-10 05:00:00,04/10/15,20.893,81.244,17.546
2015-04-10 06:00:00,04/10/15,20.543,83.596,17.616
2015-04-10 07:00:00,04/10/15,20.686,84.317,17.881
2015-04-10 08:00:00,04/10/15,20.698,83.478,17.748
2015-04-10 09:00:00,04/10/15,20.141,87.555,17.873
2015-04-10 10:00:00,04/10/15,19.363,93.264,18.009
2015-04-10 11:00:00,04/10/15,19.591,93.981,18.344
2015-04-10 12:00:00,04/10/15,21.046,89.673,19.116
2015-04-10 13:00:00,04/10/15,22.264,81.852,18.987
2015-04-10 14:00:00,04/10/15,23.184,75.607,18.719
2015-04-10 15:00:00,04/10/15,24.130,70.634,18.612
2015-04-10 16:00:00,04/10/15,24.145,69.312,18.343
2015-04-10 17:00:00,04/10/15,18.491,89.022,16.425
2015-04-10 18:00:00,04/10/15,18.456,94.430,17.277
2015-04-10 19:00:00,04/10/15,18.866,94.654,17.720
2015-04-10 20:00:00,04/10/15,18.757,94.878,17.644
2015-04-10 21:00:00,04/10/15,18.779,95.195,17.712
2015-04-10 22:00:00,04/10/15,18.848,95.384,17.809
