Datetime,Date,Temp,RH,DewPt
2015-04-03 13:00:00,04/03/15,28.428,26.875,7.734
2015-04-03 14:00:00,04/03/15,29.033,25.263,7.311
2015-04-03 15:00:00,04/03/15,29.557,24.280,7.144
2015-04-03 16:00:00,04/03/15,28.757,27.270,8.238
2015-04-03 17:00:00,04/03/15,27.816,30.597,9.199
2015-04-03 18:00:00,04/03/15,26.969,32.653,9.467
2015-04-03 19:00:00,04/03/15,25.866,34.308,9.250
2015-04-03 20:00:00,04/03/15,24.847,37.061,9.515
2015-04-03 21:00:00,04/03/15,24.118,39.844,9.957
2015-04-03 22:00:00,04/03/15,23.645,42.726,10.577
2015-04-03 23:00:00,04/03/15,23.086,48.571,11.971
2015-04-04 00:00:00,04/04/15,19.817,72.702,14.639
2015-04-04 01:00:00,04/04/15,18.144,89.862,16.272
2015-04-04 02:00:00,04/04/15,17.764,92.632,16.320
2015-04-04 03:00:00,04/04/15,15.781,89.553,13.883
2015-04-04 04:00:00,04/04/15,13.768,86.014,11.342
2015-04-04 05:00:00,04/04/15,13.040,80.347,9.688
2015-04-04 06:00:00,04/04/15,12.264,69.679,7.003
2015-04-04 07:00:00,04/04/15,11.916,67.716,6.279
2015-04-04 08:00:00,04/04/15,12.503,63.125,5.875
2015-04-04 09:00:00,04/04/15,13.579,58.071,5.719
2015-04-04 10:00:00,04/04/15,15.266,50.743,5.407
2015-04-04 11:00:00,04/04/15,16.771,45.577,5.275
2015-04-04 12:00:00,04/04/15,18.533,39.746,4.898
2015-04-04 13:00:00,04/04/15,19.813,34.600,4.044
2015-04-04 14:00:00,04/04/15,20.424,31.657,3.291
2015-04-04 15:00:00,04/04/15,20.829,29.842,2.797
2015-04-04 16:00:00,04/04/15,20.629,28.020,1.701
2015-04-04 17:00:00,04/04/15,19.599,22.213,-2.561
2015-04-04 18:00:00,04/04/15,18.473,18.317,-6.168
2015-04-04 19:00:00,04/04/15,17.112,19.311,-6.529
2015-04-04 20:00:00,04/04/15,15.648,26.178,-3.568
2015-04-04 21:00:00,04/04/15,14.381,28.495,-3.427
2015-04-04 22:00:00,04/04/15,13.458,27.756,-4.584
2015-04-04 23:00:00,04/04/15,12.656,28.950,-4.709
2015-04-05 00:00:00,04/05/15,12.374,29.752,-4.574
2015-04-05 01:00:00,04/05/15,12.120,31.787,-3.895
2015-04-05 02:00:00,04/05/15,11.252,34.932,-3.378
2015-04-05 03:00:00,04/05/15,10.818,35.037,-3.719
2015-04-05 04:00:00,04/05/15,10.594,32.931,-4.758
2015-04-05 05:00:00,04/05/15,10.518,29.877,-6.130
2015-04-05 06:00:00,04/05/15,10.724,26.605,-7.510
2015-04-05 07:00:00,04/05/15,11.392,25.950,-7.272
2015-04-05 08:00:00,04/05/15,12.708,25.266,-6.508
2015-04-05 09:00:00,04/05/15,14.207,23.798,-6.064
2015-04-05 10:00:00,04/05/15,16.189,22.642,-5.076
2015-04-05 11:00:00,04/05/15,17.762,22.030,-4.145
2015-04-05 12:00:00,04/05/15,19.282,22.055,-2.861
2015-04-05 13:00:00,04/05/15,20.531,22.071,-1.807
2015-04-05 14:00:00,04/05/15,21.478,22.281,-0.884
2015-04-05 15:00:00,04/05/15,21.103,23.218,-0.600
2015-04-05 16:00:00,04/05/15,20.926,23.788,-0.399
2015-04-05 17:00:00,04/05/15,20.355,24.399,-0.515
2015-04-05 18:00:00,04/05/15,19.839,25.555,-0.291
2015-04-05 19:00:00,04/05/15,19.014,27.910,0.270
2015-04-05 20:00:00,04/05/15,18.351,29.087,0.288
2015-04-05 21:00:00,04/05/15,18.085,29.281,0.154
2015-04-05 22:00:00,04/05/15,16.939,31.920,0.380
2015-04-05 23:00:00,04/05/15,16.175,32.015,-0.245
2015-04-06 00:00:00,04/06/15,15.770,32.260,-0.493
2015-04-06 01:00:00,04/06/15,15.232,32.549,-0.838
2015-04-06 02:00:00,04/06/15,14.828,33.287,-0.882
2015-04-06 03:00:00,04/06/15,14.735,36.139,0.176
2015-04-06 04:00:00,04/06/15,14.936,41.241,2.197
2015-04-06 05:00:00,04/06/15,14.701,47.108,3.852
2015-04-06 06:00:00,04/06/15,14.381,52.599,5.101
2015-04-06 07:00:00,04/06/15,14.178,59.744,6.675
2015-04-06 08:00:00,04/06/15,13.644,69.968,8.389
2015-04-06 09:00:00,04/06/15,14.277,71.737,9.346
2015-04-06 10:00:00,04/06/15,16.447,70.956,11.284
2015-04-06 11:00:00,04/06/15,18.349,68.653,12.632
2015-04-06 12:00:00,04/06/15,20.482,63.939,13.639
2015-04-06 13:00:00,04/06/15,21.780,62.391,14.511
2015-04-06 14:00:00,04/06/15,21.710,63.341,14.668
2015-04-06 15:00:00,04/06/15,21.129,67.216,14.995
2015-04-06 16:00:00,04/06/15,21.533,67.869,15.524
2015-04-06 17:00:00,04/06/15,21.239,69.803,15.655
2015-04-06 18:00:00,04/06/15,20.033,77.772,16.045
2015-04-06 19:00:00,04/06/15,18.388,89.580,16.469
2015-04-06 20:00:00,04/06/15,17.647,94.133,16.425
2015-04-06 21:00:00,04/06/15,17.637,95.980,16.684
2015-04-06 22:00:00,04/06/15,17.350,95.885,16.383
2015-04-06 23:00:00,04/06/15,17.338,95.628,16.335
2015-04-07 00:00:00,04/07/15,17.320,95.643,16.319
2015-04-07 01:00:00,04/07/15,17.229,95.797,16.250
2015-04-07 02:00:00,04/07/15,17.023,96.407,16.130
2015-04-07 03:00:00,04/07/15,17.171,96.736,16.326
2015-04-07 04:00:00,04/07/15,17.338,96.987,16.528
2015-04-07 05:00:00,04/07/15,17.530,97.443,16.784
2015-04-07 06:00:00,04/07/15,17.647,97.836,16.957
2015-04-07 07:00:00,04/07/15,17.814,98.268,17.184
2015-04-07 08:00:00,04/07/15,18.654,97.382,17.901
2015-04-07 09:00:00,04/07/15,19.615,93.020,18.222
2015-04-07 10:00:00,04/07/15,21.455,85.504,18.833
2015-04-07 11:00:00,04/07/15,23.221,73.501,18.304
2015-04-07 12:00:00,04/07/15,25.160,60.533,17.237
2015-04-07 13:00:00,04/07/15,26.200,54.439,16.584
2015-04-07 14:00:00,04/07/15,26.995,50.378,16.136
2015-04-07 15:00:00,04/07/15,27.423,48.290,15.872
2015-04-07 16:00:00,04/07/15,26.985,45.221,14.465
2015-04-07 17:00:00,04/07/15,26.828,43.700,13.799
