Datetime,Date,Temp,RH,DewPt
2015-04-03 09:00:00,04/03/15,20.698,60.883,13.118
2015-04-03 10:00:00,04/03/15,23.071,47.853,11.687
2015-04-03 11:00:00,04/03/15,24.783,38.594,10.058
2015-04-03 12:00:00,04/03/15,26.751,32.423,9.131
2015-04-03 13:00:00,04/03/15,27.894,27.868,7.839
2015-04-03 14:00:00,04/03/15,28.756,25.549,7.256
2015-04-03 15:00:00,04/03/15,28.719,24.679,6.692
2015-04-03 16:00:00,04/03/15,28.638,27.289,8.158
2015-04-03 17:00:00,04/03/15,27.935,30.089,9.052
2015-04-03 18:00:00,04/03/15,26.972,32.254,9.279
2015-04-03 19:00:00,04/03/15,25.546,34.448,9.031
2015-04-03 20:00:00,04/03/15,24.340,37.688,9.317
2015-04-03 21:00:00,04/03/15,23.619,40.668,9.815
2015-04-03 22:00:00,04/03/15,23.278,43.494,10.514
2015-04-03 23:00:00,04/03/15,22.800,49.206,11.902
2015-04-04 00:00:00,04/04/15,19.549,74.869,14.773
2015-04-04 01:00:00,04/04/15,17.778,92.639,16.333
2015-04-04 02:00:00,04/04/15,17.476,93.951,16.227
2015-04-04 03:00:00,04/04/15,15.363,89.918,13.525
2015-04-04 04:00:00,04/04/15,13.419,87.223,11.187
2015-04-04 05:00:00,04/04/15,12.692,80.365,9.341
2015-04-04 06:00:00,04/04/15,11.852,70.166,6.703
2015-04-04 07:00:00,04/04/15,11.659,68.364,6.160
2015-04-04 08:00:00,04/04/15,12.586,62.948,5.916
2015-04-04 09:00:00,04/04/15,13.947,56.746,5.754
2015-04-04 10:00:00,04/04/15,15.272,50.741,5.414
2015-04-04 11:00:00,04/04/15,16.383,45.890,5.025
2015-04-04 12:00:00,04/04/15,17.746,40.965,4.627
2015-04-04 13:00:00,04/04/15,18.469,36.128,3.484
2015-04-04 14:00:00,04/04/15,19.403,33.275,3.123
2015-04-04 15:00:00,04/04/15,19.819,31.400,2.656
2015-04-04 16:00:00,04/04/15,20.067,29.093,1.751
2015-04-04 17:00:00,04/04/15,19.997,21.832,-2.499
2015-04-04 18:00:00,04/04/15,18.624,18.188,-6.138
2015-04-04 19:00:00,04/04/15,16.858,19.491,-6.617
2015-04-04 20:00:00,04/04/15,15.314,27.817,-2.988
2015-04-04 21:00:00,04/04/15,13.914,30.334,-2.968
2015-04-04 22:00:00,04/04/15,12.946,29.405,-4.237
2015-04-04 23:00:00,04/04/15,12.116,29.106,-5.095
2015-04-05 00:00:00,04/05/15,12.169,29.618,-4.815
2015-04-05 01:00:00,04/05/15,11.953,31.977,-3.960
2015-04-05 02:00:00,04/05/15,11.502,33.984,-3.529
2015-04-05 03:00:00,04/05/15,11.086,34.196,-3.810
2015-04-05 04:00:00,04/05/15,10.852,32.122,-4.869
2015-04-05 05:00:00,04/05/15,10.600,29.695,-6.141
2015-04-05 06:00:00,04/05/15,10.645,27.167,-7.298
2015-04-05 07:00:00,04/05/15,11.450,26.330,-7.031
2015-04-05 08:00:00,04/05/15,13.120,24.618,-6.512
2015-04-05 09:00:00,04/05/15,14.890,23.279,-5.793
2015-04-05 10:00:00,04/05/15,16.546,22.103,-5.112
2015-04-05 11:00:00,04/05/15,17.683,21.926,-4.278
2015-04-05 12:00:00,04/05/15,18.850,22.211,-3.121
2015-04-05 13:00:00,04/05/15,20.127,22.423,-1.918
2015-04-05 14:00:00,04/05/15,20.960,22.802,-0.981
2015-04-05 15:00:00,04/05/15,20.833,23.421,-0.700
2015-04-05 16:00:00,04/05/15,20.924,23.606,-0.512
2015-04-05 17:00:00,04/05/15,20.313,24.628,-0.417
2015-04-05 18:00:00,04/05/15,19.777,26.088,-0.047
2015-04-05 19:00:00,04/05/15,18.880,28.387,0.396
2015-04-05 20:00:00,04/05/15,18.267,29.518,0.427
2015-04-05 21:00:00,04/05/15,17.962,29.759,0.277
2015-04-05 22:00:00,04/05/15,16.862,32.899,0.738
2015-04-05 23:00:00,04/05/15,16.135,32.459,-0.086
2015-04-06 00:00:00,04/06/15,15.676,32.677,-0.395
2015-04-06 01:00:00,04/06/15,15.203,32.979,-0.681
2015-04-06 02:00:00,04/06/15,14.896,33.543,-0.717
2015-04-06 03:00:00,04/06/15,14.846,36.481,0.407
2015-04-06 04:00:00,04/06/15,14.930,41.422,2.251
2015-04-06 05:00:00,04/06/15,14.711,47.334,3.928
2015-04-06 06:00:00,04/06/15,14.437,53.473,5.382
2015-04-06 07:00:00,04/06/15,14.080,60.828,6.827
2015-04-06 08:00:00,04/06/15,13.586,71.429,8.618
2015-04-06 09:00:00,04/06/15,14.273,72.264,9.443
2015-04-06 10:00:00,04/06/15,16.572,70.721,11.358
2015-04-06 11:00:00,04/06/15,18.253,68.669,12.544
2015-04-06 12:00:00,04/06/15,20.537,63.927,13.690
2015-04-06 13:00:00,04/06/15,21.929,61.975,14.553
2015-04-06 14:00:00,04/06/15,21.993,62.427,14.720
2015-04-06 15:00:00,04/06/15,21.312,66.585,15.031
2015-04-06 16:00:00,04/06/15,21.529,68.006,15.551
2015-04-06 17:00:00,04/06/15,21.236,69.886,15.670
2015-04-06 18:00:00,04/06/15,19.921,79.218,16.194
2015-04-06 19:00:00,04/06/15,18.238,90.825,16.511
2015-04-06 20:00:00,04/06/15,17.445,95.393,16.407
2015-04-06 21:00:00,04/06/15,17.578,96.562,16.708
2015-04-06 22:00:00,04/06/15,17.338,95.687,16.343
2015-04-06 23:00:00,04/06/15,17.276,95.844,16.304
2015-04-07 00:00:00,04/07/15,17.290,96.175,16.365
2015-04-07 01:00:00,04/07/15,17.207,96.166,16.281
2015-04-07 02:00:00,04/07/15,17.018,96.509,16.141
2015-04-07 03:00:00,04/07/15,17.151,96.769,16.310
2015-04-07 04:00:00,04/07/15,17.342,96.746,16.498
2015-04-07 05:00:00,04/07/15,17.502,96.925,16.684
2015-04-07 06:00:00,04/07/15,17.673,97.266,16.902
2015-04-07 07:00:00,04/07/15,17.933,97.723,17.227
2015-04-07 08:00:00,04/07/15,18.882,96.273,17.969
2015-04-07 09:00:00,04/07/15,19.780,91.865,18.207
2015-04-07 10:00:00,04/07/15,21.807,83.365,18.815
2015-04-07 11:00:00,04/07/15,23.408,71.522,18.065
2015-04-07 12:00:00,04/07/15,24.797,60.259,16.829
2015-04-07 13:00:00,04/07/15,26.118,53.612,16.275
2015-04-07 14:00:00,04/07/15,26.986,49.304,15.798
2015-04-07 15:00:00,04/07/15,27.256,48.143,15.678
2015-04-07 16:00:00,04/07/15,27.130,44.419,14.320
2015-04-07 17:00:00,04/07/15,27.182,42.514,13.696
2015-04-07 18:00:00,04/07/15,25.733,48.120,14.268
2015-04-07 19:00:00,04/07/15,24.523,53.212,14.691
2015-04-07 20:00:00,04/07/15,23.625,57.800,15.109
2015-04-07 21:00:00,04/07/15,23.168,60.764,15.425
2015-04-07 22:00:00,04/07/15,21.905,66.095,15.482
2015-04-07 23:00:00,04/07/15,20.829,71.428,15.595
2015-04-08 00:00:00,04/08/15,19.468,77.972,15.555
2015-04-08 01:00:00,04/08/15,18.513,82.591,15.448
2015-04-08 02:00:00,04/08/15,17.926,85.760,15.404
2015-04-08 03:00:00,04/08/15,17.572,87.522,15.339
2015-04-08 04:00:00,04/08/15,17.169,89.503,15.252
2015-04-08 05:00:00,04/08/15,16.790,91.540,15.188
2015-04-08 06:00:00,04/08/15,17.005,91.818,15.443
2015-04-08 07:00:00,04/08/15,20.225,84.418,17.387
2015-04-08 08:00:00,04/08/15,23.611,67.899,17.510
2015-04-08 09:00:00,04/08/15,25.524,61.366,17.801
2015-04-08 10:00:00,04/08/15,26.767,55.871,17.520
2015-04-08 11:00:00,04/08/15,27.901,46.600,15.692
2015-04-08 12:00:00,04/08/15,29.315,39.172,14.296
2015-04-08 13:00:00,04/08/15,30.470,32.249,12.308
2015-04-08 14:00:00,04/08/15,30.934,31.306,12.252
2015-04-08 15:00:00,04/08/15,31.461,30.438,12.275
2015-04-08 16:00:00,04/08/15,31.413,31.651,12.839
2015-04-08 17:00:00,04/08/15,30.540,35.258,13.750
2015-04-08 18:00:00,04/08/15,29.176,38.987,14.133
2015-04-08 19:00:00,04/08/15,27.279,44.507,14.477
2015-04-08 20:00:00,04/08/15,25.897,48.701,14.609
2015-04-08 21:00:00,04/08/15,25.029,51.573,14.683
2015-04-08 22:00:00,04/08/15,23.810,55.453,14.650
2015-04-08 23:00:00,04/08/15,22.607,60.456,14.822
2015-04-09 00:00:00,04/09/15,21.690,65.462,15.134
2015-04-09 01:00:00,04/09/15,20.871,69.846,15.313
2015-04-09 02:00:00,04/09/15,20.337,72.956,15.436
2015-04-09 03:00:00,04/09/15,19.954,75.159,15.500
2015-04-09 04:00:00,04/09/15,20.132,75.115,15.664
2015-04-09 05:00:00,04/09/15,19.652,78.368,15.809
2015-04-09 06:00:00,04/09/15,19.823,80.055,16.286
2015-04-09 07:00:00,04/09/15,21.500,77.218,17.386
2015-04-09 08:00:00,04/09/15,23.503,70.199,17.907
2015-04-09 09:00:00,04/09/15,26.431,58.458,17.872
2015-04-09 10:00:00,04/09/15,27.699,48.379,16.138
2015-04-09 11:00:00,04/09/15,28.898,43.537,15.607
2015-04-09 12:00:00,04/09/15,29.191,42.092,15.348
2015-04-09 13:00:00,04/09/15,29.390,41.544,15.322
2015-04-09 14:00:00,04/09/15,29.507,40.894,15.180
2015-04-09 15:00:00,04/09/15,30.180,38.973,15.026
2015-04-09 16:00:00,04/09/15,29.858,40.804,15.458
2015-04-09 17:00:00,04/09/15,29.347,42.977,15.805
2015-04-09 18:00:00,04/09/15,27.955,46.444,15.763
2015-04-09 19:00:00,04/09/15,26.818,49.113,15.586
2015-04-09 20:00:00,04/09/15,25.961,51.729,15.597
2015-04-09 21:00:00,04/09/15,25.293,54.639,15.813
2015-04-09 22:00:00,04/09/15,24.815,57.408,16.120
2015-04-09 23:00:00,04/09/15,24.050,61.228,16.376
2015-04-10 00:00:00,04/10/15,23.537,64.975,16.787
2015-04-10 01:00:00,04/10/15,23.120,67.586,16.982
2015-04-10 02:00:00,04/10/15,22.663,71.199,17.320
2015-04-10 03:00:00,04/10/15,22.086,75.030,17.540
2015-04-10 04:00:00,04/10/15,21.537,78.198,17.617
2015-04-10 05:00:00,04/10/15,21.151,80.595,17.682
2015-04-10 06:00:00,04/10/15,20.799,83.005,17.765
2015-04-10 07:00:00,04/10/15,21.022,83.394,18.052
2015-04-10 08:00:00,04/10/15,21.059,82.453,17.924
2015-04-10 09:00:00,04/10/15,20.494,86.856,18.104
2015-04-10 10:00:00,04/10/15,19.480,93.489,18.159
2015-04-10 11:00:00,04/10/15,19.843,94.187,18.626
2015-04-10 12:00:00,04/10/15,21.076,89.772,19.158
2015-04-10 13:00:00,04/10/15,22.254,83.045,19.191
2015-04-10 14:00:00,04/10/15,23.505,74.584,18.824
2015-04-10 15:00:00,04/10/15,24.354,69.858,18.658
2015-04-10 16:00:00,04/10/15,24.474,68.262,18.429
2015-04-10 17:00:00,04/10/15,18.876,87.553,16.555
2015-04-10 18:00:00,04/10/15,18.612,95.379,17.572
2015-04-10 19:00:00,04/10/15,19.048,95.744,18.061
2015-04-10 20:00:00,04/10/15,18.935,96.353,18.037
2015-04-10 21:00:00,04/10/15,18.953,96.780,18.116
2015-04-10 22:00:00,04/10/15,19.034,96.856,18.208
2015-04-10 23:00:00,04/10/15,18.713,91.093,17.001
2015-04-11 00:00:00,04/11/15,17.364,84.651,14.664
2015-04-11 01:00:00,04/11/15,16.495,81.826,13.337
2015-04-11 02:00:00,04/11/15,15.808,84.331,13.082
2015-04-11 03:00:00,04/11/15,15.101,85.636,12.597
2015-04-11 04:00:00,04/11/15,14.559,85.599,12.057
2015-04-11 05:00:00,04/11/15,14.058,83.887,11.288
2015-04-11 06:00:00,04/11/15,13.233,84.782,10.617
2015-04-11 07:00:00,04/11/15,13.367,83.329,10.508
2015-04-11 08:00:00,04/11/15,15.576,71.958,10.624
2015-04-11 09:00:00,04/11/15,17.817,59.864,10.150
2015-04-11 10:00:00,04/11/15,20.032,51.270,9.960
2015-04-11 11:00:00,04/11/15,22.079,43.049,9.258
2015-04-11 12:00:00,04/11/15,23.696,35.629,7.881
2015-04-11 13:00:00,04/11/15,24.984,29.069,5.966
2015-04-11 14:00:00,04/11/15,25.964,25.087,4.613
2015-04-11 15:00:00,04/11/15,26.348,23.753,4.128
