Datetime,Date,Temp,RH,DewPt
2015-04-03 15:00:00,04/03/15,28.808,25.447,7.240
2015-04-03 16:00:00,04/03/15,27.807,28.318,8.010
2015-04-03 17:00:00,04/03/15,27.231,31.357,9.071
2015-04-03 18:00:00,04/03/15,26.484,33.177,9.284
2015-04-03 19:00:00,04/03/15,25.249,35.059,9.033
2015-04-03 20:00:00,04/03/15,24.060,38.323,9.318
2015-04-03 21:00:00,04/03/15,23.420,41.097,9.794
2015-04-03 22:00:00,04/03/15,23.084,43.955,10.497
2015-04-03 23:00:00,04/03/15,22.722,49.479,11.914
2015-04-04 00:00:00,04/04/15,19.085,77.576,14.858
2015-04-04 01:00:00,04/04/15,17.550,93.351,16.213
2015-04-04 02:00:00,04/04/15,17.233,95.038,16.144
2015-04-04 03:00:00,04/04/15,15.048,92.878,13.652
2015-04-04 04:00:00,04/04/15,13.054,90.344,11.297
2015-04-04 05:00:00,04/04/15,12.362,83.907,9.604
2015-04-04 06:00:00,04/04/15,11.469,74.741,7.190
2015-04-04 07:00:00,04/04/15,11.147,72.528,6.470
2015-04-04 08:00:00,04/04/15,11.850,67.896,6.248
2015-04-04 09:00:00,04/04/15,13.332,61.523,6.297
2015-04-04 10:00:00,04/04/15,15.134,54.484,6.278
2015-04-04 11:00:00,04/04/15,17.677,45.978,6.224
2015-04-04 12:00:00,04/04/15,19.144,40.662,5.758
2015-04-04 13:00:00,04/04/15,19.789,35.485,4.391
2015-04-04 14:00:00,04/04/15,20.397,32.673,3.726
2015-04-04 15:00:00,04/04/15,20.716,31.570,3.513
2015-04-04 16:00:00,04/04/15,19.648,30.806,2.228
2015-04-04 17:00:00,04/04/15,18.981,24.379,-1.760
2015-04-04 18:00:00,04/04/15,17.661,20.770,-5.062
2015-04-04 19:00:00,04/04/15,15.972,21.964,-5.697
2015-04-04 20:00:00,04/04/15,14.236,31.421,-2.238
2015-04-04 21:00:00,04/04/15,13.128,33.108,-2.455
2015-04-04 22:00:00,04/04/15,11.821,33.376,-3.493
2015-04-04 23:00:00,04/04/15,10.964,34.050,-3.979
2015-04-05 00:00:00,04/05/15,10.600,34.117,-4.273
2015-04-05 01:00:00,04/05/15,10.508,36.372,-3.491
2015-04-05 02:00:00,04/05/15,10.695,37.447,-2.931
2015-04-05 03:00:00,04/05/15,10.294,37.462,-3.284
2015-04-05 04:00:00,04/05/15,10.122,35.295,-4.242
2015-04-05 05:00:00,04/05/15,9.911,32.516,-5.527
2015-04-05 06:00:00,04/05/15,10.079,29.767,-6.570
2015-04-05 07:00:00,04/05/15,10.825,28.517,-6.490
2015-04-05 08:00:00,04/05/15,12.341,27.762,-5.543
2015-04-05 09:00:00,04/05/15,14.531,26.086,-4.529
2015-04-05 10:00:00,04/05/15,16.605,24.235,-3.784
2015-04-05 11:00:00,04/05/15,18.289,23.290,-2.925
2015-04-05 12:00:00,04/05/15,19.945,23.512,-1.417
2015-04-05 13:00:00,04/05/15,21.042,23.259,-0.633
2015-04-05 14:00:00,04/05/15,20.911,24.293,-0.119
2015-04-05 15:00:00,04/05/15,20.704,25.500,0.412
2015-04-05 16:00:00,04/05/15,20.377,25.842,0.325
2015-04-05 17:00:00,04/05/15,19.567,27.024,0.272
2015-04-05 18:00:00,04/05/15,18.725,28.820,0.479
2015-04-05 19:00:00,04/05/15,18.113,30.072,0.555
2015-04-05 20:00:00,04/05/15,17.601,31.006,0.546
2015-04-05 21:00:00,04/05/15,17.415,31.271,0.505
