Datetime,Date,Temp,RH,DewPt
2015-04-03 09:00:00,04/03/15,20.201,63.170,13.183
2015-04-03 10:00:00,04/03/15,23.187,47.401,11.650
2015-04-03 11:00:00,04/03/15,24.795,38.789,10.150
2015-04-03 12:00:00,04/03/15,26.629,33.175,9.373
2015-04-03 13:00:00,04/03/15,27.592,28.476,7.900
2015-04-03 14:00:00,04/03/15,28.482,26.075,7.332
2015-04-03 15:00:00,04/03/15,28.626,25.242,6.951
2015-04-03 16:00:00,04/03/15,28.374,28.023,8.337
2015-04-03 17:00:00,04/03/15,27.811,30.618,9.214
2015-04-03 18:00:00,04/03/15,27.004,32.310,9.334
2015-04-03 19:00:00,04/03/15,25.619,34.293,9.027
2015-04-03 20:00:00,04/03/15,24.655,36.893,9.276
2015-04-03 21:00:00,04/03/15,23.843,40.008,9.771
2015-04-03 22:00:00,04/03/15,23.485,42.895,10.493
2015-04-03 23:00:00,04/03/15,22.904,48.990,11.929
2015-04-04 00:00:00,04/04/15,19.727,72.425,14.530
2015-04-04 01:00:00,04/04/15,17.917,89.483,15.986
2015-04-04 02:00:00,04/04/15,17.411,93.307,16.069
2015-04-04 03:00:00,04/04/15,15.249,91.279,13.616
2015-04-04 04:00:00,04/04/15,13.381,86.542,11.043
2015-04-04 05:00:00,04/04/15,12.721,80.308,9.367
2015-04-04 06:00:00,04/04/15,11.953,69.956,6.759
2015-04-04 07:00:00,04/04/15,11.771,67.476,6.091
2015-04-04 08:00:00,04/04/15,13.166,61.292,6.094
2015-04-04 09:00:00,04/04/15,14.619,53.527,5.552
2015-04-04 10:00:00,04/04/15,16.425,46.940,5.373
2015-04-04 11:00:00,04/04/15,17.619,43.434,5.362
2015-04-04 12:00:00,04/04/15,18.834,38.736,4.804
2015-04-04 13:00:00,04/04/15,19.603,33.877,3.560
2015-04-04 14:00:00,04/04/15,20.365,31.101,2.985
2015-04-04 15:00:00,04/04/15,21.052,29.477,2.806
2015-04-04 16:00:00,04/04/15,20.919,26.950,1.383
2015-04-04 17:00:00,04/04/15,20.492,19.796,-3.417
2015-04-04 18:00:00,04/04/15,18.876,17.703,-6.315
2015-04-04 19:00:00,04/04/15,16.907,19.287,-6.717
2015-04-04 20:00:00,04/04/15,15.447,26.435,-3.604
2015-04-04 21:00:00,04/04/15,14.325,27.340,-4.046
2015-04-04 22:00:00,04/04/15,13.502,26.905,-4.973
2015-04-04 23:00:00,04/04/15,12.731,28.314,-4.942
2015-04-05 00:00:00,04/05/15,12.622,28.372,-5.017
2015-04-05 01:00:00,04/05/15,11.985,31.986,-3.927
2015-04-05 02:00:00,04/05/15,11.433,33.882,-3.631
2015-04-05 03:00:00,04/05/15,11.039,33.988,-3.934
