Datetime,Date,Temp,RH,DewPt
2015-04-03 09:00:00,04/03/15,20.698,60.308,12.982
2015-04-03 10:00:00,04/03/15,23.491,46.459,11.609
2015-04-03 11:00:00,04/03/15,25.047,37.668,9.929
2015-04-03 12:00:00,04/03/15,27.115,31.340,8.945
2015-04-03 13:00:00,04/03/15,28.319,26.915,7.676
2015-04-03 14:00:00,04/03/15,29.329,24.481,7.077
2015-04-03 15:00:00,04/03/15,29.457,23.706,6.693
2015-04-03 16:00:00,04/03/15,28.846,26.805,8.057
2015-04-03 17:00:00,04/03/15,27.508,30.370,8.819
2015-04-03 18:00:00,04/03/15,26.614,32.596,9.130
2015-04-03 19:00:00,04/03/15,25.301,34.528,8.850
2015-04-03 20:00:00,04/03/15,24.253,37.361,9.107
2015-04-03 21:00:00,04/03/15,23.348,40.902,9.659
2015-04-03 22:00:00,04/03/15,23.076,43.590,10.365
2015-04-03 23:00:00,04/03/15,22.653,49.260,11.782
2015-04-04 00:00:00,04/04/15,18.974,78.854,14.987
2015-04-04 01:00:00,04/04/15,17.720,93.109,16.346
2015-04-04 02:00:00,04/04/15,17.306,94.732,16.173
2015-04-04 03:00:00,04/04/15,14.994,91.593,13.409
2015-04-04 04:00:00,04/04/15,13.088,88.650,11.077
2015-04-04 05:00:00,04/04/15,12.403,82.018,9.331
2015-04-04 06:00:00,04/04/15,11.506,71.761,6.675
2015-04-04 07:00:00,04/04/15,11.671,68.949,6.282
2015-04-04 08:00:00,04/04/15,13.221,61.359,6.162
2015-04-04 09:00:00,04/04/15,14.869,54.459,6.036
2015-04-04 10:00:00,04/04/15,16.415,47.976,5.674
2015-04-04 11:00:00,04/04/15,17.728,42.690,5.214
2015-04-04 12:00:00,04/04/15,19.199,37.697,4.728
2015-04-04 13:00:00,04/04/15,19.988,33.383,3.682
2015-04-04 14:00:00,04/04/15,20.877,30.504,3.151
2015-04-04 15:00:00,04/04/15,21.135,29.406,2.845
2015-04-04 16:00:00,04/04/15,20.861,27.463,1.610
2015-04-04 17:00:00,04/04/15,19.762,21.298,-3.013
2015-04-04 18:00:00,04/04/15,18.002,18.516,-6.400
2015-04-04 19:00:00,04/04/15,16.205,20.610,-6.396
2015-04-04 20:00:00,04/04/15,14.535,30.191,-2.514
2015-04-04 21:00:00,04/04/15,13.315,32.263,-2.644
2015-04-04 22:00:00,04/04/15,12.031,32.404,-3.709
2015-04-04 23:00:00,04/04/15,11.002,32.614,-4.526
2015-04-05 00:00:00,04/05/15,11.121,32.666,-4.415
2015-04-05 01:00:00,04/05/15,11.216,33.916,-3.807
2015-04-05 02:00:00,04/05/15,11.364,33.960,-3.659
2015-04-05 03:00:00,04/05/15,10.846,34.807,-3.783
2015-04-05 04:00:00,04/05/15,10.577,32.724,-4.861
2015-04-05 05:00:00,04/05/15,10.406,30.310,-6.033
2015-04-05 06:00:00,04/05/15,10.541,27.762,-7.099
2015-04-05 07:00:00,04/05/15,11.448,26.550,-6.919
2015-04-05 08:00:00,04/05/15,13.158,24.743,-6.410
2015-04-05 09:00:00,04/05/15,15.009,23.242,-5.717
2015-04-05 10:00:00,04/05/15,16.600,22.098,-5.071
2015-04-05 11:00:00,04/05/15,17.282,22.098,-4.504
2015-04-05 12:00:00,04/05/15,18.858,22.447,-2.965
2015-04-05 13:00:00,04/05/15,19.964,22.276,-2.149
2015-04-05 14:00:00,04/05/15,20.393,22.974,-1.348
2015-04-05 15:00:00,04/05/15,20.643,23.284,-0.946
2015-04-05 16:00:00,04/05/15,20.466,23.660,-0.863
