"Plot Title:  10635590"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635590, SEN S/N: 10635590, LBL:  10635590_T)","RH, % (LGR S/N: 10635590, SEN S/N: 10635590, LBL:  10635590_RH)","DewPt, °F (LGR S/N: 10635590, SEN S/N: 10635590)","Coupler Detached (LGR S/N: 10635590, SEN S/N: 10635590)","Coupler Attached (LGR S/N: 10635590, SEN S/N: 10635590)","Stopped (LGR S/N: 10635590, SEN S/N: 10635590)","End Of File (LGR S/N: 10635590, SEN S/N: 10635590)"
1,08/03/15,11:24:35,89.685,53.175,70.986,Logged,,,
2,08/03/15,11:29:35,89.823,51.798,70.356,,,,
3,08/03/15,11:34:35,89.499,51.418,69.845,,,,
4,08/03/15,11:39:35,89.776,51.277,70.021,,,,
5,08/03/15,11:44:35,90.518,51.752,70.972,,,,
6,08/03/15,11:49:35,91.308,51.065,71.312,,,,
7,08/03/15,11:54:35,90.936,49.051,69.802,,,,
8,08/03/15,11:59:35,89.823,50.469,69.606,,,,
9,08/03/15,12:04:35,88.534,52.476,69.541,,,,
10,08/03/15,12:09:35,88.855,52.146,69.656,,,,
11,08/03/15,12:14:35,92.197,49.826,71.413,,,,
12,08/03/15,12:19:35,92.809,46.222,69.782,,,,
13,08/03/15,12:24:35,92.244,45.027,68.508,,,,
14,08/03/15,12:29:35,92.151,46.640,69.445,,,,
15,08/03/15,12:34:35,90.471,47.382,68.374,,,,
16,08/03/15,12:39:35,89.685,45.389,66.420,,,,
17,08/03/15,12:44:35,90.424,45.767,67.330,,,,
18,08/03/15,12:49:35,90.844,45.597,67.602,,,,
19,08/03/15,12:54:35,89.823,47.403,67.797,,,,
20,08/03/15,12:59:35,91.589,47.589,69.519,,,,
21,08/03/15,13:04:35,92.244,43.733,67.660,,,,
22,08/03/15,13:09:35,93.801,42.630,68.317,,,,
23,08/03/15,13:14:35,93.328,39.446,65.633,,,,
24,08/03/15,13:19:35,93.092,38.420,64.657,,,,
25,08/03/15,13:24:35,93.801,42.529,68.248,,,,
26,08/03/15,13:29:35,94.039,39.284,66.146,,,,
27,08/03/15,13:34:35,95.088,39.344,67.122,,,,
28,08/03/15,13:39:35,94.944,36.280,64.629,,,,
29,08/03/15,13:44:35,93.470,38.644,65.161,,,,
30,08/03/15,13:49:35,94.944,39.065,66.787,,,,
31,08/03/15,13:54:35,95.518,38.420,66.810,,,,
32,08/03/15,13:59:35,95.328,37.186,65.685,,,,
33,08/03/15,14:04:35,93.754,39.740,66.229,,,,
34,08/03/15,14:09:35,92.338,40.901,65.802,,,,
35,08/03/15,14:14:35,93.848,39.678,66.267,,,,
36,08/03/15,14:19:35,95.184,38.232,66.369,,,,
37,08/03/15,14:24:35,94.323,37.743,65.233,,,,
38,08/03/15,14:29:35,95.184,37.858,66.081,,,,
39,08/03/15,14:34:35,96.289,37.307,66.630,,,,
40,08/03/15,14:39:35,94.276,36.994,64.607,,,,
41,08/03/15,14:44:35,95.662,36.728,65.619,,,,
42,08/03/15,14:49:35,96.145,35.729,65.237,,,,
43,08/03/15,14:54:35,96.530,35.612,65.480,,,,
44,08/03/15,14:59:35,96.192,35.731,65.280,,,,
45,08/03/15,15:04:35,95.711,34.954,64.215,,,,
46,08/03/15,15:09:35,93.470,37.120,63.995,,,,
47,08/03/15,15:14:35,93.992,37.386,64.663,,,,
48,08/03/15,15:19:35,93.281,37.821,64.369,,,,
49,08/03/15,15:24:35,94.276,37.197,64.767,,,,
50,08/03/15,15:29:35,93.281,36.974,63.712,,,,
51,08/03/15,15:34:35,95.040,36.626,64.989,,,,
52,08/03/15,15:39:35,96.096,34.562,64.224,,,,
53,08/03/15,15:44:35,95.567,34.741,63.910,,,,
54,08/03/15,15:49:35,94.419,35.366,63.424,,,,
55,08/03/15,15:54:35,93.943,36.261,63.734,,,,
56,08/03/15,15:59:35,94.276,35.836,63.684,,,,
57,08/03/15,16:04:35,95.472,35.694,64.616,,,,
58,08/03/15,16:09:35,94.039,36.505,64.011,,,,
59,08/03/15,16:14:35,93.045,36.859,63.415,,,,
60,08/03/15,16:19:35,93.186,37.647,64.152,,,,
61,08/03/15,16:24:35,93.045,36.621,63.228,,,,
62,08/03/15,16:29:35,92.856,38.609,64.591,,,,
