"Plot Title:  10635593"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635593, SEN S/N: 10635593, LBL:  10635593_T)","RH, % (LGR S/N: 10635593, SEN S/N: 10635593, LBL:  10635593_RH)","DewPt, °F (LGR S/N: 10635593, SEN S/N: 10635593)","Coupler Detached (LGR S/N: 10635593, SEN S/N: 10635593)","Coupler Attached (LGR S/N: 10635593, SEN S/N: 10635593)","Stopped (LGR S/N: 10635593, SEN S/N: 10635593)","End Of File (LGR S/N: 10635593, SEN S/N: 10635593)"
1,06/03/15,11:47:18,78.777,62.574,65.377,Logged,,,
2,06/03/15,11:52:18,78.559,63.228,65.457,,,,
3,06/03/15,11:57:18,77.509,63.437,64.553,,,,
4,06/03/15,12:02:18,77.727,64.219,65.097,,,,
5,06/03/15,12:07:18,76.899,65.718,64.942,,,,
6,06/03/15,12:12:18,78.296,63.540,65.343,,,,
7,06/03/15,12:17:18,77.990,62.931,64.789,,,,
8,06/03/15,12:22:18,80.580,59.461,65.664,,,,
9,06/03/15,12:27:18,79.347,61.581,65.475,,,,
10,06/03/15,12:32:18,80.139,60.230,65.606,,,,
11,06/03/15,12:37:18,79.216,61.969,65.523,,,,
12,06/03/15,12:42:18,78.690,62.444,65.237,,,,
13,06/03/15,12:47:18,78.514,61.199,64.515,,,,
14,06/03/15,12:52:18,79.304,62.131,65.680,,,,
15,06/03/15,12:57:18,79.084,62.480,65.626,,,,
16,06/03/15,13:02:18,79.831,60.636,65.502,,,,
17,06/03/15,13:07:18,79.041,61.492,65.143,,,,
18,06/03/15,13:12:18,78.471,63.220,65.370,,,,
19,06/03/15,13:17:18,78.777,61.930,65.091,,,,
20,06/03/15,13:22:18,79.173,61.873,65.439,,,,
21,06/03/15,13:27:18,80.978,58.561,65.611,,,,
22,06/03/15,13:32:18,79.524,60.083,64.958,,,,
23,06/03/15,13:37:18,80.757,58.417,65.336,,,,
24,06/03/15,13:42:18,78.339,60.258,63.923,,,,
25,06/03/15,13:47:18,78.559,60.555,64.265,,,,
26,06/03/15,13:52:18,77.902,61.606,64.119,,,,
27,06/03/15,13:57:18,78.602,61.022,64.517,,,,
28,06/03/15,14:02:18,78.645,60.625,64.378,,,,
29,06/03/15,14:07:18,78.910,60.246,64.454,,,,
30,06/03/15,14:12:18,78.121,61.471,64.265,,,,
31,06/03/15,14:17:18,77.902,60.713,63.718,,,,
32,06/03/15,14:22:18,78.165,60.798,64.004,,,,
33,06/03/15,14:27:18,77.990,61.429,64.123,,,,
34,06/03/15,14:32:18,77.684,62.261,64.204,,,,
35,06/03/15,14:37:18,77.902,61.943,64.270,,,,
36,06/03/15,14:42:18,77.639,62.410,64.229,,,,
37,06/03/15,14:47:18,77.902,62.648,64.582,,,,
38,06/03/15,14:52:18,77.378,66.097,65.556,,,,
39,06/03/15,14:57:18,75.985,69.202,65.478,,,,
40,06/03/15,15:02:18,75.724,69.324,65.277,,,,
41,06/03/15,15:07:18,75.724,69.443,65.323,,,,
42,06/03/15,15:12:18,75.681,69.766,65.406,,,,
43,06/03/15,15:17:18,75.551,71.206,65.836,,,,
44,06/03/15,15:22:18,75.724,71.667,66.178,,,,
45,06/03/15,15:27:18,75.898,72.423,66.632,,,,
46,06/03/15,15:32:18,75.767,72.880,66.677,,,,
47,06/03/15,15:37:18,75.942,73.398,67.037,,,,
48,06/03/15,15:42:18,75.681,73.488,66.817,,,,
49,06/03/15,15:47:18,75.681,73.429,66.796,,,,
50,06/03/15,15:52:18,75.681,73.781,66.925,,,,
51,06/03/15,15:57:18,75.247,74.815,66.882,,,,
52,06/03/15,16:02:18,74.986,77.196,67.476,,,,
53,06/03/15,16:07:18,74.511,77.286,67.044,,,,
54,06/03/15,16:12:18,74.077,77.237,66.605,,,,
55,06/03/15,16:17:18,73.947,78.028,66.753,,,,
56,06/03/15,16:22:18,73.947,78.430,66.891,,,,
57,06/03/15,16:27:18,73.904,79.627,67.253,,,,
58,06/03/15,16:32:18,73.472,78.948,66.603,,,,
59,06/03/15,16:37:18,73.256,81.456,67.226,,,,
60,06/03/15,16:42:18,73.731,83.348,68.302,,,,
61,06/03/15,16:47:18,73.515,83.686,68.198,,,,
62,06/03/15,16:52:18,73.126,83.554,67.775,,,,
63,06/03/15,16:57:18,73.083,83.128,67.597,,,,
64,06/03/15,17:02:18,73.429,83.563,68.074,,,,
65,06/03/15,17:07:18,73.602,83.585,68.250,,,,
66,06/03/15,17:12:18,73.558,82.989,68.018,,,,
67,06/03/15,17:17:18,73.688,81.621,67.703,,,,
68,06/03/15,17:22:18,73.688,82.215,67.896,,,,
69,06/03/15,17:27:18,73.818,82.033,67.964,,,,
70,06/03/15,17:32:18,73.818,81.750,67.872,,,,
71,06/03/15,17:37:18,73.602,81.865,67.698,,,,
72,06/03/15,17:42:18,73.558,80.754,67.291,,,,
73,06/03/15,17:47:18,73.904,80.397,67.510,,,,
74,06/03/15,17:52:18,73.861,79.822,67.276,,,,
75,06/03/15,17:57:18,73.990,80.037,67.476,,,,
76,06/03/15,18:02:18,74.077,79.819,67.487,,,,
77,06/03/15,18:07:18,74.077,80.731,67.791,,,,
78,06/03/15,18:12:18,74.554,79.303,67.779,,,,
79,06/03/15,18:17:18,74.856,78.650,67.851,,,,
80,06/03/15,18:22:18,74.554,78.471,67.494,,,,
81,06/03/15,18:27:18,73.774,80.752,67.501,,,,
82,06/03/15,18:32:18,73.731,82.474,68.022,,,,
83,06/03/15,18:37:18,73.861,83.082,68.346,,,,
84,06/03/15,18:42:18,73.990,83.548,68.621,,,,
85,06/03/15,18:47:18,74.120,83.930,68.869,,,,
86,06/03/15,18:52:18,74.120,84.042,68.905,,,,
87,06/03/15,18:57:18,73.947,84.385,68.844,,,,
88,06/03/15,19:02:18,74.077,83.896,68.817,,,,
89,06/03/15,19:07:18,73.990,83.745,68.684,,,,
90,06/03/15,19:12:18,73.515,83.321,68.083,,,,
91,06/03/15,19:17:18,73.342,83.440,67.950,,,,
92,06/03/15,19:22:18,73.558,82.510,67.865,,,,
93,06/03/15,19:27:18,73.558,81.407,67.505,,,,
94,06/03/15,19:32:18,73.342,81.494,67.323,,,,
95,06/03/15,19:37:18,73.213,81.309,67.136,,,,
96,06/03/15,19:42:18,72.869,82.595,67.213,,,,
97,06/03/15,19:47:18,72.955,82.239,67.185,,,,
98,06/03/15,19:52:18,72.136,83.264,66.708,,,,
99,06/03/15,19:57:18,72.136,83.740,66.859,,,,
100,06/03/15,20:02:18,72.136,83.572,66.807,,,,
101,06/03/15,20:07:18,71.834,83.114,66.366,,,,
102,06/03/15,20:12:18,71.490,83.184,66.049,,,,
103,06/03/15,20:17:18,71.404,82.921,65.881,,,,
104,06/03/15,20:22:18,71.404,82.388,65.710,,,,
105,06/03/15,20:27:18,71.404,82.276,65.674,,,,
106,06/03/15,20:32:18,71.190,81.066,65.075,,,,
107,06/03/15,20:37:18,71.274,80.907,65.107,,,,
108,06/03/15,20:42:18,71.146,80.863,64.965,,,,
109,06/03/15,20:47:18,70.887,80.917,64.731,,,,
110,06/03/15,20:52:18,71.017,80.622,64.762,,,,
111,06/03/15,20:57:18,70.543,80.989,64.418,,,,
112,06/03/15,21:02:18,70.459,81.176,64.395,,,,
113,06/03/15,21:07:18,70.029,81.940,64.220,,,,
114,06/03/15,21:12:18,70.115,82.006,64.324,,,,
115,06/03/15,21:17:18,69.942,82.014,64.159,,,,
116,06/03/15,21:22:18,69.942,81.901,64.123,,,,
117,06/03/15,21:27:18,69.557,82.499,63.934,,,,
118,06/03/15,21:32:18,69.600,83.286,64.224,,,,
119,06/03/15,21:37:18,69.514,83.276,64.137,,,,
120,06/03/15,21:42:18,69.514,83.499,64.207,,,,
121,06/03/15,21:47:18,69.343,84.090,64.222,,,,
122,06/03/15,21:52:18,69.343,84.312,64.290,,,,
123,06/03/15,21:57:18,68.956,84.041,63.828,,,,
124,06/03/15,22:02:18,68.913,83.897,63.739,,,,
125,06/03/15,22:07:18,68.742,84.070,63.624,,,,
126,06/03/15,22:12:18,68.742,83.626,63.487,,,,
127,06/03/15,22:17:18,68.657,83.476,63.356,,,,
128,06/03/15,22:22:18,68.356,83.633,63.111,,,,
129,06/03/15,22:27:18,68.484,83.538,63.207,,,,
130,06/03/15,22:32:18,68.270,83.400,62.955,,,,
131,06/03/15,22:37:18,68.142,83.884,62.978,,,,
132,06/03/15,22:42:18,68.142,84.078,63.037,,,,
133,06/03/15,22:47:18,67.928,84.107,62.836,,,,
134,06/03/15,22:52:18,67.928,83.802,62.742,,,,
135,06/03/15,22:57:18,68.099,83.268,62.744,,,,
136,06/03/15,23:02:18,68.227,82.727,62.703,,,,
137,06/03/15,23:07:18,68.056,82.427,62.440,,,,
138,06/03/15,23:12:18,67.971,82.639,62.422,,,,
139,06/03/15,23:17:18,67.971,82.918,62.510,,,,
140,06/03/15,23:22:18,67.586,83.482,62.307,,,,
141,06/03/15,23:27:18,67.413,84.236,62.370,,,,
