"Plot Title:  10635587"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635587, SEN S/N: 10635587, LBL:  10635587_T)","RH, % (LGR S/N: 10635587, SEN S/N: 10635587, LBL:  10635587_RH)","DewPt, °F (LGR S/N: 10635587, SEN S/N: 10635587)","Coupler Detached (LGR S/N: 10635587, SEN S/N: 10635587)","Coupler Attached (LGR S/N: 10635587, SEN S/N: 10635587)","Stopped (LGR S/N: 10635587, SEN S/N: 10635587)","End Of File (LGR S/N: 10635587, SEN S/N: 10635587)"
1,06/04/15,17:37:58,76.854,63.072,63.774,Logged,,,
2,06/04/15,17:42:58,77.292,62.593,63.977,,,,
3,06/04/15,17:47:58,78.953,61.392,65.016,,,,
4,06/04/15,17:52:58,79.392,59.886,64.742,,,,
5,06/04/15,17:57:58,79.304,59.475,64.470,,,,
6,06/04/15,18:02:58,78.645,59.171,63.709,,,,
7,06/04/15,18:07:58,78.733,59.426,63.910,,,,
8,06/04/15,18:12:58,78.777,59.058,63.779,,,,
9,06/04/15,18:17:58,79.128,58.498,63.846,,,,
10,06/04/15,18:22:58,78.777,59.089,63.793,,,,
11,06/04/15,18:27:58,78.822,58.440,63.531,,,,
12,06/04/15,18:32:58,77.639,59.672,62.994,,,,
13,06/04/15,18:37:58,78.339,59.454,63.552,,,,
14,06/04/15,18:42:58,77.859,60.710,63.675,,,,
15,06/04/15,18:47:58,77.421,61.286,63.523,,,,
16,06/04/15,18:52:58,77.335,62.352,63.914,,,,
17,06/04/15,18:57:58,77.203,62.462,63.838,,,,
18,06/04/15,19:02:58,76.464,63.371,63.532,,,,
19,06/04/15,19:07:58,76.332,63.998,63.676,,,,
20,06/04/15,19:12:58,76.419,63.733,63.646,,,,
21,06/04/15,19:17:58,75.985,63.631,63.190,,,,
22,06/04/15,19:22:58,75.985,63.327,63.059,,,,
23,06/04/15,19:27:58,76.071,62.512,62.789,,,,
24,06/04/15,19:32:58,76.114,62.547,62.845,,,,
25,06/04/15,19:37:58,75.767,62.759,62.607,,,,
26,06/04/15,19:42:58,75.463,63.401,62.596,,,,
27,06/04/15,19:47:58,75.463,63.735,62.740,,,,
28,06/04/15,19:52:58,75.074,64.578,62.726,,,,
29,06/04/15,19:57:58,75.029,64.936,62.836,,,,
30,06/04/15,20:02:58,74.943,64.958,62.762,,,,
31,06/04/15,20:07:58,75.029,64.815,62.785,,,,
32,06/04/15,20:12:58,75.029,64.634,62.708,,,,
33,06/04/15,20:17:58,74.683,65.296,62.656,,,,
34,06/04/15,20:22:58,74.554,65.555,62.640,,,,
35,06/04/15,20:27:58,74.467,65.847,62.677,,,,
36,06/04/15,20:32:58,74.467,66.088,62.776,,,,
37,06/04/15,20:37:58,74.338,66.736,62.917,,,,
38,06/04/15,20:42:58,74.250,66.907,62.902,,,,
39,06/04/15,20:47:58,74.250,67.177,63.012,,,,
40,06/04/15,20:52:58,74.077,67.250,62.875,,,,
41,06/04/15,20:57:58,74.163,67.108,62.901,,,,
42,06/04/15,21:02:58,73.990,67.062,62.717,,,,
43,06/04/15,21:07:58,73.818,67.374,62.677,,,,
44,06/04/15,21:12:58,73.774,67.638,62.742,,,,
45,06/04/15,21:17:58,73.472,68.294,62.712,,,,
46,06/04/15,21:22:58,73.386,68.939,62.883,,,,
47,06/04/15,21:27:58,73.386,69.296,63.021,,,,
48,06/04/15,21:32:58,73.299,69.613,63.061,,,,
49,06/04/15,21:37:58,73.083,70.419,63.163,,,,
50,06/04/15,21:42:58,72.869,71.192,63.250,,,,
51,06/04/15,21:47:58,72.696,71.821,63.318,,,,
52,06/04/15,21:52:58,72.739,72.236,63.514,,,,
53,06/04/15,21:57:58,72.783,72.416,63.622,,,,
54,06/04/15,22:02:58,72.783,72.562,63.676,,,,
55,06/04/15,22:07:58,72.696,72.934,63.730,,,,
56,06/04/15,22:12:58,72.523,73.207,63.664,,,,
57,06/04/15,22:17:58,72.394,73.776,63.747,,,,
58,06/04/15,22:22:58,72.264,73.995,63.700,,,,
59,06/04/15,22:27:58,72.221,74.223,63.739,,,,
60,06/04/15,22:32:58,72.221,74.368,63.792,,,,
61,06/04/15,22:37:58,72.007,74.606,63.669,,,,
62,06/04/15,22:42:58,71.877,74.881,63.642,,,,
63,06/04/15,22:47:58,71.920,75.031,63.738,,,,
64,06/04/15,22:52:58,71.920,75.031,63.738,,,,
65,06/04/15,22:57:58,72.007,75.041,63.824,,,,
66,06/04/15,23:02:58,71.877,74.968,63.673,,,,
67,06/04/15,23:07:58,71.704,75.297,63.622,,,,
68,06/04/15,23:12:58,71.704,75.557,63.714,,,,
69,06/04/15,23:17:58,71.533,75.711,63.601,,,,
70,06/04/15,23:22:58,71.447,75.817,63.554,,,,
71,06/04/15,23:27:58,71.404,75.927,63.550,,,,
72,06/04/15,23:32:58,71.490,75.937,63.639,,,,
73,06/04/15,23:37:58,71.533,76.057,63.721,,,,
74,06/04/15,23:42:58,71.577,76.177,63.806,,,,
75,06/04/15,23:47:58,71.490,76.225,63.739,,,,
76,06/04/15,23:52:58,71.274,76.431,63.601,,,,
77,06/04/15,23:57:58,70.974,77.000,63.505,,,,
78,06/05/15,00:02:58,70.887,77.191,63.487,,,,
79,06/05/15,00:07:58,70.887,77.162,63.477,,,,
80,06/05/15,00:12:58,70.716,77.286,63.352,,,,
81,06/05/15,00:17:58,70.543,77.409,63.226,,,,
82,06/05/15,00:22:58,70.416,77.738,63.214,,,,
83,06/05/15,00:27:58,70.286,77.980,63.171,,,,
84,06/05/15,00:32:58,70.286,77.694,63.073,,,,
85,06/05/15,00:37:58,70.243,77.489,62.962,,,,
86,06/05/15,00:42:58,70.372,76.932,62.897,,,,
87,06/05/15,00:47:58,70.372,76.645,62.798,,,,
88,06/05/15,00:52:58,70.243,76.602,62.658,,,,
89,06/05/15,00:57:58,70.158,76.764,62.631,,,,
90,06/05/15,01:02:58,70.072,76.955,62.613,,,,
91,06/05/15,01:07:58,69.985,77.203,62.614,,,,
92,06/05/15,01:12:58,69.901,77.507,62.634,,,,
93,06/05/15,01:17:58,69.942,77.284,62.600,,,,
94,06/05/15,01:22:58,69.685,77.740,62.503,,,,
95,06/05/15,01:27:58,69.514,78.062,62.445,,,,
96,06/05/15,01:32:58,69.427,78.336,62.454,,,,
97,06/05/15,01:37:58,69.343,78.526,62.433,,,,
98,06/05/15,01:42:58,69.213,79.021,62.472,,,,
99,06/05/15,01:47:58,68.999,79.308,62.357,,,,
100,06/05/15,01:52:58,68.871,79.491,62.292,,,,
101,06/05/15,01:57:58,68.828,79.825,62.361,,,,
102,06/05/15,02:02:58,69.042,80.048,62.643,,,,
103,06/05/15,02:07:58,68.956,79.981,62.537,,,,
104,06/05/15,02:12:58,68.785,80.102,62.409,,,,
105,06/05/15,02:17:58,68.871,80.169,62.514,,,,
106,06/05/15,02:22:58,68.698,80.233,62.368,,,,
107,06/05/15,02:27:58,68.785,80.130,62.418,,,,
108,06/05/15,02:32:58,68.614,80.138,62.253,,,,
109,06/05/15,02:37:58,68.484,80.348,62.195,,,,
110,06/05/15,02:42:58,68.571,80.415,62.301,,,,
111,06/05/15,02:47:58,68.484,80.405,62.213,,,,
112,06/05/15,02:52:58,68.400,80.929,62.299,,,,
113,06/05/15,02:57:58,68.270,80.998,62.195,,,,
114,06/05/15,03:02:58,68.185,81.296,62.208,,,,
115,06/05/15,03:07:58,68.099,81.370,62.146,,,,
116,06/05/15,03:12:58,68.056,81.448,62.130,,,,
117,06/05/15,03:17:58,67.971,81.718,62.132,,,,
118,06/05/15,03:22:58,67.842,81.730,62.010,,,,
119,06/05/15,03:27:58,67.714,82.134,62.011,,,,
120,06/05/15,03:32:58,67.714,82.190,62.028,,,,
121,06/05/15,03:37:58,67.543,82.420,61.932,,,,
122,06/05/15,03:42:58,67.372,82.983,61.941,,,,
123,06/05/15,03:47:58,67.372,83.455,62.087,,,,
124,06/05/15,03:52:58,67.329,83.976,62.206,,,,
125,06/05/15,03:57:58,67.028,84.767,62.152,,,,
126,06/05/15,04:02:58,66.814,85.181,62.065,,,,
127,06/05/15,04:07:58,66.729,85.582,62.103,,,,
128,06/05/15,04:12:58,66.515,86.267,62.096,,,,
129,06/05/15,04:17:58,66.429,86.557,62.096,,,,
130,06/05/15,04:22:58,66.301,86.923,62.078,,,,
131,06/05/15,04:27:58,66.301,87.059,62.118,,,,
132,06/05/15,04:32:58,66.301,87.141,62.141,,,,
133,06/05/15,04:37:58,66.214,86.857,61.974,,,,
134,06/05/15,04:42:58,66.214,86.775,61.950,,,,
135,06/05/15,04:47:58,66.130,86.819,61.878,,,,
136,06/05/15,04:52:58,66.043,86.862,61.806,,,,
137,06/05/15,04:57:58,66.173,87.424,62.098,,,,
