Row,Date,Time,Temp,RH
145,18-05-14,13:00:00,87.163,44.006
146,18-05-14,13:05:00,88.075,43.04
147,18-05-14,13:10:00,86.527,45.674
148,18-05-14,13:15:00,87.573,45.021
149,18-05-14,13:20:00,89.085,44.69
150,18-05-14,13:25:00,87.802,43.453
151,18-05-14,13:30:00,86.799,44.97
152,18-05-14,13:35:00,89.085,45.185
153,18-05-14,13:40:00,90.379,42.619
154,18-05-14,13:45:00,91.683,42.666
155,18-05-14,13:50:00,89.638,43.999
156,18-05-14,13:55:00,89.499,44.387
157,18-05-14,14:00:00,89.04,42.204
158,18-05-14,14:05:00,89.638,42.507
159,18-05-14,14:10:00,87.802,41.53
160,18-05-14,14:15:00,89.407,42.426
161,18-05-14,14:20:00,90.009,40.027
162,18-05-14,14:25:00,90.286,40.478
163,18-05-14,14:30:00,90.844,41.18
164,18-05-14,14:35:00,90.612,40.631
165,18-05-14,14:40:00,90.891,40.949
166,18-05-14,14:45:00,91.963,40.677
167,18-05-14,14:50:00,90.612,41.433
168,18-05-14,14:55:00,91.355,39.198
169,18-05-14,15:00:00,89.593,39.6
170,18-05-14,15:05:00,89.177,40.346
171,18-05-14,15:10:00,88.902,41.73
172,18-05-14,15:15:00,90.147,40.169
173,18-05-14,15:20:00,89.915,41.191
174,18-05-14,15:25:00,89.731,40.713
175,18-05-14,15:30:00,89.731,43.508
176,18-05-14,15:35:00,89.085,40.474
177,18-05-14,15:40:00,90.657,40.299
178,18-05-14,15:45:00,90.1,39.797
179,18-05-14,15:50:00,90.844,40.779
180,18-05-14,15:55:00,90.982,38.571
181,18-05-14,16:00:00,90.286,38.969
182,18-05-14,16:05:00,90.009,39.524
183,18-05-14,16:10:00,89.085,39.538
184,18-05-14,16:15:00,88.763,40.922
185,18-05-14,16:20:00,88.993,41.269
186,18-05-14,16:25:00,89.362,39.955
187,18-05-14,16:30:00,89.776,38.638
188,18-05-14,16:35:00,89.685,37.488
189,18-05-14,16:40:00,89.407,40.961
190,18-05-14,16:45:00,88.81,40.09
191,18-05-14,16:50:00,88.718,40.586
192,18-05-14,16:55:00,88.763,40.188
193,18-05-14,17:00:00,88.579,41.71
194,18-05-14,17:05:00,88.855,40.661
195,18-05-14,17:10:00,88.396,40.333
196,18-05-14,17:15:00,88.488,40.272
197,18-05-14,17:20:00,87.985,42.769
198,18-05-14,17:25:00,87.436,45.373
199,18-05-14,17:30:00,86.891,46.713
200,18-05-14,17:35:00,86.617,47.967
201,18-05-14,17:40:00,86.527,47.863
202,18-05-14,17:45:00,86.482,47.957
203,18-05-14,17:50:00,86.391,48.081
204,18-05-14,17:55:00,86.119,48.614
205,18-05-14,18:00:00,85.802,49.079
206,18-05-14,18:05:00,86.029,49.354
207,18-05-14,18:10:00,85.712,49.007
208,18-05-14,18:15:00,85.622,49.066
209,18-05-14,18:20:00,85.622,49.454
210,18-05-14,18:25:00,85.577,49.095
211,18-05-14,18:30:00,85.307,49.496
212,18-05-14,18:35:00,84.99,49.28
213,18-05-14,18:40:00,85.307,48.849
214,18-05-14,18:45:00,85.082,49.383
215,18-05-14,18:50:00,85.035,49.121
216,18-05-14,18:55:00,85.082,48.25
217,18-05-14,19:00:00,84.767,48.94
218,18-05-14,19:05:00,84.857,48.85
219,18-05-14,19:10:00,84.767,49.458
220,18-05-14,19:15:00,84.677,49.71
