"Plot Title:  10635585"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10635585, SEN S/N: 10635585, LBL:  10635585_T)","RH, % (LGR S/N: 10635585, SEN S/N: 10635585, LBL:  10635585_RH)"
163,18-05-10,03:20:40,71.661,60.041
164,18-05-10,03:25:40,71.404,60.720
165,18-05-10,03:30:40,71.146,61.397
166,18-05-10,03:35:40,70.887,61.950
167,18-05-10,03:40:40,70.630,62.501
168,18-05-10,03:45:40,70.630,62.894
169,18-05-10,03:50:40,70.630,63.256
170,18-05-10,03:55:40,70.630,63.377
171,18-05-10,04:00:40,70.502,63.545
172,18-05-10,04:05:40,70.158,64.115
173,18-05-10,04:10:40,69.771,64.768
174,18-05-10,04:15:40,69.427,65.512
175,18-05-10,04:20:40,68.956,66.390
176,18-05-10,04:25:40,68.614,67.187
177,18-05-10,04:30:40,68.270,67.952
178,18-05-10,04:35:40,68.056,68.608
179,18-05-10,04:40:40,67.714,69.308
180,18-05-10,04:45:40,67.627,69.768
181,18-05-10,04:50:40,67.586,70.291
182,18-05-10,04:55:40,67.500,70.661
183,18-05-10,05:00:40,67.242,71.043
184,18-05-10,05:05:40,67.028,71.544
185,18-05-10,05:10:40,66.857,71.961
186,18-05-10,05:15:40,66.686,72.493
187,18-05-10,05:20:40,66.600,72.831
188,18-05-10,05:25:40,66.472,73.164
189,18-05-10,05:30:40,66.301,73.520
190,18-05-10,05:35:40,66.173,73.765
191,18-05-10,05:40:40,66.087,74.187
192,18-05-10,05:45:40,66.087,74.388
193,18-05-10,05:50:40,65.959,74.631
194,18-05-10,05:55:40,65.959,74.832
195,18-05-10,06:00:40,65.959,74.918
196,18-05-10,06:05:40,66.000,75.066
197,18-05-10,06:10:40,65.829,75.247
198,18-05-10,06:15:40,65.745,75.523
199,18-05-10,06:20:40,65.829,75.732
200,18-05-10,06:25:40,65.701,75.775
201,18-05-10,06:30:40,65.658,75.827
202,18-05-10,06:35:40,65.658,76.112
203,18-05-10,06:40:40,65.658,76.226
204,18-05-10,06:45:40,65.658,76.311
205,18-05-10,06:50:40,65.872,76.307
206,18-05-10,06:55:40,65.959,76.203
207,18-05-10,07:00:40,66.043,76.042
208,18-05-10,07:05:40,66.130,75.852
209,18-05-10,07:10:40,66.301,75.785
210,18-05-10,07:15:40,66.558,75.700
211,18-05-10,07:20:40,66.857,75.562
212,18-05-10,07:25:40,67.372,75.046
213,18-05-10,07:30:40,67.586,74.380
214,18-05-10,07:35:40,67.971,73.904
215,18-05-10,07:40:40,68.227,73.470
216,18-05-10,07:45:40,68.443,73.001
217,18-05-10,07:50:40,69.042,72.455
218,18-05-10,07:55:40,69.557,71.373
219,18-05-10,08:00:40,69.814,70.727
220,18-05-10,08:05:40,70.115,69.730
221,18-05-10,08:10:40,70.372,69.020
222,18-05-10,08:15:40,70.673,68.666
223,18-05-10,08:20:40,70.803,68.205
224,18-05-10,08:25:40,71.103,67.553
225,18-05-10,08:30:40,71.274,66.766
226,18-05-10,08:35:40,71.748,66.185
227,18-05-10,08:40:40,72.264,65.216
228,18-05-10,08:45:40,72.653,64.139
229,18-05-10,08:50:40,73.429,62.333
230,18-05-10,08:55:40,74.120,61.542
231,18-05-10,09:00:40,74.467,60.962
232,18-05-10,09:05:40,75.117,60.069
233,18-05-10,09:10:40,76.899,58.277
234,18-05-10,09:15:40,77.770,57.387
235,18-05-10,09:20:40,77.421,55.453
236,18-05-10,09:25:40,78.033,56.129
237,18-05-10,09:30:40,79.524,54.332
238,18-05-10,09:35:40,79.963,53.956
239,18-05-10,09:40:40,80.316,52.906
240,18-05-10,09:45:40,79.920,52.781
241,18-05-10,09:50:40,80.978,53.180
242,18-05-10,09:55:40,81.597,52.113
243,18-05-10,10:00:40,82.620,51.231
244,18-05-10,10:05:40,82.042,50.420
245,18-05-10,10:10:40,82.308,50.696
246,18-05-10,10:15:40,82.575,49.880
247,18-05-10,10:20:40,82.708,50.019
248,18-05-10,10:25:40,83.556,48.790
249,18-05-10,10:30:40,84.452,47.687
250,18-05-10,10:35:40,84.722,46.599
251,18-05-10,10:40:40,85.127,46.855
252,18-05-10,10:45:40,84.542,46.294
253,18-05-10,10:50:40,84.812,45.430
254,18-05-10,10:55:40,85.894,44.254
255,18-05-10,11:00:40,86.074,43.607
256,18-05-10,11:05:40,85.532,43.540
257,18-05-10,11:10:40,86.482,43.765
258,18-05-10,11:15:40,87.665,43.146
259,18-05-10,11:20:40,87.073,41.154
260,18-05-10,11:25:40,87.210,42.059
261,18-05-10,11:30:40,87.847,41.998
262,18-05-10,11:35:40,87.028,40.353
263,18-05-10,11:40:40,87.300,38.967
264,18-05-10,11:45:40,87.757,40.262
265,18-05-10,11:50:40,87.710,39.759
266,18-05-10,11:55:40,88.902,38.924
267,18-05-10,12:00:40,88.671,38.508
268,18-05-10,12:05:40,88.993,38.190
269,18-05-10,12:10:40,89.454,38.014
270,18-05-10,12:15:40,88.671,39.179
271,18-05-10,12:20:40,88.396,38.023
272,18-05-10,12:25:40,88.671,38.139
273,18-05-10,12:30:40,89.593,37.449
274,18-05-10,12:35:40,88.626,37.834
275,18-05-10,12:40:40,88.122,39.616
276,18-05-10,12:45:40,86.211,39.071
277,18-05-10,12:50:40,88.075,38.408
278,18-05-10,12:55:40,89.316,38.040
279,18-05-10,13:00:40,88.626,37.733
280,18-05-10,13:05:40,87.665,38.150
281,18-05-10,13:10:40,89.269,37.364
282,18-05-10,13:15:40,87.757,37.953
283,18-05-10,13:20:40,89.362,36.931
284,18-05-10,13:25:40,89.499,36.398
285,18-05-10,13:30:40,90.333,37.490
286,18-05-10,13:35:40,89.362,36.018
287,18-05-10,13:40:40,87.436,38.237
288,18-05-10,13:45:40,87.528,40.182
289,18-05-10,13:50:40,87.073,39.889
290,18-05-10,13:55:40,86.074,41.028
291,18-05-10,14:00:40,85.217,41.573
292,18-05-10,14:05:40,85.577,42.488
293,18-05-10,14:10:40,85.849,42.405
294,18-05-10,14:15:40,85.307,42.041
295,18-05-10,14:20:40,85.667,39.140
296,18-05-10,14:25:40,87.573,38.547
297,18-05-10,14:30:40,88.306,37.648
298,18-05-10,14:35:40,88.259,37.578
299,18-05-10,14:40:40,87.163,39.326
300,18-05-10,14:45:40,86.754,39.970
301,18-05-10,14:50:40,87.255,40.899
302,18-05-10,14:55:40,88.671,39.380
303,18-05-10,15:00:40,87.620,39.787
304,18-05-10,15:05:40,88.030,40.078
305,18-05-10,15:10:40,88.259,39.155
306,18-05-10,15:15:40,88.626,36.688
307,18-05-10,15:20:40,87.391,36.891
308,18-05-10,15:25:40,87.620,36.769
309,18-05-10,15:30:40,87.620,37.509
310,18-05-10,15:35:40,87.710,36.706
311,18-05-10,15:40:40,87.573,36.463
312,18-05-10,15:45:40,88.443,35.191
313,18-05-10,15:50:40,88.671,35.440
314,18-05-10,15:55:40,88.488,34.923
315,18-05-10,16:00:40,88.488,34.583
316,18-05-10,16:05:40,88.671,34.830
317,18-05-10,16:10:40,87.939,35.571
318,18-05-10,16:15:40,86.981,36.734
319,18-05-10,16:20:40,88.214,36.599
320,18-05-10,16:25:40,88.075,36.186
321,18-05-10,16:30:40,87.391,36.689
322,18-05-10,16:35:40,87.528,37.302
323,18-05-10,16:40:40,87.528,37.706
324,18-05-10,16:45:40,87.163,37.618
325,18-05-10,16:50:40,87.073,38.049
326,18-05-10,16:55:40,87.118,37.145
327,18-05-10,17:00:40,87.528,37.235
328,18-05-10,17:05:40,87.255,38.227
329,18-05-10,17:10:40,87.894,37.322
330,18-05-10,17:15:40,87.528,38.310
331,18-05-10,17:20:40,87.847,37.992
332,18-05-10,17:25:40,88.030,37.330
333,18-05-10,17:30:40,87.620,36.634
334,18-05-10,17:35:40,87.255,37.422
335,18-05-10,17:40:40,87.665,37.074
336,18-05-10,17:45:40,87.210,36.679
337,18-05-10,17:50:40,86.844,37.668
338,18-05-10,17:55:40,87.073,37.412
339,18-05-10,18:00:40,86.981,37.877
340,18-05-10,18:05:40,87.118,38.119
341,18-05-10,18:10:40,87.118,38.085
342,18-05-10,18:15:40,86.617,38.526
343,18-05-10,18:20:40,86.346,39.313
344,18-05-10,18:25:40,86.119,39.433
345,18-05-10,18:30:40,85.802,39.748
346,18-05-10,18:35:40,85.622,40.037
347,18-05-10,18:40:40,85.667,40.771
348,18-05-10,18:45:40,84.677,39.416
349,18-05-10,18:50:40,80.096,43.326
350,18-05-10,18:55:40,79.084,44.922
351,18-05-10,19:00:40,78.996,45.921
352,18-05-10,19:05:40,77.509,47.849
353,18-05-10,19:10:40,77.160,48.658
354,18-05-10,19:15:40,76.636,49.865
355,18-05-10,19:20:40,74.986,52.529
356,18-05-10,19:25:40,74.034,54.806
357,18-05-10,19:30:40,73.947,55.298
358,18-05-10,19:35:40,73.861,55.415
359,18-05-10,19:40:40,73.299,56.240
360,18-05-10,19:45:40,73.558,56.013
361,18-05-10,19:50:40,72.739,58.171
362,18-05-10,19:55:40,71.748,60.781
363,18-05-10,20:00:40,70.543,64.452
364,18-05-10,20:05:40,69.600,68.233
365,18-05-10,20:10:40,69.042,70.237
366,18-05-10,20:15:40,68.185,72.712
367,18-05-10,20:20:40,67.242,75.261
368,18-05-10,20:25:40,66.943,76.029
369,18-05-10,20:30:40,66.772,77.035
370,18-05-10,20:35:40,66.643,78.099
371,18-05-10,20:40:40,66.686,79.262
372,18-05-10,20:45:40,66.258,80.027
373,18-05-10,20:50:40,66.429,81.112
374,18-05-10,20:55:40,65.959,81.752
375,18-05-10,21:00:40,66.344,82.384
376,18-05-10,21:05:40,66.344,82.662
377,18-05-10,21:10:40,66.472,83.011
378,18-05-10,21:15:40,66.429,83.338
379,18-05-10,21:20:40,66.472,83.648
380,18-05-10,21:25:40,66.558,84.073
381,18-05-10,21:30:40,66.429,84.554
382,18-05-10,21:35:40,65.872,84.814
383,18-05-10,21:40:40,65.916,85.314
384,18-05-10,21:45:40,65.959,85.566
385,18-05-10,21:50:40,65.872,85.911
386,18-05-10,21:55:40,65.487,86.189
387,18-05-10,22:00:40,65.359,86.473
388,18-05-10,22:05:40,65.316,86.713
389,18-05-10,22:10:40,65.403,86.942
390,18-05-10,22:15:40,65.316,87.094
391,18-05-10,22:20:40,65.403,87.268
392,18-05-10,22:25:40,64.974,87.402
393,18-05-10,22:30:40,64.888,87.608
394,18-05-10,22:35:40,64.888,87.771
395,18-05-10,22:40:40,64.931,87.966
396,18-05-10,22:45:40,64.931,88.047
397,18-05-10,22:50:40,65.102,88.313
398,18-05-10,22:55:40,65.145,88.373
399,18-05-10,23:00:40,65.145,88.481
400,18-05-10,23:05:40,64.974,88.566
401,18-05-10,23:10:40,65.059,88.713
402,18-05-10,23:15:40,64.974,88.836
403,18-05-10,23:20:40,64.974,88.917
404,18-05-10,23:25:40,65.102,89.069
405,18-05-10,23:30:40,64.974,89.160
406,18-05-10,23:35:40,65.145,89.290
407,18-05-10,23:40:40,65.102,89.339
408,18-05-10,23:45:40,64.931,89.477
409,18-05-10,23:50:40,64.888,89.606
410,18-05-10,23:55:40,64.803,89.675
411,18-05-11,00:00:40,64.888,89.740
412,18-05-11,00:05:40,64.845,89.868
413,18-05-11,00:10:40,64.845,90.056
414,18-05-11,00:15:40,64.888,90.223
415,18-05-11,00:20:40,64.760,90.259
416,18-05-11,00:25:40,64.717,90.307
417,18-05-11,00:30:40,64.674,90.381
418,18-05-11,00:35:40,64.803,90.506
419,18-05-11,00:40:40,64.803,90.533
420,18-05-11,00:45:40,64.760,90.687
421,18-05-11,00:50:40,64.503,90.706
422,18-05-11,00:55:40,64.288,90.783
423,18-05-11,01:00:40,64.204,90.878
424,18-05-11,01:05:40,64.375,90.928
425,18-05-11,01:10:40,64.288,90.890
426,18-05-11,01:15:40,64.247,90.884
427,18-05-11,01:20:40,64.074,90.861
428,18-05-11,01:25:40,64.074,90.887
429,18-05-11,01:30:40,64.247,90.857
430,18-05-11,01:35:40,64.247,90.777
431,18-05-11,01:40:40,64.247,90.777
432,18-05-11,01:45:40,64.074,90.647
433,18-05-11,01:50:40,64.161,90.632
434,18-05-11,01:55:40,63.990,90.582
435,18-05-11,02:00:40,64.033,90.508
436,18-05-11,02:05:40,63.990,90.502
437,18-05-11,02:10:40,63.775,90.553
438,18-05-11,02:15:40,63.775,90.499
439,18-05-11,02:20:40,63.732,90.493
440,18-05-11,02:25:40,63.819,90.505
441,18-05-11,02:30:40,63.775,90.446
442,18-05-11,02:35:40,63.775,90.446
443,18-05-11,02:40:40,63.604,90.529
444,18-05-11,02:45:40,63.604,90.556
445,18-05-11,02:50:40,63.561,90.577
446,18-05-11,02:55:40,63.433,90.586
447,18-05-11,03:00:40,63.518,90.571
448,18-05-11,03:05:40,63.518,90.624
449,18-05-11,03:10:40,63.390,90.660
450,18-05-11,03:15:40,63.347,90.681
451,18-05-11,03:20:40,63.433,90.746
452,18-05-11,03:25:40,63.518,90.731
453,18-05-11,03:30:40,63.518,90.731
454,18-05-11,03:35:40,63.518,90.758
455,18-05-11,03:40:40,63.347,90.814
456,18-05-11,03:45:40,63.347,90.841
457,18-05-11,03:50:40,63.347,90.921
458,18-05-11,03:55:40,63.347,90.974
459,18-05-11,04:00:40,63.262,90.989
460,18-05-11,04:05:40,63.262,91.068
461,18-05-11,04:10:40,63.262,91.122
462,18-05-11,04:15:40,63.262,91.148
463,18-05-11,04:20:40,63.262,91.201
464,18-05-11,04:25:40,63.347,91.213
465,18-05-11,04:30:40,63.433,91.252
466,18-05-11,04:35:40,63.390,91.352
467,18-05-11,04:40:40,63.390,91.326
468,18-05-11,04:45:40,63.433,91.358
469,18-05-11,04:50:40,63.390,91.405
470,18-05-11,04:55:40,63.304,91.447
471,18-05-11,05:00:40,63.262,91.520
472,18-05-11,05:05:40,63.262,91.520
473,18-05-11,05:10:40,63.347,91.559
474,18-05-11,05:15:40,63.304,91.553
475,18-05-11,05:20:40,63.347,91.506
476,18-05-11,05:25:40,63.262,91.600
477,18-05-11,05:30:40,63.262,91.626
478,18-05-11,05:35:40,63.219,91.647
479,18-05-11,05:40:40,63.262,91.653
480,18-05-11,05:45:40,63.262,91.706
481,18-05-11,05:50:40,63.176,91.747
482,18-05-11,05:55:40,63.133,91.741
483,18-05-11,06:00:40,63.176,91.774
484,18-05-11,06:05:40,63.176,91.800
485,18-05-11,06:10:40,63.133,91.821
486,18-05-11,06:15:40,63.090,91.841
487,18-05-11,06:20:40,63.133,91.874
488,18-05-11,06:25:40,63.133,91.927
489,18-05-11,06:30:40,63.090,91.947
490,18-05-11,06:35:40,63.090,91.974
491,18-05-11,06:40:40,63.133,92.006
492,18-05-11,06:45:40,63.176,92.012
493,18-05-11,06:50:40,63.176,92.039
494,18-05-11,06:55:40,63.219,92.045
495,18-05-11,07:00:40,63.262,92.077
496,18-05-11,07:05:40,63.304,92.083
497,18-05-11,07:10:40,63.304,92.030
498,18-05-11,07:15:40,63.433,92.048
499,18-05-11,07:20:40,63.561,92.066
500,18-05-11,07:25:40,63.689,92.031
501,18-05-11,07:30:40,63.903,91.981
502,18-05-11,07:35:40,64.288,91.955
503,18-05-11,07:40:40,64.546,91.858
504,18-05-11,07:45:40,64.632,91.737
505,18-05-11,07:50:40,65.230,91.606
506,18-05-11,07:55:40,65.658,91.372
507,18-05-11,08:00:40,66.130,91.196
508,18-05-11,08:05:40,66.344,90.716
509,18-05-11,08:10:40,66.600,90.321
510,18-05-11,08:15:40,66.985,89.727
511,18-05-11,08:20:40,67.158,89.074
512,18-05-11,08:25:40,67.372,88.451
513,18-05-11,08:30:40,67.714,87.653
514,18-05-11,08:35:40,67.928,86.888
515,18-05-11,08:40:40,68.443,86.049
516,18-05-11,08:45:40,68.956,85.260
517,18-05-11,08:50:40,69.901,84.271
518,18-05-11,08:55:40,70.459,83.169
519,18-05-11,09:00:40,70.887,82.157
520,18-05-11,09:05:40,71.748,81.190
521,18-05-11,09:10:40,73.126,79.508
522,18-05-11,09:15:40,73.558,78.213
523,18-05-11,09:20:40,73.731,77.630
524,18-05-11,09:25:40,74.856,76.660
525,18-05-11,09:30:40,76.071,75.285
526,18-05-11,09:35:40,76.725,73.893
527,18-05-11,09:40:40,77.421,72.968
528,18-05-11,09:45:40,78.382,71.738
529,18-05-11,09:50:40,78.251,70.773
530,18-05-11,09:55:40,78.514,69.367
531,18-05-11,10:00:40,79.173,68.412
532,18-05-11,10:05:40,79.788,67.569
533,18-05-11,10:10:40,79.128,68.077
534,18-05-11,10:15:40,80.096,66.782
535,18-05-11,10:20:40,78.996,66.737
536,18-05-11,10:25:40,80.139,66.635
537,18-05-11,10:30:40,81.642,65.349
538,18-05-11,10:35:40,82.530,63.500
539,18-05-11,10:40:40,81.687,62.253
540,18-05-11,10:45:40,82.530,61.834
541,18-05-11,10:50:40,83.242,61.463
542,18-05-11,10:55:40,84.049,59.884
543,18-05-11,11:00:40,83.646,60.535
544,18-05-11,11:05:40,83.377,59.702
545,18-05-11,11:10:40,84.362,59.286
546,18-05-11,11:15:40,83.914,57.680
547,18-05-11,11:20:40,83.646,56.933
548,18-05-11,11:25:40,84.049,57.942
549,18-05-11,11:30:40,84.677,56.576
550,18-05-11,11:35:40,85.984,55.763
551,18-05-11,11:40:40,86.391,54.459
552,18-05-11,11:45:40,86.346,54.519
553,18-05-11,11:50:40,87.757,53.510
554,18-05-11,11:55:40,86.981,49.324
555,18-05-11,12:00:40,86.709,49.759
556,18-05-11,12:05:40,87.073,50.658
557,18-05-11,12:10:40,86.572,50.396
558,18-05-11,12:15:40,86.664,51.821
559,18-05-11,12:20:40,86.799,50.574
560,18-05-11,12:25:40,87.528,48.486
561,18-05-11,12:30:40,87.210,47.616
562,18-05-11,12:35:40,86.709,47.125
563,18-05-11,12:40:40,87.346,48.343
564,18-05-11,12:45:40,88.167,47.780
565,18-05-11,12:50:40,87.528,47.312
566,18-05-11,12:55:40,86.346,47.980
567,18-05-11,13:00:40,86.437,46.748
568,18-05-11,13:05:40,87.300,47.264
569,18-05-11,13:10:40,87.894,45.173
570,18-05-11,13:15:40,87.757,44.769
571,18-05-11,13:20:40,87.847,44.808
572,18-05-11,13:25:40,88.534,43.035
573,18-05-11,13:30:40,87.757,44.703
574,18-05-11,13:35:40,87.300,45.627
575,18-05-11,13:40:40,87.710,44.371
576,18-05-11,13:45:40,86.754,45.361
577,18-05-11,13:50:40,88.259,44.571
578,18-05-11,13:55:40,88.626,43.604
579,18-05-11,14:00:40,88.534,42.239
580,18-05-11,14:05:40,88.810,42.190
581,18-05-11,14:10:40,88.718,42.317
582,18-05-11,14:15:40,88.902,42.129
583,18-05-11,14:20:40,88.488,42.734
584,18-05-11,14:25:40,90.750,42.375
585,18-05-11,14:30:40,90.565,41.898
586,18-05-11,14:35:40,90.844,41.147
587,18-05-11,14:40:40,88.947,41.233
588,18-05-11,14:45:40,89.454,39.894
589,18-05-11,14:50:40,89.685,40.443
590,18-05-11,14:55:40,88.030,41.478
591,18-05-11,15:00:40,88.214,41.156
592,18-05-11,15:05:40,87.939,40.440
593,18-05-11,15:10:40,88.763,40.555
594,18-05-11,15:15:40,89.546,40.568
595,18-05-11,15:20:40,88.671,41.183
596,18-05-11,15:25:40,87.894,40.970
597,18-05-11,15:30:40,87.118,41.124
598,18-05-11,15:35:40,88.351,40.764
599,18-05-11,15:40:40,88.671,41.650
600,18-05-11,15:45:40,88.534,42.472
601,18-05-11,15:50:40,88.075,42.079
602,18-05-11,15:55:40,87.757,42.258
603,18-05-11,16:00:40,88.902,39.996
604,18-05-11,16:05:40,88.259,40.192
605,18-05-11,16:10:40,87.939,40.340
606,18-05-11,16:15:40,88.579,41.444
607,18-05-11,16:20:40,89.269,40.619
608,18-05-11,16:25:40,87.710,41.492
609,18-05-11,16:30:40,87.757,41.893
610,18-05-11,16:35:40,87.346,42.001
611,18-05-11,16:40:40,86.981,42.376
612,18-05-11,16:45:40,86.936,41.412
613,18-05-11,16:50:40,87.300,41.068
614,18-05-11,16:55:40,87.436,40.110
615,18-05-11,17:00:40,87.210,40.697
616,18-05-11,17:05:40,87.802,40.465
617,18-05-11,17:10:40,87.528,39.748
618,18-05-11,17:15:40,87.939,40.106
619,18-05-11,17:20:40,87.710,41.458
620,18-05-11,17:25:40,87.665,40.524
621,18-05-11,17:30:40,87.436,40.044
622,18-05-11,17:35:40,87.391,39.707
623,18-05-11,17:40:40,87.300,40.569
624,18-05-11,17:45:40,87.346,40.771
625,18-05-11,17:50:40,87.757,39.862
