Row,Date,Time,Temp,RH
73,18-07-21,18:44:36,88.671,62.444
74,18-07-21,18:49:36,88.534,61.431
75,18-07-21,18:54:36,88.671,61.569
76,18-07-21,18:59:36,87.939,61.692
77,18-07-21,19:04:36,88.351,62.228
78,18-07-21,19:09:36,88.259,62.999
79,18-07-21,19:14:36,86.119,63.798
80,18-07-21,19:19:36,84.004,62.368
81,18-07-21,19:24:36,81.775,66.276
82,18-07-21,19:29:36,80.978,69.585
83,18-07-21,19:34:36,81.597,69.437
84,18-07-21,19:39:36,81.687,69.446
85,18-07-21,19:44:36,81.997,68.451
86,18-07-21,19:49:36,81.864,68.287
87,18-07-21,19:54:36,81.597,68.683
88,18-07-21,19:59:36,82.085,69.094
89,18-07-21,20:04:36,81.597,69.437
90,18-07-21,20:09:36,81.421,69.75
91,18-07-21,20:14:36,81.333,70.641
92,18-07-21,20:19:36,80.802,70.856
93,18-07-21,20:24:36,80.802,71.215
94,18-07-21,20:29:36,80.492,71.66
95,18-07-21,20:34:36,80.625,71.823
96,18-07-21,20:39:36,80.449,72.251
97,18-07-21,20:44:36,80.051,73.661
98,18-07-21,20:49:36,79.876,75.41
99,18-07-21,20:54:36,79.963,75.86
100,18-07-21,20:59:36,79.831,76.284
101,18-07-21,21:04:36,79.743,77.005
102,18-07-21,21:09:36,79.48,77.617
103,18-07-21,21:14:36,79.304,78.352
104,18-07-21,21:19:36,78.777,80.083
105,18-07-21,21:24:36,78.514,80.885
106,18-07-21,21:29:36,78.559,81.177
107,18-07-21,21:34:36,78.559,81.635
108,18-07-21,21:39:36,78.339,81.637
109,18-07-21,21:44:36,78.121,81.497
110,18-07-21,21:49:36,77.859,81.408
111,18-07-21,21:54:36,77.77,81.398
112,18-07-21,21:59:36,77.596,81.377
113,18-07-21,22:04:36,77.421,81.242
114,18-07-21,22:09:36,77.203,81.815
115,18-07-21,22:14:36,77.117,81.919
116,18-07-21,22:19:36,76.942,82.325
117,18-07-21,22:24:36,76.725,82.526
118,18-07-21,22:29:36,76.419,83.056
119,18-07-21,22:34:36,76.071,83.381
120,18-07-21,22:39:36,75.898,83.811
121,18-07-21,22:44:36,75.681,84.263
122,18-07-21,22:49:36,75.463,84.742
123,18-07-21,22:54:36,75.247,85.276
124,18-07-21,22:59:36,75.247,85.472
125,18-07-21,23:04:36,74.986,85.83
126,18-07-21,23:09:36,74.813,86.087
127,18-07-21,23:14:36,74.856,86.232
128,18-07-21,23:19:36,74.986,86.165
129,18-07-21,23:24:36,74.986,85.97
130,18-07-21,23:29:36,74.943,85.741
131,18-07-21,23:34:36,75.029,85.5
132,18-07-21,23:39:36,74.943,85.294
133,18-07-21,23:44:36,74.856,85.171
134,18-07-21,23:49:36,74.899,85.12
135,18-07-21,23:54:36,74.683,85.205
136,18-07-21,23:59:36,74.597,85.194
137,18-07-22,0:04:36,74.64,85.256
138,18-07-22,0:09:36,74.554,85.301
139,18-07-22,0:14:36,74.467,85.457
140,18-07-22,0:19:36,74.467,85.569
141,18-07-22,0:24:36,74.12,85.971
142,18-07-22,0:29:36,74.206,86.038
143,18-07-22,0:34:36,74.034,86.127
144,18-07-22,0:39:36,73.904,86.444
145,18-07-22,0:44:36,73.904,86.5
146,18-07-22,0:49:36,73.688,86.583
147,18-07-22,0:54:36,73.472,86.611
148,18-07-22,0:59:36,73.429,86.772
149,18-07-22,1:04:36,73.386,86.933
150,18-07-22,1:09:36,73.558,87.01
151,18-07-22,1:14:36,73.342,86.983
152,18-07-22,1:19:36,73.126,87.066
153,18-07-22,1:24:36,72.997,87.104
154,18-07-22,1:29:36,73.04,87.276
155,18-07-22,1:34:36,72.997,87.381
156,18-07-22,1:39:36,72.869,87.419
157,18-07-22,1:44:36,72.955,87.458
158,18-07-22,1:49:36,73.126,87.425
159,18-07-22,1:54:36,72.869,87.364
160,18-07-22,1:59:36,72.997,87.463
161,18-07-22,2:04:36,72.739,87.457
162,18-07-22,2:09:36,72.739,87.623
163,18-07-22,2:14:36,72.696,87.562
164,18-07-22,2:19:36,72.696,87.59
165,18-07-22,2:24:36,72.61,87.689
166,18-07-22,2:29:36,72.653,87.694
167,18-07-22,2:34:36,72.61,87.772
168,18-07-22,2:39:36,72.523,87.76
169,18-07-22,2:44:36,72.437,87.832
170,18-07-22,2:49:36,72.437,87.887
171,18-07-22,2:54:36,72.307,87.952
172,18-07-22,2:59:36,72.264,87.947
173,18-07-22,3:04:36,72.136,88.04
174,18-07-22,3:09:36,72.05,88.084
175,18-07-22,3:14:36,71.964,88.127
176,18-07-22,3:19:36,71.834,88.275
177,18-07-22,3:24:36,71.834,88.412
178,18-07-22,3:29:36,71.92,88.451
179,18-07-22,3:34:36,71.964,88.402
180,18-07-22,3:39:36,71.877,88.391
181,18-07-22,3:44:36,71.92,88.424
182,18-07-22,3:49:36,71.834,88.33
183,18-07-22,3:54:36,71.834,88.303
184,18-07-22,3:59:36,71.834,88.248
185,18-07-22,4:04:36,71.748,88.154
186,18-07-22,4:09:36,71.577,88.132
187,18-07-22,4:14:36,71.533,88.153
188,18-07-22,4:19:36,71.49,88.257
189,18-07-22,4:24:36,71.533,88.345
190,18-07-22,4:29:36,71.49,88.34
191,18-07-22,4:34:36,71.404,88.328
192,18-07-22,4:39:36,71.317,88.427
193,18-07-22,4:44:36,71.317,88.482
194,18-07-22,4:49:36,71.231,88.525
195,18-07-22,4:54:36,71.146,88.514
196,18-07-22,4:59:36,71.06,88.53
197,18-07-22,5:04:36,71.06,88.557
198,18-07-22,5:09:36,70.974,88.601
199,18-07-22,5:14:36,70.846,88.72
200,18-07-22,5:19:36,70.846,88.857
201,18-07-22,5:24:36,70.803,88.906
202,18-07-22,5:29:36,70.759,89.009
203,18-07-22,5:34:36,70.716,89.031
204,18-07-22,5:39:36,70.673,89.162
205,18-07-22,5:44:36,70.587,89.15
206,18-07-22,5:49:36,70.459,89.242
207,18-07-22,5:54:36,70.416,89.291
208,18-07-22,5:59:36,70.286,89.41
209,18-07-22,6:04:36,70.243,89.54
210,18-07-22,6:09:36,70.372,89.612
211,18-07-22,6:14:36,70.201,89.589
212,18-07-22,6:19:36,70.072,89.653
213,18-07-22,6:24:36,69.942,89.799
214,18-07-22,6:29:36,69.942,89.935
215,18-07-22,6:34:36,69.985,90.049
216,18-07-22,6:39:36,70.115,90.094
217,18-07-22,6:44:36,70.115,90.121
218,18-07-22,6:49:36,70.201,90.078
219,18-07-22,6:54:36,70.201,90.024
220,18-07-22,6:59:36,70.329,89.987
221,18-07-22,7:04:36,70.673,89.924
222,18-07-22,7:09:36,70.803,89.669
223,18-07-22,7:14:36,70.93,89.523
224,18-07-22,7:19:36,71.146,89.17
225,18-07-22,7:24:36,71.274,88.859
226,18-07-22,7:29:36,71.361,88.487
227,18-07-22,7:34:36,71.49,88.12
228,18-07-22,7:39:36,71.704,87.874
229,18-07-22,7:44:36,71.964,87.577
230,18-07-22,7:49:36,72.178,87.192
231,18-07-22,7:54:36,72.394,86.833
232,18-07-22,7:59:36,72.696,86.456
233,18-07-22,8:04:36,73.04,86.029
234,18-07-22,8:09:36,73.558,85.566
235,18-07-22,8:14:36,74.943,84.93
236,18-07-22,8:19:36,76.028,83.602
237,18-07-22,8:24:36,76.55,82.079
238,18-07-22,8:29:36,77.292,80.569
239,18-07-22,8:34:36,77.639,78.538
240,18-07-22,8:39:36,78.165,77.903
241,18-07-22,8:44:36,78.91,76.503
242,18-07-22,8:49:36,79.48,74.426
243,18-07-22,8:54:36,79.524,74.136
244,18-07-22,8:59:36,79.831,73.667
245,18-07-22,9:04:36,80.492,71.868
246,18-07-22,9:09:36,80.449,71.476
247,18-07-22,9:14:36,81.154,70.473
248,18-07-22,9:19:36,80.89,69.696
249,18-07-22,9:24:36,82.042,68.606
250,18-07-22,9:29:36,81.199,66.282
251,18-07-22,9:34:36,81.909,65.404
252,18-07-22,9:39:36,82.218,64.301
253,18-07-22,9:44:36,82.441,65.607
254,18-07-22,9:49:36,82.886,64.179
255,18-07-22,9:54:36,82.798,62.383
256,18-07-22,9:59:36,83.199,62.389
257,18-07-22,10:04:36,83.691,61.099
258,18-07-22,10:09:36,82.976,62.585
259,18-07-22,10:14:36,83.021,63.268
260,18-07-22,10:19:36,83.377,62.868
261,18-07-22,10:24:36,84.182,61.236
262,18-07-22,10:29:36,84.272,59.716
263,18-07-22,10:34:36,82.841,61.645
264,18-07-22,10:39:36,83.914,60.403
265,18-07-22,10:44:36,84.407,60.259
266,18-07-22,10:49:36,84.094,59.513
267,18-07-22,10:54:36,83.691,59.822
268,18-07-22,10:59:36,84.004,59.537
269,18-07-22,11:04:36,84.9,56.879
270,18-07-22,11:09:36,85.172,57.595
271,18-07-22,11:14:36,85.352,57.073
272,18-07-22,11:19:36,84.99,56.538
273,18-07-22,11:24:36,86.164,55.428
274,18-07-22,11:29:36,85.577,54.746
275,18-07-22,11:34:36,84.272,56.448
276,18-07-22,11:39:36,85.757,55.396
277,18-07-22,11:44:36,86.844,54.015
278,18-07-22,11:49:36,86.256,54.863
279,18-07-22,11:54:36,86.617,54.859
280,18-07-22,11:59:36,87.21,53.82
281,18-07-22,12:04:36,87.346,53.958
282,18-07-22,12:09:36,87.71,53.089
283,18-07-22,12:14:36,87.436,51.363
284,18-07-22,12:19:36,86.799,52.57
285,18-07-22,12:24:36,87.847,51.78
286,18-07-22,12:29:36,87.573,52.307
287,18-07-22,12:34:36,88.534,50.473
288,18-07-22,12:39:36,88.763,50.62
289,18-07-22,12:44:36,88.902,50.013
290,18-07-22,12:49:36,88.626,49.864
291,18-07-22,12:54:36,89.177,48.34
292,18-07-22,12:59:36,88.81,45.858
293,18-07-22,13:04:36,88.351,47.956
294,18-07-22,13:09:36,89.454,47.509
295,18-07-22,13:14:36,91.17,47.166
296,18-07-22,13:19:36,91.263,44.5
297,18-07-22,13:24:36,89.915,46.326
298,18-07-22,13:29:36,88.626,46.961
299,18-07-22,13:34:36,89.362,46.453
300,18-07-22,13:39:36,89.407,45.963
301,18-07-22,13:44:36,89.593,46.009
302,18-07-22,13:49:36,89.731,45.82
303,18-07-22,13:54:36,90.565,45.875
304,18-07-22,13:59:36,90.936,46.559
305,18-07-22,14:04:36,91.123,45.978
306,18-07-22,14:09:36,91.029,44.154
307,18-07-22,14:14:36,91.263,46.053
308,18-07-22,14:19:36,90.565,45.941
309,18-07-22,14:24:36,89.823,46.353
310,18-07-22,14:29:36,89.407,47.473
311,18-07-22,14:34:36,90.471,46.462
312,18-07-22,14:39:36,91.123,46.077
313,18-07-22,14:44:36,91.495,45.409
314,18-07-22,14:49:36,90.75,43.871
315,18-07-22,14:54:36,91.636,43.163
316,18-07-22,14:59:36,91.076,43.393
317,18-07-22,15:04:36,90.891,44.476
318,18-07-22,15:09:36,90.379,42.586
319,18-07-22,15:14:36,92.151,42.295
320,18-07-22,15:19:36,92.809,41.297
321,18-07-22,15:24:36,91.823,39.427
322,18-07-22,15:29:36,90.147,41.639
323,18-07-22,15:34:36,91.963,41.682
324,18-07-22,15:39:36,92.291,42.737
325,18-07-22,15:44:36,92.057,41.921
326,18-07-22,15:49:36,91.917,41.712
327,18-07-22,15:54:36,91.029,41.859
328,18-07-22,15:59:36,89.731,44.038
329,18-07-22,16:04:36,90.75,42.708
330,18-07-22,16:09:36,91.589,43.293
331,18-07-22,16:14:36,91.87,42.444
332,18-07-22,16:19:36,91.17,41.367
333,18-07-22,16:24:36,89.685,43.14
334,18-07-22,16:29:36,88.718,44.304
335,18-07-22,16:34:36,88.947,44.351
336,18-07-22,16:39:36,89.962,44.78
337,18-07-22,16:44:36,88.579,45.152
338,18-07-22,16:49:36,89.638,45.419
339,18-07-22,16:54:36,90.565,44.885
340,18-07-22,16:59:36,90.657,45.387
341,18-07-22,17:04:36,89.362,44.972
342,18-07-22,17:09:36,87.71,44.865
343,18-07-22,17:14:36,87.802,43.585
344,18-07-22,17:19:36,90.982,43.255
345,18-07-22,17:24:36,90.797,42.378
346,18-07-22,17:29:36,90.379,42.652
347,18-07-22,17:34:36,90.518,43.292
348,18-07-22,17:39:36,90.424,42.888
349,18-07-22,17:44:36,90.239,43.54
350,18-07-22,17:49:36,90.936,43.219
351,18-07-22,17:54:36,90.657,42.836
352,18-07-22,17:59:36,90.891,43.016
353,18-07-22,18:04:36,89.316,43.018
354,18-07-22,18:09:36,87.847,44.709
355,18-07-22,18:14:36,88.718,45.523
356,18-07-22,18:19:36,89.085,44.954
357,18-07-22,18:24:36,88.993,44.75
358,18-07-22,18:29:36,88.122,45.714
359,18-07-22,18:34:36,86.936,46.651
360,18-07-22,18:39:36,85.894,48.469
361,18-07-22,18:44:36,85.532,49.286
362,18-07-22,18:49:36,85.397,49.114
363,18-07-22,18:54:36,85.397,49.179
364,18-07-22,18:59:36,85.082,49.803
365,18-07-22,19:04:36,85.172,50.003
366,18-07-22,19:09:36,84.857,50.239
367,18-07-22,19:14:36,84.9,50.629
368,18-07-22,19:19:36,84.812,50.686
369,18-07-22,19:24:36,84.542,50.924
370,18-07-22,19:29:36,84.004,50.949
371,18-07-22,19:34:36,84.004,51.687
372,18-07-22,19:39:36,83.869,52.029
373,18-07-22,19:44:36,83.824,52.537
374,18-07-22,19:49:36,82.708,54.361
375,18-07-22,19:54:36,81.199,57.892
376,18-07-22,19:59:36,80.184,60.791
377,18-07-22,20:04:36,79.041,63.67
378,18-07-22,20:09:36,78.382,65.223
379,18-07-22,20:14:36,78.076,66.194
380,18-07-22,20:19:36,78.165,66.384
381,18-07-22,20:24:36,77.292,68.226
382,18-07-22,20:29:36,76.507,69.582
383,18-07-22,20:34:36,75.42,73.636
384,18-07-22,20:39:36,72.48,77.401
385,18-07-22,20:44:36,71.791,80.062
386,18-07-22,20:49:36,70.974,82.223
387,18-07-22,20:54:36,70.63,83.302
388,18-07-22,20:59:36,70.158,84.164
389,18-07-22,21:04:36,70.759,85.932
390,18-07-22,21:09:36,70.372,86.021
391,18-07-22,21:14:36,70.673,86.804
392,18-07-22,21:19:36,70.673,87.079
393,18-07-22,21:24:36,70.587,87.591
394,18-07-22,21:29:36,70.587,87.728
395,18-07-22,21:34:36,70.502,87.991
396,18-07-22,21:39:36,70.502,88.319
397,18-07-22,21:44:36,70.673,88.725
398,18-07-22,21:49:36,70.63,88.774
399,18-07-22,21:54:36,71.146,89.061
400,18-07-22,21:59:36,70.759,89.282
401,18-07-22,22:04:36,70.716,89.304
402,18-07-22,22:09:36,70.93,89.523
403,18-07-22,22:14:36,71.274,89.596
404,18-07-22,22:19:36,71.49,89.816
405,18-07-22,22:24:36,71.317,89.575
406,18-07-22,22:29:36,71.447,89.837
407,18-07-22,22:34:36,71.06,89.813
408,18-07-22,22:39:36,71.103,89.982
409,18-07-22,22:44:36,70.974,90.182
410,18-07-22,22:49:36,71.404,90.349
411,18-07-22,22:54:36,71.274,90.386
412,18-07-22,22:59:36,71.274,90.603
413,18-07-22,23:04:36,70.846,90.707
414,18-07-22,23:09:36,70.587,90.97
415,18-07-22,23:14:36,70.459,91.169
416,18-07-22,23:19:36,70.286,91.308
417,18-07-22,23:24:36,70.243,91.329
418,18-07-22,23:29:36,70.243,91.599
419,18-07-22,23:34:36,70.029,91.569
420,18-07-22,23:39:36,70.243,91.707
421,18-07-22,23:44:36,69.985,91.698
422,18-07-22,23:49:36,69.985,91.725
423,18-07-22,23:54:36,70.029,91.65
424,18-07-22,23:59:36,69.985,91.671
425,18-07-23,0:04:36,70.029,91.731
426,18-07-23,0:09:36,69.985,91.725
427,18-07-23,0:14:36,69.771,91.803
428,18-07-23,0:19:36,69.643,91.84
429,18-07-23,0:24:36,69.514,91.929
430,18-07-23,0:29:36,69.514,92.01
431,18-07-23,0:34:36,69.6,92.102
432,18-07-23,0:39:36,69.427,92.025
433,18-07-23,0:44:36,69.514,92.037
434,18-07-23,0:49:36,69.471,92.085
435,18-07-23,0:54:36,69.386,92.1
436,18-07-23,0:59:36,69.343,92.067
437,18-07-23,1:04:36,69.427,92.132
438,18-07-23,1:09:36,69.256,92.055
439,18-07-23,1:14:36,69.085,91.978
440,18-07-23,1:19:36,69.343,91.879
441,18-07-23,1:24:36,69.343,91.798
442,18-07-23,1:29:36,69.256,91.706
443,18-07-23,1:34:36,69.17,91.667
444,18-07-23,1:39:36,68.999,91.536
445,18-07-23,1:44:36,68.871,91.545
446,18-07-23,1:49:36,68.657,91.462
447,18-07-23,1:54:36,68.571,91.397
448,18-07-23,1:59:36,68.614,91.349
449,18-07-23,2:04:36,68.698,91.333
450,18-07-23,2:09:36,68.571,91.37
451,18-07-23,2:14:36,68.871,91.518
452,18-07-23,2:19:36,68.871,91.411
453,18-07-23,2:24:36,68.913,91.39
454,18-07-23,2:29:36,68.828,91.432
455,18-07-23,2:34:36,68.828,91.459
456,18-07-23,2:39:36,68.698,91.549
457,18-07-23,2:44:36,68.614,91.537
458,18-07-23,2:49:36,68.657,91.65
459,18-07-23,2:54:36,68.698,91.629
460,18-07-23,2:59:36,68.785,91.668
461,18-07-23,3:04:36,68.999,91.751
462,18-07-23,3:09:36,69.085,91.655
463,18-07-23,3:14:36,69.042,91.542
464,18-07-23,3:19:36,68.785,91.533
465,18-07-23,3:24:36,68.657,91.543
466,18-07-23,3:29:36,68.571,91.585
467,18-07-23,3:34:36,68.571,91.692
468,18-07-23,3:39:36,68.484,91.68
469,18-07-23,3:44:36,68.614,91.805
470,18-07-23,3:49:36,68.785,91.829
471,18-07-23,3:54:36,68.698,91.844
472,18-07-23,3:59:36,68.657,91.865
473,18-07-23,4:04:36,68.614,91.859
474,18-07-23,4:09:36,68.443,91.889
475,18-07-23,4:14:36,68.356,91.931
476,18-07-23,4:19:36,68.27,91.973
477,18-07-23,4:24:36,68.313,92.086
478,18-07-23,4:29:36,68.313,92.139
479,18-07-23,4:34:36,68.484,92.217
480,18-07-23,4:39:36,68.527,92.223
481,18-07-23,4:44:36,68.571,92.282
482,18-07-23,4:49:36,68.698,92.3
483,18-07-23,4:54:36,68.657,92.24
484,18-07-23,4:59:36,68.657,92.24
485,18-07-23,5:04:36,68.527,92.303
486,18-07-23,5:09:36,68.614,92.288
487,18-07-23,5:14:36,68.657,92.374
488,18-07-23,5:19:36,68.614,92.449
489,18-07-23,5:24:36,68.571,92.443
490,18-07-23,5:29:36,68.828,92.478
491,18-07-23,5:34:36,68.527,92.437
492,18-07-23,5:39:36,68.443,92.425
493,18-07-23,5:44:36,68.356,92.493
494,18-07-23,5:49:36,68.4,92.553
495,18-07-23,5:54:36,68.313,92.514
496,18-07-23,5:59:36,68.313,92.621
497,18-07-23,6:04:36,68.313,92.701
498,18-07-23,6:09:36,68.484,92.752
499,18-07-23,6:14:36,68.484,92.805
500,18-07-23,6:19:36,68.484,92.832
501,18-07-23,6:24:36,68.527,92.864
502,18-07-23,6:29:36,68.571,92.924
503,18-07-23,6:34:36,68.785,92.954
504,18-07-23,6:39:36,68.742,93.001
505,18-07-23,6:44:36,68.742,93.001
506,18-07-23,6:49:36,68.742,93.028
507,18-07-23,6:54:36,68.657,93.016
508,18-07-23,6:59:36,68.571,93.031
509,18-07-23,7:04:36,68.657,93.096
510,18-07-23,7:09:36,68.742,93.108
511,18-07-23,7:14:36,68.871,93.126
512,18-07-23,7:19:36,69.085,93.076
513,18-07-23,7:24:36,69.085,93.049
514,18-07-23,7:29:36,69.427,93.07
515,18-07-23,7:34:36,69.427,92.99
516,18-07-23,7:39:36,69.6,92.934
517,18-07-23,7:44:36,69.858,92.916
518,18-07-23,7:49:36,70.115,92.818
519,18-07-23,7:54:36,70.372,92.693
520,18-07-23,7:59:36,70.673,92.466
521,18-07-23,8:04:36,70.63,92.325
522,18-07-23,8:09:36,70.846,92.193
523,18-07-23,8:14:36,71.19,91.944
524,18-07-23,8:19:36,71.877,91.769
525,18-07-23,8:24:36,72.61,91.245
526,18-07-23,8:29:36,73.299,90.604
527,18-07-23,8:34:36,73.99,90.205
528,18-07-23,8:39:36,74.511,88.847
529,18-07-23,8:44:36,73.645,87.768
530,18-07-23,8:49:36,73.126,87.397
531,18-07-23,8:54:36,72.739,87.457
532,18-07-23,8:59:36,72.869,87.557
533,18-07-23,9:04:36,72.912,87.507
534,18-07-23,9:09:36,73.731,87.365
535,18-07-23,9:14:36,74.856,86.566
536,18-07-23,9:19:36,75.681,84.601
537,18-07-23,9:24:36,75.029,83.733
538,18-07-23,9:29:36,75.117,82.36
539,18-07-23,9:34:36,73.256,84.411
540,18-07-23,9:39:36,73.386,85.209
541,18-07-23,9:44:36,73.904,85.219
542,18-07-23,9:49:36,75.376,84.619
543,18-07-23,9:54:36,75.724,83.734
544,18-07-23,9:59:36,76.593,83.19
545,18-07-23,10:04:36,78.339,80.549
546,18-07-23,10:09:36,78.69,77.76
547,18-07-23,10:14:36,78.382,77.87
548,18-07-23,10:19:36,77.378,77.553
549,18-07-23,10:24:36,76.942,78.717
550,18-07-23,10:29:36,77.378,78.219
551,18-07-23,10:34:36,76.854,77.957
552,18-07-23,10:39:36,77.378,77.611
553,18-07-23,10:44:36,77.378,78.161
554,18-07-23,10:49:36,76.419,77.358
555,18-07-23,10:54:36,78.296,78.295
556,18-07-23,10:59:36,77.859,76.998
557,18-07-23,11:04:36,77.16,76.687
558,18-07-23,11:09:36,77.072,77.837
559,18-07-23,11:14:36,78.91,76.124
560,18-07-23,11:19:36,82.396,73.496
561,18-07-23,11:24:36,80.58,70.414
562,18-07-23,11:29:36,81.066,70.763
563,18-07-23,11:34:36,80.139,70.22
564,18-07-23,11:39:36,81.466,69.122
565,18-07-23,11:44:36,82.486,67.681
566,18-07-23,11:49:36,82.798,67.348
567,18-07-23,11:54:36,81.333,64.28
568,18-07-23,11:59:36,82.263,65.04
569,18-07-23,12:04:36,83.779,63.399
570,18-07-23,12:09:36,83.199,65.251
571,18-07-23,12:14:36,83.691,63.298
572,18-07-23,12:19:36,83.021,64.068
573,18-07-23,12:24:36,81.952,63.693
574,18-07-23,12:29:36,81.199,64.298
575,18-07-23,12:34:36,81.244,64.975
576,18-07-23,12:39:36,83.736,63.61
577,18-07-23,12:44:36,83.601,63.691
578,18-07-23,12:49:36,82.886,63.871
579,18-07-23,12:54:36,82.13,63.31
580,18-07-23,12:59:36,82.308,64.094
581,18-07-23,13:04:36,83.779,60.889
582,18-07-23,13:09:36,85.397,59.907
583,18-07-23,13:14:36,83.646,61.095
584,18-07-23,13:19:36,82.396,62.471
585,18-07-23,13:24:36,81.952,62.307
586,18-07-23,13:29:36,82.353,61.354
587,18-07-23,13:34:36,84.677,61.061
588,18-07-23,13:39:36,85.172,57.248
589,18-07-23,13:44:36,82.263,58.607
590,18-07-23,13:49:36,82.13,60.31
591,18-07-23,13:54:36,85.532,57.372
592,18-07-23,13:59:36,84.452,56.337
593,18-07-23,14:04:36,84.362,57.528
594,18-07-23,14:09:36,86.754,55.793
595,18-07-23,14:14:36,84.9,57.194
596,18-07-23,14:19:36,83.646,60.38
597,18-07-23,14:24:36,83.736,60.013
598,18-07-23,14:29:36,84.452,61.633
599,18-07-23,14:34:36,85.082,60.598
600,18-07-23,14:39:36,85.172,60.887
601,18-07-23,14:44:36,85.712,58.459
602,18-07-23,14:49:36,85.487,57.306
603,18-07-23,14:54:36,84.9,57.226
604,18-07-23,14:59:36,85.894,55.788
605,18-07-23,15:04:36,84.812,57.754
606,18-07-23,15:09:36,86.256,56.483
607,18-07-23,15:14:36,85.262,56.434
608,18-07-23,15:19:36,84.497,58.733
609,18-07-23,15:24:36,84.857,58.607
610,18-07-23,15:29:36,85.082,58.186
611,18-07-23,15:34:36,84.182,58.675
612,18-07-23,15:39:36,83.556,59.467
613,18-07-23,15:44:36,83.467,59.491
614,18-07-23,15:49:36,84.452,59.043
615,18-07-23,15:54:36,85.622,56.811
616,18-07-23,15:59:36,86.211,54.509
617,18-07-23,16:04:36,86.391,54.905
618,18-07-23,16:09:36,84.542,57.039
619,18-07-23,16:14:36,84.722,57.904
620,18-07-23,16:19:36,84.182,57.482
621,18-07-23,16:24:36,83.646,58.348
622,18-07-23,16:29:36,84.182,58.581
623,18-07-23,16:34:36,84.542,58.831
624,18-07-23,16:39:36,84.945,56.977
625,18-07-23,16:44:36,87.255,55.547
626,18-07-23,16:49:36,84.542,57.165
627,18-07-23,16:54:36,86.346,56.68
628,18-07-23,16:59:36,88.718,52.78
629,18-07-23,17:04:36,90.009,51.197
630,18-07-23,17:09:36,90.612,49.354
631,18-07-23,17:14:36,91.17,49.328
632,18-07-23,17:19:36,90.194,47.035
633,18-07-23,17:24:36,88.534,49.727
634,18-07-23,17:29:36,89.962,49.276
