Row,Date,Time,Temp,RH
53,18-07-20,21:58:11,79.831,72.097
54,18-07-20,22:03:11,80.361,71.139
55,18-07-20,22:08:11,80.008,71.431
56,18-07-20,22:13:11,80.008,73.094
57,18-07-20,22:18:11,79.831,73.372
58,18-07-20,22:23:11,79.743,73.776
59,18-07-20,22:28:11,79.567,73.58
60,18-07-20,22:33:11,79.392,73.325
61,18-07-20,22:38:11,79.347,73.084
62,18-07-20,22:43:11,79.084,72.967
63,18-07-20,22:48:11,79.041,72.992
64,18-07-20,22:53:11,78.996,72.899
65,18-07-20,22:58:11,78.865,72.825
66,18-07-20,23:03:11,78.822,72.998
67,18-07-20,23:08:11,78.777,73.259
68,18-07-20,23:13:11,78.733,73.52
69,18-07-20,23:18:11,78.69,73.899
70,18-07-20,23:23:11,78.514,74.057
71,18-07-20,23:28:11,78.382,74.748
72,18-07-20,23:33:11,78.208,74.641
73,18-07-20,23:38:11,78.208,74.7
74,18-07-20,23:43:11,78.427,74.165
75,18-07-20,23:48:11,78.777,73.879
76,18-07-20,23:53:11,78.822,74.06
77,18-07-20,23:58:11,78.777,74.291
78,18-07-21,0:03:11,78.822,74.384
79,18-07-21,0:08:11,78.514,74.821
80,18-07-21,0:13:11,78.296,75.442
81,18-07-21,0:18:11,78.296,75.53
82,18-07-21,0:23:11,78.382,75.422
83,18-07-21,0:28:11,78.559,75.324
84,18-07-21,0:33:11,78.559,75.558
85,18-07-21,0:38:11,78.382,75.627
86,18-07-21,0:43:11,78.121,76.386
87,18-07-21,0:48:11,78.033,76.522
88,18-07-21,0:53:11,77.859,77.114
89,18-07-21,0:58:11,77.639,78.046
90,18-07-21,1:03:11,77.684,78.022
91,18-07-21,1:08:11,77.684,78.283
92,18-07-21,1:13:11,77.639,78.364
93,18-07-21,1:18:11,77.902,78.134
94,18-07-21,1:23:11,77.815,78.356
95,18-07-21,1:28:11,77.815,78.673
96,18-07-21,1:33:11,77.859,78.534
97,18-07-21,1:38:11,78.208,77.821
98,18-07-21,1:43:11,78.382,77.202
99,18-07-21,1:48:11,78.296,77.367
100,18-07-21,1:53:11,78.382,77.086
101,18-07-21,1:58:11,78.471,76.63
102,18-07-21,2:03:11,78.602,76.265
103,18-07-21,2:08:11,78.471,76.192
104,18-07-21,2:13:11,78.251,76.343
105,18-07-21,2:18:11,78.208,75.783
106,18-07-21,2:23:11,78.251,75.671
107,18-07-21,2:28:11,78.339,75.271
108,18-07-21,2:33:11,78.471,74.669
109,18-07-21,2:38:11,78.514,74.41
110,18-07-21,2:43:11,78.427,74.459
111,18-07-21,2:48:11,78.251,74.646
112,18-07-21,2:53:11,78.165,74.871
113,18-07-21,2:58:11,77.99,75.467
114,18-07-21,3:03:11,77.815,75.856
115,18-07-21,3:08:11,77.684,76.542
116,18-07-21,3:13:11,77.553,77.457
117,18-07-21,3:18:11,77.509,77.249
118,18-07-21,3:23:11,77.378,77.118
119,18-07-21,3:28:11,77.292,77.688
120,18-07-21,3:33:11,77.203,77.852
121,18-07-21,3:38:11,77.203,78.286
122,18-07-21,3:43:11,77.117,78.044
123,18-07-21,3:48:11,77.117,78.449
124,18-07-21,3:53:11,77.117,78.564
125,18-07-21,3:58:11,77.203,78.921
126,18-07-21,4:03:11,77.16,79.261
127,18-07-21,4:08:11,77.292,78.815
128,18-07-21,4:13:11,77.335,78.82
129,18-07-21,4:18:11,77.292,78.729
130,18-07-21,4:23:11,77.072,78.934
131,18-07-21,4:28:11,77.029,79.447
132,18-07-21,4:33:11,77.117,79.429
133,18-07-21,4:38:11,77.117,79.687
134,18-07-21,4:43:11,77.072,79.539
135,18-07-21,4:48:11,77.117,79.486
136,18-07-21,4:53:11,77.16,78.944
137,18-07-21,4:58:11,77.16,78.714
138,18-07-21,5:03:11,77.203,78.776
139,18-07-21,5:08:11,77.117,78.449
140,18-07-21,5:13:11,77.072,78.559
141,18-07-21,5:18:11,77.029,78.67
142,18-07-21,5:23:11,76.986,79.068
143,18-07-21,5:28:11,76.986,78.895
144,18-07-21,5:33:11,76.899,79.173
145,18-07-21,5:38:11,76.811,79.537
146,18-07-21,5:43:11,76.768,79.446
147,18-07-21,5:48:11,76.681,79.751
148,18-07-21,5:53:11,76.464,80.213
149,18-07-21,5:58:11,76.289,80.365
150,18-07-21,6:03:11,76.114,81.087
151,18-07-21,6:08:11,76.071,81.424
152,18-07-21,6:13:11,76.071,81.85
153,18-07-21,6:18:11,76.158,82.173
154,18-07-21,6:23:11,76.246,82.269
155,18-07-21,6:28:11,76.246,82.127
156,18-07-21,6:33:11,76.375,82.399
157,18-07-21,6:38:11,76.419,82.602
158,18-07-21,6:43:11,76.114,78.709
159,18-07-21,6:48:11,71.19,86.097
160,18-07-21,6:53:11,68.356,91.313
161,18-07-21,6:58:11,67.586,92.52
162,18-07-21,7:03:11,67.5,92.881
163,18-07-21,7:08:11,67.543,93.153
164,18-07-21,7:13:11,67.413,93.188
165,18-07-21,7:18:11,67.627,93.165
166,18-07-21,7:23:11,67.586,93.425
167,18-07-21,7:28:11,67.543,93.579
168,18-07-21,7:33:11,67.842,93.674
169,18-07-21,7:38:11,67.928,93.739
170,18-07-21,7:43:11,67.757,93.742
171,18-07-21,7:48:11,67.885,93.733
172,18-07-21,7:53:11,67.798,93.668
173,18-07-21,7:58:11,67.928,93.739
174,18-07-21,8:03:11,67.971,93.798
175,18-07-21,8:08:11,67.885,93.839
176,18-07-21,8:13:11,68.056,93.811
177,18-07-21,8:18:11,68.185,93.802
178,18-07-21,8:23:11,68.4,93.779
179,18-07-21,8:28:11,68.185,93.776
180,18-07-21,8:33:11,68.185,93.776
181,18-07-21,8:38:11,68.27,93.841
182,18-07-21,8:43:11,68.527,93.877
183,18-07-21,8:48:11,68.785,94.02
184,18-07-21,8:53:11,68.742,94.014
185,18-07-21,8:58:11,68.956,94.097
186,18-07-21,9:03:11,69.085,94.062
187,18-07-21,9:08:11,69.256,94.06
188,18-07-21,9:13:11,69.386,94.078
189,18-07-21,9:18:11,69.514,94.096
190,18-07-21,9:23:11,69.901,94.124
191,18-07-21,9:28:11,70.329,94.131
192,18-07-21,9:33:11,70.372,94.351
193,18-07-21,9:38:11,70.029,94.249
194,18-07-21,9:43:11,70.029,94.196
195,18-07-21,9:48:11,70.201,94.167
196,18-07-21,9:53:11,70.716,94.293
197,18-07-21,9:58:11,70.759,94.192
198,18-07-21,10:03:11,71.017,94.202
199,18-07-21,10:08:11,70.887,93.89
200,18-07-21,10:13:11,70.93,93.735
201,18-07-21,10:18:11,71.06,93.7
202,18-07-21,10:23:11,71.231,93.242
203,18-07-21,10:28:11,71.533,93.123
204,18-07-21,10:33:11,72.007,92.893
205,18-07-21,10:38:11,72.007,92.812
206,18-07-21,10:43:11,72.007,92.785
207,18-07-21,10:48:11,71.877,92.524
208,18-07-21,10:53:11,72.394,92.65
209,18-07-21,10:58:11,72.696,92.476
210,18-07-21,11:03:11,72.567,92.188
211,18-07-21,11:08:11,73.04,91.331
212,18-07-21,11:13:11,73.429,91.221
213,18-07-21,11:18:11,73.472,89.944
214,18-07-21,11:23:11,73.429,90.349
215,18-07-21,11:28:11,73.688,90.902
216,18-07-21,11:33:11,74.64,89.194
217,18-07-21,11:38:11,74.727,87.327
218,18-07-21,11:43:11,74.683,88.649
219,18-07-21,11:48:11,74.856,88.561
220,18-07-21,11:53:11,75.724,87.512
221,18-07-21,11:58:11,76.158,85.278
222,18-07-21,12:03:11,76.028,84.981
223,18-07-21,12:08:11,76.725,84.984
224,18-07-21,12:13:11,76.986,84.651
225,18-07-21,12:18:11,77.029,83.725
226,18-07-21,12:23:11,77.553,83.364
227,18-07-21,12:28:11,77.553,82.512
228,18-07-21,12:33:11,78.165,82.757
229,18-07-21,12:38:11,78.033,80.34
230,18-07-21,12:43:11,78.339,80.319
231,18-07-21,12:48:11,79.216,81.025
232,18-07-21,12:53:11,80.051,80.376
233,18-07-21,12:58:11,80.139,79.23
234,18-07-21,13:03:11,80.713,78.164
235,18-07-21,13:08:11,80.537,78.376
236,18-07-21,13:13:11,80.845,77.975
237,18-07-21,13:18:11,81.023,77.09
238,18-07-21,13:23:11,81.775,75.677
239,18-07-21,13:28:11,81.997,75.466
240,18-07-21,13:33:11,82.218,74.988
241,18-07-21,13:38:11,82.218,74.899
242,18-07-21,13:43:11,82.841,74.908
243,18-07-21,13:48:11,83.109,74.374
244,18-07-21,13:53:11,83.199,73.879
245,18-07-21,13:58:11,83.511,72.033
246,18-07-21,14:03:11,83.467,72.626
247,18-07-21,14:08:11,83.287,70.42
248,18-07-21,14:13:11,83.242,71.886
249,18-07-21,14:18:11,83.287,73.502
250,18-07-21,14:23:11,83.511,73.108
251,18-07-21,14:28:11,84.004,73.041
252,18-07-21,14:33:11,84.362,70.981
253,18-07-21,14:38:11,84.452,70.659
254,18-07-21,14:43:11,84.317,70.434
255,18-07-21,14:48:11,84.317,70.042
256,18-07-21,14:53:11,84.362,69.865
257,18-07-21,14:58:11,84.722,70.324
258,18-07-21,15:03:11,84.094,70.411
259,18-07-21,15:08:11,84.632,70.405
260,18-07-21,15:13:11,84.677,70.44
261,18-07-21,15:18:11,84.857,69.854
262,18-07-21,15:23:11,85.307,68.565
263,18-07-21,15:28:11,85.712,66.653
264,18-07-21,15:33:11,85.849,67.155
265,18-07-21,15:38:11,85.894,68.014
266,18-07-21,15:43:11,85.802,67.487
267,18-07-21,15:48:11,85.984,66.219
268,18-07-21,15:53:11,85.939,66.98
269,18-07-21,15:58:11,85.894,67.526
270,18-07-21,16:03:11,86.164,66.359
271,18-07-21,16:08:11,86.119,65.156
272,18-07-21,16:13:11,86.346,64.468
273,18-07-21,16:18:11,86.346,64.406
274,18-07-21,16:23:11,86.437,63.176
275,18-07-21,16:28:11,86.256,63.036
276,18-07-21,16:33:11,86.301,65.019
277,18-07-21,16:38:11,86.664,65.207
278,18-07-21,16:43:11,86.391,65.243
279,18-07-21,16:48:11,86.891,64.116
280,18-07-21,16:53:11,86.936,64.985
281,18-07-21,16:58:11,86.572,66.09
282,18-07-21,17:03:11,87.073,64.813
283,18-07-21,17:08:11,86.891,64.425
284,18-07-21,17:13:11,86.709,62.486
285,18-07-21,17:18:11,86.527,64.083
286,18-07-21,17:23:11,86.527,63.432
287,18-07-21,17:28:11,86.844,63.554
288,18-07-21,17:33:11,86.709,64.439
289,18-07-21,17:38:11,86.617,64.184
290,18-07-21,17:43:11,86.527,64.268
291,18-07-21,17:48:11,86.617,65.295
292,18-07-21,17:53:11,86.301,66.003
293,18-07-21,17:58:11,85.487,66.631
294,18-07-21,18:03:11,85.262,66.518
295,18-07-21,18:08:11,85.082,67.447
296,18-07-21,18:13:11,84.677,68.594
297,18-07-21,18:18:11,84.587,68.889
298,18-07-21,18:23:11,84.9,68.981
299,18-07-21,18:28:11,85.082,69.09
300,18-07-21,18:33:11,85.172,69.311
301,18-07-21,18:38:11,85.082,69.665
302,18-07-21,18:43:11,84.945,69.833
303,18-07-21,18:48:11,85.127,69.367
304,18-07-21,18:53:11,85.307,69.021
305,18-07-21,18:58:11,85.262,69.774
306,18-07-21,19:03:11,85.262,69.502
307,18-07-21,19:08:11,85.127,69.67
308,18-07-21,19:13:11,84.407,67.96
309,18-07-21,19:18:11,81.421,70.11
310,18-07-21,19:23:11,80.361,71.914
311,18-07-21,19:28:11,79.743,73.806
312,18-07-21,19:33:11,79.567,75.64
313,18-07-21,19:38:11,79.655,75.21
314,18-07-21,19:43:11,79.876,74.174
315,18-07-21,19:48:11,79.876,74.38
316,18-07-21,19:53:11,80.051,74.075
317,18-07-21,19:58:11,80.139,74.055
318,18-07-21,20:03:11,80.139,74.261
319,18-07-21,20:08:11,79.963,75.185
320,18-07-21,20:13:11,79.743,75.865
321,18-07-21,20:18:11,79.567,76.401
322,18-07-21,20:23:11,79.48,76.392
323,18-07-21,20:28:11,79.261,76.542
324,18-07-21,20:33:11,79.347,76.172
325,18-07-21,20:38:11,79.347,76.231
326,18-07-21,20:43:11,79.216,77.499
327,18-07-21,20:48:11,79.084,78.675
328,18-07-21,20:53:11,79.041,80.085
329,18-07-21,20:58:11,79.041,79.796
330,18-07-21,21:03:11,78.865,80.467
331,18-07-21,21:08:11,78.602,81.726
332,18-07-21,21:13:11,78.251,83.45
333,18-07-21,21:18:11,78.033,84.216
334,18-07-21,21:23:11,77.902,84.99
335,18-07-21,21:28:11,77.727,84.969
336,18-07-21,21:33:11,77.639,85.014
337,18-07-21,21:38:11,77.464,85.077
338,18-07-21,21:43:11,77.335,84.807
339,18-07-21,21:48:11,77.203,84.593
340,18-07-21,21:53:11,76.986,84.482
341,18-07-21,21:58:11,76.854,84.775
342,18-07-21,22:03:11,76.636,84.664
343,18-07-21,22:08:11,76.593,84.743
344,18-07-21,22:13:11,76.464,84.811
345,18-07-21,22:18:11,76.375,85.193
346,18-07-21,22:23:11,76.246,85.457
347,18-07-21,22:28:11,76.114,85.385
348,18-07-21,22:33:11,75.724,86.342
349,18-07-21,22:38:11,75.508,86.761
350,18-07-21,22:43:11,75.247,86.95
351,18-07-21,22:48:11,74.943,87.799
352,18-07-21,22:53:11,74.77,88.274
353,18-07-21,22:58:11,74.64,88.34
354,18-07-21,23:03:11,74.511,88.212
355,18-07-21,23:08:11,74.381,88.83
356,18-07-21,23:13:11,74.381,88.719
357,18-07-21,23:18:11,74.338,88.548
358,18-07-21,23:23:11,74.295,88.488
359,18-07-21,23:28:11,74.25,88.289
360,18-07-21,23:33:11,74.295,88.101
361,18-07-21,23:38:11,74.338,87.775
362,18-07-21,23:43:11,74.295,87.687
363,18-07-21,23:48:11,74.25,87.57
364,18-07-21,23:53:11,74.163,87.587
365,18-07-21,23:58:11,74.034,87.847
366,18-07-22,0:03:11,74.034,87.736
367,18-07-22,0:08:11,73.904,88.078
368,18-07-22,0:13:11,73.818,88.205
369,18-07-22,0:18:11,73.818,88.536
370,18-07-22,0:23:11,73.602,88.452
371,18-07-22,0:28:11,73.386,89.083
372,18-07-22,0:33:11,73.386,89.056
373,18-07-22,0:38:11,73.213,89.307
374,18-07-22,0:43:11,73.126,89.159
375,18-07-22,0:48:11,72.955,89.328
376,18-07-22,0:53:11,72.997,89.251
377,18-07-22,0:58:11,72.997,89.142
378,18-07-22,1:03:11,72.997,89.032
379,18-07-22,1:08:11,72.997,89.306
380,18-07-22,1:13:11,73.04,88.901
381,18-07-22,1:18:11,72.955,88.807
382,18-07-22,1:23:11,72.869,88.85
383,18-07-22,1:28:11,72.869,88.905
384,18-07-22,1:33:11,72.783,88.866
385,18-07-22,1:38:11,72.653,88.987
386,18-07-22,1:43:11,72.61,89.31
387,18-07-22,1:48:11,72.653,89.096
388,18-07-22,1:53:11,72.61,89.063
389,18-07-22,1:58:11,72.567,89.085
390,18-07-22,2:03:11,72.523,89.243
391,18-07-22,2:08:11,72.437,89.232
392,18-07-22,2:13:11,72.264,89.182
393,18-07-22,2:18:11,72.264,89.701
394,18-07-22,2:23:11,72.264,89.756
395,18-07-22,2:28:11,72.307,89.652
396,18-07-22,2:33:11,72.351,89.521
397,18-07-22,2:38:11,72.307,89.16
398,18-07-22,2:43:11,72.221,89.313
399,18-07-22,2:48:11,72.178,89.17
400,18-07-22,2:53:11,72.178,89.17
401,18-07-22,2:58:11,72.136,89.082
402,18-07-22,3:03:11,72.136,89.055
403,18-07-22,3:08:11,72.093,89.049
404,18-07-22,3:13:11,72.05,89.126
405,18-07-22,3:18:11,72.05,89.126
406,18-07-22,3:23:11,71.964,89.06
407,18-07-22,3:28:11,71.92,89.054
408,18-07-22,3:33:11,71.834,89.043
409,18-07-22,3:38:11,71.791,89.037
410,18-07-22,3:43:11,71.791,89.092
411,18-07-22,3:48:11,71.834,89.207
412,18-07-22,3:53:11,71.834,88.906
413,18-07-22,3:58:11,71.834,88.796
414,18-07-22,4:03:11,71.834,88.659
415,18-07-22,4:08:11,71.791,88.599
416,18-07-22,4:13:11,71.748,88.593
417,18-07-22,4:18:11,71.661,88.719
418,18-07-22,4:23:11,71.577,88.899
419,18-07-22,4:28:11,71.404,88.958
420,18-07-22,4:33:11,71.317,89.029
421,18-07-22,4:38:11,71.317,89.002
422,18-07-22,4:43:11,71.317,88.974
423,18-07-22,4:48:11,71.317,88.974
424,18-07-22,4:53:11,71.231,88.963
425,18-07-22,4:58:11,71.19,89.012
426,18-07-22,5:03:11,71.06,89.186
427,18-07-22,5:08:11,70.974,89.256
428,18-07-22,5:13:11,70.974,89.202
429,18-07-22,5:18:11,70.887,89.327
430,18-07-22,5:23:11,70.887,89.381
431,18-07-22,5:28:11,70.846,89.375
432,18-07-22,5:33:11,70.803,89.397
433,18-07-22,5:38:11,70.673,89.489
434,18-07-22,5:43:11,70.543,89.635
435,18-07-22,5:48:11,70.543,89.798
436,18-07-22,5:53:11,70.416,89.89
437,18-07-22,5:58:11,70.372,90.02
438,18-07-22,6:03:11,70.329,90.123
439,18-07-22,6:08:11,70.372,90.345
440,18-07-22,6:13:11,70.243,90.355
441,18-07-22,6:18:11,70.158,90.344
442,18-07-22,6:23:11,70.072,90.386
443,18-07-22,6:28:11,70.029,90.597
444,18-07-22,6:33:11,70.029,90.489
445,18-07-22,6:38:11,69.942,90.558
446,18-07-22,6:43:11,69.985,90.699
447,18-07-22,6:48:11,70.029,90.543
448,18-07-22,6:53:11,70.029,90.38
449,18-07-22,6:58:11,70.029,90.38
450,18-07-22,7:03:11,70.029,90.353
451,18-07-22,7:08:11,70.201,90.539
452,18-07-22,7:13:11,70.286,90.171
453,18-07-22,7:18:11,70.372,89.965
454,18-07-22,7:23:11,70.587,89.559
455,18-07-22,7:28:11,70.974,88.983
456,18-07-22,7:33:11,71.231,88.58
457,18-07-22,7:38:11,71.231,88.415
458,18-07-22,7:43:11,71.19,88.41
459,18-07-22,7:48:11,71.49,87.956
460,18-07-22,7:53:11,71.62,87.972
461,18-07-22,7:58:11,71.834,87.726
462,18-07-22,8:03:11,71.964,87.329
463,18-07-22,8:08:11,72.05,87.34
464,18-07-22,8:13:11,72.136,87.048
465,18-07-22,8:18:11,72.437,86.728
466,18-07-22,8:23:11,72.783,86.135
467,18-07-22,8:28:11,72.869,85.896
468,18-07-22,8:33:11,73.083,85.478
469,18-07-22,8:38:11,73.386,85.349
470,18-07-22,8:43:11,73.774,84.56
471,18-07-22,8:48:11,74.163,83.935
472,18-07-22,8:53:11,74.424,83.207
473,18-07-22,8:58:11,74.683,82.279
474,18-07-22,9:03:11,74.813,81.444
475,18-07-22,9:08:11,75.029,81.242
476,18-07-22,9:13:11,75.247,80.927
477,18-07-22,9:18:11,75.376,80.571
478,18-07-22,9:23:11,75.724,79.152
479,18-07-22,9:28:11,76.158,78.051
480,18-07-22,9:33:11,76.419,76.459
481,18-07-22,9:38:11,76.593,75.809
482,18-07-22,9:43:11,76.811,75.833
483,18-07-22,9:48:11,77.029,75.157
484,18-07-22,9:53:11,77.203,74.825
485,18-07-22,9:58:11,77.553,73.777
486,18-07-22,10:03:11,77.684,73.172
487,18-07-22,10:08:11,77.727,71.995
488,18-07-22,10:13:11,77.464,71.82
489,18-07-22,10:18:11,77.509,72.18
490,18-07-22,10:23:11,77.815,72.064
491,18-07-22,10:28:11,77.902,71.717
492,18-07-22,10:33:11,78.076,70.755
493,18-07-22,10:38:11,78.033,71.523
494,18-07-22,10:43:11,78.471,70.766
495,18-07-22,10:48:11,78.514,69.516
496,18-07-22,10:53:11,79.041,69.3
497,18-07-22,10:58:11,79.216,68.808
498,18-07-22,11:03:11,79.216,68.236
499,18-07-22,11:08:11,79.347,67.707
500,18-07-22,11:13:11,79.655,67.798
501,18-07-22,11:18:11,79.7,65.47
502,18-07-22,11:23:11,79.567,66.55
503,18-07-22,11:28:11,80.227,65.672
504,18-07-22,11:33:11,79.7,66.168
505,18-07-22,11:38:11,79.7,65.652
506,18-07-22,11:43:11,80.096,66.267
507,18-07-22,11:48:11,80.272,65.28
508,18-07-22,11:53:11,80.492,65.849
509,18-07-22,11:58:11,80.58,65.248
510,18-07-22,12:03:11,80.845,64.907
511,18-07-22,12:08:11,80.978,64.125
512,18-07-22,12:13:11,80.978,63.327
513,18-07-22,12:18:11,81.376,62.225
514,18-07-22,12:23:11,81.244,62.767
515,18-07-22,12:28:11,81.819,62.45
516,18-07-22,12:33:11,82.042,61.697
517,18-07-22,12:38:11,82.175,60.376
518,18-07-22,12:43:11,82.308,59.859
519,18-07-22,12:48:11,82.665,60.17
520,18-07-22,12:53:11,82.798,59.87
521,18-07-22,12:58:11,83.646,57.657
522,18-07-22,13:03:11,83.556,57.367
523,18-07-22,13:08:11,84.632,57.676
524,18-07-22,13:13:11,84.587,57.042
525,18-07-22,13:18:11,85.035,56.7
526,18-07-22,13:23:11,84.182,56.851
527,18-07-22,13:28:11,84.094,55.991
528,18-07-22,13:33:11,84.094,57.317
529,18-07-22,13:38:11,84.542,55.394
530,18-07-22,13:43:11,84.137,55.71
531,18-07-22,13:48:11,83.779,56.471
532,18-07-22,13:53:11,84.767,55.444
533,18-07-22,13:58:11,85.082,55.913
534,18-07-22,14:03:11,85.307,55.709
535,18-07-22,14:08:11,85.082,55.501
536,18-07-22,14:13:11,84.362,55.253
537,18-07-22,14:18:11,84.272,57.237
538,18-07-22,14:23:11,84.632,54.003
539,18-07-22,14:28:11,83.601,57.748
540,18-07-22,14:33:11,84.452,57.126
541,18-07-22,14:38:11,84.767,57.12
542,18-07-22,14:43:11,84.227,55.876
543,18-07-22,14:48:11,83.646,57.154
544,18-07-22,14:53:11,84.137,53.646
545,18-07-22,14:58:11,84.497,54.056
546,18-07-22,15:03:11,84.542,54.06
547,18-07-22,15:08:11,84.362,52.962
548,18-07-22,15:13:11,84.542,52.815
549,18-07-22,15:18:11,85.035,51.25
550,18-07-22,15:23:11,84.9,50.242
551,18-07-22,15:28:11,85.262,48.716
552,18-07-22,15:33:11,85.127,51.546
553,18-07-22,15:38:11,85.172,52.383
554,18-07-22,15:43:11,84.722,53.021
555,18-07-22,15:48:11,84.632,51.99
556,18-07-22,15:53:11,85.035,52.149
557,18-07-22,15:58:11,84.767,52
558,18-07-22,16:03:11,84.137,52.305
559,18-07-22,16:08:11,85.035,51.186
560,18-07-22,16:13:11,85.035,52.501
561,18-07-22,16:18:11,85.172,51.998
562,18-07-22,16:23:11,85.622,50.23
563,18-07-22,16:28:11,85.082,53.176
564,18-07-22,16:33:11,84.632,51.027
565,18-07-22,16:38:11,84.945,51.982
566,18-07-22,16:43:11,84.407,51.749
567,18-07-22,16:48:11,84.137,53.232
568,18-07-22,16:53:11,84.767,53.184
569,18-07-22,16:58:11,84.9,54.47
570,18-07-22,17:03:11,84.632,54.29
571,18-07-22,17:08:11,83.691,51.791
572,18-07-22,17:13:11,83.199,52.234
573,18-07-22,17:18:11,84.182,51.155
574,18-07-22,17:23:11,84.767,51.198
575,18-07-22,17:28:11,84.497,52.268
576,18-07-22,17:33:11,84.542,52.111
577,18-07-22,17:38:11,84.812,51.811
578,18-07-22,17:43:11,84.812,51.587
579,18-07-22,17:48:11,84.857,52.103
580,18-07-22,17:53:11,84.9,52.811
581,18-07-22,17:58:11,85.127,51.546
582,18-07-22,18:03:11,85.082,51.382
583,18-07-22,18:08:11,84.452,50.531
584,18-07-22,18:13:11,84.182,52.788
585,18-07-22,18:18:11,84.587,52.979
586,18-07-22,18:23:11,84.945,53.134
587,18-07-22,18:28:11,84.407,53.444
588,18-07-22,18:33:11,83.646,54.022
589,18-07-22,18:38:11,83.287,53.485
590,18-07-22,18:43:11,83.109,54.139
591,18-07-22,18:48:11,82.931,54.379
592,18-07-22,18:53:11,83.021,54.163
593,18-07-22,18:58:11,82.976,54.477
594,18-07-22,19:03:11,82.665,55.434
595,18-07-22,19:08:11,82.931,54.727
596,18-07-22,19:13:11,83.242,54.53
597,18-07-22,19:18:11,83.199,54.336
598,18-07-22,19:23:11,83.109,55.027
599,18-07-22,19:28:11,82.798,55.192
600,18-07-22,19:33:11,82.486,55.357
601,18-07-22,19:38:11,82.486,56.587
602,18-07-22,19:43:11,82.441,56.268
603,18-07-22,19:48:11,82.396,57.898
604,18-07-22,19:53:11,80.89,61.008
605,18-07-22,19:58:11,79.788,63.617
606,18-07-22,20:03:11,78.996,65.828
607,18-07-22,20:08:11,78.382,67.432
608,18-07-22,20:13:11,77.99,69.194
609,18-07-22,20:18:11,77.247,69.717
610,18-07-22,20:23:11,76.725,71.031
611,18-07-22,20:28:11,75.985,71.783
612,18-07-22,20:33:11,75.247,75.078
613,18-07-22,20:38:11,72.523,81.226
614,18-07-22,20:43:11,70.803,83.882
615,18-07-22,20:48:11,69.985,87.622
616,18-07-22,20:53:11,69.771,87.895
617,18-07-22,20:58:11,69.942,87.095
618,18-07-22,21:03:11,70.243,88.395
619,18-07-22,21:08:11,70.286,89.764
620,18-07-22,21:13:11,70.072,90.169
621,18-07-22,21:18:11,70.029,91.3
622,18-07-22,21:23:11,69.685,91.468
623,18-07-22,21:28:11,69.6,91.511
624,18-07-22,21:33:11,69.6,91.106
625,18-07-22,21:38:11,69.427,91.622
626,18-07-22,21:43:11,69.514,91.607
627,18-07-22,21:48:11,69.471,91.789
628,18-07-22,21:53:11,69.471,91.574
629,18-07-22,21:58:11,69.427,91.622
630,18-07-22,22:03:11,69.557,92.043
631,18-07-22,22:08:11,69.685,92.007
632,18-07-22,22:13:11,69.771,91.911
633,18-07-22,22:18:11,69.685,91.899
634,18-07-22,22:23:11,69.771,92.019
635,18-07-22,22:28:11,69.942,92.015
