Datetime,Date,Temp,RH,DewPt
2017-05-01 15:30:00,05/01/17,23.930,38.433,9.250
2017-05-01 15:35:00,05/01/17,24.098,38.154,9.291
2017-05-01 15:40:00,05/01/17,23.809,37.597,8.814
2017-05-01 15:45:00,05/01/17,23.617,38.598,9.036
2017-05-01 15:50:00,05/01/17,23.930,38.334,9.212
2017-05-01 15:55:00,05/01/17,23.545,39.148,9.183
2017-05-01 16:00:00,05/01/17,23.593,38.299,8.898
2017-05-01 16:05:00,05/01/17,24.339,39.855,10.162
2017-05-01 16:10:00,05/01/17,24.363,40.546,10.442
2017-05-01 16:15:00,05/01/17,24.629,40.935,10.824
2017-05-01 16:20:00,05/01/17,24.750,39.308,10.321
2017-05-01 16:25:00,05/01/17,24.557,39.189,10.102
2017-05-01 16:30:00,05/01/17,23.954,39.650,9.739
2017-05-01 16:35:00,05/01/17,24.026,40.640,10.174
2017-05-01 16:40:00,05/01/17,24.484,40.624,10.579
2017-05-01 16:45:00,05/01/17,23.930,42.227,10.663
2017-05-01 16:50:00,05/01/17,24.363,41.657,10.849
2017-05-01 16:55:00,05/01/17,24.339,42.176,11.014
2017-05-01 17:00:00,05/01/17,24.388,40.516,10.452
2017-05-01 17:05:00,05/01/17,24.460,40.818,10.629
2017-05-01 17:10:00,05/01/17,25.016,39.500,10.632
2017-05-01 17:15:00,05/01/17,24.653,39.265,10.218
2017-05-01 17:20:00,05/01/17,24.774,38.355,9.972
2017-05-01 17:25:00,05/01/17,24.823,38.096,9.913
2017-05-01 17:30:00,05/01/17,24.629,36.522,9.107
2017-05-01 17:35:00,05/01/17,24.557,34.887,8.355
2017-05-01 17:40:00,05/01/17,24.871,34.884,8.630
2017-05-01 17:45:00,05/01/17,24.629,35.227,8.564
2017-05-01 17:50:00,05/01/17,24.484,35.147,8.402
2017-05-01 17:55:00,05/01/17,24.315,35.795,8.527
2017-05-01 18:00:00,05/01/17,23.954,36.654,8.563
2017-05-01 18:05:00,05/01/17,23.593,37.476,8.574
2017-05-01 18:10:00,05/01/17,23.569,36.682,8.233
2017-05-01 18:15:00,05/01/17,23.352,37.716,8.455
2017-05-01 18:20:00,05/01/17,23.160,36.873,7.948
2017-05-01 18:25:00,05/01/17,23.232,36.385,7.814
2017-05-01 18:30:00,05/01/17,23.184,36.049,7.634
2017-05-01 18:35:00,05/01/17,23.136,34.786,7.062
2017-05-01 18:40:00,05/01/17,23.040,33.747,6.528
2017-05-01 18:45:00,05/01/17,22.920,33.170,6.168
2017-05-01 18:50:00,05/01/17,22.848,32.864,5.967
2017-05-01 18:55:00,05/01/17,22.705,33.251,6.014
2017-05-01 19:00:00,05/01/17,22.537,33.701,6.066
2017-05-01 19:05:00,05/01/17,22.321,33.947,5.984
2017-05-01 19:10:00,05/01/17,22.369,32.654,5.454
2017-05-01 19:15:00,05/01/17,22.417,31.758,5.086
2017-05-01 19:20:00,05/01/17,22.226,31.507,4.803
2017-05-01 19:25:00,05/01/17,21.843,32.607,4.973
2017-05-01 19:30:00,05/01/17,21.509,33.175,4.934
2017-05-01 19:35:00,05/01/17,21.461,33.503,5.036
2017-05-01 19:40:00,05/01/17,21.318,33.158,4.759
2017-05-01 19:45:00,05/01/17,21.342,33.226,4.810
2017-05-01 19:50:00,05/01/17,21.032,34.422,5.055
2017-05-01 19:55:00,05/01/17,20.865,34.670,5.013
2017-05-01 20:00:00,05/01/17,20.722,35.250,5.128
2017-05-01 20:05:00,05/01/17,20.365,36.070,5.147
2017-05-01 20:10:00,05/01/17,20.222,36.187,5.068
2017-05-01 20:15:00,05/01/17,19.888,37.070,5.122
2017-05-01 20:20:00,05/01/17,19.555,38.177,5.252
2017-05-01 20:25:00,05/01/17,19.318,39.870,5.669
2017-05-01 20:30:00,05/01/17,19.246,38.956,5.269
2017-05-01 20:35:00,05/01/17,19.032,40.421,5.611
2017-05-01 20:40:00,05/01/17,18.580,40.790,5.336
2017-05-01 20:45:00,05/01/17,18.723,40.387,5.321
2017-05-01 20:50:00,05/01/17,18.747,40.615,5.424
2017-05-01 20:55:00,05/01/17,18.675,40.961,5.482
2017-05-01 21:00:00,05/01/17,18.723,40.129,5.229
2017-05-01 21:05:00,05/01/17,18.771,40.263,5.319
2017-05-01 21:10:00,05/01/17,18.913,39.730,5.255
2017-05-01 21:15:00,05/01/17,19.103,39.394,5.303
2017-05-01 21:20:00,05/01/17,19.222,38.077,4.918
2017-05-01 21:25:00,05/01/17,19.270,37.203,4.624
2017-05-01 21:30:00,05/01/17,19.175,37.682,4.725
2017-05-01 21:35:00,05/01/17,19.032,37.505,4.529
2017-05-01 21:40:00,05/01/17,19.032,37.374,4.479
2017-05-01 21:45:00,05/01/17,19.008,37.437,4.482
2017-05-01 21:50:00,05/01/17,18.866,37.422,4.350
2017-05-01 21:55:00,05/01/17,18.580,38.270,4.418
2017-05-01 22:00:00,05/01/17,18.509,38.554,4.460
2017-05-01 22:05:00,05/01/17,18.319,38.923,4.427
2017-05-01 22:10:00,05/01/17,18.271,39.564,4.619
2017-05-01 22:15:00,05/01/17,18.033,39.861,4.513
2017-05-01 22:20:00,05/01/17,17.772,41.118,4.723
2017-05-01 22:25:00,05/01/17,17.748,40.602,4.521
2017-05-01 22:30:00,05/01/17,17.629,41.134,4.600
2017-05-01 22:35:00,05/01/17,17.486,41.407,4.566
2017-05-01 22:40:00,05/01/17,17.272,42.150,4.627
2017-05-01 22:45:00,05/01/17,16.844,44.009,4.854
2017-05-01 22:50:00,05/01/17,16.582,44.926,4.910
2017-05-01 22:55:00,05/01/17,16.463,45.165,4.876
2017-05-01 23:00:00,05/01/17,16.749,44.346,4.876
2017-05-01 23:05:00,05/01/17,16.487,46.050,5.174
2017-05-01 23:10:00,05/01/17,15.986,48.054,5.320
2017-05-01 23:15:00,05/01/17,15.509,49.733,5.367
2017-05-01 23:20:00,05/01/17,16.249,47.213,5.310
2017-05-01 23:25:00,05/01/17,16.582,46.313,5.342
2017-05-01 23:30:00,05/01/17,17.082,43.497,4.904
2017-05-01 23:35:00,05/01/17,16.844,44.452,4.997
2017-05-01 23:40:00,05/01/17,16.892,44.014,4.899
2017-05-01 23:45:00,05/01/17,16.844,44.262,4.936
2017-05-01 23:50:00,05/01/17,16.820,44.164,4.883
2017-05-01 23:55:00,05/01/17,16.749,44.377,4.886
2017-05-02 00:00:00,05/02/17,16.796,44.256,4.891
2017-05-02 00:05:00,05/02/17,16.606,45.434,5.091
2017-05-02 00:10:00,05/02/17,16.558,45.271,4.997
2017-05-02 00:15:00,05/02/17,16.463,45.606,5.015
2017-05-02 00:20:00,05/02/17,16.392,45.723,4.986
