Datetime,Date,Temp,RH,DewPt
2017-05-01 13:20:00,05/01/17,19.508,51.893,9.674
2017-05-01 13:25:00,05/01/17,19.460,51.575,9.540
2017-05-01 13:30:00,05/01/17,19.555,52.024,9.755
2017-05-01 13:35:00,05/01/17,19.960,51.612,10.013
2017-05-01 13:40:00,05/01/17,19.960,51.425,9.960
2017-05-01 13:45:00,05/01/17,20.222,50.804,10.024
2017-05-01 13:50:00,05/01/17,20.436,49.985,9.984
2017-05-01 13:55:00,05/01/17,20.436,48.315,9.485
2017-05-01 14:00:00,05/01/17,20.817,48.680,9.945
2017-05-01 14:05:00,05/01/17,21.056,47.444,9.785
2017-05-01 14:10:00,05/01/17,20.793,47.220,9.476
2017-05-01 14:15:00,05/01/17,20.865,48.465,9.924
2017-05-01 14:20:00,05/01/17,20.746,48.070,9.694
2017-05-01 14:25:00,05/01/17,20.936,47.873,9.809
2017-05-01 14:30:00,05/01/17,21.175,48.473,10.211
2017-05-01 14:35:00,05/01/17,21.318,47.890,10.164
2017-05-01 14:40:00,05/01/17,21.413,47.076,9.998
2017-05-01 14:45:00,05/01/17,21.485,48.038,10.362
2017-05-01 14:50:00,05/01/17,21.652,45.766,9.798
2017-05-01 14:55:00,05/01/17,21.748,45.457,9.785
2017-05-01 15:00:00,05/01/17,21.604,45.024,9.513
2017-05-01 15:05:00,05/01/17,21.987,47.211,10.565
2017-05-01 15:10:00,05/01/17,22.465,47.175,10.991
2017-05-01 15:15:00,05/01/17,22.776,44.135,10.281
2017-05-01 15:20:00,05/01/17,22.800,42.716,9.816
2017-05-01 15:25:00,05/01/17,22.848,40.643,9.118
2017-05-01 15:30:00,05/01/17,23.040,39.292,8.787
2017-05-01 15:35:00,05/01/17,22.561,39.306,8.364
2017-05-01 15:40:00,05/01/17,22.561,40.351,8.753
2017-05-01 15:45:00,05/01/17,22.705,39.714,8.646
2017-05-01 15:50:00,05/01/17,22.848,40.545,9.082
2017-05-01 15:55:00,05/01/17,23.160,40.546,9.363
2017-05-01 16:00:00,05/01/17,23.136,40.935,9.483
2017-05-01 16:05:00,05/01/17,23.280,41.537,9.831
2017-05-01 16:10:00,05/01/17,23.136,42.430,10.019
