Datetime,Date,Temp,RH,DewPt
2017-05-01 13:25:00,05/01/17,20.246,52.307,10.474
2017-05-01 13:30:00,05/01/17,20.960,52.687,11.243
2017-05-01 13:35:00,05/01/17,21.604,51.116,11.392
2017-05-01 13:40:00,05/01/17,21.390,50.238,10.937
2017-05-01 13:45:00,05/01/17,21.795,49.787,11.178
2017-05-01 13:50:00,05/01/17,21.366,47.451,10.071
2017-05-01 13:55:00,05/01/17,21.557,47.761,10.343
2017-05-01 14:00:00,05/01/17,21.509,46.642,9.948
2017-05-01 14:05:00,05/01/17,21.795,47.060,10.342
2017-05-01 14:10:00,05/01/17,21.437,46.473,9.829
2017-05-01 14:15:00,05/01/17,21.939,47.173,10.509
2017-05-01 14:20:00,05/01/17,21.581,47.192,10.187
2017-05-01 14:25:00,05/01/17,22.034,47.058,10.560
2017-05-01 14:30:00,05/01/17,22.178,45.542,10.204
2017-05-01 14:35:00,05/01/17,22.130,46.016,10.315
2017-05-01 14:40:00,05/01/17,22.585,46.520,10.892
2017-05-01 14:45:00,05/01/17,22.657,43.701,10.026
2017-05-01 14:50:00,05/01/17,22.609,43.308,9.848
2017-05-01 14:55:00,05/01/17,23.136,43.013,10.223
2017-05-01 15:00:00,05/01/17,22.657,43.798,10.059
2017-05-01 15:05:00,05/01/17,22.896,43.665,10.230
2017-05-01 15:10:00,05/01/17,23.641,43.006,10.677
2017-05-01 15:15:00,05/01/17,24.002,40.114,9.957
2017-05-01 15:20:00,05/01/17,24.267,41.972,10.876
2017-05-01 15:25:00,05/01/17,24.171,37.964,9.281
2017-05-01 15:30:00,05/01/17,23.833,39.014,9.389
2017-05-01 15:35:00,05/01/17,24.074,39.138,9.652
2017-05-01 15:40:00,05/01/17,23.954,37.645,8.962
2017-05-01 15:45:00,05/01/17,24.146,38.323,9.401
2017-05-01 15:50:00,05/01/17,23.737,38.774,9.211
2017-05-01 15:55:00,05/01/17,24.171,38.984,9.679
2017-05-01 16:00:00,05/01/17,23.905,38.628,9.305
2017-05-01 16:05:00,05/01/17,24.171,38.293,9.410
2017-05-01 16:10:00,05/01/17,24.388,39.795,10.182
2017-05-01 16:15:00,05/01/17,24.653,40.446,10.665
2017-05-01 16:20:00,05/01/17,25.113,40.135,10.960
2017-05-01 16:25:00,05/01/17,25.307,39.169,10.764
2017-05-01 16:30:00,05/01/17,24.605,39.654,10.323
2017-05-01 16:35:00,05/01/17,24.098,40.124,10.047
2017-05-01 16:40:00,05/01/17,24.267,41.059,10.544
2017-05-01 16:45:00,05/01/17,24.532,41.153,10.818
2017-05-01 16:50:00,05/01/17,24.339,42.436,11.107
2017-05-01 16:55:00,05/01/17,24.629,41.947,11.193
2017-05-01 17:00:00,05/01/17,24.581,40.962,10.791
2017-05-01 17:05:00,05/01/17,24.581,41.452,10.970
2017-05-01 17:10:00,05/01/17,24.629,41.229,10.932
2017-05-01 17:15:00,05/01/17,24.436,39.603,10.153
2017-05-01 17:20:00,05/01/17,24.726,40.651,10.806
2017-05-01 17:25:00,05/01/17,24.798,38.391,10.008
2017-05-01 17:30:00,05/01/17,24.388,36.399,8.842
2017-05-01 17:35:00,05/01/17,24.171,37.171,8.965
