"Plot Title:  10884530"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884530, SEN S/N: 10884530)","RH, % (LGR S/N: 10884530, SEN S/N: 10884530)","DewPt, °F (LGR S/N: 10884530, SEN S/N: 10884530)","Coupler Detached (LGR S/N: 10884530, SEN S/N: 10884530)","Coupler Attached (LGR S/N: 10884530, SEN S/N: 10884530)","Stopped (LGR S/N: 10884530, SEN S/N: 10884530)","End Of File (LGR S/N: 10884530, SEN S/N: 10884530)"
1,02/25/19,20:00:00,51.325,34.417,24.744,Logged,,,
2,02/25/19,20:10:00,52.686,34.490,25.997,,,,
3,02/25/19,20:20:00,53.733,32.608,25.547,,,,
4,02/25/19,20:30:00,53.515,32.532,25.299,,,,
5,02/25/19,20:40:00,51.940,35.861,26.289,,,,
6,02/25/19,20:50:00,49.561,38.333,25.783,,,,
7,02/25/19,21:00:00,48.137,38.911,24.868,,,,
8,02/25/19,21:10:00,48.762,39.074,25.529,,,,
9,02/25/19,21:20:00,48.137,42.449,26.962,,,,
10,02/25/19,21:30:00,49.028,44.279,28.791,,,,
11,02/25/19,21:40:00,48.360,44.203,28.141,,,,
12,02/25/19,21:50:00,50.797,38.596,27.059,,,,
13,02/25/19,22:00:00,51.544,36.159,26.139,,,,
14,02/25/19,22:10:00,52.072,34.779,25.659,,,,
15,02/25/19,22:20:00,52.115,34.074,25.198,,,,
16,02/25/19,22:30:00,50.709,36.463,25.599,,,,
17,02/25/19,22:40:00,49.471,40.847,27.241,,,,
18,02/25/19,22:50:00,48.762,40.238,26.236,,,,
19,02/25/19,23:00:00,48.405,40.059,25.808,,,,
20,02/25/19,23:10:00,48.004,41.474,26.281,,,,
21,02/25/19,23:20:00,48.360,40.903,26.271,,,,
22,02/25/19,23:30:00,46.796,43.045,26.078,,,,
23,02/25/19,23:40:00,46.301,47.502,27.982,,,,
24,02/25/19,23:50:00,45.444,46.921,26.901,,,,
25,02/26/19,00:00:00,45.307,51.123,28.819,,,,
26,02/26/19,00:10:00,44.582,54.115,29.496,,,,
27,02/26/19,00:20:00,44.310,55.456,29.820,,,,
28,02/26/19,00:30:00,44.991,52.718,29.255,,,,
29,02/26/19,00:40:00,44.400,55.907,30.097,,,,
30,02/26/19,00:50:00,43.396,57.409,29.781,,,,
31,02/26/19,01:00:00,47.467,49.141,29.872,,,,
32,02/26/19,01:10:00,45.534,52.252,29.550,,,,
33,02/26/19,01:20:00,43.990,56.079,29.786,,,,
34,02/26/19,01:30:00,43.306,58.249,30.036,,,,
35,02/26/19,01:40:00,42.800,61.078,30.675,,,,
36,02/26/19,01:50:00,43.122,61.743,31.235,,,,
37,02/26/19,02:00:00,42.525,63.265,31.237,,,,
38,02/26/19,02:10:00,42.570,63.555,31.388,,,,
39,02/26/19,02:20:00,42.570,62.496,30.996,,,,
40,02/26/19,02:30:00,42.433,63.485,31.231,,,,
41,02/26/19,02:40:00,41.925,65.795,31.581,,,,
42,02/26/19,02:50:00,42.800,65.486,32.310,,,,
43,02/26/19,03:00:00,42.616,64.615,31.820,,,,
44,02/26/19,03:10:00,42.433,65.166,31.842,,,,
45,02/26/19,03:20:00,42.202,67.178,32.331,,,,
46,02/26/19,03:30:00,41.508,68.313,32.056,,,,
47,02/26/19,03:40:00,41.925,69.223,32.763,,,,
48,02/26/19,03:50:00,42.156,69.332,33.021,,,,
49,02/26/19,04:00:00,42.156,70.390,33.373,,,,
50,02/26/19,04:10:00,43.075,68.786,33.723,,,,
51,02/26/19,04:20:00,43.624,69.040,34.336,,,,
52,02/26/19,04:30:00,43.990,67.588,34.189,,,,
53,02/26/19,04:40:00,44.627,62.058,32.785,,,,
54,02/26/19,04:50:00,44.764,65.028,34.020,,,,
55,02/26/19,05:00:00,45.354,63.395,33.980,,,,
56,02/26/19,05:10:00,45.534,58.272,32.148,,,,
57,02/26/19,05:20:00,45.489,61.213,33.276,,,,
58,02/26/19,05:30:00,46.121,57.206,32.259,,,,
59,02/26/19,05:40:00,48.137,50.255,31.032,,,,
60,02/26/19,05:50:00,49.161,46.081,29.878,,,,
61,02/26/19,06:00:00,49.870,43.559,29.161,,,,
62,02/26/19,06:10:00,50.092,42.826,28.949,,,,
