"Plot Title:  10870883"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10870883, SEN S/N: 10870883)","RH, % (LGR S/N: 10870883, SEN S/N: 10870883)","DewPt, °F (LGR S/N: 10870883, SEN S/N: 10870883)","Coupler Detached (LGR S/N: 10870883, SEN S/N: 10870883)","Coupler Attached (LGR S/N: 10870883, SEN S/N: 10870883)","Stopped (LGR S/N: 10870883, SEN S/N: 10870883)","End Of File (LGR S/N: 10870883, SEN S/N: 10870883)"
1,02/25/19,20:00:00,47.826,44.476,27.801,Logged,,,
2,02/25/19,20:10:00,47.781,46.045,28.594,,,,
3,02/25/19,20:20:00,48.049,45.972,28.801,,,,
4,02/25/19,20:30:00,48.137,45.916,28.854,,,,
5,02/25/19,20:40:00,47.959,46.150,28.812,,,,
6,02/25/19,20:50:00,47.422,47.277,28.902,,,,
7,02/25/19,21:00:00,46.931,47.944,28.783,,,,
8,02/25/19,21:10:00,46.526,48.828,28.850,,,,
9,02/25/19,21:20:00,46.436,50.548,29.595,,,,
10,02/25/19,21:30:00,46.166,51.431,29.759,,,,
11,02/25/19,21:40:00,46.076,52.175,30.018,,,,
12,02/25/19,21:50:00,46.076,53.074,30.427,,,,
13,02/25/19,22:00:00,46.571,50.739,29.811,,,,
14,02/25/19,22:10:00,46.931,51.039,30.285,,,,
15,02/25/19,22:20:00,47.334,49.829,30.083,,,,
16,02/25/19,22:30:00,47.422,48.834,29.680,,,,
17,02/25/19,22:40:00,47.064,49.232,29.545,,,,
18,02/25/19,22:50:00,46.661,49.990,29.538,,,,
19,02/25/19,23:00:00,46.436,50.427,29.538,,,,
20,02/25/19,23:10:00,46.076,51.755,29.826,,,,
21,02/25/19,23:20:00,45.761,52.420,29.836,,,,
22,02/25/19,23:30:00,45.489,53.117,29.899,,,,
23,02/25/19,23:40:00,45.082,54.276,30.033,,,,
24,02/25/19,23:50:00,44.674,55.339,30.112,,,,
25,02/26/19,00:00:00,44.445,56.766,30.502,,,,
26,02/26/19,00:10:00,44.082,57.791,30.583,,,,
27,02/26/19,00:20:00,43.853,58.736,30.751,,,,
28,02/26/19,00:30:00,43.808,59.577,31.044,,,,
29,02/26/19,00:40:00,43.624,60.257,31.138,,,,
30,02/26/19,00:50:00,43.396,60.671,31.084,,,,
31,02/26/19,01:00:00,43.443,61.225,31.339,,,,
32,02/26/19,01:10:00,43.534,61.695,31.608,,,,
33,02/26/19,01:20:00,43.624,62.194,31.883,,,,
34,02/26/19,01:30:00,43.488,63.186,32.126,,,,
35,02/26/19,01:40:00,43.306,64.199,32.326,,,,
36,02/26/19,01:50:00,43.259,64.964,32.560,,,,
37,02/26/19,02:00:00,42.984,65.874,32.623,,,,
38,02/26/19,02:10:00,42.800,66.280,32.590,,,,
39,02/26/19,02:20:00,42.755,67.010,32.803,,,,
40,02/26/19,02:30:00,42.478,67.938,32.859,,,,
41,02/26/19,02:40:00,42.202,68.554,32.803,,,,
42,02/26/19,02:50:00,42.202,68.694,32.851,,,,
43,02/26/19,03:00:00,42.341,68.932,33.064,,,,
44,02/26/19,03:10:00,42.294,69.235,33.121,,,,
45,02/26/19,03:20:00,42.386,69.942,33.447,,,,
46,02/26/19,03:30:00,42.247,70.789,33.593,,,,
47,02/26/19,03:40:00,42.247,71.205,33.730,,,,
48,02/26/19,03:50:00,42.341,71.796,34.011,,,,
49,02/26/19,04:00:00,42.433,72.358,34.281,,,,
50,02/26/19,04:10:00,42.525,72.864,34.531,,,,
51,02/26/19,04:20:00,42.708,73.462,34.900,,,,
52,02/26/19,04:30:00,42.984,73.905,35.307,,,,
53,02/26/19,04:40:00,43.259,73.909,35.575,,,,
54,02/26/19,04:50:00,43.396,73.347,35.530,,,,
55,02/26/19,05:00:00,43.579,72.982,35.591,,,,
56,02/26/19,05:10:00,43.763,72.534,35.623,,,,
57,02/26/19,05:20:00,43.945,71.945,35.611,,,,
58,02/26/19,05:30:00,44.082,71.627,35.638,,,,
59,02/26/19,05:40:00,44.355,71.046,35.712,,,,
60,02/26/19,05:50:00,44.627,69.931,35.604,,,,
61,02/26/19,06:00:00,44.946,68.646,35.472,,,,
62,02/26/19,06:10:00,45.217,67.489,35.332,,,,
63,02/26/19,06:20:00,45.489,66.610,35.281,,,,
64,02/26/19,06:30:00,45.669,65.974,35.227,,,,
65,02/26/19,06:40:00,45.714,65.750,35.190,,,,
66,02/26/19,06:50:00,45.761,65.069,34.986,,,,
67,02/26/19,07:00:00,45.941,63.452,34.560,,,,
68,02/26/19,07:10:00,46.076,63.609,34.747,,,,
69,02/26/19,07:20:00,46.256,63.914,35.033,,,,
70,02/26/19,07:30:00,46.391,63.063,34.842,,,,
71,02/26/19,07:40:00,46.391,62.861,34.767,,,,
72,02/26/19,07:50:00,46.481,63.014,34.909,,,,
73,02/26/19,08:00:00,46.796,63.419,35.362,,,,
74,02/26/19,08:10:00,47.244,63.260,35.728,,,,
75,02/26/19,08:20:00,47.781,63.428,36.302,,,,
76,02/26/19,08:30:00,48.137,63.866,36.808,,,,
77,02/26/19,08:40:00,48.315,63.941,37.006,,,,
78,02/26/19,08:50:00,48.538,63.587,37.085,,,,
79,02/26/19,09:00:00,49.028,62.939,37.303,,,,
80,02/26/19,09:10:00,50.047,61.404,37.672,,,,
81,02/26/19,09:20:00,50.311,59.492,37.153,,,,
82,02/26/19,09:30:00,50.752,57.698,36.824,,,,
83,02/26/19,09:40:00,51.633,55.747,36.810,,,,
84,02/26/19,09:50:00,52.160,55.672,37.269,,,,
85,02/26/19,10:00:00,52.729,55.899,37.902,,,,
86,02/26/19,10:10:00,53.690,56.280,38.971,,,,
87,02/26/19,10:20:00,54.561,56.024,39.673,,,,
88,02/26/19,10:30:00,55.863,55.078,40.467,,,,
89,02/26/19,10:40:00,56.858,53.703,40.764,,,,
