"Plot Title:  10884537"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884537, SEN S/N: 10884537)","RH, % (LGR S/N: 10884537, SEN S/N: 10884537)","DewPt, °F (LGR S/N: 10884537, SEN S/N: 10884537)","Coupler Detached (LGR S/N: 10884537, SEN S/N: 10884537)","Coupler Attached (LGR S/N: 10884537, SEN S/N: 10884537)","Stopped (LGR S/N: 10884537, SEN S/N: 10884537)","End Of File (LGR S/N: 10884537, SEN S/N: 10884537)"
1,02/27/19,20:00:00,60.690,81.331,54.874,Logged,,,
2,02/27/19,20:10:00,59.616,82.600,54.208,,,,
3,02/27/19,20:20:00,58.541,83.639,53.461,,,,
4,02/27/19,20:30:00,59.229,83.889,54.212,,,,
5,02/27/19,20:40:00,58.368,86.078,54.000,,,,
6,02/27/19,20:50:00,59.185,84.807,54.441,,,,
7,02/27/19,21:00:00,58.368,86.401,54.093,,,,
8,02/27/19,21:10:00,58.239,86.357,53.953,,,,
9,02/27/19,21:20:00,58.239,87.936,54.397,,,,
10,02/27/19,21:30:00,58.755,87.176,54.694,,,,
11,02/27/19,21:40:00,57.549,87.471,53.584,,,,
12,02/27/19,21:50:00,57.679,89.772,54.345,,,,
13,02/27/19,22:00:00,57.420,89.367,53.978,,,,
14,02/27/19,22:10:00,58.411,88.891,54.831,,,,
15,02/27/19,22:20:00,58.541,88.776,54.928,,,,
16,02/27/19,22:30:00,58.455,88.338,54.721,,,,
17,02/27/19,22:40:00,58.626,87.828,54.750,,,,
18,02/27/19,22:50:00,58.411,88.093,54.612,,,,
19,02/27/19,23:00:00,58.541,88.510,54.855,,,,
20,02/27/19,23:10:00,57.636,89.396,54.201,,,,
21,02/27/19,23:20:00,57.936,89.834,54.619,,,,
22,02/27/19,23:30:00,57.679,90.405,54.516,,,,
23,02/27/19,23:40:00,57.592,90.814,54.540,,,,
24,02/27/19,23:50:00,57.850,90.692,54.765,,,,
25,02/28/19,00:00:00,57.376,91.257,54.444,,,,
26,02/28/19,00:10:00,57.722,91.567,54.869,,,,
27,02/28/19,00:20:00,57.765,91.153,54.802,,,,
28,02/28/19,00:30:00,57.765,91.337,54.851,,,,
29,02/28/19,00:40:00,57.247,91.971,54.504,,,,
30,02/28/19,00:50:00,57.549,92.301,54.891,,,,
31,02/28/19,01:00:00,57.247,92.754,54.707,,,,
32,02/28/19,01:10:00,56.988,92.951,54.500,,,,
33,02/28/19,01:20:00,56.815,93.782,54.541,,,,
34,02/28/19,01:30:00,57.117,93.047,54.655,,,,
35,02/28/19,01:40:00,56.944,93.749,54.664,,,,
36,02/28/19,01:50:00,57.247,93.118,54.802,,,,
37,02/28/19,02:00:00,57.722,93.393,55.346,,,,
38,02/28/19,02:10:00,57.765,93.348,55.378,,,,
39,02/28/19,02:20:00,57.893,93.418,55.524,,,,
40,02/28/19,02:30:00,57.636,93.641,55.324,,,,
41,02/28/19,02:40:00,57.506,94.114,55.317,,,,
42,02/28/19,02:50:00,57.160,94.194,54.993,,,,
43,02/28/19,03:00:00,57.290,94.264,55.139,,,,
44,02/28/19,03:10:00,57.420,94.361,55.294,,,,
