"Plot Title:  10884509"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884509, SEN S/N: 10884509)","RH, % (LGR S/N: 10884509, SEN S/N: 10884509)","DewPt, °F (LGR S/N: 10884509, SEN S/N: 10884509)","Coupler Detached (LGR S/N: 10884509, SEN S/N: 10884509)","Coupler Attached (LGR S/N: 10884509, SEN S/N: 10884509)","Stopped (LGR S/N: 10884509, SEN S/N: 10884509)","End Of File (LGR S/N: 10884509, SEN S/N: 10884509)"
1,02/25/19,20:00:00,52.203,33.692,25.000,Logged,,,
2,02/25/19,20:10:00,52.378,33.250,24.832,,,,
3,02/25/19,20:20:00,53.820,32.029,25.185,,,,
4,02/25/19,20:30:00,53.602,32.439,25.306,,,,
5,02/25/19,20:40:00,52.072,33.621,24.832,,,,
6,02/25/19,20:50:00,51.148,35.113,25.074,,,,
7,02/25/19,21:00:00,50.533,35.495,24.789,,,,
8,02/25/19,21:10:00,50.400,36.190,25.142,,,,
9,02/25/19,21:20:00,50.047,39.120,26.713,,,,
10,02/25/19,21:30:00,49.692,41.613,27.891,,,,
11,02/25/19,21:40:00,49.471,41.161,27.426,,,,
12,02/25/19,21:50:00,51.809,35.502,25.927,,,,
13,02/25/19,22:00:00,51.984,34.356,25.282,,,,
14,02/25/19,22:10:00,51.764,34.569,25.239,,,,
15,02/25/19,22:20:00,51.940,34.193,25.128,,,,
16,02/25/19,22:30:00,51.148,34.857,24.895,,,,
17,02/25/19,22:40:00,49.959,38.799,26.434,,,,
18,02/25/19,22:50:00,49.649,38.338,25.866,,,,
19,02/25/19,23:00:00,49.604,37.449,25.259,,,,
20,02/25/19,23:10:00,49.914,37.657,25.669,,,,
21,02/25/19,23:20:00,49.294,38.254,25.495,,,,
22,02/25/19,23:30:00,48.628,38.625,25.131,,,,
23,02/25/19,23:40:00,48.004,40.974,25.990,,,,
24,02/25/19,23:50:00,47.377,42.835,26.490,,,,
25,02/26/19,00:00:00,46.886,46.902,28.216,,,,
26,02/26/19,00:10:00,46.121,50.191,29.134,,,,
27,02/26/19,00:20:00,46.121,51.698,29.842,,,,
28,02/26/19,00:30:00,47.334,44.628,27.433,,,,
29,02/26/19,00:40:00,45.986,49.212,28.539,,,,
