"Plot Title:  10884513"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884513, SEN S/N: 10884513)","RH, % (LGR S/N: 10884513, SEN S/N: 10884513)","DewPt, °F (LGR S/N: 10884513, SEN S/N: 10884513)","Coupler Detached (LGR S/N: 10884513, SEN S/N: 10884513)","Coupler Attached (LGR S/N: 10884513, SEN S/N: 10884513)","Stopped (LGR S/N: 10884513, SEN S/N: 10884513)","End Of File (LGR S/N: 10884513, SEN S/N: 10884513)"
1,02/25/19,20:00:00,52.466,33.867,25.358,Logged,,,
2,02/25/19,20:10:00,52.817,33.273,25.236,,,,
3,02/25/19,20:20:00,54.255,31.530,25.182,,,,
4,02/25/19,20:30:00,54.126,32.011,25.439,,,,
5,02/25/19,20:40:00,52.860,32.919,25.012,,,,
6,02/25/19,20:50:00,51.678,34.500,25.113,,,,
7,02/25/19,21:00:00,50.974,35.424,25.131,,,,
8,02/25/19,21:10:00,51.062,35.972,25.583,,,,
9,02/25/19,21:20:00,50.709,37.799,26.472,,,,
10,02/25/19,21:30:00,50.356,41.436,28.387,,,,
11,02/25/19,21:40:00,50.135,40.134,27.414,,,,
12,02/25/19,21:50:00,52.466,33.770,25.290,,,,
13,02/25/19,22:00:00,52.423,33.542,25.084,,,,
14,02/25/19,22:10:00,52.291,33.277,24.777,,,,
15,02/25/19,22:20:00,52.291,33.664,25.057,,,,
16,02/25/19,22:30:00,51.633,34.305,24.937,,,,
17,02/25/19,22:40:00,50.533,38.169,26.551,,,,
18,02/25/19,22:50:00,50.135,38.050,26.119,,,,
19,02/25/19,23:00:00,50.400,36.923,25.628,,,,
20,02/25/19,23:10:00,50.709,36.845,25.851,,,,
21,02/25/19,23:20:00,49.914,37.594,25.630,,,,
22,02/25/19,23:30:00,49.204,38.407,25.513,,,,
23,02/25/19,23:40:00,48.583,40.196,26.051,,,,
24,02/25/19,23:50:00,48.272,41.085,26.296,,,,
25,02/26/19,00:00:00,47.647,42.977,26.814,,,,
26,02/26/19,00:10:00,46.931,48.553,29.088,,,,
27,02/26/19,00:20:00,46.974,50.045,29.854,,,,
28,02/26/19,00:30:00,48.137,42.262,26.856,,,,
29,02/26/19,00:40:00,47.334,44.319,27.268,,,,
30,02/26/19,00:50:00,46.391,50.967,29.750,,,,
31,02/26/19,01:00:00,49.028,42.289,27.678,,,,
32,02/26/19,01:10:00,48.762,41.835,27.176,,,,
33,02/26/19,01:20:00,47.422,44.387,27.385,,,,
34,02/26/19,01:30:00,46.706,46.000,27.586,,,,
35,02/26/19,01:40:00,46.076,47.546,27.799,,,,
36,02/26/19,01:50:00,45.714,49.101,28.234,,,,
37,02/26/19,02:00:00,44.901,55.684,30.472,,,,
38,02/26/19,02:10:00,44.719,55.491,30.218,,,,
39,02/26/19,02:20:00,44.856,52.497,29.028,,,,
40,02/26/19,02:30:00,45.354,49.770,28.222,,,,
41,02/26/19,02:40:00,44.856,57.390,31.145,,,,
42,02/26/19,02:50:00,45.579,53.393,30.106,,,,
43,02/26/19,03:00:00,46.256,49.596,28.974,,,,
44,02/26/19,03:10:00,46.031,50.547,29.219,,,,
45,02/26/19,03:20:00,44.856,54.257,29.811,,,,
46,02/26/19,03:30:00,43.853,61.725,31.923,,,,
47,02/26/19,03:40:00,43.763,62.811,32.247,,,,
48,02/26/19,03:50:00,43.351,65.598,32.875,,,,
49,02/26/19,04:00:00,43.763,60.096,31.204,,,,
50,02/26/19,04:10:00,45.354,52.926,29.687,,,,
51,02/26/19,04:20:00,46.346,52.077,30.225,,,,
52,02/26/19,04:30:00,46.931,50.918,30.229,,,,
53,02/26/19,04:40:00,47.064,48.503,29.187,,,,
54,02/26/19,04:50:00,46.481,53.317,30.913,,,,
55,02/26/19,05:00:00,46.886,48.581,29.059,,,,
56,02/26/19,05:10:00,47.512,46.947,28.816,,,,
57,02/26/19,05:20:00,47.467,47.770,29.192,,,,
58,02/26/19,05:30:00,47.512,46.579,28.625,,,,
59,02/26/19,05:40:00,48.717,44.351,28.546,,,,
60,02/26/19,05:50:00,48.805,43.426,28.117,,,,
61,02/26/19,06:00:00,48.895,43.588,28.288,,,,
62,02/26/19,06:10:00,49.073,42.946,28.092,,,,
63,02/26/19,06:20:00,49.914,41.753,28.173,,,,
64,02/26/19,06:30:00,49.516,41.977,27.941,,,,
65,02/26/19,06:40:00,48.938,42.875,27.930,,,,
66,02/26/19,06:50:00,50.047,40.506,27.558,,,,
67,02/26/19,07:00:00,50.709,38.876,27.154,,,,
68,02/26/19,07:10:00,50.797,38.406,26.938,,,,
69,02/26/19,07:20:00,50.533,38.834,26.971,,,,
70,02/26/19,07:30:00,50.400,39.205,27.082,,,,
71,02/26/19,07:40:00,50.180,39.539,27.090,,,,
72,02/26/19,07:50:00,50.533,39.465,27.363,,,,
73,02/26/19,08:00:00,50.533,39.970,27.671,,,,
74,02/26/19,08:10:00,51.148,39.503,27.941,,,,
75,02/26/19,08:20:00,50.886,40.401,28.251,,,,
76,02/26/19,08:30:00,50.621,41.923,28.911,,,,
77,02/26/19,08:40:00,50.664,43.986,30.121,,,,
78,02/26/19,08:50:00,50.841,42.219,29.282,,,,
79,02/26/19,09:00:00,52.817,39.541,29.462,,,,
80,02/26/19,09:10:00,53.298,37.408,28.531,,,,
81,02/26/19,09:20:00,53.472,36.651,28.186,,,,
82,02/26/19,09:30:00,54.995,35.581,28.809,,,,
83,02/26/19,09:40:00,56.295,33.940,28.791,,,,
84,02/26/19,09:50:00,56.295,33.778,28.672,,,,
85,02/26/19,10:00:00,56.728,34.610,29.658,,,,
86,02/26/19,10:10:00,57.117,35.891,30.907,,,,
87,02/26/19,10:20:00,57.807,34.798,30.747,,,,
88,02/26/19,10:30:00,58.626,35.133,31.712,,,,
89,02/26/19,10:40:00,59.099,33.827,31.179,,,,
90,02/26/19,10:50:00,58.755,34.362,31.269,,,,
91,02/26/19,11:00:00,59.142,35.161,32.189,,,,
92,02/26/19,11:10:00,59.916,36.369,33.726,,,,
93,02/26/19,11:20:00,60.174,37.256,34.565,,,,
94,02/26/19,11:30:00,60.174,37.417,34.675,,,,
95,02/26/19,11:40:00,61.290,38.771,36.572,,,,
96,02/26/19,11:50:00,61.075,40.042,37.200,,,,
97,02/26/19,12:00:00,62.148,40.812,38.651,,,,
98,02/26/19,12:10:00,62.962,41.534,39.835,,,,
99,02/26/19,12:20:00,63.133,42.886,40.813,,,,
100,02/26/19,12:30:00,63.005,44.022,41.369,,,,
101,02/26/19,12:40:00,63.990,43.928,42.208,,,,
102,02/26/19,12:50:00,64.674,44.037,42.894,,,,
103,02/26/19,13:00:00,64.074,44.379,42.550,,,,
104,02/26/19,13:10:00,65.745,43.438,43.509,,,,
105,02/26/19,13:20:00,64.375,45.192,43.291,,,,
106,02/26/19,13:30:00,64.974,45.676,44.114,,,,
107,02/26/19,13:40:00,66.729,45.160,45.417,,,,
108,02/26/19,13:50:00,66.087,47.365,46.078,,,,
109,02/26/19,14:00:00,65.359,48.447,45.999,,,,
110,02/26/19,14:10:00,65.658,48.971,46.553,,,,
111,02/26/19,14:20:00,64.888,50.602,46.697,,,,
112,02/26/19,14:30:00,65.745,50.823,47.601,,,,
113,02/26/19,14:40:00,65.658,51.377,47.804,,,,
114,02/26/19,14:50:00,64.931,52.687,47.786,,,,
115,02/26/19,15:00:00,65.145,53.044,48.160,,,,
116,02/26/19,15:10:00,65.017,54.606,48.796,,,,
117,02/26/19,15:20:00,64.674,54.210,48.288,,,,
118,02/26/19,15:30:00,64.803,54.282,48.441,,,,
119,02/26/19,15:40:00,64.459,54.531,48.241,,,,
120,02/26/19,15:50:00,64.074,55.113,48.157,,,,
121,02/26/19,16:00:00,64.546,55.121,48.601,,,,
122,02/26/19,16:10:00,65.188,55.603,49.428,,,,
123,02/26/19,16:20:00,65.574,55.788,49.874,,,,
124,02/26/19,16:30:00,64.888,55.364,49.035,,,,
125,02/26/19,16:40:00,64.546,55.550,48.803,,,,
126,02/26/19,16:50:00,64.375,56.423,49.046,,,,
127,02/26/19,17:00:00,64.375,56.728,49.186,,,,
128,02/26/19,17:10:00,64.375,56.942,49.284,,,,
129,02/26/19,17:20:00,64.589,56.349,49.213,,,,
130,02/26/19,17:30:00,64.418,55.907,48.848,,,,
131,02/26/19,17:40:00,64.033,56.425,48.727,,,,
132,02/26/19,17:50:00,63.903,56.384,48.587,,,,
133,02/26/19,18:00:00,63.304,56.364,48.018,,,,
134,02/26/19,18:10:00,63.262,56.391,47.989,,,,
135,02/26/19,18:20:00,63.176,56.140,47.795,,,,
136,02/26/19,18:30:00,62.834,56.690,47.725,,,,
137,02/26/19,18:40:00,62.490,57.147,47.610,,,,
138,02/26/19,18:50:00,62.490,57.117,47.597,,,,
139,02/26/19,19:00:00,62.490,57.299,47.678,,,,
140,02/26/19,19:10:00,62.533,57.667,47.883,,,,
141,02/26/19,19:20:00,62.233,58.186,47.833,,,,
142,02/26/19,19:30:00,62.105,58.447,47.826,,,,
143,02/26/19,19:40:00,61.934,58.402,47.646,,,,
144,02/26/19,19:50:00,61.804,58.571,47.599,,,,
145,02/26/19,20:00:00,62.019,58.107,47.595,,,,
146,02/26/19,20:10:00,61.677,58.379,47.394,,,,
147,02/26/19,20:20:00,61.462,59.024,47.473,,,,
148,02/26/19,20:30:00,61.333,59.193,47.424,,,,
149,02/26/19,20:40:00,61.205,59.482,47.428,,,,
150,02/26/19,20:50:00,61.376,59.046,47.401,,,,
151,02/26/19,21:00:00,60.861,59.512,47.116,,,,
152,02/26/19,21:10:00,61.032,59.227,47.156,,,,
153,02/26/19,21:20:00,60.690,59.647,47.014,,,,
154,02/26/19,21:30:00,60.346,60.096,46.881,,,,
155,02/26/19,21:40:00,60.561,60.414,47.217,,,,
156,02/26/19,21:50:00,60.690,60.306,47.293,,,,
157,02/26/19,22:00:00,60.647,60.482,47.327,,,,
158,02/26/19,22:10:00,60.647,61.049,47.565,,,,
159,02/26/19,22:20:00,60.690,60.993,47.583,,,,
160,02/26/19,22:30:00,60.733,61.296,47.750,,,,
161,02/26/19,22:40:00,60.561,61.608,47.716,,,,
162,02/26/19,22:50:00,60.561,61.608,47.716,,,,
163,02/26/19,23:00:00,60.433,61.894,47.712,,,,
164,02/26/19,23:10:00,60.433,62.547,47.980,,,,
165,02/26/19,23:20:00,60.690,62.334,48.137,,,,
