"Plot Title:  10884548"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884548, SEN S/N: 10884548)","RH, % (LGR S/N: 10884548, SEN S/N: 10884548)","DewPt, °F (LGR S/N: 10884548, SEN S/N: 10884548)","Coupler Detached (LGR S/N: 10884548, SEN S/N: 10884548)","Coupler Attached (LGR S/N: 10884548, SEN S/N: 10884548)","Stopped (LGR S/N: 10884548, SEN S/N: 10884548)","End Of File (LGR S/N: 10884548, SEN S/N: 10884548)"
1,02/25/19,20:00:00,51.458,34.071,24.615,Logged,,,
2,02/25/19,20:10:00,51.544,33.722,24.442,,,,
3,02/25/19,20:20:00,53.690,32.217,25.214,,,,
4,02/25/19,20:30:00,53.384,32.720,25.326,,,,
5,02/25/19,20:40:00,51.678,33.729,24.562,,,,
6,02/25/19,20:50:00,50.664,35.215,24.714,,,,
7,02/25/19,21:00:00,49.825,35.712,24.309,,,,
8,02/25/19,21:10:00,50.002,36.550,25.027,,,,
9,02/25/19,21:20:00,49.649,39.223,26.418,,,,
10,02/25/19,21:30:00,49.338,41.622,27.576,,,,
11,02/25/19,21:40:00,48.938,41.284,27.016,,,,
12,02/25/19,21:50:00,51.809,35.470,25.905,,,,
13,02/25/19,22:00:00,51.852,34.381,25.183,,,,
14,02/25/19,22:10:00,51.764,34.505,25.194,,,,
15,02/25/19,22:20:00,51.809,34.251,25.052,,,,
16,02/25/19,22:30:00,50.974,34.880,24.755,,,,
17,02/25/19,22:40:00,49.604,38.588,25.984,,,,
18,02/25/19,22:50:00,49.249,38.536,25.633,,,,
19,02/25/19,23:00:00,49.073,37.893,25.068,,,,
20,02/25/19,23:10:00,50.002,37.789,25.833,,,,
21,02/25/19,23:20:00,48.938,38.328,25.223,,,,
22,02/25/19,23:30:00,48.004,38.808,24.685,,,,
23,02/25/19,23:40:00,47.512,40.974,25.545,,,,
24,02/25/19,23:50:00,46.841,42.986,26.085,,,,
