"Plot Title:  10635597"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635597, SEN S/N: 10635597, LBL:  10635597_T)","RH, % (LGR S/N: 10635597, SEN S/N: 10635597, LBL:  10635597_RH)","DewPt, °F (LGR S/N: 10635597, SEN S/N: 10635597)","Coupler Detached (LGR S/N: 10635597, SEN S/N: 10635597)","Coupler Attached (LGR S/N: 10635597, SEN S/N: 10635597)","Stopped (LGR S/N: 10635597, SEN S/N: 10635597)","End Of File (LGR S/N: 10635597, SEN S/N: 10635597)"
1,02/21/19,20:00:00,61.032,91.529,58.152,Logged,,,
2,02/21/19,20:10:00,61.119,92.253,58.431,,,,
3,02/21/19,20:20:00,61.032,92.662,58.455,,,,
4,02/21/19,20:30:00,60.818,92.841,58.289,,,,
5,02/21/19,20:40:00,60.861,93.110,58.402,,,,
6,02/21/19,20:50:00,60.948,93.436,58.573,,,,
7,02/21/19,21:00:00,61.290,93.433,58.915,,,,
8,02/21/19,21:10:00,61.290,93.564,58.950,,,,
9,02/21/19,21:20:00,61.462,93.667,59.148,,,,
10,02/21/19,21:30:00,61.075,93.559,58.735,,,,
11,02/21/19,21:40:00,61.032,93.658,58.717,,,,
12,02/21/19,21:50:00,61.333,93.753,59.041,,,,
13,02/21/19,22:00:00,61.547,93.783,59.265,,,,
14,02/21/19,22:10:00,61.119,93.801,58.842,,,,
15,02/21/19,22:20:00,60.818,93.888,58.564,,,,
16,02/21/19,22:30:00,60.346,93.925,58.102,,,,
17,02/21/19,22:40:00,59.873,93.988,57.646,,,,
18,02/21/19,22:50:00,59.315,94.194,57.142,,,,
19,02/21/19,23:00:00,58.582,94.555,56.505,,,,
20,02/21/19,23:10:00,58.712,94.884,56.718,,,,
21,02/21/19,23:20:00,58.582,95.304,56.696,,,,
22,02/21/19,23:30:00,57.204,95.129,55.272,,,,
23,02/21/19,23:40:00,56.815,95.175,54.896,,,,
24,02/21/19,23:50:00,56.815,95.534,54.986,,,,
25,02/22/19,00:00:00,56.122,95.689,54.333,,,,
26,02/22/19,00:10:00,56.122,95.586,54.306,,,,
27,02/22/19,00:20:00,56.122,95.586,54.306,,,,
28,02/22/19,00:30:00,56.295,95.586,54.480,,,,
29,02/22/19,00:40:00,56.599,95.631,54.793,,,,
30,02/22/19,00:50:00,56.988,95.739,55.209,,,,
31,02/22/19,01:00:00,56.901,95.701,55.114,,,,
32,02/22/19,01:10:00,56.815,95.688,55.024,,,,
33,02/22/19,01:20:00,56.815,95.739,55.036,,,,
34,02/22/19,01:30:00,56.858,95.746,55.081,,,,
35,02/22/19,01:40:00,56.728,95.778,54.959,,,,
36,02/22/19,01:50:00,56.556,95.804,54.793,,,,
37,02/22/19,02:00:00,56.469,95.842,54.716,,,,
38,02/22/19,02:10:00,56.208,95.855,54.460,,,,
39,02/22/19,02:20:00,56.079,95.887,54.338,,,,
40,02/22/19,02:30:00,55.863,95.932,54.133,,,,
41,02/22/19,02:40:00,55.863,95.957,54.138,,,,
42,02/22/19,02:50:00,55.819,96.002,54.106,,,,
43,02/22/19,03:00:00,55.733,96.015,54.023,,,,
44,02/22/19,03:10:00,55.647,96.053,53.946,,,,
45,02/22/19,03:20:00,55.386,96.040,53.681,,,,
46,02/22/19,03:30:00,54.952,96.103,53.263,,,,
47,02/22/19,03:40:00,54.561,96.223,52.902,,,,
48,02/22/19,03:50:00,54.387,96.426,52.776,,,,
49,02/22/19,04:00:00,54.430,96.407,52.815,,,,
50,02/22/19,04:10:00,54.300,96.387,52.680,,,,
51,02/22/19,04:20:00,53.994,96.444,52.389,,,,
52,02/22/19,04:30:00,54.169,96.469,52.569,,,,
53,02/22/19,04:40:00,54.255,96.482,52.659,,,,
54,02/22/19,04:50:00,54.300,96.489,52.705,,,,
55,02/22/19,05:00:00,54.387,96.502,52.795,,,,
56,02/22/19,05:10:00,54.212,96.577,52.639,,,,
57,02/22/19,05:20:00,54.126,96.615,52.561,,,,
58,02/22/19,05:30:00,54.082,96.609,52.516,,,,
59,02/22/19,05:40:00,54.169,96.672,52.619,,,,
60,02/22/19,05:50:00,54.212,96.679,52.664,,,,
61,02/22/19,06:00:00,54.126,96.717,52.585,,,,
62,02/22/19,06:10:00,54.255,96.736,52.722,,,,
63,02/22/19,06:20:00,54.300,96.793,52.779,,,,
64,02/22/19,06:30:00,54.430,96.762,52.902,,,,
65,02/22/19,06:40:00,54.473,96.819,52.959,,,,
66,02/22/19,06:50:00,54.561,96.807,53.044,,,,
67,02/22/19,07:00:00,54.648,96.820,53.134,,,,
68,02/22/19,07:10:00,54.734,96.833,53.224,,,,
69,02/22/19,07:20:00,54.865,96.853,53.359,,,,
70,02/22/19,07:30:00,55.429,96.962,53.951,,,,
71,02/22/19,07:40:00,55.515,96.874,54.016,,,,
72,02/22/19,07:50:00,55.168,96.923,53.681,,,,
73,02/22/19,08:00:00,55.168,96.923,53.681,,,,
74,02/22/19,08:10:00,55.213,96.930,53.726,,,,
75,02/22/19,08:20:00,55.299,96.943,53.816,,,,
76,02/22/19,08:30:00,55.690,96.951,54.208,,,,
77,02/22/19,08:40:00,55.776,96.963,54.298,,,,
78,02/22/19,08:50:00,55.863,97.027,54.401,,,,
79,02/22/19,09:00:00,56.035,96.977,54.563,,,,
80,02/22/19,09:10:00,56.340,96.971,54.865,,,,
81,02/22/19,09:20:00,56.079,96.958,54.601,,,,
82,02/22/19,09:30:00,56.035,97.002,54.568,,,,
83,02/22/19,09:40:00,56.383,97.029,54.923,,,,
84,02/22/19,09:50:00,56.512,97.023,55.051,,,,
85,02/22/19,10:00:00,56.772,97.011,55.308,,,,
86,02/22/19,10:10:00,57.376,97.050,55.924,,,,
87,02/22/19,10:20:00,58.109,97.032,56.653,,,,
88,02/22/19,10:30:00,58.195,97.070,56.750,,,,
89,02/22/19,10:40:00,58.712,97.019,57.254,,,,
90,02/22/19,10:50:00,58.541,96.917,57.056,,,,
91,02/22/19,11:00:00,58.541,96.917,57.056,,,,
92,02/22/19,11:10:00,59.272,96.923,57.790,,,,
93,02/22/19,11:20:00,58.712,96.840,57.211,,,,
94,02/22/19,11:30:00,58.798,96.955,57.324,,,,
95,02/22/19,11:40:00,58.798,97.006,57.337,,,,
96,02/22/19,11:50:00,58.928,97.077,57.484,,,,
97,02/22/19,12:00:00,59.745,97.199,58.334,,,,
98,02/22/19,12:10:00,59.916,97.173,58.500,,,,
99,02/22/19,12:20:00,60.390,97.089,58.951,,,,
100,02/22/19,12:30:00,60.647,97.076,59.207,,,,
101,02/22/19,12:40:00,60.604,97.121,59.175,,,,
102,02/22/19,12:50:00,60.775,97.147,59.353,,,,
103,02/22/19,13:00:00,60.647,97.025,59.194,,,,
104,02/22/19,13:10:00,57.936,96.059,56.239,,,,
105,02/22/19,13:20:00,56.165,96.232,54.509,,,,
106,02/22/19,13:30:00,55.299,95.721,53.515,,,,
107,02/22/19,13:40:00,54.604,95.261,52.707,,,,
108,02/22/19,13:50:00,54.648,94.832,52.644,,,,
109,02/22/19,14:00:00,54.300,94.192,52.137,,,,
110,02/22/19,14:10:00,54.300,94.500,52.214,,,,
111,02/22/19,14:20:00,53.908,93.930,51.679,,,,
112,02/22/19,14:30:00,53.690,94.026,51.487,,,,
113,02/22/19,14:40:00,53.341,93.796,51.080,,,,
114,02/22/19,14:50:00,54.082,93.286,51.690,,,,
115,02/22/19,15:00:00,54.734,93.096,52.293,,,,
116,02/22/19,15:10:00,54.648,92.359,52.018,,,,
