"Plot Title:  11002412"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 11002412, SEN S/N: 11002412)","RH, % (LGR S/N: 11002412, SEN S/N: 11002412)","DewPt, °F (LGR S/N: 11002412, SEN S/N: 11002412)","Coupler Detached (LGR S/N: 11002412, SEN S/N: 11002412)","Coupler Attached (LGR S/N: 11002412, SEN S/N: 11002412)","Stopped (LGR S/N: 11002412, SEN S/N: 11002412)","End Of File (LGR S/N: 11002412, SEN S/N: 11002412)"
1,02/25/19,20:00:00,50.709,34.481,24.242,Logged,,,
2,02/25/19,20:10:00,52.203,34.304,25.439,,,,
3,02/25/19,20:20:00,52.729,32.751,24.771,,,,
4,02/25/19,20:30:00,52.860,33.952,25.768,,,,
5,02/25/19,20:40:00,51.764,36.618,26.643,,,,
6,02/25/19,20:50:00,49.870,38.667,26.272,,,,
7,02/25/19,21:00:00,48.938,39.998,26.253,,,,
8,02/25/19,21:10:00,48.315,41.962,26.847,,,,
9,02/25/19,21:20:00,48.227,43.760,27.775,,,,
10,02/25/19,21:30:00,49.561,42.760,28.431,,,,
11,02/25/19,21:40:00,48.628,44.716,28.663,,,,
12,02/25/19,21:50:00,49.782,40.678,27.421,,,,
13,02/25/19,22:00:00,49.428,40.122,26.767,,,,
14,02/25/19,22:10:00,52.509,34.545,25.882,,,,
15,02/25/19,22:20:00,51.678,34.051,24.793,,,,
16,02/25/19,22:30:00,50.533,37.788,26.308,,,,
17,02/25/19,22:40:00,50.180,39.885,27.302,,,,
18,02/25/19,22:50:00,48.493,40.786,26.323,,,,
19,02/25/19,23:00:00,48.049,41.321,26.233,,,,
20,02/25/19,23:10:00,49.249,42.147,27.799,,,,
21,02/25/19,23:20:00,47.512,43.402,26.928,,,,
22,02/25/19,23:30:00,47.871,45.128,28.191,,,,
23,02/25/19,23:40:00,46.436,49.033,28.866,,,,
24,02/25/19,23:50:00,45.444,51.825,29.269,,,,
25,02/26/19,00:00:00,45.579,53.602,30.200,,,,
26,02/26/19,00:10:00,44.764,54.635,29.892,,,,
27,02/26/19,00:20:00,45.262,54.707,30.391,,,,
28,02/26/19,00:30:00,45.082,54.781,30.252,,,,
29,02/26/19,00:40:00,45.127,55.377,30.553,,,,
30,02/26/19,00:50:00,44.445,56.206,30.267,,,,
31,02/26/19,01:00:00,46.886,49.371,29.446,,,,
32,02/26/19,01:10:00,45.444,53.262,29.921,,,,
33,02/26/19,01:20:00,44.310,57.048,30.492,,,,
34,02/26/19,01:30:00,43.167,59.664,30.472,,,,
35,02/26/19,01:40:00,43.122,61.021,30.958,,,,
36,02/26/19,01:50:00,43.075,62.774,31.579,,,,
37,02/26/19,02:00:00,42.341,63.476,31.140,,,,
38,02/26/19,02:10:00,42.341,64.389,31.474,,,,
39,02/26/19,02:20:00,42.525,65.146,31.923,,,,
40,02/26/19,02:30:00,42.755,65.226,32.171,,,,
41,02/26/19,02:40:00,43.351,65.343,32.783,,,,
42,02/26/19,02:50:00,43.167,65.637,32.713,,,,
43,02/26/19,03:00:00,43.167,65.864,32.794,,,,
44,02/26/19,03:10:00,42.433,65.620,32.004,,,,
45,02/26/19,03:20:00,42.386,67.872,32.747,,,,
46,02/26/19,03:30:00,41.925,68.916,32.659,,,,
47,02/26/19,03:40:00,41.878,69.330,32.754,,,,
48,02/26/19,03:50:00,42.202,70.312,33.391,,,,
49,02/26/19,04:00:00,42.433,69.752,33.427,,,,
50,02/26/19,04:10:00,43.624,69.180,34.385,,,,
51,02/26/19,04:20:00,43.808,68.470,34.318,,,,
52,02/26/19,04:30:00,44.809,67.022,34.777,,,,
53,02/26/19,04:40:00,44.445,67.070,34.444,,,,
54,02/26/19,04:50:00,45.082,66.284,34.776,,,,
55,02/26/19,05:00:00,44.991,66.247,34.675,,,,
56,02/26/19,05:10:00,45.307,65.510,34.714,,,,
57,02/26/19,05:20:00,46.391,61.152,34.108,,,,
58,02/26/19,05:30:00,45.941,59.421,32.997,,,,
59,02/26/19,05:40:00,48.227,50.928,31.435,,,,
60,02/26/19,05:50:00,48.538,48.306,30.447,,,,
61,02/26/19,06:00:00,49.649,44.786,29.633,,,,
62,02/26/19,06:10:00,49.294,45.380,29.629,,,,
63,02/26/19,06:20:00,49.737,43.364,28.931,,,,
64,02/26/19,06:30:00,49.471,43.253,28.627,,,,
65,02/26/19,06:40:00,49.471,43.035,28.504,,,,
66,02/26/19,06:50:00,49.294,43.708,28.719,,,,
67,02/26/19,07:00:00,50.311,40.963,28.069,,,,
68,02/26/19,07:10:00,51.148,38.300,27.187,,,,
69,02/26/19,07:20:00,50.797,39.102,27.376,,,,
70,02/26/19,07:30:00,50.135,40.606,27.696,,,,
71,02/26/19,07:40:00,50.886,38.601,27.142,,,,
72,02/26/19,07:50:00,51.062,39.371,27.779,,,,
73,02/26/19,08:00:00,51.193,39.253,27.826,,,,
74,02/26/19,08:10:00,51.282,39.637,28.143,,,,
75,02/26/19,08:20:00,51.282,40.205,28.488,,,,
76,02/26/19,08:30:00,50.974,41.507,28.987,,,,
77,02/26/19,08:40:00,51.062,41.889,29.291,,,,
78,02/26/19,08:50:00,51.062,41.638,29.143,,,,
79,02/26/19,09:00:00,53.253,40.042,30.166,,,,
80,02/26/19,09:10:00,53.209,38.994,29.473,,,,
81,02/26/19,09:20:00,53.602,36.402,28.134,,,,
82,02/26/19,09:30:00,55.690,35.683,29.496,,,,
83,02/26/19,09:40:00,56.340,34.104,28.949,,,,
84,02/26/19,09:50:00,56.685,34.025,29.196,,,,
85,02/26/19,10:00:00,56.901,35.234,30.256,,,,
86,02/26/19,10:10:00,57.376,35.066,30.556,,,,
87,02/26/19,10:20:00,57.936,33.669,30.036,,,,
88,02/26/19,10:30:00,58.541,35.355,31.793,,,,
89,02/26/19,10:40:00,58.755,34.232,31.174,,,,
90,02/26/19,10:50:00,58.411,34.083,30.762,,,,
91,02/26/19,11:00:00,59.315,35.754,32.761,,,,
92,02/26/19,11:10:00,60.003,37.601,34.644,,,,
93,02/26/19,11:20:00,60.303,39.931,36.437,,,,
94,02/26/19,11:30:00,60.433,39.170,36.064,,,,
95,02/26/19,11:40:00,61.633,38.952,36.999,,,,
96,02/26/19,11:50:00,61.333,39.544,37.114,,,,
97,02/26/19,12:00:00,63.648,40.519,39.816,,,,
98,02/26/19,12:10:00,63.862,40.243,39.832,,,,
99,02/26/19,12:20:00,63.304,43.375,41.259,,,,
100,02/26/19,12:30:00,63.433,43.574,41.493,,,,
101,02/26/19,12:40:00,65.403,44.753,43.974,,,,
102,02/26/19,12:50:00,65.701,43.658,43.603,,,,
103,02/26/19,13:00:00,64.546,43.296,42.337,,,,
104,02/26/19,13:10:00,66.515,43.008,43.948,,,,
105,02/26/19,13:20:00,64.632,47.263,44.688,,,,
106,02/26/19,13:30:00,65.188,46.165,44.586,,,,
107,02/26/19,13:40:00,66.686,46.680,46.245,,,,
108,02/26/19,13:50:00,66.258,46.587,45.801,,,,
109,02/26/19,14:00:00,65.701,46.454,45.217,,,,
110,02/26/19,14:10:00,66.087,46.860,45.797,,,,
111,02/26/19,14:20:00,64.931,50.107,46.479,,,,
112,02/26/19,14:30:00,65.916,51.739,48.225,,,,
113,02/26/19,14:40:00,65.788,50.045,47.237,,,,
114,02/26/19,14:50:00,65.403,52.010,47.885,,,,
115,02/26/19,15:00:00,65.959,50.839,47.806,,,,
116,02/26/19,15:10:00,65.359,51.821,47.752,,,,
117,02/26/19,15:20:00,64.803,52.367,47.509,,,,
118,02/26/19,15:30:00,65.487,51.893,47.907,,,,
119,02/26/19,15:40:00,64.760,52.642,47.604,,,,
120,02/26/19,15:50:00,64.546,53.058,47.610,,,,
121,02/26/19,16:00:00,65.188,54.035,48.682,,,,
122,02/26/19,16:10:00,65.959,53.015,48.902,,,,
123,02/26/19,16:20:00,65.145,55.017,49.111,,,,
124,02/26/19,16:30:00,64.332,55.349,48.508,,,,
125,02/26/19,16:40:00,64.674,54.702,48.522,,,,
126,02/26/19,16:50:00,64.375,56.026,48.864,,,,
127,02/26/19,17:00:00,64.033,56.303,48.672,,,,
128,02/26/19,17:10:00,64.803,55.173,48.864,,,,
129,02/26/19,17:20:00,65.273,54.042,48.765,,,,
130,02/26/19,17:30:00,64.288,55.345,48.466,,,,
131,02/26/19,17:40:00,63.689,55.908,48.168,,,,
132,02/26/19,17:50:00,63.862,54.973,47.892,,,,
133,02/26/19,18:00:00,63.005,55.760,47.458,,,,
134,02/26/19,18:10:00,62.919,55.447,47.233,,,,
135,02/26/19,18:20:00,62.620,56.398,47.392,,,,
136,02/26/19,18:30:00,62.661,55.762,47.140,,,,
137,02/26/19,18:40:00,61.848,56.698,46.805,,,,
138,02/26/19,18:50:00,61.977,56.648,46.902,,,,
139,02/26/19,19:00:00,62.276,56.156,46.960,,,,
140,02/26/19,19:10:00,62.319,56.768,47.278,,,,
141,02/26/19,19:20:00,61.977,57.346,47.217,,,,
142,02/26/19,19:30:00,61.720,57.900,47.223,,,,
143,02/26/19,19:40:00,62.148,56.754,47.111,,,,
144,02/26/19,19:50:00,61.633,57.559,46.990,,,,
145,02/26/19,20:00:00,61.590,57.556,46.949,,,,
146,02/26/19,20:10:00,61.419,57.632,46.821,,,,
147,02/26/19,20:20:00,61.119,58.482,46.913,,,,
148,02/26/19,20:30:00,60.904,58.764,46.836,,,,
149,02/26/19,20:40:00,60.948,58.647,46.825,,,,
150,02/26/19,20:50:00,60.517,59.031,46.587,,,,
151,02/26/19,21:00:00,60.647,58.832,46.621,,,,
152,02/26/19,21:10:00,60.433,59.264,46.605,,,,
153,02/26/19,21:20:00,59.916,59.937,46.407,,,,
154,02/26/19,21:30:00,59.830,59.960,46.335,,,,
155,02/26/19,21:40:00,60.390,59.650,46.731,,,,
156,02/26/19,21:50:00,60.604,59.609,46.917,,,,
157,02/26/19,22:00:00,60.303,60.062,46.825,,,,
158,02/26/19,22:10:00,60.647,59.823,47.048,,,,
159,02/26/19,22:20:00,60.647,60.003,47.124,,,,
160,02/26/19,22:30:00,60.561,60.504,47.255,,,,
161,02/26/19,22:40:00,60.433,60.851,47.278,,,,
162,02/26/19,22:50:00,60.303,61.137,47.277,,,,
163,02/26/19,23:00:00,60.174,61.275,47.212,,,,
164,02/26/19,23:10:00,60.474,61.123,47.433,,,,
165,02/26/19,23:20:00,60.517,61.455,47.613,,,,
166,02/26/19,23:30:00,60.647,61.705,47.838,,,,
167,02/26/19,23:40:00,60.046,62.659,47.658,,,,
168,02/26/19,23:50:00,60.174,62.997,47.917,,,,
169,02/27/19,00:00:00,60.260,63.420,48.169,,,,
170,02/27/19,00:10:00,60.303,63.660,48.306,,,,
171,02/27/19,00:20:00,60.089,64.436,48.411,,,,
172,02/27/19,00:30:00,60.003,65.105,48.591,,,,
173,02/27/19,00:40:00,59.616,65.771,48.479,,,,
