"Plot Title:  10884507"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884507, SEN S/N: 10884507)","RH, % (LGR S/N: 10884507, SEN S/N: 10884507)","DewPt, °F (LGR S/N: 10884507, SEN S/N: 10884507)","Coupler Detached (LGR S/N: 10884507, SEN S/N: 10884507)","Coupler Attached (LGR S/N: 10884507, SEN S/N: 10884507)","Stopped (LGR S/N: 10884507, SEN S/N: 10884507)","End Of File (LGR S/N: 10884507, SEN S/N: 10884507)"
1,02/21/19,20:00:00,68.828,61.309,55.413,Logged,,,
2,02/21/19,20:10:00,68.785,61.396,55.409,,,,
3,02/21/19,20:20:00,68.742,61.483,55.405,,,,
4,02/21/19,20:30:00,68.742,61.513,55.420,,,,
5,02/21/19,20:40:00,68.698,61.570,55.404,,,,
6,02/21/19,20:50:00,68.698,61.660,55.441,,,,
7,02/21/19,21:00:00,68.657,61.717,55.425,,,,
8,02/21/19,21:10:00,68.657,61.838,55.477,,,,
9,02/21/19,21:20:00,68.614,61.954,55.486,,,,
10,02/21/19,21:30:00,68.614,61.985,55.499,,,,
11,02/21/19,21:40:00,68.614,62.045,55.524,,,,
12,02/21/19,21:50:00,68.571,62.132,55.521,,,,
13,02/21/19,22:00:00,68.614,62.226,55.602,,,,
14,02/21/19,22:10:00,68.614,62.256,55.614,,,,
15,02/21/19,22:20:00,68.657,62.260,55.657,,,,
16,02/21/19,22:30:00,68.657,62.290,55.670,,,,
17,02/21/19,22:40:00,68.657,62.320,55.683,,,,
18,02/21/19,22:50:00,68.571,62.523,55.688,,,,
19,02/21/19,23:00:00,68.484,62.696,55.679,,,,
20,02/21/19,23:10:00,68.484,62.696,55.679,,,,
21,02/21/19,23:20:00,68.484,62.786,55.717,,,,
22,02/21/19,23:30:00,68.356,62.925,55.654,,,,
23,02/21/19,23:40:00,68.313,62.951,55.623,,,,
24,02/21/19,23:50:00,68.227,63.183,55.639,,,,
25,02/22/19,00:00:00,68.099,63.591,55.686,,,,
26,02/22/19,00:10:00,68.313,63.522,55.861,,,,
27,02/22/19,00:20:00,68.484,63.237,55.906,,,,
28,02/22/19,00:30:00,68.614,63.009,55.933,,,,
29,02/22/19,00:40:00,68.742,62.900,56.008,,,,
30,02/22/19,00:50:00,68.828,62.788,56.043,,,,
31,02/22/19,01:00:00,68.871,62.671,56.034,,,,
32,02/22/19,01:10:00,68.913,62.585,56.039,,,,
33,02/22/19,01:20:00,68.956,62.529,56.055,,,,
34,02/22/19,01:30:00,68.999,62.472,56.071,,,,
35,02/22/19,01:40:00,69.042,62.416,56.089,,,,
36,02/22/19,01:50:00,69.085,62.360,56.106,,,,
37,02/22/19,02:00:00,69.085,62.239,56.053,,,,
38,02/22/19,02:10:00,69.085,62.179,56.028,,,,
39,02/22/19,02:20:00,69.085,62.028,55.963,,,,
40,02/22/19,02:30:00,69.085,61.756,55.848,,,,
41,02/22/19,02:40:00,68.785,62.000,55.668,,,,
42,02/22/19,02:50:00,68.571,62.312,55.598,,,,
43,02/22/19,03:00:00,68.400,62.477,55.506,,,,
44,02/22/19,03:10:00,68.313,62.650,55.497,,,,
45,02/22/19,03:20:00,68.185,62.789,55.434,,,,
46,02/22/19,03:30:00,68.142,63.055,55.504,,,,
47,02/22/19,03:40:00,68.313,62.981,55.636,,,,
48,02/22/19,03:50:00,68.443,62.722,55.648,,,,
49,02/22/19,04:00:00,68.571,62.523,55.688,,,,
50,02/22/19,04:10:00,68.657,62.350,55.695,,,,
51,02/22/19,04:20:00,68.698,62.173,55.661,,,,
52,02/22/19,04:30:00,68.742,62.057,55.652,,,,
