"Plot Title:  10884546"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884546, SEN S/N: 10884546)","RH, % (LGR S/N: 10884546, SEN S/N: 10884546)","DewPt, °F (LGR S/N: 10884546, SEN S/N: 10884546)","Coupler Detached (LGR S/N: 10884546, SEN S/N: 10884546)","Coupler Attached (LGR S/N: 10884546, SEN S/N: 10884546)","Stopped (LGR S/N: 10884546, SEN S/N: 10884546)","End Of File (LGR S/N: 10884546, SEN S/N: 10884546)"
1,02/25/19,20:00:00,51.458,33.782,24.408,Logged,,,
2,02/25/19,20:10:00,52.817,33.789,25.612,,,,
3,02/25/19,20:20:00,53.427,32.106,24.899,,,,
4,02/25/19,20:30:00,53.298,32.132,24.805,,,,
5,02/25/19,20:40:00,52.072,36.316,26.713,,,,
6,02/25/19,20:50:00,49.737,37.710,25.545,,,,
7,02/25/19,21:00:00,48.227,38.317,24.579,,,,
8,02/25/19,21:10:00,48.805,38.762,25.376,,,,
9,02/25/19,21:20:00,48.227,41.707,26.618,,,,
10,02/25/19,21:30:00,49.073,43.755,28.542,,,,
11,02/25/19,21:40:00,48.405,43.803,27.963,,,,
12,02/25/19,21:50:00,50.797,38.089,26.737,,,,
13,02/25/19,22:00:00,51.062,36.642,26.031,,,,
14,02/25/19,22:10:00,51.895,34.255,25.133,,,,
15,02/25/19,22:20:00,51.895,33.708,24.741,,,,
16,02/25/19,22:30:00,50.709,36.080,25.342,,,,
17,02/25/19,22:40:00,49.516,40.536,27.095,,,,
18,02/25/19,22:50:00,48.850,39.772,26.037,,,,
19,02/25/19,23:00:00,48.805,39.235,25.668,,,,
20,02/25/19,23:10:00,48.227,40.644,25.997,,,,
21,02/25/19,23:20:00,48.672,40.044,26.040,,,,
22,02/25/19,23:30:00,46.841,42.240,25.666,,,,
23,02/25/19,23:40:00,46.346,46.741,27.639,,,,
24,02/25/19,23:50:00,45.354,46.700,26.706,,,,
25,02/26/19,00:00:00,45.354,50.645,28.638,,,,
26,02/26/19,00:10:00,44.764,53.624,29.449,,,,
27,02/26/19,00:20:00,44.492,55.116,29.845,,,,
28,02/26/19,00:30:00,44.991,52.329,29.079,,,,
29,02/26/19,00:40:00,44.445,55.881,30.130,,,,
30,02/26/19,00:50:00,43.488,57.358,29.845,,,,
31,02/26/19,01:00:00,47.871,46.666,28.999,,,,
32,02/26/19,01:10:00,45.354,52.657,29.565,,,,
33,02/26/19,01:20:00,44.037,55.788,29.705,,,,
34,02/26/19,01:30:00,43.306,58.132,29.989,,,,
35,02/26/19,01:40:00,42.847,61.082,30.720,,,,
36,02/26/19,01:50:00,43.214,61.463,31.215,,,,
37,02/26/19,02:00:00,42.708,63.082,31.345,,,,
38,02/26/19,02:10:00,42.755,63.488,31.539,,,,
39,02/26/19,02:20:00,42.616,62.385,30.997,,,,
40,02/26/19,02:30:00,42.478,63.175,31.161,,,,
41,02/26/19,02:40:00,42.156,65.592,31.730,,,,
42,02/26/19,02:50:00,42.755,65.822,32.385,,,,
43,02/26/19,03:00:00,42.708,64.397,31.827,,,,
44,02/26/19,03:10:00,42.708,64.966,32.034,,,,
45,02/26/19,03:20:00,42.156,67.792,32.499,,,,
46,02/26/19,03:30:00,41.463,68.784,32.169,,,,
47,02/26/19,03:40:00,42.017,69.596,32.976,,,,
48,02/26/19,03:50:00,42.202,69.671,33.179,,,,
49,02/26/19,04:00:00,42.064,70.741,33.400,,,,
50,02/26/19,04:10:00,43.167,68.936,33.861,,,,
51,02/26/19,04:20:00,43.579,69.427,34.425,,,,
52,02/26/19,04:30:00,43.990,67.842,34.277,,,,
53,02/26/19,04:40:00,44.719,62.471,33.028,,,,
54,02/26/19,04:50:00,44.809,64.947,34.034,,,,
55,02/26/19,05:00:00,45.307,63.678,34.043,,,,
56,02/26/19,05:10:00,45.669,58.137,32.220,,,,
57,02/26/19,05:20:00,45.489,60.865,33.141,,,,
58,02/26/19,05:30:00,46.076,57.467,32.326,,,,
59,02/26/19,05:40:00,48.182,50.410,31.147,,,,
60,02/26/19,05:50:00,49.161,46.019,29.845,,,,
61,02/26/19,06:00:00,49.870,43.559,29.161,,,,
62,02/26/19,06:10:00,50.180,42.520,28.855,,,,
63,02/26/19,06:20:00,49.870,42.999,28.846,,,,
64,02/26/19,06:30:00,49.604,42.763,28.472,,,,
65,02/26/19,06:40:00,49.294,42.774,28.197,,,,
66,02/26/19,06:50:00,49.782,41.932,28.157,,,,
67,02/26/19,07:00:00,50.576,40.099,27.790,,,,
68,02/26/19,07:10:00,51.237,37.925,27.027,,,,
69,02/26/19,07:20:00,50.797,39.039,27.336,,,,
70,02/26/19,07:30:00,50.268,39.985,27.442,,,,
71,02/26/19,07:40:00,50.621,39.092,27.210,,,,
72,02/26/19,07:50:00,51.413,37.935,27.190,,,,
73,02/26/19,08:00:00,51.325,38.437,27.432,,,,
74,02/26/19,08:10:00,51.544,37.752,27.190,,,,
75,02/26/19,08:20:00,51.370,38.567,27.554,,,,
76,02/26/19,08:30:00,51.017,40.000,28.126,,,,
77,02/26/19,08:40:00,51.105,40.635,28.589,,,,
78,02/26/19,08:50:00,51.237,41.147,29.014,,,,
79,02/26/19,09:00:00,53.690,38.673,29.701,,,,
80,02/26/19,09:10:00,53.384,37.987,28.987,,,,
81,02/26/19,09:20:00,53.776,36.348,28.252,,,,
82,02/26/19,09:30:00,55.690,34.845,28.908,,,,
83,02/26/19,09:40:00,56.556,34.115,29.147,,,,
84,02/26/19,09:50:00,56.512,32.945,28.242,,,,
85,02/26/19,10:00:00,57.031,34.659,29.961,,,,
86,02/26/19,10:10:00,57.247,33.373,29.208,,,,
87,02/26/19,10:20:00,58.195,34.527,30.895,,,,
88,02/26/19,10:30:00,58.195,32.444,29.338,,,,
89,02/26/19,10:40:00,59.229,33.931,31.370,,,,
90,02/26/19,10:50:00,58.541,34.350,31.071,,,,
91,02/26/19,11:00:00,59.401,34.266,31.768,,,,
92,02/26/19,11:10:00,60.046,35.599,33.300,,,,
93,02/26/19,11:20:00,60.217,38.900,35.695,,,,
94,02/26/19,11:30:00,61.032,39.494,36.811,,,,
95,02/26/19,11:40:00,61.848,37.836,36.450,,,,
96,02/26/19,11:50:00,62.062,41.638,39.087,,,,
97,02/26/19,12:00:00,64.459,42.428,41.736,,,,
98,02/26/19,12:10:00,65.059,41.473,41.688,,,,
99,02/26/19,12:20:00,63.518,44.183,41.929,,,,
100,02/26/19,12:30:00,64.418,45.322,43.405,,,,
101,02/26/19,12:40:00,65.444,43.195,43.092,,,,
102,02/26/19,12:50:00,66.643,44.486,44.947,,,,
103,02/26/19,13:00:00,65.872,44.116,44.029,,,,
104,02/26/19,13:10:00,67.114,42.212,44.002,,,,
105,02/26/19,13:20:00,64.974,48.482,45.662,,,,
106,02/26/19,13:30:00,66.429,45.267,45.207,,,,
107,02/26/19,13:40:00,68.099,45.061,46.607,,,,
108,02/26/19,13:50:00,66.857,46.977,46.567,,,,
109,02/26/19,14:00:00,65.530,48.396,46.128,,,,
110,02/26/19,14:10:00,65.788,49.357,46.877,,,,
111,02/26/19,14:20:00,65.102,50.400,46.791,,,,
