"Plot Title:  10884532"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884532, SEN S/N: 10884532)","RH, % (LGR S/N: 10884532, SEN S/N: 10884532)","DewPt, °F (LGR S/N: 10884532, SEN S/N: 10884532)","Coupler Detached (LGR S/N: 10884532, SEN S/N: 10884532)","Coupler Attached (LGR S/N: 10884532, SEN S/N: 10884532)","Stopped (LGR S/N: 10884532, SEN S/N: 10884532)","End Of File (LGR S/N: 10884532, SEN S/N: 10884532)"
1,05/02/17,09:35:00,65.403,51.140,47.446,Logged,,,
2,05/02/17,09:40:00,65.615,52.151,48.155,,,,
3,05/02/17,09:45:00,65.788,50.076,47.253,,,,
4,05/02/17,09:50:00,66.087,48.814,46.863,,,,
5,05/02/17,09:55:00,66.344,48.644,47.008,,,,
6,05/02/17,10:00:00,66.729,48.860,47.478,,,,
7,05/02/17,10:05:00,66.943,46.159,46.186,,,,
8,05/02/17,10:10:00,67.114,47.627,47.163,,,,
9,05/02/17,10:15:00,67.285,46.437,46.656,,,,
10,05/02/17,10:20:00,67.543,45.501,46.357,,,,
11,05/02/17,10:25:00,67.714,44.269,45.792,,,,
12,05/02/17,10:30:00,68.056,44.739,46.380,,,,
13,05/02/17,10:35:00,68.527,45.058,46.996,,,,
14,05/02/17,10:40:00,68.913,43.098,46.173,,,,
15,05/02/17,10:45:00,69.085,41.595,45.394,,,,
16,05/02/17,10:50:00,69.386,42.549,46.263,,,,
17,05/02/17,10:55:00,69.600,40.753,45.316,,,,
18,05/02/17,11:00:00,69.901,42.614,46.767,,,,
19,05/02/17,11:05:00,70.115,41.433,46.218,,,,
20,05/02/17,11:10:00,70.158,40.398,45.586,,,,
21,05/02/17,11:15:00,70.286,41.184,46.213,,,,
22,05/02/17,11:20:00,70.543,40.811,46.204,,,,
23,05/02/17,11:25:00,70.716,42.020,47.133,,,,
24,05/02/17,11:30:00,70.887,40.702,46.441,,,,
25,05/02/17,11:35:00,70.930,39.664,45.795,,,,
26,05/02/17,11:40:00,71.231,40.138,46.378,,,,
27,05/02/17,11:45:00,71.577,38.919,45.867,,,,
28,05/02/17,11:50:00,71.704,37.814,45.217,,,,
29,05/02/17,11:55:00,71.791,35.812,43.849,,,,
30,05/02/17,12:00:00,71.920,37.432,45.138,,,,
31,05/02/17,12:05:00,72.136,35.236,43.723,,,,
32,05/02/17,12:10:00,72.178,36.328,44.571,,,,
33,05/02/17,12:15:00,72.696,36.554,45.196,,,,
34,05/02/17,12:20:00,72.783,34.443,43.687,,,,
35,05/02/17,12:25:00,72.912,35.178,44.364,,,,
36,05/02/17,12:30:00,73.213,33.468,43.302,,,,
37,05/02/17,12:35:00,73.040,36.837,45.707,,,,
38,05/02/17,12:40:00,73.558,35.709,45.334,,,,
39,05/02/17,12:45:00,73.904,35.430,45.430,,,,
40,05/02/17,12:50:00,73.990,33.874,44.305,,,,
41,05/02/17,12:55:00,74.163,34.049,44.595,,,,
42,05/02/17,13:00:00,74.467,34.697,45.365,,,,
43,05/02/17,13:05:00,74.597,31.599,42.976,,,,
44,05/02/17,13:10:00,74.727,31.739,43.207,,,,
45,05/02/17,13:15:00,75.074,32.560,44.193,,,,
46,05/02/17,13:20:00,75.376,33.010,44.827,,,,
47,05/02/17,13:25:00,75.376,30.224,42.462,,,,
48,05/02/17,13:30:00,75.376,31.032,43.169,,,,
49,05/02/17,13:35:00,75.594,30.234,42.660,,,,
50,05/02/17,13:40:00,75.637,31.246,43.579,,,,
51,05/02/17,13:45:00,75.463,30.161,42.481,,,,
52,05/02/17,13:50:00,75.810,32.328,44.645,,,,
53,05/02/17,13:55:00,75.637,29.156,41.724,,,,
54,05/02/17,14:00:00,75.985,32.337,44.803,,,,
55,05/02/17,14:05:00,75.898,30.181,42.874,,,,
56,05/02/17,14:10:00,75.898,28.829,41.646,,,,
57,05/02/17,14:15:00,75.853,31.861,44.290,,,,
58,05/02/17,14:20:00,76.681,30.656,43.972,,,,
59,05/02/17,14:25:00,76.854,28.329,41.999,,,,
60,05/02/17,14:30:00,76.289,30.334,43.349,,,,
61,05/02/17,14:35:00,76.158,28.502,41.565,,,,
62,05/02/17,14:40:00,76.203,31.508,44.294,,,,
63,05/02/17,14:45:00,76.332,32.287,45.064,,,,
64,05/02/17,14:50:00,76.375,32.021,44.879,,,,
65,05/02/17,14:55:00,76.158,31.809,44.512,,,,
66,05/02/17,15:00:00,75.985,31.867,44.409,,,,
67,05/02/17,15:05:00,76.246,30.399,43.369,,,,
68,05/02/17,15:10:00,76.725,28.764,42.296,,,,
69,05/02/17,15:15:00,76.636,30.350,43.664,,,,
70,05/02/17,15:20:00,76.375,32.222,45.048,,,,
71,05/02/17,15:25:00,76.419,32.358,45.199,,,,
72,05/02/17,15:30:00,77.335,28.418,42.494,,,,
73,05/02/17,15:35:00,77.117,28.544,42.426,,,,
74,05/02/17,15:40:00,76.942,28.604,42.334,,,,
75,05/02/17,15:45:00,76.419,30.407,43.525,,,,
76,05/02/17,15:50:00,76.114,29.076,42.062,,,,
77,05/02/17,15:55:00,76.028,32.808,45.230,,,,
78,05/02/17,16:00:00,76.246,31.275,44.132,,,,
79,05/02/17,16:05:00,75.942,30.452,43.153,,,,
80,05/02/17,16:10:00,76.419,29.800,42.984,,,,
81,05/02/17,16:15:00,76.332,29.829,42.935,,,,
82,05/02/17,16:20:00,76.332,28.916,42.102,,,,
83,05/02/17,16:25:00,76.593,29.131,42.525,,,,
84,05/02/17,16:30:00,76.246,29.724,42.766,,,,
85,05/02/17,16:35:00,75.810,30.177,42.796,,,,
86,05/02/17,16:40:00,75.810,32.463,44.757,,,,
87,05/02/17,16:45:00,75.637,32.387,44.542,,,,
88,05/02/17,16:50:00,75.290,31.767,43.720,,,,
89,05/02/17,16:55:00,75.420,30.697,42.917,,,,
90,05/02/17,17:00:00,75.420,31.068,43.237,,,,
91,05/02/17,17:05:00,75.463,33.115,44.987,,,,
92,05/02/17,17:10:00,75.029,33.160,44.645,,,,
93,05/02/17,17:15:00,74.683,32.574,43.864,,,,
94,05/02/17,17:20:00,74.770,33.213,44.460,,,,
95,05/02/17,17:25:00,74.770,35.609,46.328,,,,
96,05/02/17,17:30:00,74.683,34.142,45.124,,,,
97,05/02/17,17:35:00,75.204,30.990,42.982,,,,
98,05/02/17,17:40:00,75.029,32.825,44.373,,,,
99,05/02/17,17:45:00,74.770,34.945,45.822,,,,
100,05/02/17,17:50:00,74.338,34.690,45.246,,,,
101,05/02/17,17:55:00,74.120,35.508,45.680,,,,
102,05/02/17,18:00:00,73.861,33.434,43.842,,,,
103,05/02/17,18:05:00,73.731,34.160,44.301,,,,
104,05/02/17,18:10:00,73.774,34.959,44.958,,,,
105,05/02/17,18:15:00,73.731,35.487,45.320,,,,
