"Plot Title:  10635575"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635575, SEN S/N: 10635575, LBL:  10635575_T)","RH, % (LGR S/N: 10635575, SEN S/N: 10635575, LBL:  10635575_RH)","DewPt, °F (LGR S/N: 10635575, SEN S/N: 10635575)","Coupler Detached (LGR S/N: 10635575, SEN S/N: 10635575)","Coupler Attached (LGR S/N: 10635575, SEN S/N: 10635575)","Stopped (LGR S/N: 10635575, SEN S/N: 10635575)","End Of File (LGR S/N: 10635575, SEN S/N: 10635575)"
1,05/02/17,09:55:00,68.871,39.704,43.975,Logged,,,
2,05/02/17,10:00:00,70.029,39.383,44.798,,,,
3,05/02/17,10:05:00,69.985,37.618,43.551,,,,
4,05/02/17,10:10:00,71.060,37.187,44.200,,,,
5,05/02/17,10:15:00,71.060,36.661,43.822,,,,
6,05/02/17,10:20:00,70.459,35.048,42.102,,,,
7,05/02/17,10:25:00,72.007,34.336,42.922,,,,
8,05/02/17,10:30:00,70.630,34.463,41.810,,,,
9,05/02/17,10:35:00,71.404,33.807,41.983,,,,
10,05/02/17,10:40:00,72.178,33.980,42.798,,,,
11,05/02/17,10:45:00,72.653,35.032,44.024,,,,
12,05/02/17,10:50:00,70.974,33.354,41.248,,,,
13,05/02/17,10:55:00,71.490,33.048,41.457,,,,
14,05/02/17,11:00:00,71.748,31.662,40.550,,,,
15,05/02/17,11:05:00,73.299,32.639,42.710,,,,
16,05/02/17,11:10:00,72.178,31.850,41.083,,,,
17,05/02/17,11:15:00,71.620,32.789,41.362,,,,
18,05/02/17,11:20:00,73.429,30.839,41.313,,,,
19,05/02/17,11:25:00,73.947,31.031,41.929,,,,
20,05/02/17,11:30:00,72.264,31.018,40.456,,,,
21,05/02/17,11:35:00,72.696,31.139,40.933,,,,
22,05/02/17,11:40:00,72.567,31.702,41.295,,,,
23,05/02/17,11:45:00,73.558,30.072,40.757,,,,
24,05/02/17,11:50:00,74.250,30.844,42.030,,,,
25,05/02/17,11:55:00,74.034,29.117,40.309,,,,
26,05/02/17,12:00:00,75.204,28.730,40.959,,,,
27,05/02/17,12:05:00,73.818,28.094,39.173,,,,
28,05/02/17,12:10:00,74.424,28.966,40.505,,,,
29,05/02/17,12:15:00,74.163,29.258,40.550,,,,
30,05/02/17,12:20:00,74.250,28.485,39.911,,,,
31,05/02/17,12:25:00,74.381,28.762,40.280,,,,
32,05/02/17,12:30:00,74.899,27.192,39.231,,,,
33,05/02/17,12:35:00,75.376,26.566,39.016,,,,
34,05/02/17,12:40:00,75.420,26.023,38.503,,,,
35,05/02/17,12:45:00,75.376,26.021,38.466,,,,
36,05/02/17,12:50:00,74.856,24.703,36.642,,,,
37,05/02/17,12:55:00,76.681,26.279,39.835,,,,
38,05/02/17,13:00:00,75.810,26.652,39.474,,,,
39,05/02/17,13:05:00,78.339,26.073,41.032,,,,
40,05/02/17,13:10:00,77.203,26.164,40.161,,,,
41,05/02/17,13:15:00,77.421,26.002,40.179,,,,
42,05/02/17,13:20:00,78.165,25.724,40.519,,,,
43,05/02/17,13:25:00,77.029,26.020,39.866,,,,
44,05/02/17,13:30:00,77.378,26.581,40.734,,,,
45,05/02/17,13:35:00,78.822,26.093,41.461,,,,
46,05/02/17,13:40:00,78.777,25.268,40.557,,,,
47,05/02/17,13:45:00,79.700,23.790,39.704,,,,
48,05/02/17,13:50:00,77.727,23.646,37.890,,,,
49,05/02/17,13:55:00,78.208,25.383,40.197,,,,
50,05/02/17,14:00:00,78.427,24.499,39.429,,,,
51,05/02/17,14:05:00,78.996,22.520,37.639,,,,
52,05/02/17,14:10:00,80.537,23.130,39.643,,,,
53,05/02/17,14:15:00,80.008,22.695,38.689,,,,
54,05/02/17,14:20:00,78.996,23.487,38.772,,,,
55,05/02/17,14:25:00,79.347,21.909,37.191,,,,
56,05/02/17,14:30:00,79.480,20.802,35.906,,,,
57,05/02/17,14:35:00,79.480,21.081,36.262,,,,
58,05/02/17,14:40:00,80.051,21.795,37.634,,,,
59,05/02/17,14:45:00,80.051,22.696,38.727,,,,
60,05/02/17,14:50:00,80.008,21.620,37.378,,,,
61,05/02/17,14:55:00,79.084,20.928,35.742,,,,
62,05/02/17,15:00:00,78.471,21.947,36.511,,,,
63,05/02/17,15:05:00,80.096,22.005,37.929,,,,
64,05/02/17,15:10:00,78.559,22.020,36.671,,,,
65,05/02/17,15:15:00,78.953,21.479,36.331,,,,
66,05/02/17,15:20:00,80.449,21.461,37.546,,,,
67,05/02/17,15:25:00,79.831,21.544,37.139,,,,
68,05/02/17,15:30:00,79.392,21.633,36.885,,,,
69,05/02/17,15:35:00,79.920,21.999,37.774,,,,
70,05/02/17,15:40:00,79.435,22.120,37.522,,,,
71,05/02/17,15:45:00,79.612,21.571,36.991,,,,
72,05/02/17,15:50:00,79.173,22.249,37.459,,,,
73,05/02/17,15:55:00,80.668,23.169,39.799,,,,
74,05/02/17,16:00:00,80.492,22.504,38.865,,,,
75,05/02/17,16:05:00,81.154,22.390,39.277,,,,
76,05/02/17,16:10:00,80.096,22.559,38.601,,,,
77,05/02/17,16:15:00,80.580,22.577,39.025,,,,
78,05/02/17,16:20:00,79.876,22.898,38.818,,,,
79,05/02/17,16:25:00,79.788,23.067,38.944,,,,
80,05/02/17,16:30:00,80.492,22.782,39.196,,,,
81,05/02/17,16:35:00,80.051,22.281,38.228,,,,
82,05/02/17,16:40:00,79.216,21.349,36.385,,,,
83,05/02/17,16:45:00,79.392,22.153,37.526,,,,
84,05/02/17,16:50:00,79.655,22.093,37.672,,,,
85,05/02/17,16:55:00,80.008,22.487,38.440,,,,
86,05/02/17,17:00:00,79.963,22.693,38.651,,,,
87,05/02/17,17:05:00,79.788,22.687,38.496,,,,
88,05/02/17,17:10:00,79.041,22.936,38.169,,,,
89,05/02/17,17:15:00,79.392,22.326,37.735,,,,
90,05/02/17,17:20:00,79.041,22.936,38.169,,,,
91,05/02/17,17:25:00,79.743,23.515,39.427,,,,
92,05/02/17,17:30:00,78.910,23.656,38.890,,,,
93,05/02/17,17:35:00,78.733,24.132,39.279,,,,
94,05/02/17,17:40:00,78.910,24.586,39.929,,,,
95,05/02/17,17:45:00,78.953,24.588,39.969,,,,
96,05/02/17,17:50:00,78.910,24.724,40.080,,,,
97,05/02/17,17:55:00,78.602,24.574,39.659,,,,
98,05/02/17,18:00:00,78.251,24.698,39.499,,,,
99,05/02/17,18:05:00,78.427,24.499,39.429,,,,
100,05/02/17,18:10:00,77.990,24.207,38.737,,,,
101,05/02/17,18:15:00,77.639,24.262,38.505,,,,
102,05/02/17,18:20:00,78.339,24.564,39.427,,,,
103,05/02/17,18:25:00,77.815,24.612,39.038,,,,
104,05/02/17,18:30:00,77.378,25.007,39.096,,,,
105,05/02/17,18:35:00,77.684,25.328,39.695,,,,
106,05/02/17,18:40:00,77.029,25.815,39.654,,,,
107,05/02/17,18:45:00,76.854,26.184,39.886,,,,
108,05/02/17,18:50:00,76.375,26.573,39.875,,,,
109,05/02/17,18:55:00,75.810,26.516,39.337,,,,
110,05/02/17,19:00:00,75.637,26.747,39.420,,,,
111,05/02/17,19:05:00,75.247,26.799,39.139,,,,
112,05/02/17,19:10:00,74.899,27.192,39.231,,,,
113,05/02/17,19:15:00,74.295,27.743,39.247,,,,
114,05/02/17,19:20:00,73.861,28.198,39.308,,,,
115,05/02/17,19:25:00,73.342,28.783,39.407,,,,
116,05/02/17,19:30:00,73.170,29.045,39.499,,,,
117,05/02/17,19:35:00,72.783,29.499,39.576,,,,
118,05/02/17,19:40:00,72.480,29.821,39.603,,,,
119,05/02/17,19:45:00,72.178,30.210,39.684,,,,
120,05/02/17,19:50:00,71.791,30.862,39.913,,,,
121,05/02/17,19:55:00,71.361,31.376,39.974,,,,
122,05/02/17,20:00:00,71.103,31.797,40.102,,,,
123,05/02/17,20:05:00,70.803,32.282,40.237,,,,
124,05/02/17,20:10:00,70.459,32.731,40.300,,,,
125,05/02/17,20:15:00,70.201,33.050,40.330,,,,
126,05/02/17,20:20:00,69.858,33.430,40.330,,,,
127,05/02/17,20:25:00,69.685,34.017,40.636,,,,
128,05/02/17,20:30:00,69.514,34.140,40.581,,,,
