"Plot Title:  10884539"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884539, SEN S/N: 10884539)","RH, % (LGR S/N: 10884539, SEN S/N: 10884539)","DewPt, °F (LGR S/N: 10884539, SEN S/N: 10884539)","Coupler Detached (LGR S/N: 10884539, SEN S/N: 10884539)","Coupler Attached (LGR S/N: 10884539, SEN S/N: 10884539)","Stopped (LGR S/N: 10884539, SEN S/N: 10884539)","End Of File (LGR S/N: 10884539, SEN S/N: 10884539)"
1,05/01/17,15:15:00,73.818,39.770,48.450,Logged,,,
2,05/01/17,15:20:00,74.120,40.376,49.127,,,,
3,05/01/17,15:25:00,74.250,38.977,48.295,,,,
4,05/01/17,15:30:00,74.120,38.936,48.151,,,,
5,05/01/17,15:35:00,74.295,39.340,48.583,,,,
6,05/01/17,15:40:00,74.250,39.173,48.430,,,,
7,05/01/17,15:45:00,73.990,39.125,48.166,,,,
8,05/01/17,15:50:00,74.424,38.067,47.815,,,,
9,05/01/17,15:55:00,74.034,40.175,48.916,,,,
10,05/01/17,16:00:00,73.731,39.307,48.058,,,,
11,05/01/17,16:05:00,74.597,40.241,49.464,,,,
12,05/01/17,16:10:00,74.813,39.894,49.426,,,,
13,05/01/17,16:15:00,75.681,40.339,50.500,,,,
14,05/01/17,16:20:00,75.898,38.776,49.626,,,,
15,05/01/17,16:25:00,75.376,39.928,49.951,,,,
16,05/01/17,16:30:00,74.424,39.675,48.927,,,,
17,05/01/17,16:35:00,74.986,41.212,50.457,,,,
18,05/01/17,16:40:00,75.420,41.239,50.864,,,,
19,05/01/17,16:45:00,75.420,42.282,51.541,,,,
20,05/01/17,16:50:00,75.637,40.958,50.875,,,,
21,05/01/17,16:55:00,75.942,41.401,51.440,,,,
22,05/01/17,17:00:00,76.246,40.766,51.292,,,,
23,05/01/17,17:05:00,76.028,40.393,50.848,,,,
24,05/01/17,17:10:00,76.375,40.381,51.152,,,,
25,05/01/17,17:15:00,75.942,39.699,50.301,,,,
26,05/01/17,17:20:00,76.332,38.340,49.707,,,,
27,05/01/17,17:25:00,76.114,40.037,50.688,,,,
28,05/01/17,17:30:00,76.464,37.026,48.879,,,,
29,05/01/17,17:35:00,75.898,34.338,46.344,,,,
30,05/01/17,17:40:00,76.332,34.628,46.953,,,,
31,05/01/17,17:45:00,75.942,35.871,47.559,,,,
32,05/01/17,17:50:00,76.071,35.313,47.251,,,,
33,05/01/17,17:55:00,75.724,36.754,48.024,,,,
34,05/01/17,18:00:00,75.594,37.474,48.432,,,,
35,05/01/17,18:05:00,76.158,36.513,48.231,,,,
36,05/01/17,18:10:00,75.810,35.465,47.138,,,,
37,05/01/17,18:15:00,76.158,36.015,47.860,,,,
38,05/01/17,18:20:00,75.463,35.546,46.893,,,,
39,05/01/17,18:25:00,74.467,34.995,45.595,,,,
