"Plot Title:  10884514"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884514, SEN S/N: 10884514)","RH, % (LGR S/N: 10884514, SEN S/N: 10884514)","DewPt, °F (LGR S/N: 10884514, SEN S/N: 10884514)","Coupler Detached (LGR S/N: 10884514, SEN S/N: 10884514)","Coupler Attached (LGR S/N: 10884514, SEN S/N: 10884514)","Stopped (LGR S/N: 10884514, SEN S/N: 10884514)","End Of File (LGR S/N: 10884514, SEN S/N: 10884514)"
1,05/01/17,18:35:00,72.869,41.603,48.805,Logged,,,
2,05/01/17,18:40:00,72.567,40.674,47.930,,,,
3,05/01/17,18:45:00,72.437,38.806,46.558,,,,
4,05/01/17,18:50:00,72.264,38.108,45.921,,,,
5,05/01/17,18:55:00,72.178,36.624,44.789,,,,
6,05/01/17,19:00:00,72.050,36.650,44.692,,,,
7,05/01/17,19:05:00,71.490,37.342,44.692,,,,
8,05/01/17,19:10:00,71.060,38.235,44.937,,,,
9,05/01/17,19:15:00,71.404,37.337,44.613,,,,
10,05/01/17,19:20:00,71.361,35.822,43.477,,,,
11,05/01/17,19:25:00,71.146,35.184,42.811,,,,
12,05/01/17,19:30:00,70.803,36.088,43.178,,,,
13,05/01/17,19:35:00,70.201,36.483,42.931,,,,
14,05/01/17,19:40:00,69.728,36.981,42.872,,,,
15,05/01/17,19:45:00,69.901,36.269,42.512,,,,
16,05/01/17,19:50:00,70.072,35.621,42.188,,,,
17,05/01/17,19:55:00,69.858,36.464,42.615,,,,
18,05/01/17,20:00:00,69.600,36.974,42.751,,,,
19,05/01/17,20:05:00,69.213,37.476,42.764,,,,
20,05/01/17,20:10:00,68.871,37.522,42.490,,,,
21,05/01/17,20:15:00,68.913,37.916,42.804,,,,
22,05/01/17,20:20:00,68.614,38.128,42.681,,,,
23,05/01/17,20:25:00,68.185,38.689,42.683,,,,
24,05/01/17,20:30:00,67.971,38.839,42.593,,,,
25,05/01/17,20:35:00,67.456,39.911,42.845,,,,
26,05/01/17,20:40:00,67.456,39.847,42.802,,,,
27,05/01/17,20:45:00,67.285,40.289,42.937,,,,
28,05/01/17,20:50:00,67.714,39.344,42.701,,,,
29,05/01/17,20:55:00,67.500,39.428,42.564,,,,
30,05/01/17,21:00:00,66.857,40.263,42.535,,,,
31,05/01/17,21:05:00,66.943,39.330,42.001,,,,
32,05/01/17,21:10:00,67.456,38.614,41.981,,,,
33,05/01/17,21:15:00,67.329,38.412,41.729,,,,
34,05/01/17,21:20:00,67.242,38.179,41.495,,,,
35,05/01/17,21:25:00,67.329,37.565,41.148,,,,
36,05/01/17,21:30:00,67.285,37.530,41.085,,,,
37,05/01/17,21:35:00,67.285,37.302,40.926,,,,
38,05/01/17,21:40:00,66.943,37.217,40.563,,,,
39,05/01/17,21:45:00,66.814,37.471,40.626,,,,
40,05/01/17,21:50:00,66.600,38.175,40.919,,,,
41,05/01/17,21:55:00,66.258,38.707,40.973,,,,
42,05/01/17,22:00:00,66.043,38.564,40.685,,,,
43,05/01/17,22:05:00,66.214,37.925,40.404,,,,
44,05/01/17,22:10:00,65.745,39.938,41.326,,,,
45,05/01/17,22:15:00,65.359,39.915,40.966,,,,
46,05/01/17,22:20:00,65.316,39.137,40.417,,,,
47,05/01/17,22:25:00,64.974,40.472,40.978,,,,
48,05/01/17,22:30:00,64.803,40.783,41.022,,,,
49,05/01/17,22:35:00,64.375,41.206,40.905,,,,
50,05/01/17,22:40:00,64.375,41.591,41.144,,,,
51,05/01/17,22:45:00,63.903,42.137,41.056,,,,
52,05/01/17,22:50:00,63.689,42.762,41.241,,,,
53,05/01/17,22:55:00,63.561,43.009,41.274,,,,
54,05/01/17,23:00:00,63.347,42.932,41.034,,,,
55,05/01/17,23:05:00,62.919,44.175,41.380,,,,
56,05/01/17,23:10:00,62.704,44.605,41.434,,,,
57,05/01/17,23:15:00,62.661,44.665,41.428,,,,
58,05/01/17,23:20:00,62.447,45.472,41.695,,,,
59,05/01/17,23:25:00,62.704,44.921,41.616,,,,
60,05/01/17,23:30:00,62.791,44.040,41.184,,,,
61,05/01/17,23:35:00,62.620,45.105,41.643,,,,
62,05/01/17,23:40:00,62.620,44.978,41.571,,,,
63,05/01/17,23:45:00,62.661,45.013,41.628,,,,
64,05/01/17,23:50:00,62.319,45.432,41.554,,,,
65,05/01/17,23:55:00,62.233,45.647,41.598,,,,
66,05/02/17,00:00:00,62.105,45.701,41.509,,,,
67,05/02/17,00:05:00,61.977,46.196,41.670,,,,
68,05/02/17,00:10:00,61.804,46.404,41.626,,,,
69,05/02/17,00:15:00,61.506,47.231,41.805,,,,
70,05/02/17,00:20:00,61.590,47.205,41.869,,,,
71,05/02/17,00:25:00,61.419,47.287,41.756,,,,
72,05/02/17,00:30:00,61.290,47.998,42.019,,,,
73,05/02/17,00:35:00,60.991,48.569,42.046,,,,
74,05/02/17,00:40:00,60.690,48.952,41.970,,,,
75,05/02/17,00:45:00,60.390,49.954,42.210,,,,
76,05/02/17,00:50:00,60.390,50.264,42.368,,,,
77,05/02/17,00:55:00,60.132,50.461,42.229,,,,
78,05/02/17,01:00:00,60.089,50.613,42.265,,,,
79,05/02/17,01:05:00,60.046,50.826,42.332,,,,
80,05/02/17,01:10:00,59.745,51.697,42.487,,,,
81,05/02/17,01:15:00,59.745,51.574,42.426,,,,
82,05/02/17,01:20:00,59.702,52.186,42.685,,,,
83,05/02/17,01:25:00,59.529,52.050,42.460,,,,
84,05/02/17,01:30:00,59.401,52.592,42.604,,,,
85,05/02/17,01:35:00,59.315,52.616,42.535,,,,
86,05/02/17,01:40:00,59.401,52.439,42.528,,,,
87,05/02/17,01:45:00,59.229,52.548,42.422,,,,
88,05/02/17,01:50:00,59.358,52.711,42.620,,,,
89,05/02/17,01:55:00,59.185,52.882,42.543,,,,
90,05/02/17,02:00:00,59.142,53.031,42.573,,,,
91,05/02/17,02:05:00,58.971,53.354,42.568,,,,
92,05/02/17,02:10:00,58.669,54.063,42.622,,,,
93,05/02/17,02:15:00,58.582,53.964,42.494,,,,
94,05/02/17,02:20:00,58.626,54.181,42.636,,,,
95,05/02/17,02:25:00,58.325,54.522,42.514,,,,
96,05/02/17,02:30:00,58.239,54.606,42.472,,,,
97,05/02/17,02:35:00,58.411,54.377,42.526,,,,
98,05/02/17,02:40:00,58.239,54.819,42.570,,,,
99,05/02/17,02:45:00,58.325,54.339,42.429,,,,
100,05/02/17,02:50:00,58.109,54.960,42.514,,,,
101,05/02/17,02:55:00,58.109,54.990,42.528,,,,
102,05/02/17,03:00:00,58.195,54.694,42.472,,,,
103,05/02/17,03:05:00,58.152,54.325,42.262,,,,
104,05/02/17,03:10:00,58.239,54.028,42.202,,,,
105,05/02/17,03:15:00,58.282,54.031,42.246,,,,
106,05/02/17,03:20:00,58.109,54.443,42.276,,,,
107,05/02/17,03:25:00,57.850,54.939,42.264,,,,
108,05/02/17,03:30:00,57.850,54.817,42.208,,,,
109,05/02/17,03:35:00,57.722,55.110,42.220,,,,
110,05/02/17,03:40:00,57.463,55.755,42.271,,,,
111,05/02/17,03:45:00,57.549,55.308,42.148,,,,
112,05/02/17,03:50:00,57.376,55.293,41.981,,,,
113,05/02/17,03:55:00,57.850,54.878,42.235,,,,
114,05/02/17,04:00:00,57.592,55.130,42.109,,,,
115,05/02/17,04:05:00,57.592,54.553,41.844,,,,
116,05/02/17,04:10:00,57.333,55.229,41.913,,,,
117,05/02/17,04:15:00,57.031,55.779,41.878,,,,
118,05/02/17,04:20:00,56.858,56.157,41.886,,,,
119,05/02/17,04:25:00,56.815,56.545,42.017,,,,
120,05/02/17,04:30:00,56.383,57.140,41.875,,,,
121,05/02/17,04:35:00,55.690,58.845,41.958,,,,
122,05/02/17,04:40:00,55.819,59.065,42.174,,,,
123,05/02/17,04:45:00,55.906,59.103,42.271,,,,
124,05/02/17,04:50:00,56.165,58.320,42.183,,,,
125,05/02/17,04:55:00,56.122,58.256,42.114,,,,
126,05/02/17,05:00:00,56.165,58.678,42.336,,,,
127,05/02/17,05:05:00,56.079,58.999,42.390,,,,
128,05/02/17,05:10:00,55.906,59.192,42.309,,,,
129,05/02/17,05:15:00,55.429,59.923,42.165,,,,
130,05/02/17,05:20:00,55.299,60.237,42.172,,,,
131,05/02/17,05:25:00,54.909,61.443,42.294,,,,
132,05/02/17,05:30:00,54.777,62.021,42.404,,,,
133,05/02/17,05:35:00,54.648,62.449,42.451,,,,
134,05/02/17,05:40:00,54.604,62.827,42.559,,,,
135,05/02/17,05:45:00,54.561,63.233,42.678,,,,
136,05/02/17,05:50:00,54.430,63.191,42.537,,,,
137,05/02/17,05:55:00,54.300,64.114,42.771,,,,
138,05/02/17,06:00:00,54.473,63.722,42.786,,,,
139,05/02/17,06:05:00,54.604,63.763,42.926,,,,
140,05/02/17,06:10:00,54.516,63.814,42.861,,,,
141,05/02/17,06:15:00,54.734,63.805,43.066,,,,
142,05/02/17,06:20:00,54.820,63.901,43.185,,,,
143,05/02/17,06:25:00,55.168,63.291,43.277,,,,
144,05/02/17,06:30:00,55.168,63.788,43.473,,,,
145,05/02/17,06:35:00,55.168,64.285,43.666,,,,
146,05/02/17,06:40:00,55.386,63.955,43.743,,,,
147,05/02/17,06:45:00,55.256,65.226,44.109,,,,
148,05/02/17,06:50:00,55.733,64.486,44.280,,,,
149,05/02/17,06:55:00,56.035,64.047,44.398,,,,
150,05/02/17,07:00:00,56.122,64.172,44.530,,,,
151,05/02/17,07:05:00,56.122,64.582,44.688,,,,
152,05/02/17,07:10:00,56.383,64.812,45.025,,,,
153,05/02/17,07:15:00,56.772,64.528,45.286,,,,
154,05/02/17,07:20:00,56.988,64.724,45.568,,,,
155,05/02/17,07:25:00,57.376,63.941,45.633,,,,
156,05/02/17,07:30:00,58.066,62.800,45.837,,,,
157,05/02/17,07:35:00,58.368,61.050,45.410,,,,
158,05/02/17,07:40:00,58.541,60.739,45.444,,,,
159,05/02/17,07:45:00,58.842,60.289,45.541,,,,
160,05/02/17,07:50:00,58.971,60.301,45.667,,,,
161,05/02/17,07:55:00,59.229,60.205,45.871,,,,
162,05/02/17,08:00:00,59.401,60.698,46.240,,,,
163,05/02/17,08:05:00,59.745,59.653,46.125,,,,
164,05/02/17,08:10:00,60.433,58.843,46.425,,,,
165,05/02/17,08:15:00,60.861,58.851,46.832,,,,
166,05/02/17,08:20:00,61.248,58.282,46.947,,,,
167,05/02/17,08:25:00,61.891,57.551,47.228,,,,
168,05/02/17,08:30:00,62.276,56.004,46.890,,,,
169,05/02/17,08:35:00,62.834,55.867,47.349,,,,
170,05/02/17,08:40:00,63.176,55.346,47.426,,,,
171,05/02/17,08:45:00,63.819,53.895,47.340,,,,
172,05/02/17,08:50:00,64.288,54.885,48.250,,,,
173,05/02/17,08:55:00,65.188,53.356,48.353,,,,
174,05/02/17,09:00:00,65.188,52.118,47.741,,,,
175,05/02/17,09:05:00,65.273,50.132,46.809,,,,
176,05/02/17,09:10:00,65.701,49.319,46.778,,,,
177,05/02/17,09:15:00,66.214,48.509,46.818,,,,
178,05/02/17,09:20:00,66.686,47.755,46.841,,,,
179,05/02/17,09:25:00,67.329,48.337,47.746,,,,
180,05/02/17,09:30:00,68.056,45.918,47.064,,,,
181,05/02/17,09:35:00,68.142,44.202,46.141,,,,
182,05/02/17,09:40:00,68.614,44.009,46.454,,,,
183,05/02/17,09:45:00,69.213,43.085,46.438,,,,
184,05/02/17,09:50:00,68.785,42.704,45.815,,,,
185,05/02/17,09:55:00,68.056,42.143,44.811,,,,
186,05/02/17,10:00:00,69.471,42.973,46.602,,,,
187,05/02/17,10:05:00,69.643,40.270,45.041,,,,
188,05/02/17,10:10:00,70.630,39.125,45.163,,,,
189,05/02/17,10:15:00,70.716,39.651,45.594,,,,
190,05/02/17,10:20:00,71.274,39.098,45.720,,,,
191,05/02/17,10:25:00,71.620,37.415,44.859,,,,
192,05/02/17,10:30:00,71.791,37.359,44.973,,,,
193,05/02/17,10:35:00,71.361,36.481,43.959,,,,
194,05/02/17,10:40:00,72.351,37.029,45.234,,,,
195,05/02/17,10:45:00,71.661,36.892,44.523,,,,
196,05/02/17,10:50:00,72.912,37.751,46.245,,,,
197,05/02/17,10:55:00,73.126,37.138,46.000,,,,
198,05/02/17,11:00:00,73.429,35.338,44.942,,,,
199,05/02/17,11:05:00,73.126,35.322,44.663,,,,
200,05/02/17,11:10:00,73.731,34.293,44.406,,,,
201,05/02/17,11:15:00,73.904,33.503,43.936,,,,
202,05/02/17,11:20:00,75.029,35.656,46.593,,,,
203,05/02/17,11:25:00,74.120,34.977,45.277,,,,
204,05/02/17,11:30:00,74.338,34.590,45.169,,,,
205,05/02/17,11:35:00,75.204,33.903,45.390,,,,
206,05/02/17,11:40:00,75.508,34.651,46.245,,,,
207,05/02/17,11:45:00,74.727,32.944,44.204,,,,
208,05/02/17,11:50:00,76.158,34.452,46.663,,,,
209,05/02/17,11:55:00,76.289,32.687,45.358,,,,
210,05/02/17,12:00:00,76.507,30.479,43.664,,,,
211,05/02/17,12:05:00,75.508,32.582,44.589,,,,
212,05/02/17,12:10:00,75.985,29.915,42.712,,,,
213,05/02/17,12:15:00,76.375,31.416,44.366,,,,
214,05/02/17,12:20:00,77.072,30.303,43.999,,,,
215,05/02/17,12:25:00,78.033,29.263,43.885,,,,
216,05/02/17,12:30:00,78.865,29.437,44.760,,,,
217,05/02/17,12:35:00,78.165,28.794,43.560,,,,
218,05/02/17,12:40:00,78.733,29.363,44.578,,,,
219,05/02/17,12:45:00,78.602,28.269,43.439,,,,
220,05/02/17,12:50:00,78.910,29.642,44.987,,,,
221,05/02/17,12:55:00,78.645,29.223,44.375,,,,
222,05/02/17,13:00:00,79.920,28.940,45.205,,,,
223,05/02/17,13:05:00,78.822,27.188,42.571,,,,
224,05/02/17,13:10:00,78.471,26.421,41.500,,,,
225,05/02/17,13:15:00,78.690,28.885,44.098,,,,
226,05/02/17,13:20:00,79.612,27.289,43.345,,,,
227,05/02/17,13:25:00,77.945,25.509,40.109,,,,
228,05/02/17,13:30:00,78.121,27.329,42.112,,,,
229,05/02/17,13:35:00,77.160,27.083,41.052,,,,
230,05/02/17,13:40:00,77.029,27.452,41.304,,,,
231,05/02/17,13:45:00,77.292,27.532,41.605,,,,
232,05/02/17,13:50:00,76.681,27.812,41.355,,,,
233,05/02/17,13:55:00,75.681,27.938,40.620,,,,
234,05/02/17,14:00:00,76.332,27.355,40.613,,,,
235,05/02/17,14:05:00,75.333,27.244,39.652,,,,
236,05/02/17,14:10:00,75.290,28.125,40.464,,,,
237,05/02/17,14:15:00,76.071,28.566,41.551,,,,
238,05/02/17,14:20:00,76.593,27.638,41.112,,,,
239,05/02/17,14:25:00,76.464,27.530,40.896,,,,
240,05/02/17,14:30:00,76.593,27.059,40.545,,,,
241,05/02/17,14:35:00,76.507,28.517,41.877,,,,
242,05/02/17,14:40:00,76.375,27.697,40.982,,,,
243,05/02/17,14:45:00,76.550,28.112,41.531,,,,
244,05/02/17,14:50:00,76.593,28.758,42.179,,,,
245,05/02/17,14:55:00,76.419,27.358,40.690,,,,
246,05/02/17,15:00:00,76.550,27.704,41.139,,,,
247,05/02/17,15:05:00,76.899,27.447,41.185,,,,
248,05/02/17,15:10:00,77.160,28.682,42.593,,,,
249,05/02/17,15:15:00,77.029,26.396,40.249,,,,
250,05/02/17,15:20:00,76.550,25.795,39.227,,,,
251,05/02/17,15:25:00,76.593,26.889,40.375,,,,
252,05/02/17,15:30:00,76.636,27.232,40.752,,,,
253,05/02/17,15:35:00,76.899,25.878,39.609,,,,
254,05/02/17,15:40:00,76.854,25.603,39.285,,,,
255,05/02/17,15:45:00,77.421,25.831,40.003,,,,
256,05/02/17,15:50:00,77.029,24.788,38.566,,,,
257,05/02/17,15:55:00,77.247,26.166,40.201,,,,
258,05/02/17,16:00:00,77.335,26.442,40.557,,,,
259,05/02/17,16:05:00,77.247,25.276,39.272,,,,
260,05/02/17,16:10:00,77.378,25.144,39.243,,,,
261,05/02/17,16:15:00,77.945,25.029,39.600,,,,
262,05/02/17,16:20:00,77.639,25.360,39.693,,,,
263,05/02/17,16:25:00,77.509,25.834,40.080,,,,
264,05/02/17,16:30:00,77.378,25.692,39.821,,,,
265,05/02/17,16:35:00,77.509,25.560,39.794,,,,
266,05/02/17,16:40:00,77.684,26.457,40.869,,,,
267,05/02/17,16:45:00,77.596,26.761,41.101,,,,
268,05/02/17,16:50:00,77.639,25.840,40.197,,,,
269,05/02/17,16:55:00,77.509,26.825,41.092,,,,
270,05/02/17,17:00:00,77.509,26.996,41.261,,,,
271,05/02/17,17:05:00,77.815,26.326,40.845,,,,
272,05/02/17,17:10:00,77.509,27.200,41.464,,,,
273,05/02/17,17:15:00,77.902,26.876,41.477,,,,
274,05/02/17,17:20:00,77.902,25.919,40.501,,,,
275,05/02/17,17:25:00,77.335,26.306,40.417,,,,
276,05/02/17,17:30:00,77.160,26.845,40.813,,,,
277,05/02/17,17:35:00,77.160,27.117,41.085,,,,
278,05/02/17,17:40:00,77.160,25.991,39.947,,,,
