"Plot Title:  10884545"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884545, SEN S/N: 10884545)","RH, % (LGR S/N: 10884545, SEN S/N: 10884545)","DewPt, °F (LGR S/N: 10884545, SEN S/N: 10884545)","Coupler Detached (LGR S/N: 10884545, SEN S/N: 10884545)","Coupler Attached (LGR S/N: 10884545, SEN S/N: 10884545)","Stopped (LGR S/N: 10884545, SEN S/N: 10884545)","End Of File (LGR S/N: 10884545, SEN S/N: 10884545)"
1,05/01/17,14:10:00,71.146,44.881,49.273,Logged,,,
2,05/01/17,14:15:00,71.017,45.481,49.510,,,,
3,05/01/17,14:20:00,71.017,46.631,50.175,,,,
4,05/01/17,14:25:00,72.178,45.623,50.652,,,,
5,05/01/17,14:30:00,71.620,44.109,49.240,,,,
6,05/01/17,14:35:00,71.447,43.679,48.823,,,,
7,05/01/17,14:40:00,72.437,44.967,50.499,,,,
8,05/01/17,14:45:00,72.050,42.718,48.774,,,,
9,05/01/17,14:50:00,72.653,42.141,48.956,,,,
10,05/01/17,14:55:00,72.523,41.841,48.648,,,,
11,05/01/17,15:00:00,72.480,42.454,48.997,,,,
12,05/01/17,15:05:00,73.040,43.040,49.872,,,,
13,05/01/17,15:10:00,73.818,41.271,49.446,,,,
14,05/01/17,15:15:00,73.947,39.385,48.304,,,,
15,05/01/17,15:20:00,74.770,41.134,50.211,,,,
16,05/01/17,15:25:00,74.640,38.802,48.522,,,,
17,05/01/17,15:30:00,73.861,38.363,47.521,,,,
18,05/01/17,15:35:00,74.034,38.340,47.660,,,,
19,05/01/17,15:40:00,74.554,37.613,47.608,,,,
20,05/01/17,15:45:00,74.163,38.183,47.665,,,,
21,05/01/17,15:50:00,74.163,38.414,47.827,,,,
22,05/01/17,15:55:00,73.990,38.666,47.849,,,,
23,05/01/17,16:00:00,74.597,38.701,48.414,,,,
24,05/01/17,16:05:00,74.120,39.330,48.421,,,,
25,05/01/17,16:10:00,74.813,39.698,49.293,,,,
26,05/01/17,16:15:00,75.074,39.975,49.712,,,,
27,05/01/17,16:20:00,75.290,41.002,50.592,,,,
28,05/01/17,16:25:00,74.899,40.521,49.923,,,,
29,05/01/17,16:30:00,74.727,40.151,49.519,,,,
30,05/01/17,16:35:00,74.338,40.846,49.633,,,,
31,05/01/17,16:40:00,74.597,41.351,50.198,,,,
32,05/01/17,16:45:00,74.467,41.734,50.329,,,,
33,05/01/17,16:50:00,74.813,41.756,50.655,,,,
34,05/01/17,16:55:00,74.683,41.682,50.491,,,,
35,05/01/17,17:00:00,75.074,41.869,50.963,,,,
