"Plot Title:  10884538"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884538, SEN S/N: 10884538)","RH, % (LGR S/N: 10884538, SEN S/N: 10884538)","DewPt, °F (LGR S/N: 10884538, SEN S/N: 10884538)","Coupler Detached (LGR S/N: 10884538, SEN S/N: 10884538)","Coupler Attached (LGR S/N: 10884538, SEN S/N: 10884538)","Stopped (LGR S/N: 10884538, SEN S/N: 10884538)","End Of File (LGR S/N: 10884538, SEN S/N: 10884538)"
1,06/09/17,13:00:00,83.199,41.714,58.170,Logged,,,
2,06/09/17,13:05:00,81.730,41.690,56.835,,,,
3,06/09/17,13:10:00,81.864,41.237,56.651,,,,
4,06/09/17,13:15:00,83.287,40.861,57.672,,,,
5,06/09/17,13:20:00,82.708,42.902,58.512,,,,
6,06/09/17,13:25:00,83.467,41.235,58.087,,,,
7,06/09/17,13:30:00,83.154,43.521,59.315,,,,
8,06/09/17,13:35:00,82.753,40.332,56.829,,,,
9,06/09/17,13:40:00,82.708,40.330,56.788,,,,
10,06/09/17,13:45:00,81.952,41.737,57.065,,,,
11,06/09/17,13:50:00,82.486,42.329,57.936,,,,
12,06/09/17,13:55:00,83.287,41.950,58.408,,,,
13,06/09/17,14:00:00,82.175,39.305,55.594,,,,
14,06/09/17,14:05:00,83.736,41.218,58.316,,,,
15,06/09/17,14:10:00,83.467,40.540,57.612,,,,
16,06/09/17,14:15:00,83.377,41.725,58.338,,,,
17,06/09/17,14:20:00,83.869,38.504,56.530,,,,
18,06/09/17,14:25:00,83.377,41.527,58.204,,,,
19,06/09/17,14:30:00,84.182,41.378,58.825,,,,
20,06/09/17,14:35:00,83.646,40.352,57.641,,,,
21,06/09/17,14:40:00,83.154,41.513,57.994,,,,
22,06/09/17,14:45:00,83.556,42.823,59.225,,,,
23,06/09/17,14:50:00,81.333,42.946,57.301,,,,
24,06/09/17,14:55:00,83.332,42.645,58.906,,,,
25,06/09/17,15:00:00,82.886,41.728,57.898,,,,
26,06/09/17,15:05:00,84.182,40.981,58.555,,,,
27,06/09/17,15:10:00,83.199,40.524,57.360,,,,
28,06/09/17,15:15:00,84.452,38.237,56.853,,,,
29,06/09/17,15:20:00,84.587,37.241,56.233,,,,
30,06/09/17,15:25:00,84.227,39.124,57.297,,,,
31,06/09/17,15:30:00,84.227,36.451,55.317,,,,
32,06/09/17,15:35:00,84.362,38.198,56.746,,,,
33,06/09/17,15:40:00,84.362,38.365,56.867,,,,
34,06/09/17,15:45:00,84.452,37.200,56.084,,,,
35,06/09/17,15:50:00,85.307,38.185,57.574,,,,
36,06/09/17,15:55:00,84.317,36.690,55.580,,,,
37,06/09/17,16:00:00,84.812,37.856,56.892,,,,
38,06/09/17,16:05:00,85.082,39.440,58.284,,,,
39,06/09/17,16:10:00,84.812,40.753,58.962,,,,
40,06/09/17,16:15:00,85.307,40.085,58.941,,,,
41,06/09/17,16:20:00,85.262,39.350,58.379,,,,
42,06/09/17,16:25:00,84.812,36.851,56.138,,,,
43,06/09/17,16:30:00,84.900,37.894,57.000,,,,
44,06/09/17,16:35:00,86.301,36.630,57.285,,,,
45,06/09/17,16:40:00,84.812,38.891,57.648,,,,
46,06/09/17,16:45:00,85.035,40.003,58.642,,,,
