"Plot Title:  10884549"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884549, SEN S/N: 10884549)","RH, % (LGR S/N: 10884549, SEN S/N: 10884549)","DewPt, °F (LGR S/N: 10884549, SEN S/N: 10884549)","Coupler Detached (LGR S/N: 10884549, SEN S/N: 10884549)","Coupler Attached (LGR S/N: 10884549, SEN S/N: 10884549)","Stopped (LGR S/N: 10884549, SEN S/N: 10884549)","End Of File (LGR S/N: 10884549, SEN S/N: 10884549)"
1,05/01/17,12:45:00,67.714,55.780,51.870,Logged,,,
2,05/01/17,12:50:00,67.500,55.208,51.399,,,,
3,05/01/17,12:55:00,67.928,54.749,51.579,,,,
4,05/01/17,13:00:00,68.313,54.966,52.043,,,,
5,05/01/17,13:05:00,68.484,55.505,52.461,,,,
6,05/01/17,13:10:00,69.300,54.643,52.806,,,,
7,05/01/17,13:15:00,68.871,53.554,51.874,,,,
8,05/01/17,13:20:00,68.742,53.699,51.825,,,,
9,05/01/17,13:25:00,68.698,51.577,50.720,,,,
10,05/01/17,13:30:00,68.742,52.018,50.985,,,,
11,05/01/17,13:35:00,69.858,50.127,51.035,,,,
12,05/01/17,13:40:00,69.643,50.928,51.256,,,,
13,05/01/17,13:45:00,71.146,51.418,52.902,,,,
14,05/01/17,13:50:00,70.115,47.014,49.568,,,,
15,05/01/17,13:55:00,70.201,48.353,50.392,,,,
16,05/01/17,14:00:00,70.587,46.282,49.582,,,,
17,05/01/17,14:05:00,71.620,47.628,51.291,,,,
18,05/01/17,14:10:00,71.404,47.962,51.280,,,,
19,05/01/17,14:15:00,70.673,47.625,50.423,,,,
20,05/01/17,14:20:00,70.502,48.438,50.715,,,,
21,05/01/17,14:25:00,71.231,47.696,50.974,,,,
22,05/01/17,14:30:00,71.317,47.893,51.163,,,,
23,05/01/17,14:35:00,71.704,46.806,50.904,,,,
24,05/01/17,14:40:00,72.093,47.120,51.436,,,,
25,05/01/17,14:45:00,72.221,47.065,51.525,,,,
26,05/01/17,14:50:00,72.178,43.695,49.496,,,,
27,05/01/17,14:55:00,72.480,45.483,50.844,,,,
28,05/01/17,15:00:00,72.696,45.497,51.048,,,,
29,05/01/17,15:05:00,73.256,45.631,51.638,,,,
30,05/01/17,15:10:00,73.731,44.505,51.397,,,,
31,05/01/17,15:15:00,74.120,43.044,50.850,,,,
32,05/01/17,15:20:00,74.986,43.196,51.728,,,,
33,05/01/17,15:25:00,74.511,40.465,49.536,,,,
34,05/01/17,15:30:00,74.250,39.632,48.744,,,,
35,05/01/17,15:35:00,74.856,38.782,48.702,,,,
36,05/01/17,15:40:00,74.381,40.130,49.195,,,,
37,05/01/17,15:45:00,74.250,39.861,48.898,,,,
38,05/01/17,15:50:00,74.899,39.638,49.329,,,,
39,05/01/17,15:55:00,74.856,40.290,49.730,,,,
40,05/01/17,16:00:00,74.554,40.990,49.923,,,,
41,05/01/17,16:05:00,75.204,42.463,51.462,,,,
42,05/01/17,16:10:00,74.856,40.617,49.948,,,,
43,05/01/17,16:15:00,75.117,41.285,50.623,,,,
44,05/01/17,16:20:00,74.986,41.994,50.965,,,,
45,05/01/17,16:25:00,75.853,41.918,51.697,,,,
46,05/01/17,16:30:00,76.071,42.518,52.279,,,,
47,05/01/17,16:35:00,75.117,41.090,50.493,,,,
48,05/01/17,16:40:00,75.204,42.983,51.791,,,,
49,05/01/17,16:45:00,75.160,42.525,51.462,,,,
50,05/01/17,16:50:00,75.029,42.322,51.215,,,,
51,05/01/17,16:55:00,74.856,42.084,50.905,,,,
52,05/01/17,17:00:00,75.247,42.238,51.357,,,,
53,05/01/17,17:05:00,75.376,43.675,52.380,,,,
54,05/01/17,17:10:00,75.767,42.401,51.930,,,,
