"Plot Title:  10635585"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635585, SEN S/N: 10635585, LBL:  10635585_T)","RH, % (LGR S/N: 10635585, SEN S/N: 10635585, LBL:  10635585_RH)","DewPt, °F (LGR S/N: 10635585, SEN S/N: 10635585)","Coupler Detached (LGR S/N: 10635585, SEN S/N: 10635585)","Coupler Attached (LGR S/N: 10635585, SEN S/N: 10635585)","Stopped (LGR S/N: 10635585, SEN S/N: 10635585)","End Of File (LGR S/N: 10635585, SEN S/N: 10635585)"
1,05/01/17,13:25:00,69.042,52.166,51.337,Logged,,,
2,05/01/17,13:30:00,68.913,51.124,50.686,,,,
3,05/01/17,13:35:00,69.471,49.753,50.479,,,,
4,05/01/17,13:40:00,70.115,49.989,51.199,,,,
5,05/01/17,13:45:00,70.416,49.001,50.945,,,,
6,05/01/17,13:50:00,70.286,48.137,50.353,,,,
7,05/01/17,13:55:00,70.803,48.015,50.758,,,,
8,05/01/17,14:00:00,71.533,46.283,50.446,,,,
9,05/01/17,14:05:00,72.007,46.635,51.082,,,,
10,05/01/17,14:10:00,71.274,45.626,49.829,,,,
11,05/01/17,14:15:00,71.404,46.530,50.470,,,,
12,05/01/17,14:20:00,71.060,47.461,50.686,,,,
13,05/01/17,14:25:00,71.274,46.935,50.585,,,,
14,05/01/17,14:30:00,71.447,44.355,49.233,,,,
15,05/01/17,14:35:00,71.190,45.620,49.748,,,,
16,05/01/17,14:40:00,72.178,46.071,50.913,,,,
17,05/01/17,14:45:00,72.264,44.087,49.813,,,,
18,05/01/17,14:50:00,72.437,43.195,49.422,,,,
19,05/01/17,14:55:00,72.307,42.767,49.039,,,,
20,05/01/17,15:00:00,72.178,43.888,49.613,,,,
21,05/01/17,15:05:00,73.256,44.957,51.237,,,,
22,05/01/17,15:10:00,74.077,43.979,51.390,,,,
23,05/01/17,15:15:00,73.861,40.850,49.208,,,,
24,05/01/17,15:20:00,74.163,42.203,50.358,,,,
25,05/01/17,15:25:00,74.467,40.658,49.626,,,,
26,05/01/17,15:30:00,74.295,39.536,48.717,,,,
27,05/01/17,15:35:00,73.990,39.649,48.524,,,,
28,05/01/17,15:40:00,73.861,39.380,48.223,,,,
29,05/01/17,15:45:00,74.163,39.921,48.862,,,,
30,05/01/17,15:50:00,74.077,39.720,48.648,,,,
31,05/01/17,15:55:00,74.424,39.740,48.972,,,,
32,05/01/17,16:00:00,74.511,40.759,49.732,,,,
33,05/01/17,16:05:00,74.424,40.917,49.757,,,,
34,05/01/17,16:10:00,74.467,40.724,49.669,,,,
35,05/01/17,16:15:00,74.424,42.057,50.499,,,,
36,05/01/17,16:20:00,74.683,42.235,50.846,,,,
37,05/01/17,16:25:00,74.511,42.290,50.725,,,,
38,05/01/17,16:30:00,74.683,41.748,50.533,,,,
39,05/01/17,16:35:00,74.424,41.569,50.184,,,,
40,05/01/17,16:40:00,74.467,42.709,50.952,,,,
41,05/01/17,16:45:00,74.597,42.620,51.013,,,,
42,05/01/17,16:50:00,74.597,42.685,51.055,,,,
43,05/01/17,16:55:00,74.727,43.180,51.483,,,,
44,05/01/17,17:00:00,74.554,43.460,51.501,,,,
45,05/01/17,17:05:00,74.511,43.198,51.300,,,,
46,05/01/17,17:10:00,74.813,42.958,51.422,,,,
47,05/01/17,17:15:00,75.117,42.783,51.586,,,,
48,05/01/17,17:20:00,75.117,41.546,50.792,,,,
49,05/01/17,17:25:00,75.290,41.687,51.040,,,,
50,05/01/17,17:30:00,75.204,39.852,49.746,,,,
51,05/01/17,17:35:00,75.420,39.471,49.680,,,,
52,05/01/17,17:40:00,75.551,38.394,49.050,,,,
53,05/01/17,17:45:00,75.463,36.971,47.952,,,,
54,05/01/17,17:50:00,75.160,37.878,48.337,,,,
55,05/01/17,17:55:00,75.160,37.680,48.195,,,,
56,05/01/17,18:00:00,75.074,38.137,48.443,,,,
57,05/01/17,18:05:00,74.943,38.261,48.414,,,,
58,05/01/17,18:10:00,74.856,38.124,48.241,,,,
59,05/01/17,18:15:00,74.770,37.724,47.880,,,,
60,05/01/17,18:20:00,74.597,37.517,47.577,,,,
61,05/01/17,18:25:00,74.554,37.448,47.489,,,,
62,05/01/17,18:30:00,74.338,37.502,47.336,,,,
63,05/01/17,18:35:00,74.120,37.061,46.827,,,,
64,05/01/17,18:40:00,73.990,36.691,46.443,,,,
65,05/01/17,18:45:00,74.077,34.942,45.210,,,,
66,05/01/17,18:50:00,73.818,34.994,45.023,,,,
67,05/01/17,18:55:00,73.602,34.817,44.697,,,,
68,05/01/17,19:00:00,73.256,34.998,44.532,,,,
69,05/01/17,19:05:00,73.126,34.062,43.695,,,,
70,05/01/17,19:10:00,72.912,34.913,44.163,,,,
71,05/01/17,19:15:00,72.783,33.911,43.273,,,,
72,05/01/17,19:20:00,72.437,34.358,43.318,,,,
73,05/01/17,19:25:00,72.136,34.011,42.784,,,,
74,05/01/17,19:30:00,71.920,34.132,42.688,,,,
75,05/01/17,19:35:00,71.533,34.444,42.589,,,,
76,05/01/17,19:40:00,71.231,34.693,42.514,,,,
77,05/01/17,19:45:00,70.974,35.141,42.627,,,,
78,05/01/17,19:50:00,70.630,35.420,42.532,,,,
79,05/01/17,19:55:00,70.158,35.954,42.510,,,,
80,05/01/17,20:00:00,69.814,36.560,42.645,,,,
81,05/01/17,20:05:00,69.427,37.488,42.962,,,,
82,05/01/17,20:10:00,69.129,37.831,42.935,,,,
83,05/01/17,20:15:00,68.871,38.077,42.876,,,,
84,05/01/17,20:20:00,68.571,38.321,42.777,,,,
85,05/01/17,20:25:00,68.443,38.444,42.744,,,,
86,05/01/17,20:30:00,68.099,38.912,42.757,,,,
87,05/01/17,20:35:00,67.842,39.675,43.036,,,,
88,05/01/17,20:40:00,67.543,40.434,43.263,,,,
89,05/01/17,20:45:00,67.329,40.873,43.353,,,,
90,05/01/17,20:50:00,67.242,40.642,43.128,,,,
91,05/01/17,20:55:00,67.114,40.860,43.151,,,,
92,05/01/17,21:00:00,67.114,40.537,42.944,,,,
93,05/01/17,21:05:00,67.028,40.500,42.843,,,,
94,05/01/17,21:10:00,66.900,40.653,42.827,,,,
95,05/01/17,21:15:00,66.943,40.204,42.575,,,,
96,05/01/17,21:20:00,67.242,39.348,42.282,,,,
97,05/01/17,21:25:00,67.456,38.484,41.893,,,,
98,05/01/17,21:30:00,67.329,38.282,41.641,,,,
99,05/01/17,21:35:00,67.242,38.277,41.562,,,,
100,05/01/17,21:40:00,67.114,38.139,41.353,,,,
101,05/01/17,21:45:00,66.943,38.259,41.281,,,,
102,05/01/17,21:50:00,66.772,38.282,41.144,,,,
103,05/01/17,21:55:00,66.600,38.402,41.072,,,,
104,05/01/17,22:00:00,66.301,38.968,41.185,,,,
105,05/01/17,22:05:00,66.043,39.309,41.182,,,,
106,05/01/17,22:10:00,65.788,39.908,41.346,,,,
107,05/01/17,22:15:00,65.487,40.213,41.274,,,,
108,05/01/17,22:20:00,65.359,40.527,41.360,,,,
109,05/01/17,22:25:00,64.974,41.083,41.365,,,,
110,05/01/17,22:30:00,64.803,41.104,41.225,,,,
111,05/01/17,22:35:00,64.459,41.756,41.324,,,,
112,05/01/17,22:40:00,64.247,42.095,41.340,,,,
113,05/01/17,22:45:00,64.074,42.532,41.452,,,,
114,05/01/17,22:50:00,63.819,42.962,41.479,,,,
115,05/01/17,22:55:00,63.604,43.394,41.542,,,,
116,05/01/17,23:00:00,63.176,44.065,41.549,,,,
117,05/01/17,23:05:00,63.005,44.498,41.644,,,,
118,05/01/17,23:10:00,62.748,45.556,42.015,,,,
119,05/01/17,23:15:00,62.533,45.888,42.006,,,,
120,05/01/17,23:20:00,62.362,47.417,42.690,,,,
121,05/01/17,23:25:00,62.233,47.502,42.620,,,,
122,05/01/17,23:30:00,62.620,47.560,43.005,,,,
123,05/01/17,23:35:00,62.875,47.390,43.147,,,,
124,05/01/17,23:40:00,63.005,46.991,43.048,,,,
125,05/01/17,23:45:00,62.919,47.017,42.984,,,,
126,05/01/17,23:50:00,62.919,46.545,42.724,,,,
127,05/01/17,23:55:00,63.005,46.330,42.683,,,,
128,05/02/17,00:00:00,63.005,46.015,42.508,,,,
129,05/02/17,00:05:00,62.834,46.287,42.503,,,,
130,05/02/17,00:10:00,62.748,46.124,42.334,,,,
131,05/02/17,00:15:00,62.704,46.247,42.363,,,,
132,05/02/17,00:20:00,62.620,46.524,42.438,,,,
133,05/02/17,00:25:00,62.406,46.949,42.476,,,,
134,05/02/17,00:30:00,62.148,47.527,42.553,,,,
135,05/02/17,00:35:00,62.062,48.334,42.908,,,,
136,05/02/17,00:40:00,61.720,48.715,42.795,,,,
137,05/02/17,00:45:00,61.376,49.189,42.726,,,,
138,05/02/17,00:50:00,61.205,49.581,42.769,,,,
139,05/02/17,00:55:00,61.032,50.127,42.892,,,,
