"Plot Title:  10884526"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884526, SEN S/N: 10884526)","RH, % (LGR S/N: 10884526, SEN S/N: 10884526)","DewPt, °F (LGR S/N: 10884526, SEN S/N: 10884526)","Coupler Detached (LGR S/N: 10884526, SEN S/N: 10884526)","Coupler Attached (LGR S/N: 10884526, SEN S/N: 10884526)","Stopped (LGR S/N: 10884526, SEN S/N: 10884526)","End Of File (LGR S/N: 10884526, SEN S/N: 10884526)"
1,05/11/17,10:00:00,77.553,56.559,61.439,Logged,,,
2,05/11/17,10:05:00,77.945,56.278,61.671,,,,
3,05/11/17,10:10:00,78.471,56.039,62.044,,,,
4,05/11/17,10:15:00,78.910,55.605,62.238,,,,
5,05/11/17,10:20:00,79.216,55.410,62.427,,,,
6,05/11/17,10:25:00,79.392,55.329,62.550,,,,
7,05/11/17,10:30:00,79.173,54.020,61.684,,,,
8,05/11/17,10:35:00,79.480,52.779,61.326,,,,
9,05/11/17,10:40:00,79.788,50.542,60.409,,,,
10,05/11/17,10:45:00,79.831,51.216,60.818,,,,
11,05/11/17,10:50:00,79.920,50.424,60.467,,,,
12,05/11/17,10:55:00,81.066,49.257,60.870,,,,
13,05/11/17,11:00:00,80.668,47.974,59.772,,,,
14,05/11/17,11:05:00,80.227,48.812,59.850,,,,
15,05/11/17,11:10:00,81.199,49.074,60.888,,,,
16,05/11/17,11:15:00,81.199,47.462,59.959,,,,
17,05/11/17,11:20:00,81.554,48.229,60.730,,,,
18,05/11/17,11:25:00,81.244,47.659,60.114,,,,
19,05/11/17,11:30:00,80.890,47.408,59.644,,,,
20,05/11/17,11:35:00,81.642,47.557,60.418,,,,
21,05/11/17,11:40:00,82.308,46.208,60.224,,,,
22,05/11/17,11:45:00,83.467,46.156,61.246,,,,
23,05/11/17,11:50:00,83.736,45.489,61.081,,,,
24,05/11/17,11:55:00,82.665,46.005,60.424,,,,
25,05/11/17,12:00:00,82.308,46.501,60.400,,,,
26,05/11/17,12:05:00,84.452,43.143,60.242,,,,
27,05/11/17,12:10:00,84.094,43.515,60.159,,,,
28,05/11/17,12:15:00,83.601,43.910,59.968,,,,
29,05/11/17,12:20:00,82.575,44.695,59.535,,,,
30,05/11/17,12:25:00,82.308,45.330,59.688,,,,
31,05/11/17,12:30:00,81.597,46.712,59.878,,,,
32,05/11/17,12:35:00,83.869,44.386,60.514,,,,
33,05/11/17,12:40:00,83.064,45.249,60.325,,,,
34,05/11/17,12:45:00,84.362,43.827,60.604,,,,
35,05/11/17,12:50:00,85.622,41.498,60.199,,,,
36,05/11/17,12:55:00,85.127,41.567,59.801,,,,
37,05/11/17,13:00:00,85.082,42.027,60.071,,,,
38,05/11/17,13:05:00,84.632,43.121,60.390,,,,
39,05/11/17,13:10:00,84.362,43.532,60.413,,,,
40,05/11/17,13:15:00,84.857,42.608,60.255,,,,
41,05/11/17,13:20:00,84.990,43.275,60.814,,,,
42,05/11/17,13:25:00,84.722,43.390,60.645,,,,
43,05/11/17,13:30:00,86.211,42.097,61.133,,,,
44,05/11/17,13:35:00,85.849,41.280,60.253,,,,
45,05/11/17,13:40:00,85.939,42.080,60.877,,,,
46,05/11/17,13:45:00,85.532,40.364,59.337,,,,
47,05/11/17,13:50:00,86.572,39.826,59.887,,,,
48,05/11/17,13:55:00,85.939,39.956,59.414,,,,
49,05/11/17,14:00:00,86.437,38.984,59.162,,,,
50,05/11/17,14:05:00,87.300,38.163,59.328,,,,
51,05/11/17,14:10:00,87.210,38.560,59.540,,,,
52,05/11/17,14:15:00,86.754,39.403,59.747,,,,
53,05/11/17,14:20:00,86.346,39.813,59.677,,,,
54,05/11/17,14:25:00,86.936,38.745,59.434,,,,
55,05/11/17,14:30:00,86.527,39.523,59.632,,,,
56,05/11/17,14:35:00,84.945,42.085,59.988,,,,
57,05/11/17,14:40:00,84.812,43.132,60.559,,,,
58,05/11/17,14:45:00,87.346,41.037,61.428,,,,
59,05/11/17,14:50:00,88.075,39.814,61.221,,,,
60,05/11/17,14:55:00,88.855,39.055,61.367,,,,
61,05/11/17,15:00:00,87.620,39.052,60.264,,,,
62,05/11/17,15:05:00,86.936,39.681,60.109,,,,
63,05/11/17,15:10:00,87.710,37.850,59.459,,,,
64,05/11/17,15:15:00,87.255,38.830,59.778,,,,
65,05/11/17,15:20:00,87.255,39.699,60.406,,,,
66,05/11/17,15:25:00,87.620,40.588,61.360,,,,
67,05/11/17,15:30:00,86.754,41.002,60.874,,,,
68,05/11/17,15:35:00,86.891,40.045,60.327,,,,
69,05/11/17,15:40:00,86.617,40.562,60.447,,,,
70,05/11/17,15:45:00,86.709,39.667,59.896,,,,
71,05/11/17,15:50:00,85.442,41.851,60.276,,,,
72,05/11/17,15:55:00,85.667,42.063,60.622,,,,
73,05/11/17,16:00:00,85.667,41.235,60.060,,,,
74,05/11/17,16:05:00,85.082,40.172,58.800,,,,
75,05/11/17,16:10:00,85.352,37.585,57.169,,,,
76,05/11/17,16:15:00,84.542,38.142,56.863,,,,
77,05/11/17,16:20:00,84.857,39.427,58.073,,,,
78,05/11/17,16:25:00,87.163,38.825,59.693,,,,
79,05/11/17,16:30:00,85.487,40.561,59.434,,,,
80,05/11/17,16:35:00,87.436,39.409,60.361,,,,
81,05/11/17,16:40:00,86.754,40.769,60.714,,,,
82,05/11/17,16:45:00,86.164,39.269,59.126,,,,
83,05/11/17,16:50:00,86.709,39.033,59.441,,,,
84,05/11/17,16:55:00,86.799,38.871,59.403,,,,
85,05/11/17,17:00:00,86.074,37.457,57.713,,,,
86,05/11/17,17:05:00,86.256,39.174,59.139,,,,
87,05/11/17,17:10:00,86.891,38.709,59.365,,,,
88,05/11/17,17:15:00,86.617,38.827,59.211,,,,
89,05/11/17,17:20:00,87.163,37.987,59.076,,,,
90,05/11/17,17:25:00,85.757,39.379,58.842,,,,
91,05/11/17,17:30:00,85.622,38.436,58.039,,,,
92,05/11/17,17:35:00,85.577,38.801,58.266,,,,
93,05/11/17,17:40:00,85.532,39.266,58.561,,,,
94,05/11/17,17:45:00,86.029,39.161,58.928,,,,
95,05/11/17,17:50:00,85.849,39.451,58.975,,,,
96,05/11/17,17:55:00,87.210,38.091,59.193,,,,
97,05/11/17,18:00:00,86.617,39.128,59.428,,,,
98,05/11/17,18:05:00,86.936,38.678,59.383,,,,
99,05/11/17,18:10:00,87.802,38.459,59.992,,,,
100,05/11/17,18:15:00,87.028,35.591,57.114,,,,
101,05/11/17,18:20:00,86.844,35.986,57.265,,,,
102,05/11/17,18:25:00,86.437,36.065,56.968,,,,
103,05/11/17,18:30:00,85.939,38.722,58.528,,,,
104,05/11/17,18:35:00,84.990,42.187,60.096,,,,
105,05/11/17,18:40:00,84.094,44.040,60.496,,,,
106,05/11/17,18:45:00,83.646,45.026,60.714,,,,
107,05/11/17,18:50:00,84.137,44.895,61.077,,,,
108,05/11/17,18:55:00,84.362,45.269,61.515,,,,
109,05/11/17,19:00:00,83.914,45.599,61.311,,,,
110,05/11/17,19:05:00,83.824,45.397,61.106,,,,
111,05/11/17,19:10:00,83.556,45.641,61.012,,,,
112,05/11/17,19:15:00,83.959,45.830,61.495,,,,
113,05/11/17,19:20:00,83.377,46.052,61.102,,,,
114,05/11/17,19:25:00,82.976,46.838,61.210,,,,
115,05/11/17,19:30:00,82.886,46.962,61.203,,,,
116,05/11/17,19:35:00,82.575,47.686,61.347,,,,
117,05/11/17,19:40:00,82.441,48.195,61.522,,,,
118,05/11/17,19:45:00,81.909,49.125,61.569,,,,
119,05/11/17,19:50:00,82.085,49.330,61.848,,,,
120,05/11/17,19:55:00,81.775,49.726,61.786,,,,
121,05/11/17,20:00:00,81.509,49.032,61.149,,,,
122,05/11/17,20:05:00,80.978,49.219,60.768,,,,
123,05/11/17,20:10:00,80.890,49.437,60.811,,,,
124,05/11/17,20:15:00,80.625,49.900,60.825,,,,
125,05/11/17,20:20:00,80.227,50.479,60.780,,,,
126,05/11/17,20:25:00,80.184,50.572,60.791,,,,
127,05/11/17,20:30:00,80.096,51.076,60.985,,,,
128,05/11/17,20:35:00,79.920,51.445,61.023,,,,
129,05/11/17,20:40:00,79.920,51.668,61.142,,,,
130,05/11/17,20:45:00,79.831,52.012,61.245,,,,
131,05/11/17,20:50:00,79.655,52.507,61.344,,,,
132,05/11/17,20:55:00,79.261,53.205,61.344,,,,
133,05/11/17,21:00:00,78.996,53.912,61.464,,,,
134,05/11/17,21:05:00,78.996,53.880,61.448,,,,
135,05/11/17,21:10:00,78.733,54.805,61.673,,,,
136,05/11/17,21:15:00,78.471,56.321,62.182,,,,
137,05/11/17,21:20:00,78.296,57.088,62.391,,,,
138,05/11/17,21:25:00,78.076,57.631,62.447,,,,
139,05/11/17,21:30:00,77.815,58.510,62.618,,,,
140,05/11/17,21:35:00,77.639,58.868,62.622,,,,
141,05/11/17,21:40:00,77.464,59.069,62.551,,,,
142,05/11/17,21:45:00,77.421,59.251,62.595,,,,
143,05/11/17,21:50:00,77.292,59.611,62.638,,,,
144,05/11/17,21:55:00,77.160,59.445,62.438,,,,
145,05/11/17,22:00:00,76.811,59.662,62.209,,,,
146,05/11/17,22:05:00,76.725,59.747,62.168,,,,
147,05/11/17,22:10:00,76.636,59.801,62.110,,,,
148,05/11/17,22:15:00,76.464,59.786,61.939,,,,
149,05/11/17,22:20:00,76.419,59.659,61.840,,,,
150,05/11/17,22:25:00,76.332,59.651,61.754,,,,
151,05/11/17,22:30:00,76.158,59.698,61.612,,,,
152,05/11/17,22:35:00,76.158,59.482,61.513,,,,
153,05/11/17,22:40:00,75.985,59.374,61.300,,,,
154,05/11/17,22:45:00,75.985,59.282,61.257,,,,
155,05/11/17,22:50:00,75.810,59.483,61.187,,,,
156,05/11/17,22:55:00,75.767,59.602,61.200,,,,
157,05/11/17,23:00:00,75.637,59.837,61.185,,,,
158,05/11/17,23:05:00,75.420,60.280,61.182,,,,
159,05/11/17,23:10:00,75.160,60.962,61.243,,,,
160,05/11/17,23:15:00,74.943,61.738,61.381,,,,
161,05/11/17,23:20:00,74.770,62.150,61.398,,,,
162,05/11/17,23:25:00,74.467,63.005,61.482,,,,
163,05/11/17,23:30:00,74.467,63.248,61.587,,,,
164,05/11/17,23:35:00,74.295,63.990,61.738,,,,
165,05/11/17,23:40:00,74.250,64.319,61.835,,,,
166,05/11/17,23:45:00,73.990,65.380,62.031,,,,
167,05/11/17,23:50:00,73.861,65.519,61.965,,,,
168,05/11/17,23:55:00,73.472,66.801,62.118,,,,
169,05/12/17,00:00:00,73.342,67.028,62.085,,,,
170,05/12/17,00:05:00,73.429,66.618,62.001,,,,
171,05/12/17,00:10:00,73.299,66.964,62.017,,,,
172,05/12/17,00:15:00,73.170,67.011,61.912,,,,
173,05/12/17,00:20:00,73.040,67.178,61.857,,,,
174,05/12/17,00:25:00,73.126,67.365,62.013,,,,
175,05/12/17,00:30:00,73.126,67.186,61.941,,,,
176,05/12/17,00:35:00,72.955,67.468,61.889,,,,
177,05/12/17,00:40:00,72.912,67.553,61.882,,,,
178,05/12/17,00:45:00,72.783,67.779,61.848,,,,
179,05/12/17,00:50:00,72.653,67.885,61.767,,,,
180,05/12/17,00:55:00,72.653,68.123,61.860,,,,
181,05/12/17,01:00:00,72.437,68.814,61.925,,,,
182,05/12/17,01:05:00,72.007,69.540,61.792,,,,
183,05/12/17,01:10:00,72.093,69.342,61.799,,,,
184,05/12/17,01:15:00,72.093,69.579,61.889,,,,
185,05/12/17,01:20:00,72.007,69.688,61.849,,,,
186,05/12/17,01:25:00,71.964,69.861,61.873,,,,
187,05/12/17,01:30:00,71.791,70.521,61.959,,,,
188,05/12/17,01:35:00,71.661,70.537,61.840,,,,
189,05/12/17,01:40:00,71.748,70.575,61.938,,,,
190,05/12/17,01:45:00,71.834,70.260,61.902,,,,
191,05/12/17,01:50:00,71.920,70.269,61.988,,,,
192,05/12/17,01:55:00,71.834,70.584,62.024,,,,
193,05/12/17,02:00:00,71.620,71.091,62.008,,,,
194,05/12/17,02:05:00,71.661,70.949,61.997,,,,
195,05/12/17,02:10:00,71.577,71.292,62.042,,,,
196,05/12/17,02:15:00,71.361,71.768,62.011,,,,
197,05/12/17,02:20:00,70.974,72.691,61.979,,,,
198,05/12/17,02:25:00,70.846,73.347,62.092,,,,
199,05/12/17,02:30:00,70.630,73.614,61.981,,,,
200,05/12/17,02:35:00,70.630,73.875,62.074,,,,
201,05/12/17,02:40:00,70.587,74.277,62.177,,,,
202,05/12/17,02:45:00,70.416,74.431,62.065,,,,
203,05/12/17,02:50:00,70.372,75.034,62.236,,,,
204,05/12/17,02:55:00,70.243,75.308,62.208,,,,
205,05/12/17,03:00:00,70.115,75.927,62.299,,,,
206,05/12/17,03:05:00,69.985,76.200,62.269,,,,
207,05/12/17,03:10:00,69.942,76.711,62.404,,,,
208,05/12/17,03:15:00,69.901,76.792,62.389,,,,
209,05/12/17,03:20:00,69.814,77.011,62.380,,,,
210,05/12/17,03:25:00,69.643,77.306,62.316,,,,
211,05/12/17,03:30:00,69.600,77.758,62.425,,,,
212,05/12/17,03:35:00,69.514,78.290,62.521,,,,
213,05/12/17,03:40:00,69.386,79.042,62.647,,,,
214,05/12/17,03:45:00,69.300,79.032,62.559,,,,
215,05/12/17,03:50:00,69.129,79.832,62.656,,,,
216,05/12/17,03:55:00,69.213,79.644,62.677,,,,
217,05/12/17,04:00:00,69.085,79.855,62.622,,,,
218,05/12/17,04:05:00,69.042,79.766,62.550,,,,
219,05/12/17,04:10:00,68.999,79.789,62.515,,,,
220,05/12/17,04:15:00,68.871,80.056,62.478,,,,
221,05/12/17,04:20:00,68.828,80.558,62.598,,,,
222,05/12/17,04:25:00,68.828,80.558,62.598,,,,
223,05/12/17,04:30:00,68.871,80.676,62.679,,,,
224,05/12/17,04:35:00,68.742,80.914,62.629,,,,
225,05/12/17,04:40:00,68.698,81.442,62.757,,,,
226,05/12/17,04:45:00,68.657,81.128,62.614,,,,
227,05/12/17,04:50:00,68.356,81.793,62.533,,,,
228,05/12/17,04:55:00,68.056,82.594,62.492,,,,
229,05/12/17,05:00:00,67.842,82.735,62.326,,,,
230,05/12/17,05:05:00,67.627,83.098,62.229,,,,
231,05/12/17,05:10:00,67.456,83.965,62.328,,,,
232,05/12/17,05:15:00,67.413,83.959,62.285,,,,
233,05/12/17,05:20:00,67.285,83.971,62.163,,,,
