"Plot Title:  10884507"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884507, SEN S/N: 10884507)","RH, % (LGR S/N: 10884507, SEN S/N: 10884507)","DewPt, °F (LGR S/N: 10884507, SEN S/N: 10884507)","Coupler Detached (LGR S/N: 10884507, SEN S/N: 10884507)","Coupler Attached (LGR S/N: 10884507, SEN S/N: 10884507)","Stopped (LGR S/N: 10884507, SEN S/N: 10884507)","End Of File (LGR S/N: 10884507, SEN S/N: 10884507)"
1,05/01/17,13:25:00,68.443,52.307,50.853,Logged,,,
2,05/01/17,13:30:00,69.728,52.687,52.237,,,,
3,05/01/17,13:35:00,70.887,51.116,52.506,,,,
4,05/01/17,13:40:00,70.502,50.238,51.687,,,,
5,05/01/17,13:45:00,71.231,49.787,52.120,,,,
6,05/01/17,13:50:00,70.459,47.451,50.128,,,,
7,05/01/17,13:55:00,70.803,47.761,50.617,,,,
8,05/01/17,14:00:00,70.716,46.642,49.906,,,,
9,05/01/17,14:05:00,71.231,47.060,50.616,,,,
10,05/01/17,14:10:00,70.587,46.473,49.692,,,,
11,05/01/17,14:15:00,71.490,47.173,50.916,,,,
12,05/01/17,14:20:00,70.846,47.192,50.337,,,,
13,05/01/17,14:25:00,71.661,47.058,51.008,,,,
14,05/01/17,14:30:00,71.920,45.542,50.367,,,,
15,05/01/17,14:35:00,71.834,46.016,50.567,,,,
16,05/01/17,14:40:00,72.653,46.520,51.606,,,,
17,05/01/17,14:45:00,72.783,43.701,50.047,,,,
18,05/01/17,14:50:00,72.696,43.308,49.726,,,,
19,05/01/17,14:55:00,73.645,43.013,50.401,,,,
20,05/01/17,15:00:00,72.783,43.798,50.106,,,,
21,05/01/17,15:05:00,73.213,43.665,50.414,,,,
22,05/01/17,15:10:00,74.554,43.006,51.219,,,,
23,05/01/17,15:15:00,75.204,40.114,49.923,,,,
24,05/01/17,15:20:00,75.681,41.972,51.577,,,,
25,05/01/17,15:25:00,75.508,37.964,48.706,,,,
26,05/01/17,15:30:00,74.899,39.014,48.900,,,,
27,05/01/17,15:35:00,75.333,39.138,49.374,,,,
28,05/01/17,15:40:00,75.117,37.645,48.132,,,,
29,05/01/17,15:45:00,75.463,38.323,48.922,,,,
30,05/01/17,15:50:00,74.727,38.774,48.580,,,,
31,05/01/17,15:55:00,75.508,38.984,49.422,,,,
32,05/01/17,16:00:00,75.029,38.628,48.749,,,,
33,05/01/17,16:05:00,75.508,38.293,48.938,,,,
34,05/01/17,16:10:00,75.898,39.795,50.328,,,,
35,05/01/17,16:15:00,76.375,40.446,51.197,,,,
36,05/01/17,16:20:00,77.203,40.135,51.728,,,,
37,05/01/17,16:25:00,77.553,39.169,51.375,,,,
38,05/01/17,16:30:00,76.289,39.654,50.581,,,,
39,05/01/17,16:35:00,75.376,40.124,50.085,,,,
40,05/01/17,16:40:00,75.681,41.059,50.979,,,,
41,05/01/17,16:45:00,76.158,41.153,51.472,,,,
42,05/01/17,16:50:00,75.810,42.436,51.993,,,,
43,05/01/17,16:55:00,76.332,41.947,52.147,,,,
44,05/01/17,17:00:00,76.246,40.962,51.424,,,,
45,05/01/17,17:05:00,76.246,41.452,51.746,,,,
46,05/01/17,17:10:00,76.332,41.229,51.678,,,,
47,05/01/17,17:15:00,75.985,39.603,50.275,,,,
48,05/01/17,17:20:00,76.507,40.651,51.451,,,,
49,05/01/17,17:25:00,76.636,38.391,50.014,,,,
50,05/01/17,17:30:00,75.898,36.399,47.916,,,,
51,05/01/17,17:35:00,75.508,37.171,48.137,,,,
52,05/01/17,17:40:00,75.463,35.978,47.217,,,,
53,05/01/17,17:45:00,75.204,34.635,45.966,,,,
54,05/01/17,17:50:00,74.986,36.680,47.316,,,,
55,05/01/17,17:55:00,74.683,36.994,47.277,,,,
56,05/01/17,18:00:00,74.424,38.165,47.885,,,,
57,05/01/17,18:05:00,74.250,37.629,47.350,,,,
58,05/01/17,18:10:00,74.381,36.713,46.803,,,,
59,05/01/17,18:15:00,74.338,36.776,46.812,,,,
60,05/01/17,18:20:00,74.120,36.764,46.611,,,,
61,05/01/17,18:25:00,73.947,37.184,46.762,,,,
62,05/01/17,18:30:00,73.774,37.174,46.602,,,,
63,05/01/17,18:35:00,73.515,37.291,46.456,,,,
64,05/01/17,18:40:00,73.645,34.919,44.812,,,,
65,05/01/17,18:45:00,73.688,32.659,43.065,,,,
66,05/01/17,18:50:00,73.213,33.268,43.142,,,,
67,05/01/17,18:55:00,72.783,34.509,43.738,,,,
68,05/01/17,19:00:00,72.523,34.230,43.295,,,,
69,05/01/17,19:05:00,72.178,34.345,43.081,,,,
70,05/01/17,19:10:00,72.178,34.477,43.183,,,,
71,05/01/17,19:15:00,72.221,32.752,41.859,,,,
72,05/01/17,19:20:00,72.093,32.879,41.850,,,,
73,05/01/17,19:25:00,71.834,32.400,41.234,,,,
