"Plot Title:  10884503"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884503, SEN S/N: 10884503)","RH, % (LGR S/N: 10884503, SEN S/N: 10884503)","DewPt, °F (LGR S/N: 10884503, SEN S/N: 10884503)","Coupler Detached (LGR S/N: 10884503, SEN S/N: 10884503)","Coupler Attached (LGR S/N: 10884503, SEN S/N: 10884503)","Stopped (LGR S/N: 10884503, SEN S/N: 10884503)","End Of File (LGR S/N: 10884503, SEN S/N: 10884503)"
1,05/09/17,10:30:00,77.421,51.576,58.786,Logged,,,
2,05/09/17,10:35:00,77.596,51.145,58.716,,,,
3,05/09/17,10:40:00,77.815,50.015,58.303,,,,
4,05/09/17,10:45:00,77.990,50.792,58.888,,,,
5,05/09/17,10:50:00,78.822,52.189,60.404,,,,
6,05/09/17,10:55:00,78.910,47.722,58.017,,,,
7,05/09/17,11:00:00,78.690,47.642,57.771,,,,
8,05/09/17,11:05:00,78.996,46.438,57.344,,,,
9,05/09/17,11:10:00,78.777,46.165,56.982,,,,
10,05/09/17,11:15:00,79.216,46.938,57.841,,,,
11,05/09/17,11:20:00,79.920,46.695,58.339,,,,
12,05/09/17,11:25:00,79.700,46.648,58.109,,,,
13,05/09/17,11:30:00,80.008,45.340,57.603,,,,
14,05/09/17,11:35:00,80.096,45.411,57.727,,,,
15,05/09/17,11:40:00,80.184,42.841,56.196,,,,
16,05/09/17,11:45:00,80.537,44.171,57.360,,,,
17,05/09/17,11:50:00,79.920,42.563,55.778,,,,
18,05/09/17,11:55:00,80.449,44.426,57.439,,,,
19,05/09/17,12:00:00,80.361,44.094,57.153,,,,
20,05/09/17,12:05:00,80.757,43.891,57.384,,,,
21,05/09/17,12:10:00,81.376,44.355,58.237,,,,
22,05/09/17,12:15:00,81.066,43.748,57.573,,,,
23,05/09/17,12:20:00,81.066,44.303,57.924,,,,
24,05/09/17,12:25:00,81.333,44.483,58.276,,,,
25,05/09/17,12:30:00,82.263,44.217,58.953,,,,
26,05/09/17,12:35:00,81.597,41.978,56.907,,,,
27,05/09/17,12:40:00,81.730,42.151,57.141,,,,
28,05/09/17,12:45:00,82.396,42.455,57.940,,,,
29,05/09/17,12:50:00,82.841,41.098,57.434,,,,
30,05/09/17,12:55:00,82.441,40.546,56.698,,,,
31,05/09/17,13:00:00,83.779,41.684,58.671,,,,
