"Plot Title:  10884518"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884518, SEN S/N: 10884518)","RH, % (LGR S/N: 10884518, SEN S/N: 10884518)","DewPt, °F (LGR S/N: 10884518, SEN S/N: 10884518)","Coupler Detached (LGR S/N: 10884518, SEN S/N: 10884518)","Coupler Attached (LGR S/N: 10884518, SEN S/N: 10884518)","Stopped (LGR S/N: 10884518, SEN S/N: 10884518)","End Of File (LGR S/N: 10884518, SEN S/N: 10884518)"
1,05/11/17,10:00:00,77.770,55.356,61.052,Logged,,,
2,05/11/17,10:05:00,77.945,55.527,61.300,,,,
3,05/11/17,10:10:00,77.902,56.024,61.506,,,,
4,05/11/17,10:15:00,78.427,56.443,62.200,,,,
5,05/11/17,10:20:00,79.041,55.018,62.067,,,,
6,05/11/17,10:25:00,78.822,54.245,61.471,,,,
7,05/11/17,10:30:00,79.261,53.648,61.574,,,,
8,05/11/17,10:35:00,79.831,52.139,61.313,,,,
9,05/11/17,10:40:00,80.845,50.204,61.198,,,,
10,05/11/17,10:45:00,79.743,50.539,60.368,,,,
11,05/11/17,10:50:00,81.199,50.102,61.466,,,,
12,05/11/17,10:55:00,82.130,47.914,61.074,,,,
13,05/11/17,11:00:00,81.642,47.136,60.172,,,,
14,05/11/17,11:05:00,81.909,47.446,60.597,,,,
15,05/11/17,11:10:00,82.308,47.215,60.825,,,,
16,05/11/17,11:15:00,82.396,46.831,60.679,,,,
17,05/11/17,11:20:00,81.775,47.954,60.773,,,,
18,05/11/17,11:25:00,82.441,46.542,60.546,,,,
19,05/11/17,11:30:00,82.396,47.350,60.987,,,,
20,05/11/17,11:35:00,82.886,46.637,61.009,,,,
21,05/11/17,11:40:00,83.287,45.394,60.616,,,,
22,05/11/17,11:45:00,84.049,44.725,60.890,,,,
23,05/11/17,11:50:00,84.272,45.786,61.752,,,,
24,05/11/17,11:55:00,84.049,44.070,60.474,,,,
25,05/11/17,12:00:00,84.542,44.397,61.129,,,,
26,05/11/17,12:05:00,85.172,43.122,60.877,,,,
27,05/11/17,12:10:00,84.497,43.639,60.604,,,,
28,05/11/17,12:15:00,85.487,42.548,60.784,,,,
29,05/11/17,12:20:00,83.556,44.889,60.546,,,,
30,05/11/17,12:25:00,83.021,44.854,60.039,,,,
31,05/11/17,12:30:00,84.004,45.246,61.174,,,,
32,05/11/17,12:35:00,84.182,44.210,60.685,,,,
33,05/11/17,12:40:00,84.182,43.816,60.435,,,,
34,05/11/17,12:45:00,84.857,43.958,61.133,,,,
35,05/11/17,12:50:00,85.307,42.372,60.503,,,,
36,05/11/17,12:55:00,85.262,41.410,59.815,,,,
37,05/11/17,13:00:00,85.757,41.870,60.573,,,,
38,05/11/17,13:05:00,86.211,41.600,60.796,,,,
39,05/11/17,13:10:00,86.211,41.865,60.976,,,,
40,05/11/17,13:15:00,87.163,41.159,61.349,,,,
41,05/11/17,13:20:00,86.709,41.929,61.468,,,,
42,05/11/17,13:25:00,84.945,42.481,60.253,,,,
43,05/11/17,13:30:00,85.622,43.414,61.475,,,,
44,05/11/17,13:35:00,86.709,41.995,61.513,,,,
45,05/11/17,13:40:00,86.164,42.458,61.333,,,,
46,05/11/17,13:45:00,88.030,40.312,61.534,,,,
47,05/11/17,13:50:00,87.255,40.366,60.879,,,,
48,05/11/17,13:55:00,87.665,39.088,60.330,,,,
49,05/11/17,14:00:00,86.936,39.581,60.037,,,,
50,05/11/17,14:05:00,87.894,38.665,60.226,,,,
51,05/11/17,14:10:00,88.947,37.952,60.631,,,,
52,05/11/17,14:15:00,90.055,37.103,60.966,,,,
53,05/11/17,14:20:00,87.346,39.771,60.539,,,,
54,05/11/17,14:25:00,87.894,38.598,60.177,,,,
55,05/11/17,14:30:00,85.352,40.320,59.146,,,,
56,05/11/17,14:35:00,85.307,41.512,59.925,,,,
57,05/11/17,14:40:00,85.487,42.085,60.474,,,,
58,05/11/17,14:45:00,88.167,40.820,62.013,,,,
59,05/11/17,14:50:00,88.534,40.008,61.768,,,,
60,05/11/17,14:55:00,89.040,40.304,62.431,,,,
