"Plot Title:  10884521"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884521, SEN S/N: 10884521)","RH, % (LGR S/N: 10884521, SEN S/N: 10884521)","DewPt, °F (LGR S/N: 10884521, SEN S/N: 10884521)","Coupler Detached (LGR S/N: 10884521, SEN S/N: 10884521)","Coupler Attached (LGR S/N: 10884521, SEN S/N: 10884521)","Stopped (LGR S/N: 10884521, SEN S/N: 10884521)","End Of File (LGR S/N: 10884521, SEN S/N: 10884521)"
1,05/01/17,15:30:00,75.074,38.433,48.650,Logged,,,
2,05/01/17,15:35:00,75.376,38.154,48.724,,,,
3,05/01/17,15:40:00,74.856,37.597,47.865,,,,
4,05/01/17,15:45:00,74.511,38.598,48.265,,,,
5,05/01/17,15:50:00,75.074,38.334,48.582,,,,
6,05/01/17,15:55:00,74.381,39.148,48.529,,,,
7,05/01/17,16:00:00,74.467,38.299,48.016,,,,
8,05/01/17,16:05:00,75.810,39.855,50.292,,,,
9,05/01/17,16:10:00,75.853,40.546,50.796,,,,
10,05/01/17,16:15:00,76.332,40.935,51.483,,,,
11,05/01/17,16:20:00,76.550,39.308,50.578,,,,
12,05/01/17,16:25:00,76.203,39.189,50.184,,,,
13,05/01/17,16:30:00,75.117,39.650,49.530,,,,
14,05/01/17,16:35:00,75.247,40.640,50.313,,,,
15,05/01/17,16:40:00,76.071,40.624,51.042,,,,
16,05/01/17,16:45:00,75.074,42.227,51.193,,,,
17,05/01/17,16:50:00,75.853,41.657,51.528,,,,
18,05/01/17,16:55:00,75.810,42.176,51.825,,,,
19,05/01/17,17:00:00,75.898,40.516,50.814,,,,
20,05/01/17,17:05:00,76.028,40.818,51.132,,,,
21,05/01/17,17:10:00,77.029,39.500,51.138,,,,
22,05/01/17,17:15:00,76.375,39.265,50.392,,,,
23,05/01/17,17:20:00,76.593,38.355,49.950,,,,
24,05/01/17,17:25:00,76.681,38.096,49.843,,,,
25,05/01/17,17:30:00,76.332,36.522,48.393,,,,
26,05/01/17,17:35:00,76.203,34.887,47.039,,,,
27,05/01/17,17:40:00,76.768,34.884,47.534,,,,
28,05/01/17,17:45:00,76.332,35.227,47.415,,,,
29,05/01/17,17:50:00,76.071,35.147,47.124,,,,
30,05/01/17,17:55:00,75.767,35.795,47.349,,,,
31,05/01/17,18:00:00,75.117,36.654,47.413,,,,
32,05/01/17,18:05:00,74.467,37.476,47.433,,,,
33,05/01/17,18:10:00,74.424,36.682,46.819,,,,
34,05/01/17,18:15:00,74.034,37.716,47.219,,,,
35,05/01/17,18:20:00,73.688,36.873,46.306,,,,
36,05/01/17,18:25:00,73.818,36.385,46.065,,,,
37,05/01/17,18:30:00,73.731,36.049,45.741,,,,
38,05/01/17,18:35:00,73.645,34.786,44.712,,,,
39,05/01/17,18:40:00,73.472,33.747,43.750,,,,
40,05/01/17,18:45:00,73.256,33.170,43.102,,,,
41,05/01/17,18:50:00,73.126,32.864,42.741,,,,
42,05/01/17,18:55:00,72.869,33.251,42.825,,,,
43,05/01/17,19:00:00,72.567,33.701,42.919,,,,
44,05/01/17,19:05:00,72.178,33.947,42.771,,,,
45,05/01/17,19:10:00,72.264,32.654,41.817,,,,
46,05/01/17,19:15:00,72.351,31.758,41.155,,,,
47,05/01/17,19:20:00,72.007,31.507,40.645,,,,
48,05/01/17,19:25:00,71.317,32.607,40.951,,,,
49,05/01/17,19:30:00,70.716,33.175,40.881,,,,
50,05/01/17,19:35:00,70.630,33.503,41.065,,,,
51,05/01/17,19:40:00,70.372,33.158,40.566,,,,
52,05/01/17,19:45:00,70.416,33.226,40.658,,,,
53,05/01/17,19:50:00,69.858,34.422,41.099,,,,
54,05/01/17,19:55:00,69.557,34.670,41.023,,,,
55,05/01/17,20:00:00,69.300,35.250,41.230,,,,
56,05/01/17,20:05:00,68.657,36.070,41.265,,,,
57,05/01/17,20:10:00,68.400,36.187,41.122,,,,
58,05/01/17,20:15:00,67.798,37.070,41.220,,,,
59,05/01/17,20:20:00,67.199,38.177,41.454,,,,
60,05/01/17,20:25:00,66.772,39.870,42.204,,,,
61,05/01/17,20:30:00,66.643,38.956,41.484,,,,
62,05/01/17,20:35:00,66.258,40.421,42.100,,,,
63,05/01/17,20:40:00,65.444,40.790,41.605,,,,
64,05/01/17,20:45:00,65.701,40.387,41.578,,,,
65,05/01/17,20:50:00,65.745,40.615,41.763,,,,
66,05/01/17,20:55:00,65.615,40.961,41.868,,,,
67,05/01/17,21:00:00,65.701,40.129,41.412,,,,
68,05/01/17,21:05:00,65.788,40.263,41.574,,,,
69,05/01/17,21:10:00,66.043,39.730,41.459,,,,
70,05/01/17,21:15:00,66.385,39.394,41.545,,,,
71,05/01/17,21:20:00,66.600,38.077,40.852,,,,
72,05/01/17,21:25:00,66.686,37.203,40.323,,,,
73,05/01/17,21:30:00,66.515,37.682,40.505,,,,
74,05/01/17,21:35:00,66.258,37.505,40.152,,,,
75,05/01/17,21:40:00,66.258,37.374,40.062,,,,
76,05/01/17,21:45:00,66.214,37.437,40.068,,,,
77,05/01/17,21:50:00,65.959,37.422,39.830,,,,
78,05/01/17,21:55:00,65.444,38.270,39.952,,,,
79,05/01/17,22:00:00,65.316,38.554,40.028,,,,
80,05/01/17,22:05:00,64.974,38.923,39.969,,,,
81,05/01/17,22:10:00,64.888,39.564,40.314,,,,
82,05/01/17,22:15:00,64.459,39.861,40.123,,,,
83,05/01/17,22:20:00,63.990,41.118,40.501,,,,
84,05/01/17,22:25:00,63.946,40.602,40.138,,,,
85,05/01/17,22:30:00,63.732,41.134,40.280,,,,
86,05/01/17,22:35:00,63.475,41.407,40.219,,,,
87,05/01/17,22:40:00,63.090,42.150,40.329,,,,
88,05/01/17,22:45:00,62.319,44.009,40.737,,,,
89,05/01/17,22:50:00,61.848,44.926,40.838,,,,
90,05/01/17,22:55:00,61.633,45.165,40.777,,,,
91,05/01/17,23:00:00,62.148,44.346,40.777,,,,
92,05/01/17,23:05:00,61.677,46.050,41.313,,,,
93,05/01/17,23:10:00,60.775,48.054,41.576,,,,
94,05/01/17,23:15:00,59.916,49.733,41.661,,,,
95,05/01/17,23:20:00,61.248,47.213,41.558,,,,
96,05/01/17,23:25:00,61.848,46.313,41.616,,,,
97,05/01/17,23:30:00,62.748,43.497,40.827,,,,
98,05/01/17,23:35:00,62.319,44.452,40.995,,,,
99,05/01/17,23:40:00,62.406,44.014,40.818,,,,
100,05/01/17,23:45:00,62.319,44.262,40.885,,,,
101,05/01/17,23:50:00,62.276,44.164,40.789,,,,
102,05/01/17,23:55:00,62.148,44.377,40.795,,,,
103,05/02/17,00:00:00,62.233,44.256,40.804,,,,
104,05/02/17,00:05:00,61.891,45.434,41.164,,,,
105,05/02/17,00:10:00,61.804,45.271,40.995,,,,
106,05/02/17,00:15:00,61.633,45.606,41.027,,,,
107,05/02/17,00:20:00,61.506,45.723,40.975,,,,
108,05/02/17,00:25:00,61.419,46.126,41.121,,,,
109,05/02/17,00:30:00,61.162,46.893,41.306,,,,
110,05/02/17,00:35:00,60.861,47.686,41.459,,,,
111,05/02/17,00:40:00,60.733,47.551,41.268,,,,
112,05/02/17,00:45:00,60.433,48.373,41.430,,,,
113,05/02/17,00:50:00,60.132,48.942,41.450,,,,
114,05/02/17,00:55:00,60.003,49.492,41.616,,,,
115,05/02/17,01:00:00,60.003,49.926,41.839,,,,
116,05/02/17,01:05:00,59.659,50.704,41.914,,,,
117,05/02/17,01:10:00,59.788,50.033,41.695,,,,
118,05/02/17,01:15:00,59.572,50.759,41.862,,,,
119,05/02/17,01:20:00,59.572,50.605,41.785,,,,
