"Plot Title:  10635586"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635586, SEN S/N: 10635586, LBL:  10635586_T)","RH, % (LGR S/N: 10635586, SEN S/N: 10635586, LBL:  10635586_RH)","DewPt, °F (LGR S/N: 10635586, SEN S/N: 10635586)","Coupler Detached (LGR S/N: 10635586, SEN S/N: 10635586)","Coupler Attached (LGR S/N: 10635586, SEN S/N: 10635586)","Stopped (LGR S/N: 10635586, SEN S/N: 10635586)","End Of File (LGR S/N: 10635586, SEN S/N: 10635586)"
1,07/11/16,09:14:55,80.096,73.784,71.195,Logged,,,
2,07/11/16,09:19:55,80.580,72.324,71.110,,,,
3,07/11/16,09:24:55,80.580,72.799,71.292,,,,
4,07/11/16,09:29:55,81.509,72.094,71.917,,,,
5,07/11/16,09:34:55,81.376,70.615,71.211,,,,
6,07/11/16,09:39:55,81.288,71.921,71.636,,,,
7,07/11/16,09:44:55,81.466,71.193,71.524,,,,
8,07/11/16,09:49:55,82.441,69.883,71.944,,,,
9,07/11/16,09:54:55,81.952,68.749,71.017,,,,
10,07/11/16,09:59:55,81.288,69.646,70.741,,,,
11,07/11/16,10:04:55,82.218,69.710,71.661,,,,
12,07/11/16,10:09:55,82.130,69.249,71.389,,,,
13,07/11/16,10:14:55,82.085,69.967,71.636,,,,
14,07/11/16,10:19:55,84.900,66.085,72.720,,,,
15,07/11/16,10:24:55,84.945,64.800,72.207,,,,
16,07/11/16,10:29:55,84.049,66.646,72.147,,,,
17,07/11/16,10:34:55,84.812,63.956,71.706,,,,
18,07/11/16,10:39:55,85.757,63.455,72.381,,,,
19,07/11/16,10:44:55,86.391,61.836,72.243,,,,
20,07/11/16,10:49:55,87.620,60.913,72.972,,,,
21,07/11/16,10:54:55,86.844,61.064,72.313,,,,
22,07/11/16,10:59:55,84.945,61.272,70.617,,,,
23,07/11/16,11:04:55,85.984,61.457,71.683,,,,
24,07/11/16,11:09:55,86.074,60.341,71.245,,,,
25,07/11/16,11:14:55,85.802,61.036,71.316,,,,
26,07/11/16,11:19:55,86.301,60.548,71.557,,,,
27,07/11/16,11:24:55,86.119,61.656,71.902,,,,
28,07/11/16,11:29:55,86.211,60.696,71.541,,,,
29,07/11/16,11:34:55,85.172,61.821,71.083,,,,
30,07/11/16,11:39:55,85.082,62.092,71.123,,,,
31,07/11/16,11:44:55,86.437,61.341,72.055,,,,
32,07/11/16,11:49:55,86.709,61.770,72.513,,,,
