"Plot Title:  10635583"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635583, SEN S/N: 10635583, LBL:  10635583_T)","RH, % (LGR S/N: 10635583, SEN S/N: 10635583, LBL:  10635583_RH)","DewPt, °F (LGR S/N: 10635583, SEN S/N: 10635583)","Coupler Detached (LGR S/N: 10635583, SEN S/N: 10635583)","Coupler Attached (LGR S/N: 10635583, SEN S/N: 10635583)","Stopped (LGR S/N: 10635583, SEN S/N: 10635583)","End Of File (LGR S/N: 10635583, SEN S/N: 10635583)"
1,07/11/16,09:10:05,78.514,77.333,70.956,Logged,,,
2,07/11/16,09:15:05,78.996,77.213,71.382,,,,
3,07/11/16,09:20:05,78.865,76.440,70.977,,,,
4,07/11/16,09:25:05,79.041,76.693,71.238,,,,
5,07/11/16,09:30:05,79.216,76.245,71.249,,,,
6,07/11/16,09:35:05,78.953,76.245,70.993,,,,
7,07/11/16,09:40:05,79.392,76.177,71.395,,,,
8,07/11/16,09:45:05,79.612,74.823,71.114,,,,
9,07/11/16,09:50:05,79.700,74.979,71.256,,,,
10,07/11/16,09:55:05,79.963,74.684,71.404,,,,
11,07/11/16,10:00:05,80.184,74.384,71.505,,,,
12,07/11/16,10:05:05,79.788,73.987,70.974,,,,
13,07/11/16,10:10:05,79.700,74.450,71.060,,,,
14,07/11/16,10:15:05,80.316,74.162,71.550,,,,
15,07/11/16,10:20:05,81.909,73.326,72.774,,,,
16,07/11/16,10:25:05,81.864,71.862,72.169,,,,
17,07/11/16,10:30:05,81.952,71.214,72.001,,,,
18,07/11/16,10:35:05,82.530,70.132,72.127,,,,
19,07/11/16,10:40:05,83.511,69.629,72.867,,,,
20,07/11/16,10:45:05,84.677,67.225,72.991,,,,
21,07/11/16,10:50:05,84.362,66.768,72.498,,,,
22,07/11/16,10:55:05,84.542,66.846,72.702,,,,
23,07/11/16,11:00:05,83.869,65.865,71.643,,,,
24,07/11/16,11:05:05,83.467,65.980,71.308,,,,
25,07/11/16,11:10:05,82.841,66.469,70.921,,,,
26,07/11/16,11:15:05,83.601,66.328,71.586,,,,
27,07/11/16,11:20:05,83.646,66.180,71.564,,,,
28,07/11/16,11:25:05,83.691,67.373,72.111,,,,
29,07/11/16,11:30:05,84.452,66.287,72.379,,,,
30,07/11/16,11:35:05,84.945,65.875,72.673,,,,
31,07/11/16,11:40:05,84.227,65.439,71.802,,,,
32,07/11/16,11:45:05,84.272,65.474,71.859,,,,
33,07/11/16,11:50:05,84.317,66.305,72.259,,,,
34,07/11/16,11:55:05,85.082,64.412,72.165,,,,
35,07/11/16,12:00:05,84.497,63.834,71.353,,,,
36,07/11/16,12:05:05,84.722,64.163,71.713,,,,
37,07/11/16,12:10:05,85.352,63.202,71.883,,,,
38,07/11/16,12:15:05,86.256,62.290,72.324,,,,
39,07/11/16,12:20:05,86.482,59.906,71.424,,,,
40,07/11/16,12:25:05,86.482,60.438,71.676,,,,
41,07/11/16,12:30:05,87.802,59.202,72.324,,,,
42,07/11/16,12:35:05,87.757,57.841,71.614,,,,
43,07/11/16,12:40:05,87.300,59.191,71.848,,,,
44,07/11/16,12:45:05,87.483,56.678,70.776,,,,
45,07/11/16,12:50:05,87.028,57.053,70.538,,,,
46,07/11/16,12:55:05,87.436,56.356,70.570,,,,
47,07/11/16,13:00:05,86.664,57.908,70.624,,,,
48,07/11/16,13:05:05,86.981,57.713,70.826,,,,
49,07/11/16,13:10:05,87.528,57.379,71.170,,,,
50,07/11/16,13:15:05,88.396,56.275,71.424,,,,
51,07/11/16,13:20:05,87.710,56.093,70.691,,,,
52,07/11/16,13:25:05,88.030,55.895,70.887,,,,
53,07/11/16,13:30:05,88.396,55.447,70.997,,,,
54,07/11/16,13:35:05,88.902,55.774,71.636,,,,
55,07/11/16,13:40:05,89.362,54.660,71.483,,,,
56,07/11/16,13:45:05,89.546,54.129,71.371,,,,
57,07/11/16,13:50:05,88.579,54.278,70.554,,,,
58,07/11/16,13:55:05,89.454,53.415,70.903,,,,
59,07/11/16,14:00:05,88.718,53.198,70.104,,,,
60,07/11/16,14:05:05,88.993,54.727,71.175,,,,
61,07/11/16,14:10:05,89.224,53.011,70.470,,,,
62,07/11/16,14:15:05,90.565,53.145,71.784,,,,
63,07/11/16,14:20:05,89.731,52.792,70.821,,,,
64,07/11/16,14:25:05,89.316,53.469,70.803,,,,
65,07/11/16,14:30:05,88.443,53.145,69.820,,,,
66,07/11/16,14:35:05,88.579,54.406,70.623,,,,
67,07/11/16,14:40:05,89.362,53.150,70.673,,,,
68,07/11/16,14:45:05,89.870,52.609,70.848,,,,
69,07/11/16,14:50:05,90.471,52.299,71.233,,,,
70,07/11/16,14:55:05,90.379,52.098,71.035,,,,
71,07/11/16,15:00:05,89.776,52.085,70.473,,,,
72,07/11/16,15:05:05,90.147,52.048,70.794,,,,
73,07/11/16,15:10:05,90.612,50.949,70.603,,,,
74,07/11/16,15:15:05,89.731,51.338,70.012,,,,
75,07/11/16,15:20:05,88.993,52.929,70.212,,,,
76,07/11/16,15:25:05,89.685,51.238,69.913,,,,
77,07/11/16,15:30:05,89.593,51.554,70.007,,,,
78,07/11/16,15:35:05,90.565,51.010,70.596,,,,
79,07/11/16,15:40:05,91.402,50.941,71.326,,,,
80,07/11/16,15:45:05,91.449,49.283,70.408,,,,
81,07/11/16,15:50:05,91.823,48.851,70.495,,,,
