"Plot Title:  10635574"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635574, SEN S/N: 10635574, LBL:  10635574_T)","RH, % (LGR S/N: 10635574, SEN S/N: 10635574, LBL:  10635574_RH)","DewPt, °F (LGR S/N: 10635574, SEN S/N: 10635574)","Coupler Detached (LGR S/N: 10635574, SEN S/N: 10635574)","Coupler Attached (LGR S/N: 10635574, SEN S/N: 10635574)","Stopped (LGR S/N: 10635574, SEN S/N: 10635574)","End Of File (LGR S/N: 10635574, SEN S/N: 10635574)"
1,07/11/16,10:11:47,80.802,72.228,71.287,Logged,,,
2,07/11/16,10:16:47,82.798,73.122,73.555,,,,
3,07/11/16,10:21:47,85.984,69.452,75.166,,,,
4,07/11/16,10:26:47,85.577,66.395,73.497,,,,
5,07/11/16,10:31:47,84.137,67.478,72.583,,,,
6,07/11/16,10:36:47,85.127,65.861,72.838,,,,
7,07/11/16,10:41:47,84.990,65.050,72.358,,,,
8,07/11/16,10:46:47,86.981,63.753,73.674,,,,
9,07/11/16,10:51:47,86.981,63.443,73.535,,,,
10,07/11/16,10:56:47,84.272,63.505,70.995,,,,
11,07/11/16,11:01:47,84.857,64.546,72.009,,,,
12,07/11/16,11:06:47,85.127,63.954,72.005,,,,
13,07/11/16,11:11:47,86.391,63.977,73.215,,,,
14,07/11/16,11:16:47,85.442,64.045,72.343,,,,
15,07/11/16,11:21:47,85.217,63.653,71.956,,,,
16,07/11/16,11:26:47,84.722,63.701,71.508,,,,
17,07/11/16,11:31:47,86.164,64.142,73.072,,,,
18,07/11/16,11:36:47,87.436,62.552,73.560,,,,
19,07/11/16,11:41:47,87.118,62.212,73.103,,,,
20,07/11/16,11:46:47,87.255,60.912,72.626,,,,
21,07/11/16,11:51:47,86.754,60.963,72.180,,,,
22,07/11/16,11:56:47,86.074,60.685,71.407,,,,
23,07/11/16,12:01:47,87.118,60.180,72.153,,,,
24,07/11/16,12:06:47,86.437,60.747,71.778,,,,
25,07/11/16,12:11:47,86.891,59.659,71.688,,,,
26,07/11/16,12:16:47,87.939,58.614,72.167,,,,
27,07/11/16,12:21:47,88.306,58.392,72.401,,,,
28,07/11/16,12:26:47,88.443,57.390,72.032,,,,
29,07/11/16,12:31:47,88.396,56.434,71.505,,,,
30,07/11/16,12:36:47,89.685,55.453,72.199,,,,
31,07/11/16,12:41:47,88.993,54.631,71.125,,,,
32,07/11/16,12:46:47,90.703,53.285,71.989,,,,
33,07/11/16,12:51:47,89.316,54.496,71.353,,,,
34,07/11/16,12:56:47,89.593,53.715,71.193,,,,
35,07/11/16,13:01:47,87.939,55.538,70.617,,,,
36,07/11/16,13:06:47,89.040,56.199,71.983,,,,
37,07/11/16,13:11:47,89.362,53.729,70.986,,,,
38,07/11/16,13:16:47,89.962,52.616,70.938,,,,
39,07/11/16,13:21:47,89.177,53.876,70.894,,,,
40,07/11/16,13:26:47,90.703,53.027,71.848,,,,
41,07/11/16,13:31:47,88.993,52.543,70.002,,,,
42,07/11/16,13:36:47,90.518,53.045,71.686,,,,
43,07/11/16,13:41:47,89.224,52.754,70.329,,,,
44,07/11/16,13:46:47,89.132,52.747,70.241,,,,
45,07/11/16,13:51:47,90.239,51.991,70.848,,,,
46,07/11/16,13:56:47,90.194,52.762,71.231,,,,
47,07/11/16,14:01:47,92.291,50.648,71.976,,,,
48,07/11/16,14:06:47,94.181,50.883,73.850,,,,
49,07/11/16,14:11:47,91.729,49.825,70.983,,,,
50,07/11/16,14:16:47,91.170,51.541,71.452,,,,
51,07/11/16,14:21:47,90.703,52.478,71.546,,,,
52,07/11/16,14:26:47,91.870,49.933,71.175,,,,
53,07/11/16,14:31:47,91.963,50.266,71.454,,,,
54,07/11/16,14:36:47,91.683,50.181,71.146,,,,
55,07/11/16,14:41:47,91.170,49.883,70.502,,,,
56,07/11/16,14:46:47,91.917,50.328,71.447,,,,
57,07/11/16,14:51:47,91.216,50.017,70.623,,,,
58,07/11/16,14:56:47,91.542,49.224,70.459,,,,
59,07/11/16,15:01:47,92.386,48.760,70.954,,,,
60,07/11/16,15:06:47,94.609,47.664,72.320,,,,
61,07/11/16,15:11:47,93.139,48.615,71.557,,,,
62,07/11/16,15:16:47,90.612,49.680,69.872,,,,
63,07/11/16,15:21:47,91.589,48.769,70.232,,,,
64,07/11/16,15:26:47,94.419,47.914,72.300,,,,
65,07/11/16,15:31:47,94.230,47.044,71.589,,,,
66,07/11/16,15:36:47,94.896,47.254,72.327,,,,
67,07/11/16,15:41:47,94.134,46.244,70.999,,,,
68,07/11/16,15:46:47,92.667,47.630,70.529,,,,
