"Plot Title:  10635592"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635592, SEN S/N: 10635592, LBL:  10635592_T)","RH, % (LGR S/N: 10635592, SEN S/N: 10635592, LBL:  10635592_RH)","DewPt, °F (LGR S/N: 10635592, SEN S/N: 10635592)","Coupler Detached (LGR S/N: 10635592, SEN S/N: 10635592)","Coupler Attached (LGR S/N: 10635592, SEN S/N: 10635592)","Stopped (LGR S/N: 10635592, SEN S/N: 10635592)","End Of File (LGR S/N: 10635592, SEN S/N: 10635592)"
1,04/03/15,13:41:54,82.486,27.616,46.121,Logged,,,
2,04/03/15,13:46:54,82.620,28.273,46.881,,,,
3,04/03/15,13:51:54,81.154,28.517,45.862,,,,
4,04/03/15,13:56:54,80.935,27.414,44.596,,,,
5,04/03/15,14:01:54,81.775,27.723,45.621,,,,
6,04/03/15,14:06:54,82.353,28.775,47.134,,,,
7,04/03/15,14:11:54,83.422,26.487,45.770,,,,
8,04/03/15,14:16:54,82.753,26.219,44.922,,,,
9,04/03/15,14:21:54,82.396,27.064,45.491,,,,
10,04/03/15,14:26:54,82.486,27.273,45.777,,,,
11,04/03/15,14:31:54,83.422,26.212,45.482,,,,
12,04/03/15,14:36:54,83.109,26.612,45.633,,,,
13,04/03/15,14:41:54,83.646,26.944,46.431,,,,
14,04/03/15,14:46:54,83.824,26.228,45.840,,,,
15,04/03/15,14:51:54,83.869,27.194,46.875,,,,
16,04/03/15,14:56:54,83.959,27.335,47.093,,,,
17,04/03/15,15:01:54,84.542,25.704,45.891,,,,
18,04/03/15,15:06:54,83.199,24.753,43.720,,,,
19,04/03/15,15:11:54,82.486,25.139,43.545,,,,
20,04/03/15,15:16:54,82.665,24.317,42.786,,,,
21,04/03/15,15:21:54,82.708,24.803,43.363,,,,
22,04/03/15,15:26:54,82.575,26.177,44.728,,,,
23,04/03/15,15:31:54,83.556,26.837,46.243,,,,
24,04/03/15,15:36:54,82.441,25.896,44.319,,,,
25,04/03/15,15:41:54,82.976,26.056,44.940,,,,
26,04/03/15,15:46:54,82.620,26.351,44.947,,,,
27,04/03/15,15:51:54,82.886,26.190,45.005,,,,
28,04/03/15,15:56:54,82.931,26.157,45.009,,,,
29,04/03/15,16:01:54,83.422,26.108,45.372,,,,
30,04/03/15,16:06:54,83.242,27.030,46.177,,,,
31,04/03/15,16:11:54,82.665,28.172,46.819,,,,
32,04/03/15,16:16:54,82.931,27.807,46.690,,,,
33,04/03/15,16:21:54,82.798,28.212,46.974,,,,
34,04/03/15,16:26:54,82.886,28.456,47.286,,,,
35,04/03/15,16:31:54,82.841,28.454,47.246,,,,
36,04/03/15,16:36:54,83.064,29.421,48.358,,,,
37,04/03/15,16:41:54,84.227,28.103,48.088,,,,
38,04/03/15,16:46:54,83.109,29.935,48.873,,,,
39,04/03/15,16:51:54,82.396,29.630,47.979,,,,
40,04/03/15,16:56:54,82.396,29.664,48.009,,,,
41,04/03/15,17:01:54,82.486,29.327,47.772,,,,
42,04/03/15,17:06:54,81.819,30.047,47.865,,,,
43,04/03/15,17:11:54,82.441,30.007,48.364,,,,
44,04/03/15,17:16:54,81.775,30.656,48.378,,,,
45,04/03/15,17:21:54,82.130,30.809,48.823,,,,
46,04/03/15,17:26:54,82.263,31.291,49.365,,,,
47,04/03/15,17:31:54,81.421,31.454,48.778,,,,
48,04/03/15,17:36:54,81.333,31.551,48.785,,,,
49,04/03/15,17:41:54,81.775,32.351,49.858,,,,
50,04/03/15,17:46:54,81.775,31.708,49.305,,,,
51,04/03/15,17:51:54,81.597,31.937,49.350,,,,
52,04/03/15,17:56:54,81.509,32.338,49.617,,,,
53,04/03/15,18:01:54,81.597,32.072,49.465,,,,
54,04/03/15,18:06:54,81.775,32.080,49.627,,,,
55,04/03/15,18:11:54,81.154,32.388,49.350,,,,
56,04/03/15,18:16:54,80.935,32.580,49.320,,,,
57,04/03/15,18:21:54,80.580,32.698,49.111,,,,
58,04/03/15,18:26:54,80.008,33.780,49.501,,,,
59,04/03/15,18:31:54,80.008,33.073,48.924,,,,
60,04/03/15,18:36:54,79.743,33.229,48.821,,,,
61,04/03/15,18:41:54,79.216,33.907,48.913,,,,
62,04/03/15,18:46:54,78.996,33.762,48.603,,,,
63,04/03/15,18:51:54,78.910,33.824,48.576,,,,
64,04/03/15,18:56:54,78.602,34.077,48.510,,,,
65,04/03/15,19:01:54,78.208,34.525,48.520,,,,
66,04/03/15,19:06:54,78.251,34.861,48.823,,,,
67,04/03/15,19:11:54,77.990,34.981,48.684,,,,
68,04/03/15,19:16:54,77.990,34.948,48.659,,,,
69,04/03/15,19:21:54,77.815,34.972,48.524,,,,
70,04/03/15,19:26:54,77.639,34.963,48.362,,,,
71,04/03/15,19:31:54,77.464,35.220,48.409,,,,
72,04/03/15,19:36:54,77.160,35.637,48.457,,,,
73,04/03/15,19:41:54,76.811,36.283,48.637,,,,
74,04/03/15,19:46:54,76.636,36.273,48.475,,,,
75,04/03/15,19:51:54,76.332,36.721,48.538,,,,
76,04/03/15,19:56:54,76.375,36.458,48.384,,,,
77,04/03/15,20:01:54,76.203,37.144,48.733,,,,
78,04/03/15,20:06:54,75.810,37.420,48.585,,,,
79,04/03/15,20:11:54,76.071,37.269,48.708,,,,
80,04/03/15,20:16:54,75.420,38.123,48.742,,,,
81,04/03/15,20:21:54,75.204,38.177,48.587,,,,
82,04/03/15,20:26:54,75.376,38.154,48.724,,,,
83,04/03/15,20:31:54,75.463,38.356,48.945,,,,
84,04/03/15,20:36:54,75.420,38.617,49.089,,,,
85,04/03/15,20:41:54,75.117,39.158,49.194,,,,
86,04/03/15,20:46:54,74.770,39.499,49.118,,,,
87,04/03/15,20:51:54,74.640,40.015,49.352,,,,
88,04/03/15,20:56:54,74.770,39.925,49.406,,,,
89,04/03/15,21:01:54,74.554,40.272,49.446,,,,
90,04/03/15,21:06:54,74.554,40.598,49.663,,,,
91,04/03/15,21:11:54,74.206,41.002,49.618,,,,
92,04/03/15,21:16:54,74.163,41.032,49.600,,,,
93,04/03/15,21:21:54,73.731,41.884,49.764,,,,
94,04/03/15,21:26:54,73.947,41.865,49.946,,,,
95,04/03/15,21:31:54,73.861,42.119,50.031,,,,
96,04/03/15,21:36:54,73.904,42.219,50.135,,,,
97,04/03/15,21:41:54,73.342,43.059,50.157,,,,
98,04/03/15,21:46:54,73.126,43.368,50.153,,,,
99,04/03/15,21:51:54,73.818,42.636,50.320,,,,
100,04/03/15,21:56:54,73.947,42.417,50.299,,,,
101,04/03/15,22:01:54,73.472,43.326,50.439,,,,
102,04/03/15,22:06:54,73.213,43.891,50.553,,,,
103,04/03/15,22:11:54,73.342,44.028,50.754,,,,
104,04/03/15,22:16:54,73.256,44.152,50.752,,,,
105,04/03/15,22:21:54,73.386,44.482,51.069,,,,
106,04/03/15,22:26:54,73.602,44.239,51.118,,,,
107,04/03/15,22:31:54,73.472,44.810,51.346,,,,
108,04/03/15,22:36:54,73.429,44.839,51.325,,,,
109,04/03/15,22:41:54,73.299,44.895,51.240,,,,
110,04/03/15,22:46:54,73.299,45.120,51.373,,,,
111,04/03/15,22:51:54,73.170,45.594,51.537,,,,
112,04/03/15,22:56:54,72.955,45.996,51.577,,,,
113,04/03/15,23:01:54,72.869,46.374,51.717,,,,
114,04/03/15,23:06:54,72.826,47.075,52.081,,,,
115,04/03/15,23:11:54,73.040,47.122,52.306,,,,
116,04/03/15,23:16:54,72.696,47.990,52.480,,,,
117,04/03/15,23:21:54,72.783,48.505,52.846,,,,
118,04/03/15,23:26:54,72.869,49.274,53.348,,,,
119,04/03/15,23:31:54,72.826,50.284,53.854,,,,
120,04/03/15,23:36:54,72.739,50.940,54.124,,,,
121,04/03/15,23:41:54,72.567,51.935,54.484,,,,
122,04/03/15,23:46:54,72.437,53.117,54.968,,,,
123,04/03/15,23:51:54,72.394,54.363,55.551,,,,
124,04/03/15,23:56:54,72.351,55.417,56.028,,,,
125,04/04/15,00:01:54,72.480,55.303,56.093,,,,
126,04/04/15,00:06:54,72.178,54.657,55.495,,,,
127,04/04/15,00:11:54,71.317,58.419,56.475,,,,
128,04/04/15,00:16:54,67.199,68.433,56.755,,,,
129,04/04/15,00:21:54,67.199,69.900,57.312,,,,
130,04/04/15,00:26:54,65.701,74.116,57.389,,,,
131,04/04/15,00:31:54,64.459,80.372,58.266,,,,
132,04/04/15,00:36:54,64.459,82.872,59.049,,,,
133,04/04/15,00:41:54,64.589,85.035,59.830,,,,
134,04/04/15,00:46:54,64.546,86.068,60.094,,,,
135,04/04/15,00:51:54,64.459,87.443,60.411,,,,
136,04/04/15,00:56:54,64.161,88.296,60.359,,,,
137,04/04/15,01:01:54,64.117,89.206,60.575,,,,
138,04/04/15,01:06:54,64.033,89.785,60.652,,,,
139,04/04/15,01:11:54,64.033,89.999,60.712,,,,
140,04/04/15,01:16:54,64.074,91.047,61.045,,,,
141,04/04/15,01:21:54,64.117,91.984,61.344,,,,
142,04/04/15,01:26:54,63.946,92.279,61.254,,,,
143,04/04/15,01:31:54,63.689,92.878,61.160,,,,
144,04/04/15,01:36:54,63.518,93.381,61.122,,,,
145,04/04/15,01:41:54,63.518,93.539,61.165,,,,
146,04/04/15,01:46:54,63.433,93.816,61.153,,,,
147,04/04/15,01:51:54,63.433,94.052,61.216,,,,
