"Plot Title:  10635589"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635589, SEN S/N: 10635589, LBL:  10635589_T)","RH, % (LGR S/N: 10635589, SEN S/N: 10635589, LBL:  10635589_RH)","DewPt, °F (LGR S/N: 10635589, SEN S/N: 10635589)","Coupler Detached (LGR S/N: 10635589, SEN S/N: 10635589)","Coupler Attached (LGR S/N: 10635589, SEN S/N: 10635589)","Stopped (LGR S/N: 10635589, SEN S/N: 10635589)","End Of File (LGR S/N: 10635589, SEN S/N: 10635589)"
1,04/03/15,14:31:50,82.130,25.677,43.824,Logged,,,
2,04/03/15,14:36:50,82.175,26.023,44.227,,,,
3,04/03/15,14:41:50,82.798,25.842,44.562,,,,
4,04/03/15,14:46:50,82.753,26.184,44.886,,,,
5,04/03/15,14:51:50,83.556,26.320,45.709,,,,
6,04/03/15,14:56:50,83.021,26.264,45.196,,,,
7,04/03/15,15:01:50,82.798,26.427,45.178,,,,
8,04/03/15,15:06:50,83.511,23.795,42.901,,,,
9,04/03/15,15:11:50,82.886,23.979,42.589,,,,
10,04/03/15,15:16:50,83.199,23.852,42.705,,,,
11,04/03/15,15:21:50,83.021,24.815,43.639,,,,
12,04/03/15,15:26:50,83.021,25.160,44.019,,,,
13,04/03/15,15:31:50,83.646,25.254,44.647,,,,
14,04/03/15,15:36:50,83.467,25.800,45.084,,,,
15,04/03/15,15:41:50,83.377,25.451,44.634,,,,
16,04/03/15,15:46:50,82.931,25.571,44.388,,,,
17,04/03/15,15:51:50,82.798,25.911,44.636,,,,
18,04/03/15,15:56:50,83.914,24.919,44.506,,,,
19,04/03/15,16:01:50,83.064,25.714,44.654,,,,
20,04/03/15,16:06:50,83.824,26.435,46.056,,,,
21,04/03/15,16:11:50,82.396,27.167,45.594,,,,
22,04/03/15,16:16:50,82.175,27.877,46.114,,,,
23,04/03/15,16:21:50,82.175,27.740,45.979,,,,
24,04/03/15,16:26:50,82.308,28.431,46.767,,,,
25,04/03/15,16:31:50,82.575,28.579,47.138,,,,
26,04/03/15,16:36:50,82.575,28.374,46.940,,,,
27,04/03/15,16:41:50,82.530,28.509,47.032,,,,
28,04/03/15,16:46:50,82.308,28.978,47.289,,,,
29,04/03/15,16:51:50,82.175,29.313,47.491,,,,
30,04/03/15,16:56:50,81.909,29.062,47.026,,,,
31,04/03/15,17:01:50,81.775,29.397,47.228,,,,
32,04/03/15,17:06:50,81.642,29.902,47.579,,,,
33,04/03/15,17:11:50,81.952,29.746,47.703,,,,
34,04/03/15,17:16:50,81.333,29.888,47.300,,,,
35,04/03/15,17:21:50,81.554,30.510,48.056,,,,
36,04/03/15,17:26:50,81.597,30.580,48.157,,,,
37,04/03/15,17:31:50,81.376,30.977,48.319,,,,
38,04/03/15,17:36:50,81.288,31.515,48.715,,,,
39,04/03/15,17:41:50,81.288,31.888,49.039,,,,
40,04/03/15,17:46:50,81.244,31.344,48.528,,,,
41,04/03/15,17:51:50,81.199,31.477,48.605,,,,
42,04/03/15,17:56:50,80.890,31.767,48.589,,,,
